"Step","a3c_Kangaroo_runseed=0 - training/episode/reward","a3c_Kangaroo_runseed=0 - training/episode/reward__MIN","a3c_Kangaroo_runseed=0 - training/episode/reward__MAX"
"93224800","1800","1800","1800"
"93229824","1800","1800","1800"
"93232672","1800","1800","1800"
"93233152","2000","2000","2000"
"93233952","1800","1800","1800"
"93234560","1800","1800","1800"
"93235360","1800","1800","1800"
"93236640","1800","1800","1800"
"93236736","1800","1800","1800"
"93238880","1800","1800","1800"
"93239360","1800","1800","1800"
"93239520","1800","1800","1800"
"93239744","1800","1800","1800"
"93240768","1800","1800","1800"
"93241536","1800","1800","1800"
"93242944","1800","1800","1800"
"93245056","1800","1800","1800"
"93246016","1800","1800","1800"
"93246144","1800","1800","1800"
"93246528","1800","1800","1800"
"93246592","1800","1800","1800"
"93249920","1800","1800","1800"
"93250304","1800","1800","1800"
"93251488","1800","1800","1800"
"93251616","1800","1800","1800"
"93251936","1200","1200","1200"
"93253088","1800","1800","1800"
"93254528","1800","1800","1800"
"93254880","1800","1800","1800"
"93257280","1800","1800","1800"
"93258240","1800","1800","1800"
"93258496","1800","1800","1800"
"93259168","1800","1800","1800"
"93263296","1600","1600","1600"
"93266688","1800","1800","1800"
"93267776","1800","1800","1800"
"93268000","1600","1600","1600"
"93268320","1600","1600","1600"
"93270944","1800","1800","1800"
"93271552","1800","1800","1800"
"93271680","1600","1600","1600"
"93271904","1200","1200","1200"
"93273184","1800","1800","1800"
"93273376","1800","1800","1800"
"93275904","1800","1800","1800"
"93277152","1800","1800","1800"
"93278976","1800","1800","1800"
"93279872","1800","1800","1800"
"93280224","1800","1800","1800"
"93280832","1800","1800","1800"
"93282720","1800","1800","1800"
"93283296","1800","1800","1800"
"93284224","1800","1800","1800"
"93284992","1800","1800","1800"
"93288480","1800","1800","1800"
"93289280","1800","1800","1800"
"93289440","1800","1800","1800"
"93289856","1800","1800","1800"
"93289888","1800","1800","1800"
"93290560","1400","1400","1400"
"93293312","1800","1800","1800"
"93293536","1800","1800","1800"
"93294944","1800","1800","1800"
"93294976","1800","1800","1800"
"93295168","1600","1600","1600"
"93296352","1800","1800","1800"
"93298336","1800","1800","1800"
"93298400","1200","1200","1200"
"93300640","1600","1600","1600"
"93301568","1800","1800","1800"
"93301664","1800","1800","1800"
"93301728","1800","1800","1800"
"93302528","1400","1400","1400"
"93305056","1800","1800","1800"
"93306592","1800","1800","1800"
"93308064","1800","1800","1800"
"93310112","1800","1800","1800"
"93310976","1800","1800","1800"
"93311424","1800","1800","1800"
"93311584","1800","1800","1800"
"93312544","1200","1200","1200"
"93315328","1600","1600","1600"
"93316896","1800","1800","1800"
"93319168","1800","1800","1800"
"93320064","1800","1800","1800"
"93320128","1800","1800","1800"
"93320416","1800","1800","1800"
"93321952","1400","1400","1400"
"93322080","1800","1800","1800"
"93322368","1800","1800","1800"
"93323296","1800","1800","1800"
"93323360","1800","1800","1800"
"93326112","1800","1800","1800"
"93326656","1800","1800","1800"
"93328192","1800","1800","1800"
"93329664","1800","1800","1800"
"93331712","1800","1800","1800"
"93332640","1800","1800","1800"
"93332896","1800","1800","1800"
"93333280","1800","1800","1800"
"93333856","1600","1600","1600"
"93336224","2000","2000","2000"
"93336768","1800","1800","1800"
"93337120","1800","1800","1800"
"93338368","1800","1800","1800"
"93339680","1600","1600","1600"
"93341664","1800","1800","1800"
"93341952","1800","1800","1800"
"93341984","1800","1800","1800"
"93343584","1400","1400","1400"
"93344032","1000","1000","1000"
"93344704","1600","1600","1600"
"93344896","1800","1800","1800"
"93345216","1800","1800","1800"
"93345344","1800","1800","1800"
"93347648","1800","1800","1800"
"93349184","1800","1800","1800"
"93349824","1800","1800","1800"
"93353024","1400","1400","1400"
"93353312","1800","1800","1800"
"93354560","1800","1800","1800"
"93355552","1800","1800","1800"
"93357888","1800","1800","1800"
"93358496","1800","1800","1800"
"93358848","1800","1800","1800"
"93360128","1800","1800","1800"
"93360288","1800","1800","1800"
"93361280","1800","1800","1800"
"93362240","1800","1800","1800"
"93363680","1600","1600","1600"
"93365248","1800","1800","1800"
"93365408","1800","1800","1800"
"93365792","1800","1800","1800"
"93366400","1800","1800","1800"
"93366688","1800","1800","1800"
"93366880","1800","1800","1800"
"93367040","1800","1800","1800"
"93367136","1200","1200","1200"
"93369344","1800","1800","1800"
"93373216","1800","1800","1800"
"93374720","1800","1800","1800"
"93375008","1800","1800","1800"
"93376192","1800","1800","1800"
"93376672","1800","1800","1800"
"93377376","1800","1800","1800"
"93379488","1800","1800","1800"
"93381728","1800","1800","1800"
"93381984","1800","1800","1800"
"93383936","1800","1800","1800"
"93385024","1600","1600","1600"
"93385184","1800","1800","1800"
"93385376","1800","1800","1800"
"93386880","1800","1800","1800"
"93387040","1800","1800","1800"
"93388032","1800","1800","1800"
"93388288","1800","1800","1800"
"93388512","1800","1800","1800"
"93391744","1400","1400","1400"
"93396832","1800","1800","1800"
"93397632","1800","1800","1800"
"93398336","1800","1800","1800"
"93399136","1800","1800","1800"
"93401184","1800","1800","1800"
"93401824","1800","1800","1800"
"93402112","1800","1800","1800"
"93403296","1800","1800","1800"
"93403552","1600","1600","1600"
"93406976","1800","1800","1800"
"93407104","1800","1800","1800"
"93408480","1800","1800","1800"
"93408736","1800","1800","1800"
"93409184","1800","1800","1800"
"93409216","1800","1800","1800"
"93409696","1800","1800","1800"
"93410176","1800","1800","1800"
"93410592","1800","1800","1800"
"93412672","1800","1800","1800"
"93413344","1800","1800","1800"
"93414784","1800","1800","1800"
"93416576","1800","1800","1800"
"93420672","1800","1800","1800"
"93420800","1200","1200","1200"
"93422752","1800","1800","1800"
"93423232","1800","1800","1800"
"93423424","1800","1800","1800"
"93424896","1800","1800","1800"
"93425344","1800","1800","1800"
"93426144","1800","1800","1800"
"93427168","1800","1800","1800"
"93428192","1800","1800","1800"
"93428224","1800","1800","1800"
"93428800","1800","1800","1800"
"93430336","1800","1800","1800"
"93430944","1800","1800","1800"
"93431424","1800","1800","1800"
"93431552","1800","1800","1800"
"93431744","1800","1800","1800"
"93432224","1800","1800","1800"
"93437920","1800","1800","1800"
"93438304","1800","1800","1800"
"93439744","1800","1800","1800"
"93440288","1800","1800","1800"
"93442400","1600","1600","1600"
"93444480","1800","1800","1800"
"93444864","1800","1800","1800"
"93445088","1800","1800","1800"
"93446496","1800","1800","1800"
"93447104","1800","1800","1800"
"93447840","1800","1800","1800"
"93448896","1800","1800","1800"
"93449760","1800","1800","1800"
"93449888","1800","1800","1800"
"93450432","1800","1800","1800"
"93450496","1800","1800","1800"
"93451936","1800","1800","1800"
"93452640","1800","1800","1800"
"93453888","1800","1800","1800"
"93455936","1800","1800","1800"
"93458144","1800","1800","1800"
"93459680","1800","1800","1800"
"93460096","1600","1600","1600"
"93460608","1800","1800","1800"
"93462016","1200","1200","1200"
"93462464","1800","1800","1800"
"93463488","2000","2000","2000"
"93464032","1800","1800","1800"
"93464064","1800","1800","1800"
"93466496","1800","1800","1800"
"93466848","1800","1800","1800"
"93468320","1800","1800","1800"
"93469216","1200","1200","1200"
"93469568","1800","1800","1800"
"93470592","1800","1800","1800"
"93471296","1200","1200","1200"
"93471488","1800","1800","1800"
"93471616","1800","1800","1800"
"93472256","1800","1800","1800"
"93475008","1800","1800","1800"
"93475584","1800","1800","1800"
"93477632","1800","1800","1800"
"93479744","1800","1800","1800"
"93480576","1800","1800","1800"
"93480800","1200","1200","1200"
"93481280","1800","1800","1800"
"93484480","1800","1800","1800"
"93485152","1800","1800","1800"
"93485792","1400","1400","1400"
"93488512","1800","1800","1800"
"93490464","1800","1800","1800"
"93490976","1800","1800","1800"
"93492160","2000","2000","2000"
"93492800","1600","1600","1600"
"93493056","1800","1800","1800"
"93493216","1800","1800","1800"
"93493248","1800","1800","1800"
"93493632","1800","1800","1800"
"93495968","1800","1800","1800"
"93496192","1800","1800","1800"
"93496448","1800","1800","1800"
"93497312","1800","1800","1800"
"93499232","1800","1800","1800"
"93502336","1800","1800","1800"
"93502496","1800","1800","1800"
"93503072","1800","1800","1800"
"93505472","2000","2000","2000"
"93505888","2000","2000","2000"
"93506304","1800","1800","1800"
"93506912","1800","1800","1800"
"93507328","1800","1800","1800"
"93510112","1800","1800","1800"
"93512160","1800","1800","1800"
"93513984","1800","1800","1800"
"93514400","1800","1800","1800"
"93514752","1800","1800","1800"
"93514816","1800","1800","1800"
"93514912","1200","1200","1200"
"93515008","1800","1800","1800"
"93515616","1800","1800","1800"
"93517728","1800","1800","1800"
"93517792","1600","1600","1600"
"93518368","1800","1800","1800"
"93518944","1400","1400","1400"
"93520928","1800","1800","1800"
"93524128","1800","1800","1800"
"93524768","1800","1800","1800"
"93527008","1800","1800","1800"
"93527136","1800","1800","1800"
"93527616","1800","1800","1800"
"93527712","1800","1800","1800"
"93528512","1800","1800","1800"
"93529120","1800","1800","1800"
"93529344","1800","1800","1800"
"93531744","1800","1800","1800"
"93535424","1600","1600","1600"
"93535968","1800","1800","1800"
"93536480","1600","1600","1600"
"93537312","1800","1800","1800"
"93538496","2000","2000","2000"
"93539712","1600","1600","1600"
"93540032","1800","1800","1800"
"93541504","1800","1800","1800"
"93542624","1600","1600","1600"
"93545088","1800","1800","1800"
"93546464","1800","1800","1800"
"93547456","1800","1800","1800"
"93548608","1800","1800","1800"
"93548736","1800","1800","1800"
"93548960","1800","1800","1800"
"93549408","1800","1800","1800"
"93550688","1800","1800","1800"
"93551040","1400","1400","1400"
"93551072","1800","1800","1800"
"93552128","1800","1800","1800"
"93557632","1800","1800","1800"
"93558176","1600","1600","1600"
"93558464","1800","1800","1800"
"93558944","1800","1800","1800"
"93559840","1600","1600","1600"
"93560800","1800","1800","1800"
"93560992","1800","1800","1800"
"93561216","1800","1800","1800"
"93561472","1600","1600","1600"
"93563360","1800","1800","1800"
"93564320","1800","1800","1800"
"93566272","1200","1200","1200"
"93567296","1800","1800","1800"
"93568288","1200","1200","1200"
"93569088","1800","1800","1800"
"93570528","1800","1800","1800"
"93570976","1800","1800","1800"
"93572576","1800","1800","1800"
"93572768","1800","1800","1800"
"93575104","1200","1200","1200"
"93577088","1800","1800","1800"
"93577952","1800","1800","1800"
"93578528","1200","1200","1200"
"93579808","1800","1800","1800"
"93581632","1800","1800","1800"
"93581824","2000","2000","2000"
"93582432","1600","1600","1600"
"93583040","1800","1800","1800"
"93588416","1800","1800","1800"
"93588928","1800","1800","1800"
"93589856","1800","1800","1800"
"93590528","1600","1600","1600"
"93592768","1600","1600","1600"
"93592960","1800","1800","1800"
"93594048","1800","1800","1800"
"93594432","1800","1800","1800"
"93595488","1800","1800","1800"
"93598848","1800","1800","1800"
"93599488","1800","1800","1800"
"93600320","1800","1800","1800"
"93600672","1200","1200","1200"
"93601056","1800","1800","1800"
"93601568","1800","1800","1800"
"93602144","1800","1800","1800"
"93603584","1800","1800","1800"
"93604480","1800","1800","1800"
"93604672","1800","1800","1800"
"93607424","1800","1800","1800"
"93607872","1800","1800","1800"
"93609536","1800","1800","1800"
"93610016","1800","1800","1800"
"93610720","1800","1800","1800"
"93611520","1800","1800","1800"
"93612256","1800","1800","1800"
"93614432","1800","1800","1800"
"93614624","1800","1800","1800"
"93615104","1800","1800","1800"
"93615744","1800","1800","1800"
"93615968","1800","1800","1800"
"93617152","1800","1800","1800"
"93618496","1800","1800","1800"
"93620544","1800","1800","1800"
"93621152","1800","1800","1800"
"93622336","1800","1800","1800"
"93622400","1800","1800","1800"
"93623328","1800","1800","1800"
"93623456","1400","1400","1400"
"93623936","1800","1800","1800"
"93625056","1800","1800","1800"
"93626144","1800","1800","1800"
"93626272","1800","1800","1800"
"93633888","1400","1400","1400"
"93635872","2000","2000","2000"
"93635968","1800","1800","1800"
"93637536","1800","1800","1800"
"93637632","1800","1800","1800"
"93638880","1800","1800","1800"
"93640192","1800","1800","1800"
"93643968","1800","1800","1800"
"93644032","1600","1600","1600"
"93644480","1800","1800","1800"
"93645088","1800","1800","1800"
"93646336","1800","1800","1800"
"93646720","1800","1800","1800"
"93647936","1800","1800","1800"
"93648000","1800","1800","1800"
"93650208","1800","1800","1800"
"93651360","1800","1800","1800"
"93652800","1800","1800","1800"
"93653504","1800","1800","1800"
"93654272","1800","1800","1800"
"93654912","1600","1600","1600"
"93654976","1800","1800","1800"
"93655488","1800","1800","1800"
"93657504","1800","1800","1800"
"93657632","1200","1200","1200"
"93657664","1800","1800","1800"
"93658784","1800","1800","1800"
"93659360","1800","1800","1800"
"93663872","1800","1800","1800"
"93664320","1800","1800","1800"
"93666688","1800","1800","1800"
"93666752","1800","1800","1800"
"93667456","1800","1800","1800"
"93667968","1800","1800","1800"
"93668448","1800","1800","1800"
"93669664","1800","1800","1800"
"93670304","1200","1200","1200"
"93675232","1800","1800","1800"
"93676544","1800","1800","1800"
"93678880","1800","1800","1800"
"93679136","1800","1800","1800"
"93679264","1800","1800","1800"
"93680352","1800","1800","1800"
"93680736","1800","1800","1800"
"93681120","1800","1800","1800"
"93687328","1800","1800","1800"
"93687712","1800","1800","1800"
"93688416","1800","1800","1800"
"93688512","1800","1800","1800"
"93689024","1800","1800","1800"
"93689568","1800","1800","1800"
"93690240","1800","1800","1800"
"93691232","1800","1800","1800"
"93691296","1800","1800","1800"
"93691904","1800","1800","1800"
"93693760","1800","1800","1800"
"93696864","1800","1800","1800"
"93697600","1800","1800","1800"
"93698272","1800","1800","1800"
"93698848","1800","1800","1800"
"93699776","1800","1800","1800"
"93700704","1600","1600","1600"
"93700736","1800","1800","1800"
"93700960","1800","1800","1800"
"93701088","1800","1800","1800"
"93701696","1800","1800","1800"
"93702432","1800","1800","1800"
"93702944","1800","1800","1800"
"93704896","1600","1600","1600"
"93707712","1800","1800","1800"
"93708928","1800","1800","1800"
"93709472","1800","1800","1800"
"93710144","1800","1800","1800"
"93710816","1800","1800","1800"
"93711008","1800","1800","1800"
"93711168","1800","1800","1800"
"93711904","1800","1800","1800"
"93715456","1800","1800","1800"
"93719232","1800","1800","1800"
"93719840","1800","1800","1800"
"93719968","1800","1800","1800"
"93721344","1800","1800","1800"
"93722592","1800","1800","1800"
"93722880","1800","1800","1800"
"93723840","1600","1600","1600"
"93724608","1800","1800","1800"
"93727008","1200","1200","1200"
"93730560","1800","1800","1800"
"93731744","1800","1800","1800"
"93731872","1800","1800","1800"
"93732416","1600","1600","1600"
"93732864","1800","1800","1800"
"93734592","1800","1800","1800"
"93734688","1800","1800","1800"
"93734880","1800","1800","1800"
"93737280","1800","1800","1800"
"93737920","1600","1600","1600"
"93739968","1200","1200","1200"
"93741024","1800","1800","1800"
"93741760","1600","1600","1600"
"93742240","1200","1200","1200"
"93742272","1800","1800","1800"
"93744384","1800","1800","1800"
"93744512","1800","1800","1800"
"93745184","1800","1800","1800"
"93746336","1800","1800","1800"
"93749408","1800","1800","1800"
"93750848","1800","1800","1800"
"93753536","1800","1800","1800"
"93754080","1800","1800","1800"
"93754176","1800","1800","1800"
"93754528","1800","1800","1800"
"93755264","1800","1800","1800"
"93756160","1800","1800","1800"
"93756416","1800","1800","1800"
"93756544","1800","1800","1800"
"93759040","1800","1800","1800"
"93761664","1800","1800","1800"
"93763872","1800","1800","1800"
"93764064","1800","1800","1800"
"93764832","1800","1800","1800"
"93764960","1200","1200","1200"
"93765504","2000","2000","2000"
"93766816","1800","1800","1800"
"93767360","1800","1800","1800"
"93770496","1800","1800","1800"
"93771168","1800","1800","1800"
"93772416","1600","1600","1600"
"93772928","1800","1800","1800"
"93775776","1800","1800","1800"
"93775840","1800","1800","1800"
"93776096","1800","1800","1800"
"93777120","2000","2000","2000"
"93778048","1600","1600","1600"
"93781184","1800","1800","1800"
"93783520","1800","1800","1800"
"93784672","1800","1800","1800"
"93785536","1600","1600","1600"
"93785600","1800","1800","1800"
"93786432","1800","1800","1800"
"93787104","1800","1800","1800"
"93787808","1800","1800","1800"
"93788992","1800","1800","1800"
"93789792","1800","1800","1800"
"93792768","1800","1800","1800"
"93794048","1800","1800","1800"
"93794560","1800","1800","1800"
"93797760","1400","1400","1400"
"93797824","1800","1800","1800"
"93798624","1800","1800","1800"
"93798944","1800","1800","1800"
"93799584","1600","1600","1600"
"93799776","1800","1800","1800"
"93802432","1800","1800","1800"
"93802784","1800","1800","1800"
"93804128","1200","1200","1200"
"93805056","1800","1800","1800"
"93805120","1800","1800","1800"
"93805184","1800","1800","1800"
"93806016","1800","1800","1800"
"93806464","1800","1800","1800"
"93807264","1800","1800","1800"
"93808032","1800","1800","1800"
"93808800","1800","1800","1800"
"93809600","1800","1800","1800"
"93810240","1800","1800","1800"
"93810624","1800","1800","1800"
"93810976","1600","1600","1600"
"93811360","1800","1800","1800"
"93813760","1800","1800","1800"
"93814368","1800","1800","1800"
"93815072","1200","1200","1200"
"93815808","1800","1800","1800"
"93816224","1200","1200","1200"
"93818784","1800","1800","1800"
"93819072","1800","1800","1800"
"93819488","1800","1800","1800"
"93819616","1800","1800","1800"
"93820640","1800","1800","1800"
"93821536","1800","1800","1800"
"93822080","1800","1800","1800"
"93824352","1800","1800","1800"
"93825024","1200","1200","1200"
"93826656","1800","1800","1800"
"93826880","1800","1800","1800"
"93826944","1800","1800","1800"
"93829696","1800","1800","1800"
"93830432","1800","1800","1800"
"93831296","1800","1800","1800"
"93831904","1800","1800","1800"
"93832512","1800","1800","1800"
"93833120","1800","1800","1800"
"93835968","1800","1800","1800"
"93836480","1200","1200","1200"
"93837376","1800","1800","1800"
"93837824","1800","1800","1800"
"93841184","1800","1800","1800"
"93842880","2000","2000","2000"
"93843360","1600","1600","1600"
"93846016","1800","1800","1800"
"93846240","1200","1200","1200"
"93846656","1800","1800","1800"
"93847648","1800","1800","1800"
"93848320","1800","1800","1800"
"93848544","1800","1800","1800"
"93848640","1800","1800","1800"
"93849440","1800","1800","1800"
"93851296","1800","1800","1800"
"93852960","1800","1800","1800"
"93853024","1800","1800","1800"
"93853696","1800","1800","1800"
"93854080","1800","1800","1800"
"93854144","1800","1800","1800"
"93854272","1800","1800","1800"
"93854752","1800","1800","1800"
"93857120","1800","1800","1800"
"93857632","1800","1800","1800"
"93858432","1800","1800","1800"
"93859520","1800","1800","1800"
"93862912","1800","1800","1800"
"93863104","1800","1800","1800"
"93864224","1800","1800","1800"
"93864864","1800","1800","1800"
"93865152","1800","1800","1800"
"93865312","1800","1800","1800"
"93867392","1800","1800","1800"
"93867776","1800","1800","1800"
"93870176","1800","1800","1800"
"93870304","1800","1800","1800"
"93870816","1400","1400","1400"
"93871136","1800","1800","1800"
"93871424","1800","1800","1800"
"93874560","1600","1600","1600"
"93874720","1800","1800","1800"
"93875424","1800","1800","1800"
"93875808","1800","1800","1800"
"93876448","1800","1800","1800"
"93879264","1600","1600","1600"
"93879712","1600","1600","1600"
"93880096","1800","1800","1800"
"93880704","1800","1800","1800"
"93881312","1800","1800","1800"
"93883264","2000","2000","2000"
"93884800","1800","1800","1800"
"93885792","1600","1600","1600"
"93886144","1800","1800","1800"
"93886464","1800","1800","1800"
"93886720","1800","1800","1800"
"93887008","1800","1800","1800"
"93889024","1800","1800","1800"
"93889376","1800","1800","1800"
"93891776","1800","1800","1800"
"93891968","1800","1800","1800"
"93892864","1800","1800","1800"
"93892960","1800","1800","1800"
"93893600","1800","1800","1800"
"93896608","1600","1600","1600"
"93897184","1800","1800","1800"
"93897632","1800","1800","1800"
"93900608","1800","1800","1800"
"93900992","1600","1600","1600"
"93901248","1800","1800","1800"
"93901632","1800","1800","1800"
"93902272","1800","1800","1800"
"93903072","1800","1800","1800"
"93905024","1600","1600","1600"
"93906432","1800","1800","1800"
"93907456","1800","1800","1800"
"93908320","1800","1800","1800"
"93908640","1800","1800","1800"
"93910624","1800","1800","1800"
"93910976","1800","1800","1800"
"93911456","1800","1800","1800"
"93912544","1800","1800","1800"
"93913504","1600","1600","1600"
"93913568","1800","1800","1800"
"93914464","1800","1800","1800"
"93914720","1800","1800","1800"
"93918240","1800","1800","1800"
"93918848","1800","1800","1800"
"93919072","1800","1800","1800"
"93919776","1800","1800","1800"
"93922144","1800","1800","1800"
"93922752","1800","1800","1800"
"93924032","1800","1800","1800"
"93924960","1200","1200","1200"
"93926592","1600","1600","1600"
"93928192","1800","1800","1800"
"93929120","1800","1800","1800"
"93929920","1800","1800","1800"
"93932512","1800","1800","1800"
"93932800","1800","1800","1800"
"93934080","1400","1400","1400"
"93935168","1800","1800","1800"
"93935744","1800","1800","1800"
"93935776","1800","1800","1800"
"93937088","1800","1800","1800"
"93940000","1800","1800","1800"
"93940896","1800","1800","1800"
"93941376","1800","1800","1800"
"93944608","1800","1800","1800"
"93945184","1800","1800","1800"
"93949920","1800","1800","1800"
"93950080","1800","1800","1800"
"93950784","1800","1800","1800"
"93951584","1800","1800","1800"
"93951616","1800","1800","1800"
"93954368","1800","1800","1800"
"93954496","1800","1800","1800"
"93955712","1800","1800","1800"
"93956096","1800","1800","1800"
"93956896","1800","1800","1800"
"93956992","1800","1800","1800"
"93957056","1800","1800","1800"
"93957376","1800","1800","1800"
"93957536","1800","1800","1800"
"93958816","1800","1800","1800"
"93961824","1800","1800","1800"
"93962976","1800","1800","1800"
"93966080","1800","1800","1800"
"93966176","1800","1800","1800"
"93971648","1800","1800","1800"
"93971840","1800","1800","1800"
"93973344","1800","1800","1800"
"93973376","1800","1800","1800"
"93976000","1800","1800","1800"
"93976384","1400","1400","1400"
"93976608","1800","1800","1800"
"93977856","1800","1800","1800"
"93978464","1800","1800","1800"
"93978656","1800","1800","1800"
"93978688","1800","1800","1800"
"93979040","1800","1800","1800"
"93979072","1800","1800","1800"
"93979744","1800","1800","1800"
"93983712","1800","1800","1800"
"93983840","1800","1800","1800"
"93984288","1800","1800","1800"
"93985600","1800","1800","1800"
"93986688","1800","1800","1800"
"93987776","1800","1800","1800"
"93988448","1800","1800","1800"
"93989504","1800","1800","1800"
"93989856","1800","1800","1800"
"93991712","1800","1800","1800"
"93993536","1800","1800","1800"
"93997344","1600","1600","1600"
"93997792","1800","1800","1800"
"93998016","1800","1800","1800"
"93998208","1800","1800","1800"
"93999584","1800","1800","1800"
"94000160","1800","1800","1800"
"94000448","1800","1800","1800"
"94000736","1600","1600","1600"
"94001440","1800","1800","1800"
"94002112","1600","1600","1600"
"94005152","1800","1800","1800"
"94005376","1800","1800","1800"
"94005568","1800","1800","1800"
"94007232","1800","1800","1800"
"94008384","1800","1800","1800"
"94009472","1800","1800","1800"
"94010016","1800","1800","1800"
"94010688","1800","1800","1800"
"94011104","1800","1800","1800"
"94011552","1800","1800","1800"
"94016448","1600","1600","1600"
"94019040","1800","1800","1800"
"94019584","1800","1800","1800"
"94019936","1800","1800","1800"
"94021824","1800","1800","1800"
"94021920","1800","1800","1800"
"94023072","1800","1800","1800"
"94024160","1800","1800","1800"
"94026752","1800","1800","1800"
"94027168","1800","1800","1800"
"94027232","1800","1800","1800"
"94027744","1800","1800","1800"
"94028864","1800","1800","1800"
"94031232","1800","1800","1800"
"94031296","1800","1800","1800"
"94031680","1800","1800","1800"
"94032416","1800","1800","1800"
"94032480","1800","1800","1800"
"94032896","1800","1800","1800"
"94037056","1800","1800","1800"
"94037984","1800","1800","1800"
"94038432","1800","1800","1800"
"94040832","1800","1800","1800"
"94041568","1800","1800","1800"
"94042208","1800","1800","1800"
"94043744","1800","1800","1800"
"94044704","1800","1800","1800"
"94045824","1800","1800","1800"
"94048448","1800","1800","1800"
"94048960","1800","1800","1800"
"94049408","1800","1800","1800"
"94050624","1800","1800","1800"
"94052928","1800","1800","1800"
"94053056","1800","1800","1800"
"94054208","1800","1800","1800"
"94056640","1800","1800","1800"
"94058688","1800","1800","1800"
"94059168","1800","1800","1800"
"94060064","1800","1800","1800"
"94062528","1800","1800","1800"
"94062784","1800","1800","1800"
"94063360","1800","1800","1800"
"94064480","1800","1800","1800"
"94064800","1800","1800","1800"
"94065152","1800","1800","1800"
"94065440","1800","1800","1800"
"94065824","1800","1800","1800"
"94066848","1800","1800","1800"
"94067520","1800","1800","1800"
"94070656","1800","1800","1800"
"94072416","1800","1800","1800"
"94073664","1400","1400","1400"
"94074624","1800","1800","1800"
"94075936","1800","1800","1800"
"94076416","1800","1800","1800"
"94078912","1800","1800","1800"
"94080480","1800","1800","1800"
"94080992","1800","1800","1800"
"94081632","1800","1800","1800"
"94084416","1800","1800","1800"
"94085056","1800","1800","1800"
"94086176","1800","1800","1800"
"94086944","1800","1800","1800"
"94087136","1800","1800","1800"
"94087616","1800","1800","1800"
"94088096","1800","1800","1800"
"94089152","1800","1800","1800"
"94091808","1800","1800","1800"
"94093024","1800","1800","1800"
"94094432","1400","1400","1400"
"94095520","1400","1400","1400"
"94096416","1800","1800","1800"
"94098080","1800","1800","1800"
"94100576","1800","1800","1800"
"94102304","1800","1800","1800"
"94102624","1800","1800","1800"
"94103264","1800","1800","1800"
"94105984","1800","1800","1800"
"94106112","1800","1800","1800"
"94106208","1800","1800","1800"
"94107136","1800","1800","1800"
"94107808","1800","1800","1800"
"94109120","1800","1800","1800"
"94113984","1800","1800","1800"
"94114112","1600","1600","1600"
"94114464","1800","1800","1800"
"94114656","1800","1800","1800"
"94115776","1800","1800","1800"
"94116064","1800","1800","1800"
"94116768","1800","1800","1800"
"94117248","1800","1800","1800"
"94117952","1800","1800","1800"
"94118144","1800","1800","1800"
"94119392","1800","1800","1800"
"94119744","1800","1800","1800"
"94122112","1800","1800","1800"
"94123936","1800","1800","1800"
"94124384","1800","1800","1800"
"94127648","1800","1800","1800"
"94127680","1800","1800","1800"
"94128352","1800","1800","1800"
"94130208","1800","1800","1800"
"94131840","1800","1800","1800"
"94131872","2000","2000","2000"
"94132352","1800","1800","1800"
"94135264","1800","1800","1800"
"94135552","1800","1800","1800"
"94135776","1800","1800","1800"
"94137536","1800","1800","1800"
"94137824","1800","1800","1800"
"94138304","1800","1800","1800"
"94138464","1800","1800","1800"
"94138944","1800","1800","1800"
"94139072","1400","1400","1400"
"94141472","1800","1800","1800"
"94143456","1800","1800","1800"
"94143712","1800","1800","1800"
"94145664","1800","1800","1800"
"94145760","1600","1600","1600"
"94149472","1800","1800","1800"
"94149952","1800","1800","1800"
"94151328","1800","1800","1800"
"94151936","1800","1800","1800"
"94152000","1800","1800","1800"
"94152576","1800","1800","1800"
"94152640","1800","1800","1800"
"94153344","1600","1600","1600"
"94153664","1600","1600","1600"
"94154048","1800","1800","1800"
"94157440","1800","1800","1800"
"94157856","1800","1800","1800"
"94159168","1800","1800","1800"
"94160096","1800","1800","1800"
"94160736","1800","1800","1800"
"94160800","1800","1800","1800"
"94161312","1600","1600","1600"
"94162368","1200","1200","1200"
"94165184","1800","1800","1800"
"94165376","1800","1800","1800"
"94167552","1800","1800","1800"
"94168416","1800","1800","1800"
"94171200","1800","1800","1800"
"94171232","1800","1800","1800"
"94171552","1800","1800","1800"
"94172128","1800","1800","1800"
"94172960","1800","1800","1800"
"94173600","1800","1800","1800"
"94174176","1800","1800","1800"
"94174752","1800","1800","1800"
"94175072","1800","1800","1800"
"94177600","1200","1200","1200"
"94178752","1800","1800","1800"
"94178976","1800","1800","1800"
"94179136","1800","1800","1800"
"94179456","1800","1800","1800"
"94182592","1800","1800","1800"
"94183104","1800","1800","1800"
"94184128","1800","1800","1800"
"94186784","1800","1800","1800"
"94187040","1800","1800","1800"
"94189056","1800","1800","1800"
"94189280","1800","1800","1800"
"94192864","1800","1800","1800"
"94192960","1600","1600","1600"
"94193728","1800","1800","1800"
"94194688","1800","1800","1800"
"94195296","1800","1800","1800"
"94196640","1800","1800","1800"
"94197120","1800","1800","1800"
"94199200","1600","1600","1600"
"94200320","1800","1800","1800"
"94200608","1800","1800","1800"
"94200832","1800","1800","1800"
"94201216","1800","1800","1800"
"94202464","1800","1800","1800"
"94202848","1800","1800","1800"
"94204832","1800","1800","1800"
