"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"37491072","","","","1","1","1","","",""
"37503424","0.00390625","0.00390625","0.00390625","","","","","",""
"37503744","","","","","","","0.396484375","0.396484375","0.396484375"
"37503936","","","","1","1","1","","",""
"37515904","","","","","","","0.3515625","0.3515625","0.3515625"
"37516192","","","","0.994140625","0.994140625","0.994140625","","",""
"37516608","0","0","0","","","","","",""
"37529216","","","","1","1","1","","",""
"37529472","","","","","","","0.2734375","0.2734375","0.2734375"
"37529504","0","0","0","","","","","",""
"37541792","","","","","","","0.234375","0.234375","0.234375"
"37541888","","","","1","1","1","","",""
"37541952","0","0","0","","","","","",""
"37553504","0.005859375","0.005859375","0.005859375","","","","","",""
"37554176","","","","","","","0.21875","0.21875","0.21875"
"37554976","","","","1","1","1","","",""
"37566944","","","","0.98828125","0.98828125","0.98828125","","",""
"37567296","","","","","","","0.17578125","0.17578125","0.17578125"
"37567680","0.01171875","0.01171875","0.01171875","","","","","",""
"37580576","0.015625","0.015625","0.015625","","","","","",""
"37580736","","","","","","","0.107421875","0.107421875","0.107421875"
"37580768","","","","1","1","1","","",""
"37592640","0.001953125","0.001953125","0.001953125","","","","","",""
"37592832","","","","","","","0.068359375","0.068359375","0.068359375"
"37593568","","","","1","1","1","","",""
"37605280","","","","","","","0.044921875","0.044921875","0.044921875"
"37605504","","","","0.98828125","0.98828125","0.98828125","","",""
"37606112","0","0","0","","","","","",""
"37616448","0","0","0","","","","","",""
"37618432","","","","1","1","1","","",""
"37618944","","","","","","","0.03515625","0.03515625","0.03515625"
"37630656","0","0","0","","","","","",""
"37631808","","","","0.98828125","0.98828125","0.98828125","0.03125","0.03125","0.03125"
"37644128","","","","","","","0.02734375","0.02734375","0.02734375"
"37644288","0","0","0","","","","","",""
"37644384","","","","0.986328125","0.986328125","0.986328125","","",""
"37656704","0","0","0","","","","","",""
"37657312","","","","0.99609375","0.99609375","0.99609375","","",""
"37657536","","","","","","","0.04296875","0.04296875","0.04296875"
"37669184","0.005859375","0.005859375","0.005859375","","","","","",""
"37669664","","","","","","","0.03515625","0.03515625","0.03515625"
"37669984","","","","1","1","1","","",""
"37681504","","","","","","","0.017578125","0.017578125","0.017578125"
"37682752","0","0","0","","","","","",""
"37682912","","","","1","1","1","","",""
"37694432","0","0","0","","","","","",""
"37694944","","","","1","1","1","","",""
"37695744","","","","","","","0","0","0"
"37707552","0","0","0","","","","","",""
"37708448","","","","1","1","1","","",""
"37708480","","","","","","","0.01171875","0.01171875","0.01171875"
"37720832","","","","","","","0.0390625","0.0390625","0.0390625"
"37721024","","","","0.98828125","0.98828125","0.98828125","","",""
"37721536","0","0","0","","","","","",""
"37733600","","","","1","1","1","","",""
"37733824","","","","","","","0.048828125","0.048828125","0.048828125"
"37734304","0","0","0","","","","","",""
"37745344","","","","1","1","1","","",""
"37746592","","","","","","","0.05859375","0.05859375","0.05859375"
"37747040","0","0","0","","","","","",""
"37758976","0","0","0","","","","","",""
"37759872","","","","","","","0.048828125","0.048828125","0.048828125"
"37759904","","","","1","1","1","","",""
"37771616","","","","","","","0.056640625","0.056640625","0.056640625"
"37772352","0","0","0","1","1","1","","",""
"37783392","","","","1","1","1","","",""
"37783840","0","0","0","","","","","",""
"37784384","","","","","","","0.076171875","0.076171875","0.076171875"
"37797888","","","","","","","0.04296875","0.04296875","0.04296875"
"37798240","","","","1","1","1","","",""
"37798304","0","0","0","","","","","",""
"37809280","","","","","","","0.021484375","0.021484375","0.021484375"
"37809760","","","","1","1","1","","",""
"37811040","0","0","0","","","","","",""
"37823488","0","0","0","","","","","",""
"37823744","","","","","","","0.01171875","0.01171875","0.01171875"
"37823904","","","","1","1","1","","",""
"37836256","","","","","","","0.0078125","0.0078125","0.0078125"
"37836672","0","0","0","","","","","",""
"37836704","","","","1","1","1","","",""
"37846880","","","","0.98828125","0.98828125","0.98828125","","",""
"37849088","0","0","0","","","","","",""
"37849344","","","","","","","0.03125","0.03125","0.03125"
"37861376","","","","","","","0.025390625","0.025390625","0.025390625"
"37861920","0","0","0","","","","","",""
"37862240","","","","0.994140625","0.994140625","0.994140625","","",""
"37874432","0","0","0","","","","","",""
"37874560","","","","1","1","1","","",""
"37875104","","","","","","","0.01171875","0.01171875","0.01171875"
"37887168","","","","0.994140625","0.994140625","0.994140625","","",""
"37887584","0","0","0","","","","0","0","0"
"37900384","","","","","","","0.0234375","0.0234375","0.0234375"
"37900544","0","0","0","","","","","",""
"37900736","","","","0.982421875","0.982421875","0.982421875","","",""
"37912992","0","0","0","","","","","",""
"37913184","","","","","","","0.025390625","0.025390625","0.025390625"
"37913216","","","","0.998046875","0.998046875","0.998046875","","",""
"37925312","","","","","","","0.013671875","0.013671875","0.013671875"
"37925792","","","","0.984375","0.984375","0.984375","","",""
"37926208","0","0","0","","","","","",""
"37937760","0","0","0","","","","","",""
"37938080","","","","1","1","1","","",""
"37939040","","","","","","","0.025390625","0.025390625","0.025390625"
"37950336","","","","1","1","1","","",""
"37951008","","","","","","","0.013671875","0.013671875","0.013671875"
"37951776","0","0","0","","","","","",""
"37964160","0","0","0","","","","","",""
"37964256","","","","1","1","1","","",""
"37964672","","","","","","","0.03125","0.03125","0.03125"
"37977152","0","0","0","1","1","1","","",""
"37977376","","","","","","","0.025390625","0.025390625","0.025390625"
"37989152","0","0","0","","","","","",""
"37990048","","","","","","","0.04296875","0.04296875","0.04296875"
"37990368","","","","1","1","1","","",""
"38001664","0","0","0","","","","","",""
"38002656","","","","1","1","1","","",""
"38003008","","","","","","","0.056640625","0.056640625","0.056640625"
"38013408","0","0","0","","","","","",""
"38015872","","","","1","1","1","","",""
"38015904","","","","","","","0.1171875","0.1171875","0.1171875"
"38027552","","","","1","1","1","","",""
"38028032","0","0","0","","","","","",""
"38028256","","","","","","","0.1015625","0.1015625","0.1015625"
"38040896","0","0","0","","","","","",""
"38041376","","","","1","1","1","","",""
"38041472","","","","","","","0.09765625","0.09765625","0.09765625"
"38052896","","","","","","","0.09375","0.09375","0.09375"
"38054016","","","","0.982421875","0.982421875","0.982421875","","",""
"38054368","0","0","0","","","","","",""
"38065792","","","","0.994140625","0.994140625","0.994140625","","",""
"38066880","","","","","","","0.060546875","0.060546875","0.060546875"
"38067008","0","0","0","","","","","",""
"38079200","","","","1","1","1","","",""
"38079712","0","0","0","","","","","",""
"38079744","","","","","","","0.05859375","0.05859375","0.05859375"
"38092160","","","","1","1","1","","",""
"38092352","","","","","","","0.044921875","0.044921875","0.044921875"
"38092512","0","0","0","","","","","",""
"38105024","","","","","","","0.037109375","0.037109375","0.037109375"
"38105152","0","0","0","","","","","",""
"38105376","","","","0.998046875","0.998046875","0.998046875","","",""
"38116128","","","","","","","0.041015625","0.041015625","0.041015625"
"38117760","","","","0.974609375","0.974609375","0.974609375","","",""
"38117984","0","0","0","","","","","",""
"38128992","0","0","0","","","","","",""
"38131040","","","","0.974609375","0.974609375","0.974609375","","",""
"38131104","","","","","","","0.056640625","0.056640625","0.056640625"
"38142656","","","","0.96875","0.96875","0.96875","","",""
"38143680","0","0","0","","","","","",""
"38143936","","","","","","","0.060546875","0.060546875","0.060546875"
"38153824","0","0","0","","","","","",""
"38156320","","","","","","","0.048828125","0.048828125","0.048828125"
"38156768","","","","0.97265625","0.97265625","0.97265625","","",""
"38168640","0","0","0","","","","","",""
"38169184","","","","","","","0.0546875","0.0546875","0.0546875"
"38169472","","","","0.953125","0.953125","0.953125","","",""
"38181440","0","0","0","","","","","",""
"38181696","","","","","","","0.044921875","0.044921875","0.044921875"
"38182048","","","","0.96875","0.96875","0.96875","","",""
"38194048","0","0","0","","","","","",""
"38195040","","","","0.96875","0.96875","0.96875","","",""
"38195104","","","","","","","0.05078125","0.05078125","0.05078125"
"38207168","0","0","0","","","","","",""
"38207648","","","","0.998046875","0.998046875","0.998046875","","",""
"38207936","","","","","","","0.021484375","0.021484375","0.021484375"
"38219168","","","","","","","0","0","0"
"38220352","","","","1","1","1","","",""
"38220384","0","0","0","","","","","",""
"38232896","","","","","","","0","0","0"
"38233056","0","0","0","","","","","",""
"38233568","","","","1","1","1","","",""
"38244960","0","0","0","","","","","",""
"38245632","","","","","","","0","0","0"
"38245984","","","","1","1","1","","",""
"38258624","","","","","","","0","0","0"
"38258912","0","0","0","","","","","",""
"38259008","","","","1","1","1","","",""
"38271680","","","","","","","0.015625","0.015625","0.015625"
"38271712","0","0","0","","","","","",""
"38271776","","","","1","1","1","","",""
"38283136","0","0","0","","","","","",""
"38284096","","","","1","1","1","","",""
"38284672","","","","","","","0.03125","0.03125","0.03125"
"38296576","0","0","0","","","","","",""
"38297152","","","","0.994140625","0.994140625","0.994140625","","",""
"38297568","","","","","","","0.01953125","0.01953125","0.01953125"
"38308928","0","0","0","","","","","",""
"38309344","","","","","","","0.00390625","0.00390625","0.00390625"
"38310112","","","","0.98828125","0.98828125","0.98828125","","",""
"38322656","","","","0.98828125","0.98828125","0.98828125","","",""
"38322752","0","0","0","","","","0.005859375","0.005859375","0.005859375"
"38335136","","","","0.982421875","0.982421875","0.982421875","","",""
"38335584","","","","","","","0.005859375","0.005859375","0.005859375"
"38335968","0","0","0","","","","","",""
"38347488","","","","","","","0.02734375","0.02734375","0.02734375"
"38348480","","","","0.978515625","0.978515625","0.978515625","","",""
"38348768","0","0","0","","","","","",""
"38360448","0","0","0","","","","","",""
"38361248","","","","","","","0.04296875","0.04296875","0.04296875"
"38361536","","","","0.96875","0.96875","0.96875","","",""
"38372608","0","0","0","","","","","",""
"38373440","","","","","","","0.044921875","0.044921875","0.044921875"
"38374112","","","","0.9765625","0.9765625","0.9765625","","",""
"38385952","0","0","0","","","","","",""
"38386656","","","","0.970703125","0.970703125","0.970703125","","",""
"38386912","","","","","","","0.060546875","0.060546875","0.060546875"
"38398752","","","","0.970703125","0.970703125","0.970703125","","",""
"38399712","0","0","0","","","","","",""
"38399840","","","","","","","0.111328125","0.111328125","0.111328125"
"38412384","0","0","0","","","","","",""
"38412704","","","","","","","0.1171875","0.1171875","0.1171875"
"38412736","","","","0.96875","0.96875","0.96875","","",""
"38424192","0","0","0","","","","","",""
"38424384","","","","","","","0.09765625","0.09765625","0.09765625"
"38425504","","","","0.96875","0.96875","0.96875","","",""
"38437664","0","0","0","","","","","",""
"38437696","","","","","","","0.08984375","0.08984375","0.08984375"
"38438336","","","","0.95703125","0.95703125","0.95703125","","",""
"38448608","","","","0.9375","0.9375","0.9375","","",""
"38451008","0","0","0","","","","","",""
"38451136","","","","","","","0.07421875","0.07421875","0.07421875"
"38463520","0","0","0","","","","","",""
"38463872","","","","0.9375","0.9375","0.9375","0.078125","0.078125","0.078125"
"38476000","0","0","0","","","","","",""
"38476448","","","","0.9609375","0.9609375","0.9609375","","",""
"38476640","","","","","","","0.0703125","0.0703125","0.0703125"
"38489024","","","","","","","0.04296875","0.04296875","0.04296875"
"38489248","","","","0.982421875","0.982421875","0.982421875","","",""
"38489440","0","0","0","","","","","",""
"38501568","","","","0.994140625","0.994140625","0.994140625","","",""
"38501632","","","","","","","0.021484375","0.021484375","0.021484375"
"38502144","0","0","0","","","","","",""
"38514048","0","0","0","","","","","",""
"38514304","","","","0.994140625","0.994140625","0.994140625","","",""
"38514400","","","","","","","0.029296875","0.029296875","0.029296875"
"38526080","","","","0.994140625","0.994140625","0.994140625","","",""
"38526528","0","0","0","","","","","",""
"38526944","","","","","","","0.044921875","0.044921875","0.044921875"
"38538400","","","","1","1","1","","",""
"38539936","","","","","","","0.0390625","0.0390625","0.0390625"
"38540384","0","0","0","","","","","",""
"38552032","","","","1","1","1","","",""
"38552320","0","0","0","","","","","",""
"38553536","","","","","","","0.056640625","0.056640625","0.056640625"
"38564192","","","","","","","0.076171875","0.076171875","0.076171875"
"38566144","","","","1","1","1","","",""
"38566208","0","0","0","","","","","",""
"38578624","","","","","","","0.09375","0.09375","0.09375"
"38578784","0","0","0","","","","","",""
"38578848","","","","1","1","1","","",""
"38591552","0","0","0","","","","","",""
"38591680","","","","","","","0.076171875","0.076171875","0.076171875"
"38591968","","","","1","1","1","","",""
"38603744","","","","1","1","1","","",""
"38604512","0","0","0","","","","","",""
"38604768","","","","","","","0.0390625","0.0390625","0.0390625"
"38617024","0","0","0","","","","","",""
"38617184","","","","1","1","1","","",""
"38617216","","","","","","","0.03515625","0.03515625","0.03515625"
"38629632","0","0","0","","","","","",""
"38629856","","","","","","","0.013671875","0.013671875","0.013671875"
"38630240","","","","1","1","1","","",""
"38642976","0","0","0","","","","","",""
"38643136","","","","","","","0.03515625","0.03515625","0.03515625"
"38643168","","","","1","1","1","","",""
"38654688","0","0","0","","","","","",""
"38655648","","","","0.994140625","0.994140625","0.994140625","","",""
"38655712","","","","","","","0.048828125","0.048828125","0.048828125"
"38666016","0","0","0","","","","","",""
"38668608","","","","0.994140625","0.994140625","0.994140625","","",""
"38668768","","","","","","","0.056640625","0.056640625","0.056640625"
"38679584","","","","1","1","1","","",""
"38681024","0","0","0","","","","","",""
"38681536","","","","","","","0.06640625","0.06640625","0.06640625"
"38693120","0","0","0","","","","","",""
"38693472","","","","1","1","1","","",""
"38693728","","","","","","","0.0625","0.0625","0.0625"
"38706016","0","0","0","","","","","",""
"38706560","","","","1","1","1","","",""
"38706976","","","","","","","0.09375","0.09375","0.09375"
"38718752","0","0","0","","","","","",""
"38718912","","","","0.994140625","0.994140625","0.994140625","","",""
"38719680","","","","","","","0.107421875","0.107421875","0.107421875"
"38732512","","","","1","1","1","","",""
"38732640","0","0","0","","","","","",""
"38732736","","","","","","","0.125","0.125","0.125"
"38745088","0","0","0","","","","","",""
"38745120","","","","0.994140625","0.994140625","0.994140625","","",""
"38745376","","","","","","","0.142578125","0.142578125","0.142578125"
"38757184","0","0","0","","","","","",""
"38758304","","","","1","1","1","0.150390625","0.150390625","0.150390625"
"38770656","0.005859375","0.005859375","0.005859375","","","","","",""
"38770880","","","","1","1","1","","",""
"38771168","","","","","","","0.15625","0.15625","0.15625"
"38783008","","","","0.98828125","0.98828125","0.98828125","","",""
"38783808","0","0","0","","","","","",""
"38783872","","","","","","","0.16796875","0.16796875","0.16796875"
"38795904","","","","0.994140625","0.994140625","0.994140625","","",""
"38796384","0","0","0","","","","","",""
"38796544","","","","","","","0.154296875","0.154296875","0.154296875"
"38808864","","","","","","","0.130859375","0.130859375","0.130859375"
"38809056","0","0","0","0.994140625","0.994140625","0.994140625","","",""
"38821120","0","0","0","","","","","",""
"38822016","","","","","","","0.11328125","0.11328125","0.11328125"
"38822272","","","","0.994140625","0.994140625","0.994140625","","",""
"38834368","","","","","","","0.103515625","0.103515625","0.103515625"
"38835136","0","0","0","","","","","",""
"38835168","","","","0.994140625","0.994140625","0.994140625","","",""
"38846208","","","","","","","0.146484375","0.146484375","0.146484375"
"38847616","0","0","0","","","","","",""
"38847648","","","","1","1","1","","",""
"38860096","0","0","0","","","","","",""
"38860512","","","","","","","0.177734375","0.177734375","0.177734375"
"38860608","","","","1","1","1","","",""
"38873056","0","0","0","","","","","",""
"38873376","","","","","","","0.1875","0.1875","0.1875"
"38873504","","","","1","1","1","","",""
"38885536","","","","1","1","1","","",""
"38886016","0","0","0","","","","","",""
"38886048","","","","","","","0.181640625","0.181640625","0.181640625"
"38897760","","","","1","1","1","","",""
"38897920","0","0","0","","","","","",""
"38898912","","","","","","","0.1875","0.1875","0.1875"
"38911424","","","","","","","0.1875","0.1875","0.1875"
"38911520","0","0","0","","","","","",""
"38911808","","","","1","1","1","","",""
"38923840","0","0","0","","","","","",""
"38924192","","","","1","1","1","","",""
"38924736","","","","","","","0.1875","0.1875","0.1875"
"38936832","","","","1","1","1","","",""
"38937184","","","","","","","0.216796875","0.216796875","0.216796875"
"38937344","0","0","0","","","","","",""
"38949024","0","0","0","","","","","",""
"38950144","","","","0.986328125","0.986328125","0.986328125","","",""
"38950304","","","","","","","0.25","0.25","0.25"
"38962208","0","0","0","","","","","",""
"38962720","","","","","","","0.240234375","0.240234375","0.240234375"
"38962880","","","","0.974609375","0.974609375","0.974609375","","",""
"38975552","","","","0.986328125","0.986328125","0.986328125","","",""
"38975744","0","0","0","","","","","",""
"38975872","","","","","","","0.25390625","0.25390625","0.25390625"
"38988512","","","","0.98828125","0.98828125","0.98828125","","",""
"38988672","","","","","","","0.25390625","0.25390625","0.25390625"
"38988704","0","0","0","","","","","",""
"39000864","0","0","0","","","","","",""
"39001184","","","","","","","0.31640625","0.31640625","0.31640625"
"39001504","","","","0.984375","0.984375","0.984375","","",""
"39012640","0","0","0","","","","","",""
"39014112","","","","","","","0.3203125","0.3203125","0.3203125"
"39014176","","","","0.986328125","0.986328125","0.986328125","","",""
"39026848","","","","0.98828125","0.98828125","0.98828125","","",""
"39027040","","","","","","","0.337890625","0.337890625","0.337890625"
"39027168","0","0","0","","","","","",""
"39037920","0","0","0","","","","","",""
"39039072","","","","0.990234375","0.990234375","0.990234375","","",""
"39039904","","","","","","","0.34375","0.34375","0.34375"
"39051008","","","","0.9921875","0.9921875","0.9921875","","",""
"39052000","","","","","","","0.337890625","0.337890625","0.337890625"
"39052320","0","0","0","","","","","",""
"39064064","","","","","","","0.376953125","0.376953125","0.376953125"
"39064544","","","","0.994140625","0.994140625","0.994140625","","",""
"39065376","0","0","0","","","","","",""
"39076960","","","","","","","0.40625","0.40625","0.40625"
"39077536","0.009765625","0.009765625","0.009765625","","","","","",""
"39078272","","","","1","1","1","","",""
"39090208","0.013671875","0.013671875","0.013671875","","","","","",""
"39090336","","","","1","1","1","","",""
"39090784","","","","","","","0.37109375","0.37109375","0.37109375"
"39102528","","","","1","1","1","","",""
"39103424","","","","","","","0.357421875","0.357421875","0.357421875"
"39103648","0","0","0","","","","","",""
"39115072","","","","","","","0.353515625","0.353515625","0.353515625"
"39116224","0","0","0","","","","","",""
"39116736","","","","1","1","1","","",""
"39128704","","","","1","1","1","","",""
"39128736","0","0","0","","","","","",""
"39128992","","","","","","","0.396484375","0.396484375","0.396484375"
"39142016","","","","0.998046875","0.998046875","0.998046875","","",""
"39142048","0","0","0","","","","","",""
"39142336","","","","","","","0.408203125","0.408203125","0.408203125"
"39154688","0","0","0","0.984375","0.984375","0.984375","","",""
"39154912","","","","","","","0.416015625","0.416015625","0.416015625"
"39167744","","","","","","","0.435546875","0.435546875","0.435546875"
"39167872","0","0","0","","","","","",""
"39167904","","","","0.982421875","0.982421875","0.982421875","","",""
"39178240","","","","0.974609375","0.974609375","0.974609375","","",""
"39180704","0","0","0","","","","0.4375","0.4375","0.4375"
"39192992","","","","0.958984375","0.958984375","0.958984375","","",""
"39193472","","","","","","","0.4375","0.4375","0.4375"
"39193504","0","0","0","","","","","",""
"39203424","0.029296875","0.029296875","0.029296875","","","","","",""
"39205216","","","","0.9609375","0.9609375","0.9609375","","",""
"39206368","","","","","","","0.4375","0.4375","0.4375"
"39217472","","","","","","","0.46875","0.46875","0.46875"
"39218464","0.03125","0.03125","0.03125","","","","","",""
"39218944","","","","0.943359375","0.943359375","0.943359375","","",""
"39230592","0.009765625","0.009765625","0.009765625","","","","","",""
"39231616","","","","0.93359375","0.93359375","0.93359375","","",""
"39231904","","","","","","","0.46875","0.46875","0.46875"
"39244128","","","","","","","0.462890625","0.462890625","0.462890625"
"39244576","0","0","0","","","","","",""
"39244672","","","","0.923828125","0.923828125","0.923828125","","",""
"39255744","","","","0.912109375","0.912109375","0.912109375","","",""
"39256416","","","","","","","0.455078125","0.455078125","0.455078125"
"39257536","0","0","0","","","","","",""
"39269536","0","0","0","","","","","",""
"39269856","","","","0.89453125","0.89453125","0.89453125","0.443359375","0.443359375","0.443359375"
"39282848","","","","","","","0.484375","0.484375","0.484375"
"39282912","","","","0.900390625","0.900390625","0.900390625","","",""
"39282976","0","0","0","","","","","",""
"39295232","","","","","","","0.51171875","0.51171875","0.51171875"
"39295552","0","0","0","","","","","",""
"39295616","","","","0.875","0.875","0.875","","",""
"39307872","0.01171875","0.01171875","0.01171875","","","","","",""
"39307904","","","","0.875","0.875","0.875","","",""
"39308736","","","","","","","0.50390625","0.50390625","0.50390625"
"39320480","","","","","","","0.49609375","0.49609375","0.49609375"
"39320672","0.017578125","0.017578125","0.017578125","","","","","",""
"39321472","","","","0.86328125","0.86328125","0.86328125","","",""
"39332576","","","","0.8125","0.8125","0.8125","","",""
"39334016","0.005859375","0.005859375","0.005859375","","","","","",""
"39334144","","","","","","","0.46875","0.46875","0.46875"
"39346656","","","","","","","0.48046875","0.48046875","0.48046875"
"39346848","","","","0.79296875","0.79296875","0.79296875","","",""
"39347136","0","0","0","","","","","",""
"39358720","0","0","0","","","","","",""
"39359008","","","","0.75","0.75","0.75","","",""
"39359040","","","","","","","0.50390625","0.50390625","0.50390625"
"39370720","0","0","0","","","","","",""
"39372672","","","","0.75","0.75","0.75","","",""
"39372704","","","","","","","0.466796875","0.466796875","0.466796875"
"39384960","","","","0.728515625","0.728515625","0.728515625","","",""
"39384992","","","","","","","0.46484375","0.46484375","0.46484375"
"39385248","0","0","0","","","","","",""
"39397696","","","","","","","0.46875","0.46875","0.46875"
"39398144","0","0","0","","","","","",""
"39398208","","","","0.71875","0.71875","0.71875","","",""
"39409568","","","","","","","0.48828125","0.48828125","0.48828125"
"39410912","","","","0.68359375","0.68359375","0.68359375","","",""
"39411072","0","0","0","","","","","",""
"39423232","","","","","","","0.505859375","0.505859375","0.505859375"
"39423680","0","0","0","","","","","",""
"39423744","","","","0.60546875","0.60546875","0.60546875","","",""
"39436672","","","","","","","0.5","0.5","0.5"
"39436704","","","","0.533203125","0.533203125","0.533203125","","",""
"39436768","0","0","0","","","","","",""
"39449248","","","","","","","0.509765625","0.509765625","0.509765625"
"39449376","","","","0.390625","0.390625","0.390625","","",""
"39449536","0","0","0","","","","","",""
"39461728","0","0","0","","","","","",""
"39461984","","","","0.31640625","0.31640625","0.31640625","","",""
"39462208","","","","","","","0.517578125","0.517578125","0.517578125"
"39473664","","","","0.306640625","0.306640625","0.306640625","","",""
"39473696","0","0","0","","","","","",""
"39474624","","","","","","","0.525390625","0.525390625","0.525390625"
"39486272","","","","0.259765625","0.259765625","0.259765625","","",""
"39487488","0","0","0","","","","","",""
"39487808","","","","","","","0.525390625","0.525390625","0.525390625"
"39500000","","","","","","","0.501953125","0.501953125","0.501953125"
"39500384","0.005859375","0.005859375","0.005859375","","","","","",""
"39500640","","","","0.224609375","0.224609375","0.224609375","","",""
"39512032","","","","0.20703125","0.20703125","0.20703125","","",""
"39513440","","","","","","","0.484375","0.484375","0.484375"
"39513504","0","0","0","","","","","",""
"39526368","0","0","0","0.162109375","0.162109375","0.162109375","0.470703125","0.470703125","0.470703125"
"39538400","","","","","","","0.47265625","0.47265625","0.47265625"
"39538560","0","0","0","","","","","",""
"39538912","","","","0.115234375","0.115234375","0.115234375","","",""
"39548608","0","0","0","","","","","",""
"39551648","","","","","","","0.462890625","0.462890625","0.462890625"
"39551712","","","","0.0625","0.0625","0.0625","","",""
"39564736","0.005859375","0.005859375","0.005859375","0.0625","0.0625","0.0625","","",""
"39564768","","","","","","","0.390625","0.390625","0.390625"
"39576832","","","","0.068359375","0.068359375","0.068359375","","",""
"39577344","","","","","","","0.390625","0.390625","0.390625"
"39577504","0","0","0","","","","","",""
"39589088","","","","","","","0.35546875","0.35546875","0.35546875"
"39590176","","","","0.0625","0.0625","0.0625","","",""
"39590336","0","0","0","","","","","",""
"39601824","","","","0.0625","0.0625","0.0625","","",""
"39602560","0","0","0","","","","","",""
"39603104","","","","","","","0.3046875","0.3046875","0.3046875"
"39614368","","","","","","","0.32421875","0.32421875","0.32421875"
"39614944","0.015625","0.015625","0.015625","","","","","",""
"39615936","","","","0.0625","0.0625","0.0625","","",""
"39628576","","","","0.033203125","0.033203125","0.033203125","","",""
"39628640","0.001953125","0.001953125","0.001953125","","","","","",""
"39628736","","","","","","","0.349609375","0.349609375","0.349609375"
"39640832","0","0","0","","","","","",""
"39641344","","","","","","","0.326171875","0.326171875","0.326171875"
"39641536","","","","0.03125","0.03125","0.03125","","",""
"39653504","","","","0.03125","0.03125","0.03125","","",""
"39653856","0","0","0","","","","","",""
"39654336","","","","","","","0.333984375","0.333984375","0.333984375"
"39666112","0","0","0","","","","","",""
"39666624","","","","0.03125","0.03125","0.03125","","",""
"39666784","","","","","","","0.27734375","0.27734375","0.27734375"
"39679776","","","","0.03125","0.03125","0.03125","","",""
"39679936","0.0078125","0.0078125","0.0078125","","","","","",""
"39679968","","","","","","","0.216796875","0.216796875","0.216796875"
"39691584","0.00390625","0.00390625","0.00390625","","","","","",""
"39692512","","","","0.025390625","0.025390625","0.025390625","","",""
"39692576","","","","","","","0.208984375","0.208984375","0.208984375"
"39705248","","","","0.03125","0.03125","0.03125","","",""
"39705408","0","0","0","","","","","",""
"39705472","","","","","","","0.189453125","0.189453125","0.189453125"
"39717856","0.0078125","0.0078125","0.0078125","","","","0.16015625","0.16015625","0.16015625"
"39718272","","","","0.01953125","0.01953125","0.01953125","","",""
"39730688","0.00390625","0.00390625","0.00390625","","","","","",""
"39731008","","","","","","","0.15234375","0.15234375","0.15234375"
"39731168","","","","0.00390625","0.00390625","0.00390625","","",""
"39743616","","","","0.01171875","0.01171875","0.01171875","","",""
"39743840","0","0","0","","","","","",""
"39743872","","","","","","","0.14453125","0.14453125","0.14453125"
"39754976","","","","0.029296875","0.029296875","0.029296875","","",""
"39756672","0","0","0","","","","","",""
"39756704","","","","","","","0.15625","0.15625","0.15625"
"39769280","","","","","","","0.12890625","0.12890625","0.12890625"
"39769504","0.00390625","0.00390625","0.00390625","","","","","",""
"39769536","","","","0","0","0","","",""
"39781504","","","","0","0","0","","",""
"39781856","","","","","","","0.154296875","0.154296875","0.154296875"
"39782336","0.0078125","0.0078125","0.0078125","","","","","",""
"39794688","","","","","","","0.158203125","0.158203125","0.158203125"
"39794880","","","","0.005859375","0.005859375","0.005859375","","",""
"39795168","0","0","0","","","","","",""
"39807104","0","0","0","","","","","",""
"39807392","","","","","","","0.078125","0.078125","0.078125"
"39807616","","","","0","0","0","","",""
"39818592","","","","0","0","0","","",""
"39819744","0.01171875","0.01171875","0.01171875","","","","","",""
"39819936","","","","","","","0.068359375","0.068359375","0.068359375"
"39831328","","","","0","0","0","","",""
"39833440","0","0","0","","","","","",""
"39833568","","","","","","","0.052734375","0.052734375","0.052734375"
"39844064","","","","0","0","0","","",""
"39845248","","","","","","","0.01171875","0.01171875","0.01171875"
"39846368","0","0","0","","","","","",""
"39857888","","","","0","0","0","","",""
"39858688","","","","","","","0","0","0"
"39858976","0","0","0","","","","","",""
"39871136","0","0","0","","","","","",""
"39871744","","","","","","","0","0","0"
"39871904","","","","0","0","0","","",""
"39884000","","","","","","","0","0","0"
"39884288","","","","0","0","0","","",""
"39884704","0","0","0","","","","","",""
"39895456","","","","","","","0.01171875","0.01171875","0.01171875"
"39897088","","","","0","0","0","","",""
"39897440","0","0","0","","","","","",""
"39909024","","","","0","0","0","","",""
"39910144","0.0078125","0.0078125","0.0078125","","","","","",""
"39910272","","","","","","","0","0","0"
"39922144","","","","0","0","0","","",""
"39922208","0.013671875","0.013671875","0.013671875","","","","","",""
"39922912","","","","","","","0","0","0"
