"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"54348768","0.01171875","0.01171875","0.01171875","","","","","",""
"54360192","0","0","0","","","","","",""
"54361184","","","","","","","0.46875","0.46875","0.46875"
"54361216","","","","0","0","0","","",""
"54374272","0","0","0","","","","","",""
"54374304","","","","0","0","0","0.46875","0.46875","0.46875"
"54386432","","","","0","0","0","","",""
"54386688","","","","","","","0.46875","0.46875","0.46875"
"54387136","0.01171875","0.01171875","0.01171875","","","","","",""
"54398272","0","0","0","","","","","",""
"54398592","","","","0","0","0","","",""
"54399904","","","","","","","0.46875","0.46875","0.46875"
"54410720","0.01171875","0.01171875","0.01171875","","","","","",""
"54411456","","","","0","0","0","","",""
"54412704","","","","","","","0.46875","0.46875","0.46875"
"54424128","","","","","","","0.46875","0.46875","0.46875"
"54425152","","","","0","0","0","","",""
"54425344","0","0","0","","","","","",""
"54436864","0","0","0","","","","","",""
"54437440","","","","0","0","0","","",""
"54437984","","","","","","","0.46875","0.46875","0.46875"
"54450560","","","","","","","0.45703125","0.45703125","0.45703125"
"54450752","","","","0","0","0","","",""
"54450912","0","0","0","","","","","",""
"54460928","0","0","0","","","","","",""
"54463040","","","","","","","0.462890625","0.462890625","0.462890625"
"54463648","","","","0","0","0","","",""
"54475840","0.005859375","0.005859375","0.005859375","","","","","",""
"54476256","","","","","","","0.478515625","0.478515625","0.478515625"
"54476416","","","","0","0","0","","",""
"54489152","0","0","0","","","","","",""
"54489408","","","","","","","0.5234375","0.5234375","0.5234375"
"54489472","","","","0","0","0","","",""
"54499264","","","","0","0","0","","",""
"54501120","","","","","","","0.53125","0.53125","0.53125"
"54502272","0","0","0","","","","","",""
"54514752","0","0","0","","","","","",""
"54514880","","","","0","0","0","","",""
"54514976","","","","","","","0.53125","0.53125","0.53125"
"54526880","","","","","","","0.53125","0.53125","0.53125"
"54527584","","","","0","0","0","","",""
"54527616","0","0","0","","","","","",""
"54538464","0","0","0","","","","","",""
"54540608","","","","","","","0.53125","0.53125","0.53125"
"54540704","","","","0","0","0","","",""
"54551072","","","","0.005859375","0.005859375","0.005859375","","",""
"54551232","0","0","0","","","","","",""
"54553568","","","","","","","0.53125","0.53125","0.53125"
"54562336","0","0","0","","","","","",""
"54566112","","","","","","","0.53125","0.53125","0.53125"
"54566208","","","","0","0","0","","",""
"54576224","0","0","0","","","","","",""
"54577568","","","","","","","0.53125","0.53125","0.53125"
"54579072","","","","0.005859375","0.005859375","0.005859375","","",""
"54590464","","","","","","","0.53125","0.53125","0.53125"
"54591200","0.015625","0.015625","0.015625","","","","","",""
"54591648","","","","0","0","0","","",""
"54601600","","","","","","","0.53125","0.53125","0.53125"
"54604288","0.0546875","0.0546875","0.0546875","","","","","",""
"54604672","","","","0","0","0","","",""
"54616640","","","","0","0","0","","",""
"54617504","","","","","","","0.537109375","0.537109375","0.537109375"
"54617536","0.03515625","0.03515625","0.03515625","","","","","",""
"54626912","0.06640625","0.06640625","0.06640625","","","","","",""
"54629856","","","","","","","0.568359375","0.568359375","0.568359375"
"54630272","","","","0","0","0","","",""
"54642144","","","","0","0","0","","",""
"54642208","0.0625","0.0625","0.0625","","","","","",""
"54642272","","","","","","","0.59375","0.59375","0.59375"
"54654464","","","","","","","0.5625","0.5625","0.5625"
"54655456","","","","0","0","0","","",""
"54655584","0.0546875","0.0546875","0.0546875","","","","","",""
"54667616","","","","","","","0.5625","0.5625","0.5625"
"54668256","0.03125","0.03125","0.03125","","","","","",""
"54668736","","","","0","0","0","","",""
"54679008","0.0546875","0.0546875","0.0546875","","","","","",""
"54680448","","","","","","","0.57421875","0.57421875","0.57421875"
"54681248","","","","0","0","0","","",""
"54693728","","","","0","0","0","","",""
"54693952","0.03125","0.03125","0.03125","","","","","",""
"54694368","","","","","","","0.56640625","0.56640625","0.56640625"
"54704896","","","","0","0","0","","",""
"54706688","","","","","","","0.552734375","0.552734375","0.552734375"
"54706880","0.03125","0.03125","0.03125","","","","","",""
"54719264","0.025390625","0.025390625","0.025390625","","","","","",""
"54719456","","","","0","0","0","","",""
"54719744","","","","","","","0.5859375","0.5859375","0.5859375"
"54731616","","","","","","","0.623046875","0.623046875","0.623046875"
"54731904","","","","0","0","0","","",""
"54732480","0.025390625","0.025390625","0.025390625","","","","","",""
"54744992","","","","0.005859375","0.005859375","0.005859375","0.62109375","0.62109375","0.62109375"
"54745536","0.03125","0.03125","0.03125","","","","","",""
"54757376","","","","0","0","0","","",""
"54758272","0.0546875","0.0546875","0.0546875","","","","","",""
"54758368","","","","","","","0.619140625","0.619140625","0.619140625"
"54770144","","","","0","0","0","0.615234375","0.615234375","0.615234375"
"54770912","0.0390625","0.0390625","0.0390625","","","","","",""
"54783488","","","","0","0","0","","",""
"54783840","","","","","","","0.64453125","0.64453125","0.64453125"
"54783968","0.0625","0.0625","0.0625","","","","","",""
"54795904","0.056640625","0.056640625","0.056640625","","","","","",""
"54796416","","","","0","0","0","","",""
"54796608","","","","","","","0.650390625","0.650390625","0.650390625"
"54807840","","","","0","0","0","","",""
"54808032","0.0625","0.0625","0.0625","","","","","",""
"54808672","","","","","","","0.6484375","0.6484375","0.6484375"
"54821344","","","","0","0","0","","",""
"54821792","","","","","","","0.642578125","0.642578125","0.642578125"
"54822176","0.083984375","0.083984375","0.083984375","","","","","",""
"54832544","","","","","","","0.63671875","0.63671875","0.63671875"
"54833696","","","","0.005859375","0.005859375","0.005859375","","",""
"54834880","0.0703125","0.0703125","0.0703125","","","","","",""
"54846048","","","","","","","0.650390625","0.650390625","0.650390625"
"54846176","","","","0.01171875","0.01171875","0.01171875","","",""
"54847968","0.044921875","0.044921875","0.044921875","","","","","",""
"54860544","","","","0.005859375","0.005859375","0.005859375","","",""
"54860608","0.0625","0.0625","0.0625","","","","","",""
"54860640","","","","","","","0.650390625","0.650390625","0.650390625"
"54871840","0.044921875","0.044921875","0.044921875","","","","","",""
"54872224","","","","","","","0.65625","0.65625","0.65625"
"54872704","","","","0","0","0","","",""
"54885056","","","","","","","0.669921875","0.669921875","0.669921875"
"54886208","0.025390625","0.025390625","0.025390625","","","","","",""
"54886336","","","","0","0","0","","",""
"54898080","","","","0","0","0","","",""
"54898496","","","","","","","0.6875","0.6875","0.6875"
"54898912","0.021484375","0.021484375","0.021484375","","","","","",""
"54909728","0","0","0","","","","","",""
"54911200","","","","","","","0.6875","0.6875","0.6875"
"54911968","","","","0","0","0","","",""
"54923808","","","","","","","0.6875","0.6875","0.6875"
"54924448","0","0","0","","","","","",""
"54924544","","","","0.01171875","0.01171875","0.01171875","","",""
"54936576","","","","0","0","0","","",""
"54937472","","","","","","","0.6875","0.6875","0.6875"
"54937536","0","0","0","","","","","",""
"54948960","","","","0.005859375","0.005859375","0.005859375","","",""
"54949088","","","","","","","0.6875","0.6875","0.6875"
"54950080","0.0234375","0.0234375","0.0234375","","","","","",""
"54959296","","","","","","","0.69921875","0.69921875","0.69921875"
"54962976","0.017578125","0.017578125","0.017578125","","","","","",""
"54963168","","","","0","0","0","","",""
"54975392","0.009765625","0.009765625","0.009765625","","","","","",""
"54975488","","","","0","0","0","0.71484375","0.71484375","0.71484375"
"54988000","","","","0.005859375","0.005859375","0.005859375","","",""
"54988384","0.013671875","0.013671875","0.013671875","","","","","",""
"54988576","","","","","","","0.70703125","0.70703125","0.70703125"
"55000448","0","0","0","","","","","",""
"55000480","","","","","","","0.71875","0.71875","0.71875"
"55000640","","","","0.01171875","0.01171875","0.01171875","","",""
"55013696","","","","0.03125","0.03125","0.03125","","",""
"55014080","","","","","","","0.740234375","0.740234375","0.740234375"
"55014368","0.021484375","0.021484375","0.021484375","","","","","",""
"55026304","","","","0.07421875","0.07421875","0.07421875","","",""
"55026720","0.001953125","0.001953125","0.001953125","","","","0.75","0.75","0.75"
"55039264","0","0","0","","","","","",""
"55039552","","","","","","","0.736328125","0.736328125","0.736328125"
"55039872","","","","0.080078125","0.080078125","0.080078125","","",""
"55052416","","","","0.05859375","0.05859375","0.05859375","0.740234375","0.740234375","0.740234375"
"55052768","0","0","0","","","","","",""
"55064352","0","0","0","","","","","",""
"55065120","","","","0.060546875","0.060546875","0.060546875","","",""
"55065408","","","","","","","0.75","0.75","0.75"
"55077184","","","","0.0703125","0.0703125","0.0703125","","",""
"55077344","","","","","","","0.744140625","0.744140625","0.744140625"
"55077792","0","0","0","","","","","",""
"55089664","0.03125","0.03125","0.03125","","","","","",""
"55090304","","","","0.09375","0.09375","0.09375","","",""
"55090752","","","","","","","0.75","0.75","0.75"
"55102656","","","","","","","0.75","0.75","0.75"
"55102720","0.0390625","0.0390625","0.0390625","","","","","",""
"55103808","","","","0.09375","0.09375","0.09375","","",""
"55116512","","","","","","","0.75","0.75","0.75"
"55116608","0.03125","0.03125","0.03125","","","","","",""
"55116640","","","","0.09375","0.09375","0.09375","","",""
"55129024","","","","","","","0.75","0.75","0.75"
"55129216","0.025390625","0.025390625","0.025390625","","","","","",""
"55129312","","","","0.09375","0.09375","0.09375","","",""
"55141376","","","","0.09375","0.09375","0.09375","","",""
"55141792","","","","","","","0.75","0.75","0.75"
"55142336","0.048828125","0.048828125","0.048828125","","","","","",""
"55153664","","","","","","","0.763671875","0.763671875","0.763671875"
"55155008","","","","0.125","0.125","0.125","","",""
"55155104","0.0390625","0.0390625","0.0390625","","","","","",""
"55166624","0.056640625","0.056640625","0.056640625","","","","","",""
"55166912","","","","","","","0.77734375","0.77734375","0.77734375"
"55167264","","","","0.140625","0.140625","0.140625","","",""
"55180128","0.05078125","0.05078125","0.05078125","","","","","",""
"55180192","","","","","","","0.767578125","0.767578125","0.767578125"
"55180672","","","","0.16796875","0.16796875","0.16796875","","",""
"55193056","","","","","","","0.77734375","0.77734375","0.77734375"
"55193312","0.052734375","0.052734375","0.052734375","","","","","",""
"55193472","","","","0.17578125","0.17578125","0.17578125","","",""
"55205088","0.09375","0.09375","0.09375","","","","","",""
"55205120","","","","0.1875","0.1875","0.1875","","",""
"55205984","","","","","","","0.794921875","0.794921875","0.794921875"
"55218176","","","","","","","0.82421875","0.82421875","0.82421875"
"55218784","0.08203125","0.08203125","0.08203125","","","","","",""
"55219168","","","","0.19921875","0.19921875","0.19921875","","",""
"55231232","","","","","","","0.849609375","0.849609375","0.849609375"
"55231872","","","","0.21875","0.21875","0.21875","","",""
"55231968","0.07421875","0.07421875","0.07421875","","","","","",""
"55244192","","","","","","","0.849609375","0.849609375","0.849609375"
"55244448","","","","0.21875","0.21875","0.21875","","",""
"55244640","0.068359375","0.068359375","0.068359375","","","","","",""
"55256704","","","","","","","0.85546875","0.85546875","0.85546875"
"55257120","","","","0.21875","0.21875","0.21875","","",""
"55257184","0.0625","0.0625","0.0625","","","","","",""
"55269792","0.044921875","0.044921875","0.044921875","","","","","",""
"55269984","","","","","","","0.86328125","0.86328125","0.86328125"
"55270304","","","","0.21875","0.21875","0.21875","","",""
"55282752","","","","0.232421875","0.232421875","0.232421875","","",""
"55282816","0.01953125","0.01953125","0.01953125","","","","","",""
"55283104","","","","","","","0.875","0.875","0.875"
"55294624","0","0","0","","","","","",""
"55294816","","","","","","","0.8984375","0.8984375","0.8984375"
"55295680","","","","0.28125","0.28125","0.28125","","",""
"55308608","0.0234375","0.0234375","0.0234375","0.306640625","0.306640625","0.306640625","","",""
"55308768","","","","","","","0.90625","0.90625","0.90625"
"55320608","0.005859375","0.005859375","0.005859375","","","","","",""
"55320864","","","","0.3125","0.3125","0.3125","","",""
"55321568","","","","","","","0.91015625","0.91015625","0.91015625"
"55333760","0","0","0","","","","","",""
"55333888","","","","0.3125","0.3125","0.3125","","",""
"55334240","","","","","","","0.931640625","0.931640625","0.931640625"
"55345344","0.017578125","0.017578125","0.017578125","","","","","",""
"55346560","","","","0.3125","0.3125","0.3125","","",""
"55347136","","","","","","","0.9375","0.9375","0.9375"
"55359520","0.005859375","0.005859375","0.005859375","","","","","",""
"55359904","","","","","","","0.95703125","0.95703125","0.95703125"
"55359936","","","","0.3125","0.3125","0.3125","","",""
"55370880","","","","","","","1","1","1"
"55371840","","","","0.330078125","0.330078125","0.330078125","","",""
"55372256","0.01171875","0.01171875","0.01171875","","","","","",""
"55383680","0","0","0","","","","","",""
"55384128","","","","0.375","0.375","0.375","","",""
"55385216","","","","","","","1","1","1"
"55395680","","","","","","","1","1","1"
"55397984","0","0","0","","","","","",""
"55398208","","","","0.375","0.375","0.375","","",""
"55409824","0","0","0","","","","","",""
"55410784","","","","0.375","0.375","0.375","","",""
"55411104","","","","","","","1","1","1"
"55423488","0","0","0","","","","","",""
"55423584","","","","","","","1","1","1"
"55423904","","","","0.375","0.375","0.375","","",""
"55435104","","","","0.375","0.375","0.375","","",""
"55436224","0","0","0","","","","","",""
"55436384","","","","","","","1","1","1"
"55448384","0","0","0","","","","","",""
"55448672","","","","","","","1","1","1"
"55449504","","","","0.375","0.375","0.375","","",""
"55461376","","","","0.375","0.375","0.375","","",""
"55461792","0.017578125","0.017578125","0.017578125","","","","","",""
"55462304","","","","","","","1","1","1"
"55474368","","","","0.375","0.375","0.375","","",""
"55474560","0","0","0","","","","","",""
"55474880","","","","","","","1","1","1"
"55485792","","","","","","","1","1","1"
"55487136","","","","0.3984375","0.3984375","0.3984375","","",""
"55487808","0","0","0","","","","","",""
"55500128","","","","","","","1","1","1"
"55500352","","","","0.392578125","0.392578125","0.392578125","","",""
"55500576","0","0","0","","","","","",""
"55511424","","","","0.396484375","0.396484375","0.396484375","","",""
"55513152","","","","","","","1","1","1"
"55513344","0","0","0","","","","","",""
"55523520","0","0","0","","","","","",""
"55525376","","","","0.388671875","0.388671875","0.388671875","","",""
"55526048","","","","","","","1","1","1"
"55538208","","","","","","","1","1","1"
"55538240","0","0","0","","","","","",""
"55538784","","","","0.375","0.375","0.375","","",""
"55551232","","","","","","","1","1","1"
"55551424","0","0","0","","","","","",""
"55551744","","","","0.375","0.375","0.375","","",""
"55563680","","","","","","","1","1","1"
"55563968","","","","0.375","0.375","0.375","","",""
"55564576","0","0","0","","","","","",""
"55575904","","","","0.375","0.375","0.375","","",""
"55577440","0","0","0","","","","","",""
"55577504","","","","","","","1","1","1"
"55590112","","","","","","","1","1","1"
"55590208","","","","0.375","0.375","0.375","","",""
"55590272","0","0","0","","","","","",""
"55601120","0","0","0","","","","","",""
"55602304","","","","0.380859375","0.380859375","0.380859375","","",""
"55602784","","","","","","","1","1","1"
"55615136","0","0","0","","","","","",""
"55615744","","","","","","","1","1","1"
"55615904","","","","0.375","0.375","0.375","","",""
"55627936","","","","","","","1","1","1"
"55628512","","","","0.375","0.375","0.375","","",""
"55628576","0","0","0","","","","","",""
"55639872","0","0","0","","","","","",""
"55641088","","","","","","","1","1","1"
"55641376","","","","0.380859375","0.380859375","0.380859375","","",""
"55651744","","","","","","","1","1","1"
"55652992","","","","0.40625","0.40625","0.40625","","",""
"55654240","0","0","0","","","","","",""
"55666400","","","","","","","1","1","1"
"55666752","0","0","0","","","","","",""
"55667072","","","","0.43359375","0.43359375","0.43359375","","",""
"55678624","","","","0.4375","0.4375","0.4375","","",""
"55679808","","","","","","","1","1","1"
"55679872","0","0","0","","","","","",""
"55691680","0","0","0","","","","","",""
"55692064","","","","0.4375","0.4375","0.4375","","",""
"55692448","","","","","","","1","1","1"
"55705088","","","","0.4375","0.4375","0.4375","","",""
"55705312","0","0","0","","","","","",""
"55705376","","","","","","","1","1","1"
"55715616","0","0","0","","","","","",""
"55717568","","","","0.4375","0.4375","0.4375","","",""
"55717856","","","","","","","1","1","1"
"55729632","","","","","","","1","1","1"
"55730816","0","0","0","","","","","",""
"55731072","","","","0.4375","0.4375","0.4375","","",""
"55741152","","","","","","","1","1","1"
"55743264","","","","0.4375","0.4375","0.4375","","",""
"55743744","0.005859375","0.005859375","0.005859375","","","","","",""
"55754336","0","0","0","","","","","",""
"55754848","","","","","","","1","1","1"
"55756608","","","","0.4375","0.4375","0.4375","","",""
"55767520","","","","0.4375","0.4375","0.4375","","",""
"55767744","","","","","","","1","1","1"
"55769024","0","0","0","","","","","",""
"55781280","0.00390625","0.00390625","0.00390625","","","","","",""
"55782240","","","","","","","1","1","1"
"55782368","","","","0.4375","0.4375","0.4375","","",""
"55793760","","","","","","","1","1","1"
"55794592","","","","0.4375","0.4375","0.4375","","",""
"55795008","0.013671875","0.013671875","0.013671875","","","","","",""
"55807072","","","","","","","1","1","1"
"55807648","0","0","0","","","","","",""
"55807936","","","","0.4375","0.4375","0.4375","","",""
"55818944","","","","0.4375","0.4375","0.4375","","",""
"55820640","0","0","0","","","","","",""
"55820672","","","","","","","1","1","1"
"55830144","","","","","","","1","1","1"
"55833344","","","","0.4609375","0.4609375","0.4609375","","",""
"55833568","0","0","0","","","","","",""
"55845248","0.005859375","0.005859375","0.005859375","","","","","",""
"55845344","","","","","","","1","1","1"
"55845504","","","","0.46875","0.46875","0.46875","","",""
"55857088","","","","0.46875","0.46875","0.46875","","",""
"55858208","0","0","0","","","","","",""
"55858944","","","","","","","1","1","1"
"55869600","","","","0.46875","0.46875","0.46875","","",""
"55871584","","","","","","","1","1","1"
"55871968","0","0","0","","","","","",""
"55882720","","","","0.46875","0.46875","0.46875","","",""
"55883392","0.005859375","0.005859375","0.005859375","","","","","",""
"55884544","","","","","","","1","1","1"
"55895520","","","","0.46875","0.46875","0.46875","","",""
"55896832","0","0","0","","","","","",""
"55897440","","","","","","","1","1","1"
"55908640","","","","0.45703125","0.45703125","0.45703125","","",""
"55909568","","","","","","","1","1","1"
"55910304","0","0","0","","","","","",""
"55921952","0","0","0","","","","","",""
"55922496","","","","0.439453125","0.439453125","0.439453125","","",""
"55923168","","","","","","","0.994140625","0.994140625","0.994140625"
"55935584","","","","","","","1","1","1"
"55935616","","","","0.447265625","0.447265625","0.447265625","","",""
"55935744","0","0","0","","","","","",""
"55947936","0.005859375","0.005859375","0.005859375","","","","","",""
"55948448","","","","0.4375","0.4375","0.4375","","",""
"55948736","","","","","","","1","1","1"
"55961408","","","","0.4375","0.4375","0.4375","","",""
"55961504","","","","","","","1","1","1"
"55961536","0","0","0","","","","","",""
"55973376","0","0","0","","","","","",""
"55974336","","","","0.4375","0.4375","0.4375","","",""
"55974368","","","","","","","1","1","1"
"55986624","0","0","0","","","","","",""
"55986912","","","","0.4375","0.4375","0.4375","","",""
"55987168","","","","","","","1","1","1"
"55999360","0","0","0","","","","","",""
"55999488","","","","0.4375","0.4375","0.4375","","",""
"55999712","","","","","","","1","1","1"
"56010208","","","","0.4375","0.4375","0.4375","","",""
"56011008","","","","","","","1","1","1"
"56012256","0","0","0","","","","","",""
"56025120","0","0","0","","","","","",""
"56025312","","","","","","","1","1","1"
"56025536","","","","0.4375","0.4375","0.4375","","",""
"56037248","","","","0.4375","0.4375","0.4375","","",""
"56037824","","","","","","","1","1","1"
"56037856","0.005859375","0.005859375","0.005859375","","","","","",""
"56047584","","","","","","","1","1","1"
"56050752","0","0","0","","","","","",""
"56050816","","","","0.4375","0.4375","0.4375","","",""
"56063648","","","","","","","1","1","1"
"56063904","","","","0.4375","0.4375","0.4375","","",""
"56063968","0","0","0","","","","","",""
"56075680","","","","","","","1","1","1"
"56076384","","","","0.4296875","0.4296875","0.4296875","","",""
"56076736","0.005859375","0.005859375","0.005859375","","","","","",""
"56088928","","","","0.4375","0.4375","0.4375","","",""
"56089504","0","0","0","","","","","",""
"56089536","","","","","","","1","1","1"
"56100320","0.005859375","0.005859375","0.005859375","","","","","",""
"56100832","","","","","","","1","1","1"
"56101376","","","","0.486328125","0.486328125","0.486328125","","",""
"56111712","0","0","0","","","","","",""
"56114400","","","","","","","1","1","1"
"56115136","","","","0.5","0.5","0.5","","",""
"56124800","","","","","","","1","1","1"
"56126720","","","","0.5","0.5","0.5","","",""
"56127968","0","0","0","","","","","",""
"56139584","","","","","","","1","1","1"
"56140384","0","0","0","","","","","",""
"56140768","","","","0.5","0.5","0.5","","",""
"56150112","","","","","","","1","1","1"
"56151872","0","0","0","","","","","",""
"56153504","","","","0.517578125","0.517578125","0.517578125","","",""
"56165536","","","","","","","1","1","1"
"56166016","","","","0.52734375","0.52734375","0.52734375","","",""
"56166368","0","0","0","","","","","",""
"56178016","","","","","","","1","1","1"
"56178944","0","0","0","","","","","",""
"56179168","","","","0.525390625","0.525390625","0.525390625","","",""
"56191264","0","0","0","","","","","",""
"56191520","","","","","","","1","1","1"
"56191552","","","","0.53125","0.53125","0.53125","","",""
"56202976","0","0","0","","","","","",""
"56204448","","","","0.53125","0.53125","0.53125","","",""
"56204640","","","","","","","1","1","1"
"56217024","","","","","","","0.994140625","0.994140625","0.994140625"
"56217280","0","0","0","","","","","",""
"56217472","","","","0.560546875","0.560546875","0.560546875","","",""
"56229792","","","","","","","1","1","1"
"56230080","","","","0.607421875","0.607421875","0.607421875","","",""
"56230144","0","0","0","","","","","",""
"56242624","","","","0.65625","0.65625","0.65625","","",""
"56242880","0","0","0","","","","","",""
"56242912","","","","","","","1","1","1"
"56254656","","","","0.681640625","0.681640625","0.681640625","","",""
"56255456","0","0","0","","","","","",""
"56255680","","","","","","","1","1","1"
"56266624","","","","0.693359375","0.693359375","0.693359375","","",""
"56267008","","","","","","","1","1","1"
"56268608","0","0","0","","","","","",""
"56280416","","","","","","","1","1","1"
"56281216","0","0","0","","","","","",""
"56281472","","","","0.72265625","0.72265625","0.72265625","","",""
"56293408","","","","","","","1","1","1"
"56293536","0","0","0","","","","","",""
"56294144","","","","0.822265625","0.822265625","0.822265625","","",""
"56305152","0.005859375","0.005859375","0.005859375","","","","","",""
"56307072","","","","0.91015625","0.91015625","0.91015625","","",""
"56307104","","","","","","","1","1","1"
"56319552","","","","","","","1","1","1"
"56319584","","","","0.96875","0.96875","0.96875","","",""
"56319808","0","0","0","","","","","",""
"56330784","","","","","","","1","1","1"
"56331648","0","0","0","","","","","",""
"56332512","","","","0.96875","0.96875","0.96875","","",""
"56344384","0","0","0","","","","","",""
"56345120","","","","","","","1","1","1"
"56345536","","","","0.943359375","0.943359375","0.943359375","","",""
"56356576","","","","","","","1","1","1"
"56358336","0","0","0","0.94140625","0.94140625","0.94140625","","",""
"56370848","0","0","0","","","","","",""
"56370912","","","","0.98046875","0.98046875","0.98046875","","",""
"56371136","","","","","","","1","1","1"
"56383072","","","","1","1","1","","",""
"56383520","","","","","","","1","1","1"
"56383840","0","0","0","","","","","",""
"56395744","0","0","0","","","","","",""
"56396128","","","","","","","1","1","1"
"56396608","","","","0.994140625","0.994140625","0.994140625","","",""
"56408640","0.005859375","0.005859375","0.005859375","","","","","",""
"56409472","","","","0.970703125","0.970703125","0.970703125","","",""
"56409504","","","","","","","1","1","1"
"56421856","","","","0.93359375","0.93359375","0.93359375","","",""
"56422304","0","0","0","","","","1","1","1"
"56434816","","","","","","","1","1","1"
"56434944","0","0","0","","","","","",""
"56435168","","","","0.94921875","0.94921875","0.94921875","","",""
"56447008","","","","1","1","1","","",""
"56447424","0.005859375","0.005859375","0.005859375","","","","","",""
"56447584","","","","","","","1","1","1"
"56457696","","","","0.96875","0.96875","0.96875","","",""
"56460384","","","","","","","1","1","1"
"56460512","0","0","0","","","","","",""
"56471520","","","","0.970703125","0.970703125","0.970703125","","",""
"56472960","0","0","0","","","","","",""
"56473280","","","","","","","1","1","1"
"56485472","0","0","0","","","","","",""
"56486304","","","","0.9375","0.9375","0.9375","","",""
"56486368","","","","","","","1","1","1"
"56498848","","","","","","","1","1","1"
"56499104","0","0","0","0.9375","0.9375","0.9375","","",""
"56511424","","","","0.96484375","0.96484375","0.96484375","","",""
"56511584","","","","","","","1","1","1"
"56511968","0.005859375","0.005859375","0.005859375","","","","","",""
"56522784","","","","0.96875","0.96875","0.96875","","",""
"56524512","0","0","0","","","","","",""
"56524576","","","","","","","1","1","1"
"56535968","","","","","","","1","1","1"
"56536928","","","","0.98828125","0.98828125","0.98828125","","",""
"56537056","0","0","0","","","","","",""
"56549184","0","0","0","","","","","",""
"56549408","","","","","","","1","1","1"
"56550304","","","","0.990234375","0.990234375","0.990234375","","",""
"56561728","","","","","","","1","1","1"
"56562208","","","","0.95703125","0.95703125","0.95703125","","",""
"56562784","0.005859375","0.005859375","0.005859375","","","","","",""
"56575168","0.0078125","0.0078125","0.0078125","","","","","",""
"56575552","","","","0.9375","0.9375","0.9375","","",""
"56575648","","","","","","","1","1","1"
"56588064","","","","","","","1","1","1"
"56588384","","","","0.943359375","0.943359375","0.943359375","","",""
"56588704","0.00390625","0.00390625","0.00390625","","","","","",""
"56600288","0.005859375","0.005859375","0.005859375","","","","","",""
"56600704","","","","0.94921875","0.94921875","0.94921875","","",""
"56601408","","","","","","","1","1","1"
"56612160","","","","","","","1","1","1"
"56614240","","","","0.9765625","0.9765625","0.9765625","","",""
"56614368","0","0","0","","","","","",""
"56624992","0","0","0","","","","","",""
"56625376","","","","1","1","1","","",""
"56625760","","","","","","","1","1","1"
"56639232","","","","1","1","1","","",""
"56639360","","","","","","","1","1","1"
"56639424","0","0","0","","","","","",""
"56651264","0.01171875","0.01171875","0.01171875","","","","","",""
"56652064","","","","1","1","1","","",""
"56652288","","","","","","","1","1","1"
"56664032","","","","1","1","1","","",""
"56664384","0","0","0","","","","","",""
"56665376","","","","","","","1","1","1"
"56676832","0.005859375","0.005859375","0.005859375","","","","","",""
"56677856","","","","1","1","1","","",""
"56677920","","","","","","","1","1","1"
"56689984","0","0","0","","","","","",""
"56691008","","","","1","1","1","","",""
"56691168","","","","","","","1","1","1"
"56702176","","","","","","","1","1","1"
"56703808","","","","1","1","1","","",""
"56703968","0","0","0","","","","","",""
"56714336","0","0","0","","","","","",""
"56715936","","","","","","","1","1","1"
"56716384","","","","1","1","1","","",""
"56727392","","","","1","1","1","","",""
"56728192","","","","","","","1","1","1"
"56729472","0","0","0","","","","","",""
"56738336","0","0","0","","","","","",""
"56740480","","","","1","1","1","","",""
"56741760","","","","","","","1","1","1"
"56753728","","","","","","","1","1","1"
"56754336","","","","1","1","1","","",""
"56755136","0.005859375","0.005859375","0.005859375","","","","","",""
"56767584","","","","","","","1","1","1"
"56767936","0","0","0","","","","","",""
"56767968","","","","1","1","1","","",""
"56779264","","","","","","","1","1","1"
"56780224","","","","1","1","1","","",""
"56780448","0.005859375","0.005859375","0.005859375","","","","","",""
"56791648","0","0","0","","","","","",""
"56792736","","","","","","","1","1","1"
"56793248","","","","1","1","1","","",""
"56805472","","","","","","","1","1","1"
"56805888","","","","1","1","1","","",""
"56806336","0","0","0","","","","","",""
"56817888","0","0","0","","","","","",""
"56818432","","","","","","","1","1","1"
"56818560","","","","1","1","1","","",""
"56830784","","","","","","","1","1","1"
"56831680","","","","1","1","1","","",""
"56831936","0","0","0","","","","","",""
"56844064","0","0","0","","","","","",""
"56844256","","","","1","1","1","1","1","1"
"56856576","","","","","","","1","1","1"
"56857120","0","0","0","","","","","",""
"56857504","","","","1","1","1","","",""
"56868832","","","","1","1","1","","",""
"56868896","0","0","0","","","","","",""
"56870240","","","","","","","1","1","1"
"56881312","0","0","0","","","","","",""
"56882144","","","","1","1","1","","",""
"56882848","","","","","","","1","1","1"
"56895520","","","","1","1","1","","",""
"56895776","0","0","0","","","","","",""
"56895872","","","","","","","1","1","1"
