"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"53490720","","","","","","","0.275390625","0.275390625","0.275390625"
"53490912","","","","1","1","1","","",""
"53502624","1","1","1","","","","","",""
"53503456","","","","","","","0.25","0.25","0.25"
"53503552","","","","1","1","1","","",""
"53515840","1","1","1","","","","","",""
"53516640","","","","","","","0.25","0.25","0.25"
"53516736","","","","1","1","1","","",""
"53528736","1","1","1","","","","","",""
"53529472","","","","","","","0.25","0.25","0.25"
"53529536","","","","1","1","1","","",""
"53541920","","","","","","","0.2421875","0.2421875","0.2421875"
"53541952","1","1","1","","","","","",""
"53541984","","","","1","1","1","","",""
"53553472","","","","","","","0.220703125","0.220703125","0.220703125"
"53554848","1","1","1","","","","","",""
"53554880","","","","1","1","1","","",""
"53565536","","","","1","1","1","","",""
"53566208","","","","","","","0.2109375","0.2109375","0.2109375"
"53567136","1","1","1","","","","","",""
"53580032","1","1","1","","","","","",""
"53580416","","","","","","","0.201171875","0.201171875","0.201171875"
"53580512","","","","1","1","1","","",""
"53593344","1","1","1","","","","","",""
"53593440","","","","","","","0.1953125","0.1953125","0.1953125"
"53593504","","","","1","1","1","","",""
"53605792","","","","1","1","1","","",""
"53605952","","","","","","","0.189453125","0.189453125","0.189453125"
"53606016","1","1","1","","","","","",""
"53618144","","","","1","1","1","","",""
"53618848","","","","","","","0.1875","0.1875","0.1875"
"53619136","1","1","1","","","","","",""
"53630752","","","","1","1","1","","",""
"53630944","1","1","1","","","","","",""
"53631456","","","","","","","0.193359375","0.193359375","0.193359375"
"53641856","1","1","1","","","","","",""
"53644384","","","","1","1","1","","",""
"53644704","","","","","","","0.1875","0.1875","0.1875"
"53656256","","","","1","1","1","","",""
"53657024","","","","","","","0.1875","0.1875","0.1875"
"53657536","1","1","1","","","","","",""
"53669728","","","","","","","0.193359375","0.193359375","0.193359375"
"53670208","","","","1","1","1","","",""
"53670368","1","1","1","","","","","",""
"53681984","","","","","","","0.19921875","0.19921875","0.19921875"
"53682336","","","","1","1","1","","",""
"53682752","1","1","1","","","","","",""
"53695456","","","","","","","0.1875","0.1875","0.1875"
"53695776","","","","1","1","1","","",""
"53695904","0.998046875","0.998046875","0.998046875","","","","","",""
"53707008","0.99609375","0.99609375","0.99609375","","","","","",""
"53707552","","","","","","","0.185546875","0.185546875","0.185546875"
"53708608","","","","1","1","1","","",""
"53721312","1","1","1","","","","","",""
"53721344","","","","","","","0.1953125","0.1953125","0.1953125"
"53721440","","","","1","1","1","","",""
"53733184","","","","","","","0.15625","0.15625","0.15625"
"53733568","0.998046875","0.998046875","0.998046875","","","","","",""
"53733856","","","","1","1","1","","",""
"53746208","","","","1","1","1","","",""
"53746592","0.970703125","0.970703125","0.970703125","","","","","",""
"53746784","","","","","","","0.16796875","0.16796875","0.16796875"
"53759360","","","","","","","0.162109375","0.162109375","0.162109375"
"53759488","","","","1","1","1","","",""
"53759776","0.97265625","0.97265625","0.97265625","","","","","",""
"53771104","","","","1","1","1","","",""
"53771712","","","","","","","0.15625","0.15625","0.15625"
"53772736","1","1","1","","","","","",""
"53784416","","","","","","","0.15625","0.15625","0.15625"
"53785120","","","","1","1","1","","",""
"53785376","1","1","1","","","","","",""
"53796800","1","1","1","","","","","",""
"53797248","","","","","","","0.15625","0.15625","0.15625"
"53798112","","","","1","1","1","","",""
"53810528","1","1","1","","","","","",""
"53810944","","","","","","","0.16796875","0.16796875","0.16796875"
"53811008","","","","1","1","1","","",""
"53823520","","","","1","1","1","","",""
"53823616","","","","","","","0.162109375","0.162109375","0.162109375"
"53823968","1","1","1","","","","","",""
"53836320","","","","","","","0.15625","0.15625","0.15625"
"53836608","1","1","1","1","1","1","","",""
"53847552","","","","","","","0.15625","0.15625","0.15625"
"53847904","","","","0.998046875","0.998046875","0.998046875","","",""
"53849568","1","1","1","","","","","",""
"53859328","1","1","1","","","","","",""
"53860992","","","","0.99609375","0.99609375","0.99609375","","",""
"53862336","","","","","","","0.12890625","0.12890625","0.12890625"
"53873632","1","1","1","","","","","",""
"53873888","","","","","","","0.125","0.125","0.125"
"53874112","","","","1","1","1","","",""
"53885280","","","","","","","0.125","0.125","0.125"
"53887456","","","","1","1","1","","",""
"53887840","1","1","1","","","","","",""
"53899712","","","","","","","0.125","0.125","0.125"
"53900352","1","1","1","","","","","",""
"53900384","","","","1","1","1","","",""
"53912256","1","1","1","","","","","",""
"53912960","","","","1","1","1","","",""
"53913056","","","","","","","0.125","0.125","0.125"
"53925600","","","","1","1","1","","",""
"53925792","1","1","1","","","","","",""
"53925984","","","","","","","0.125","0.125","0.125"
"53938336","","","","1","1","1","","",""
"53938784","1","1","1","","","","","",""
"53939008","","","","","","","0.125","0.125","0.125"
"53950656","","","","","","","0.125","0.125","0.125"
"53951200","","","","1","1","1","","",""
"53951872","1","1","1","","","","","",""
"53963776","","","","1","1","1","","",""
"53964256","","","","","","","0.125","0.125","0.125"
"53964448","1","1","1","","","","","",""
"53976544","","","","","","","0.125","0.125","0.125"
"53976704","","","","0.98828125","0.98828125","0.98828125","","",""
"53977120","1","1","1","","","","","",""
"53989664","","","","","","","0.125","0.125","0.125"
"53989984","1","1","1","","","","","",""
"53990208","","","","1","1","1","","",""
"54001920","1","1","1","","","","","",""
"54002240","","","","","","","0.125","0.125","0.125"
"54002496","","","","1","1","1","","",""
"54015584","","","","","","","0.125","0.125","0.125"
"54015712","1","1","1","","","","","",""
"54015936","","","","1","1","1","","",""
"54027296","1","1","1","","","","","",""
"54027392","","","","","","","0.130859375","0.130859375","0.130859375"
"54028736","","","","1","1","1","","",""
"54040832","","","","1","1","1","","",""
"54040992","","","","","","","0.130859375","0.130859375","0.130859375"
"54041312","1","1","1","","","","","",""
"54053856","0.994140625","0.994140625","0.994140625","","","","0.125","0.125","0.125"
"54054304","","","","1","1","1","","",""
"54065312","","","","0.98828125","0.98828125","0.98828125","","",""
"54066240","0.98828125","0.98828125","0.98828125","","","","","",""
"54067104","","","","","","","0.125","0.125","0.125"
"54078816","","","","1","1","1","","",""
"54079648","0.986328125","0.986328125","0.986328125","","","","","",""
"54079904","","","","","","","0.125","0.125","0.125"
"54092000","","","","1","1","1","","",""
"54092512","0.990234375","0.990234375","0.990234375","","","","","",""
"54092768","","","","","","","0.125","0.125","0.125"
"54103392","","","","","","","0.125","0.125","0.125"
"54104928","1","1","1","","","","","",""
"54105216","","","","1","1","1","","",""
"54116928","","","","","","","0.125","0.125","0.125"
"54117632","1","1","1","","","","","",""
"54117696","","","","1","1","1","","",""
"54129248","","","","","","","0.125","0.125","0.125"
"54129376","","","","0.994140625","0.994140625","0.994140625","","",""
"54130880","0.99609375","0.99609375","0.99609375","","","","","",""
"54143264","","","","","","","0.125","0.125","0.125"
"54143456","","","","1","1","1","","",""
"54143808","0.986328125","0.986328125","0.986328125","","","","","",""
"54155840","","","","","","","0.125","0.125","0.125"
"54156224","0.9921875","0.9921875","0.9921875","","","","","",""
"54156512","","","","1","1","1","","",""
"54168736","0.99609375","0.99609375","0.99609375","","","","","",""
"54168896","","","","","","","0.125","0.125","0.125"
"54169376","","","","0.994140625","0.994140625","0.994140625","","",""
"54181312","","","","1","1","1","","",""
"54182144","1","1","1","","","","","",""
"54182336","","","","","","","0.125","0.125","0.125"
"54194272","","","","1","1","1","","",""
"54194368","0.984375","0.984375","0.984375","","","","","",""
"54195040","","","","","","","0.099609375","0.099609375","0.099609375"
"54207264","0.94921875","0.94921875","0.94921875","","","","","",""
"54207328","","","","","","","0.09375","0.09375","0.09375"
"54207808","","","","1","1","1","","",""
"54219296","0.955078125","0.955078125","0.955078125","","","","","",""
"54219392","","","","","","","0.09375","0.09375","0.09375"
"54220128","","","","1","1","1","","",""
"54233024","","","","","","","0.09375","0.09375","0.09375"
"54233504","0.9375","0.9375","0.9375","","","","","",""
"54233536","","","","1","1","1","","",""
"54244640","","","","","","","0.09375","0.09375","0.09375"
"54245824","0.958984375","0.958984375","0.958984375","","","","","",""
"54246112","","","","1","1","1","","",""
"54258720","0.95703125","0.95703125","0.95703125","","","","","",""
"54258752","","","","0.994140625","0.994140625","0.994140625","0.09375","0.09375","0.09375"
"54271200","0.955078125","0.955078125","0.955078125","","","","","",""
"54271744","","","","","","","0.099609375","0.099609375","0.099609375"
"54271968","","","","1","1","1","","",""
"54283840","0.953125","0.953125","0.953125","","","","","",""
"54284704","","","","","","","0.09375","0.09375","0.09375"
"54284768","","","","1","1","1","","",""
"54296000","","","","","","","0.09375","0.09375","0.09375"
"54296480","","","","0.994140625","0.994140625","0.994140625","","",""
"54296864","0.95703125","0.95703125","0.95703125","","","","","",""
"54309600","","","","0.994140625","0.994140625","0.994140625","","",""
"54310016","","","","","","","0.09375","0.09375","0.09375"
"54310272","0.95703125","0.95703125","0.95703125","","","","","",""
"54322144","","","","1","1","1","","",""
"54323008","0.931640625","0.931640625","0.931640625","","","","","",""
"54323168","","","","","","","0.09375","0.09375","0.09375"
"54333920","","","","1","1","1","","",""
"54334656","","","","","","","0.076171875","0.076171875","0.076171875"
"54335648","0.935546875","0.935546875","0.935546875","","","","","",""
"54345984","0.943359375","0.943359375","0.943359375","","","","","",""
"54348480","","","","1","1","1","","",""
"54348704","","","","","","","0.060546875","0.060546875","0.060546875"
"54359968","0.92578125","0.92578125","0.92578125","","","","","",""
"54360000","","","","1","1","1","","",""
"54361344","","","","","","","0.064453125","0.064453125","0.064453125"
"54373408","0.896484375","0.896484375","0.896484375","","","","","",""
"54373600","","","","1","1","1","","",""
"54373888","","","","","","","0.056640625","0.056640625","0.056640625"
"54385952","","","","1","1","1","","",""
"54386336","0.908203125","0.908203125","0.908203125","","","","","",""
"54386784","","","","","","","0.04296875","0.04296875","0.04296875"
"54397472","","","","","","","0.068359375","0.068359375","0.068359375"
"54399360","","","","1","1","1","","",""
"54399808","0.916015625","0.916015625","0.916015625","","","","","",""
"54410976","0.888671875","0.888671875","0.888671875","","","","","",""
"54411072","","","","","","","0.08203125","0.08203125","0.08203125"
"54412256","","","","1","1","1","","",""
"54424256","0.8671875","0.8671875","0.8671875","","","","","",""
"54425280","","","","0.994140625","0.994140625","0.994140625","","",""
"54425536","","","","","","","0.1171875","0.1171875","0.1171875"
"54437216","","","","1","1","1","","",""
"54437568","0.85546875","0.85546875","0.85546875","","","","","",""
"54437952","","","","","","","0.072265625","0.072265625","0.072265625"
"54450400","","","","","","","0.05078125","0.05078125","0.05078125"
"54450912","","","","1","1","1","","",""
"54451104","0.861328125","0.861328125","0.861328125","","","","","",""
"54462560","","","","","","","0.01953125","0.01953125","0.01953125"
"54462592","","","","0.998046875","0.998046875","0.998046875","","",""
"54463776","0.857421875","0.857421875","0.857421875","","","","","",""
"54476128","0.8359375","0.8359375","0.8359375","","","","","",""
"54476544","","","","0.99609375","0.99609375","0.99609375","0.021484375","0.021484375","0.021484375"
"54488448","","","","1","1","1","","",""
"54489216","0.814453125","0.814453125","0.814453125","","","","","",""
"54489440","","","","","","","0.017578125","0.017578125","0.017578125"
"54501408","","","","","","","0.025390625","0.025390625","0.025390625"
"54501824","0.791015625","0.791015625","0.791015625","","","","","",""
"54502336","","","","1","1","1","","",""
"54513248","","","","0.98828125","0.98828125","0.98828125","","",""
"54514784","0.7890625","0.7890625","0.7890625","","","","","",""
"54515136","","","","","","","0.02734375","0.02734375","0.02734375"
"54527328","","","","1","1","1","","",""
"54527520","0.79296875","0.79296875","0.79296875","","","","","",""
"54527872","","","","","","","0.0234375","0.0234375","0.0234375"
"54539360","","","","","","","0.03125","0.03125","0.03125"
"54540192","","","","0.994140625","0.994140625","0.994140625","","",""
"54540640","0.76953125","0.76953125","0.76953125","","","","","",""
"54552416","","","","","","","0.03125","0.03125","0.03125"
"54553216","","","","1","1","1","","",""
"54553536","0.767578125","0.767578125","0.767578125","","","","","",""
"54565440","","","","","","","0.03125","0.03125","0.03125"
"54565472","","","","1","1","1","","",""
"54565728","0.7890625","0.7890625","0.7890625","","","","","",""
"54577408","0.76953125","0.76953125","0.76953125","","","","","",""
"54578528","","","","1","1","1","","",""
"54579072","","","","","","","0.03125","0.03125","0.03125"
"54591296","0.75390625","0.75390625","0.75390625","","","","","",""
"54591584","","","","","","","0.02734375","0.02734375","0.02734375"
"54591776","","","","1","1","1","","",""
"54604544","","","","1","1","1","0.005859375","0.005859375","0.005859375"
"54604608","0.76171875","0.76171875","0.76171875","","","","","",""
"54616032","","","","","","","0","0","0"
"54617184","","","","1","1","1","","",""
"54617536","0.775390625","0.775390625","0.775390625","","","","","",""
"54629632","","","","1","1","1","","",""
"54629824","","","","","","","0","0","0"
"54630112","0.8203125","0.8203125","0.8203125","","","","","",""
"54641568","","","","1","1","1","","",""
"54642048","","","","","","","0","0","0"
"54643072","0.818359375","0.818359375","0.818359375","","","","","",""
"54655456","0.849609375","0.849609375","0.849609375","","","","","",""
"54655808","","","","","","","0","0","0"
"54655968","","","","1","1","1","","",""
"54668384","0.859375","0.859375","0.859375","","","","","",""
"54668704","","","","","","","0","0","0"
"54668736","","","","1","1","1","","",""
"54681024","0.8984375","0.8984375","0.8984375","","","","","",""
"54681120","","","","1","1","1","","",""
"54681280","","","","","","","0","0","0"
"54693152","","","","1","1","1","","",""
"54693184","0.91796875","0.91796875","0.91796875","","","","","",""
"54694176","","","","","","","0.01953125","0.01953125","0.01953125"
"54705568","0.919921875","0.919921875","0.919921875","","","","","",""
"54706656","","","","1","1","1","","",""
"54706912","","","","","","","0.046875","0.046875","0.046875"
"54719648","0.91015625","0.91015625","0.91015625","","","","","",""
"54719744","","","","","","","0.056640625","0.056640625","0.056640625"
"54719968","","","","1","1","1","","",""
"54731808","0.89453125","0.89453125","0.89453125","","","","","",""
"54731840","","","","0.9921875","0.9921875","0.9921875","","",""
"54732576","","","","","","","0.0625","0.0625","0.0625"
"54742688","","","","0.96875","0.96875","0.96875","","",""
"54744672","","","","","","","0.072265625","0.072265625","0.072265625"
"54745536","0.884765625","0.884765625","0.884765625","","","","","",""
"54756640","0.845703125","0.845703125","0.845703125","","","","","",""
"54757408","","","","","","","0.09375","0.09375","0.09375"
"54758112","","","","0.974609375","0.974609375","0.974609375","","",""
"54770496","","","","","","","0.09375","0.09375","0.09375"
"54770848","0.814453125","0.814453125","0.814453125","","","","","",""
"54771136","","","","0.9609375","0.9609375","0.9609375","","",""
"54783072","","","","0.943359375","0.943359375","0.943359375","","",""
"54783296","","","","","","","0.095703125","0.095703125","0.095703125"
"54783936","0.794921875","0.794921875","0.794921875","","","","","",""
"54796128","","","","","","","0.09765625","0.09765625","0.09765625"
"54796384","0.751953125","0.751953125","0.751953125","","","","","",""
"54796448","","","","0.94921875","0.94921875","0.94921875","","",""
"54807040","","","","","","","0.099609375","0.099609375","0.099609375"
"54808416","","","","0.951171875","0.951171875","0.951171875","","",""
"54809088","0.712890625","0.712890625","0.712890625","","","","","",""
"54820992","","","","0.990234375","0.990234375","0.990234375","","",""
"54821312","0.697265625","0.697265625","0.697265625","","","","","",""
"54822080","","","","","","","0.10546875","0.10546875","0.10546875"
"54834240","0.640625","0.640625","0.640625","","","","","",""
"54834816","","","","1","1","1","","",""
"54835136","","","","","","","0.10546875","0.10546875","0.10546875"
"54847072","","","","","","","0.162109375","0.162109375","0.162109375"
"54847232","0.61328125","0.61328125","0.61328125","","","","","",""
"54847552","","","","1","1","1","","",""
"54859488","","","","","","","0.2265625","0.2265625","0.2265625"
"54860416","","","","1","1","1","","",""
"54860640","0.55859375","0.55859375","0.55859375","","","","","",""
"54872608","","","","","","","0.255859375","0.255859375","0.255859375"
"54873152","","","","1","1","1","","",""
"54873184","0.556640625","0.556640625","0.556640625","","","","","",""
"54886080","0.51953125","0.51953125","0.51953125","","","","","",""
"54886272","","","","1","1","1","0.263671875","0.263671875","0.263671875"
"54896960","","","","1","1","1","","",""
"54898560","0.513671875","0.513671875","0.513671875","","","","","",""
"54898944","","","","","","","0.2421875","0.2421875","0.2421875"
"54909824","","","","","","","0.25","0.25","0.25"
"54911808","0.5078125","0.5078125","0.5078125","","","","","",""
"54911904","","","","1","1","1","","",""
"54923360","","","","0.994140625","0.994140625","0.994140625","","",""
"54924224","","","","","","","0.236328125","0.236328125","0.236328125"
"54924640","0.4921875","0.4921875","0.4921875","","","","","",""
"54936288","","","","","","","0.21484375","0.21484375","0.21484375"
"54937088","0.46484375","0.46484375","0.46484375","","","","","",""
"54937248","","","","0.9609375","0.9609375","0.9609375","","",""
"54949824","","","","0.9453125","0.9453125","0.9453125","","",""
"54949952","","","","","","","0.19921875","0.19921875","0.19921875"
"54950272","0.478515625","0.478515625","0.478515625","","","","","",""
"54962272","","","","","","","0.1875","0.1875","0.1875"
"54962976","","","","0.943359375","0.943359375","0.943359375","","",""
"54963072","0.4765625","0.4765625","0.4765625","","","","","",""
"54975776","0.484375","0.484375","0.484375","0.94140625","0.94140625","0.94140625","","",""
"54975936","","","","","","","0.234375","0.234375","0.234375"
"54988320","","","","","","","0.251953125","0.251953125","0.251953125"
"54988384","","","","0.95703125","0.95703125","0.95703125","","",""
"54988640","0.50390625","0.50390625","0.50390625","","","","","",""
"55001120","","","","","","","0.310546875","0.310546875","0.310546875"
"55001376","","","","0.9609375","0.9609375","0.9609375","","",""
"55001504","0.48046875","0.48046875","0.48046875","","","","","",""
"55013760","0.45703125","0.45703125","0.45703125","","","","","",""
"55014048","","","","0.955078125","0.955078125","0.955078125","","",""
"55014208","","","","","","","0.2890625","0.2890625","0.2890625"
"55026272","0.451171875","0.451171875","0.451171875","","","","","",""
"55026720","","","","","","","0.296875","0.296875","0.296875"
"55027040","","","","0.94921875","0.94921875","0.94921875","","",""
"55037696","","","","0.939453125","0.939453125","0.939453125","","",""
"55039648","0.46484375","0.46484375","0.46484375","","","","","",""
"55039840","","","","","","","0.31640625","0.31640625","0.31640625"
"55051040","","","","0.95703125","0.95703125","0.95703125","","",""
"55052768","0.43359375","0.43359375","0.43359375","","","","0.294921875","0.294921875","0.294921875"
"55064128","","","","0.96875","0.96875","0.96875","","",""
"55064928","","","","","","","0.23828125","0.23828125","0.23828125"
"55065472","0.443359375","0.443359375","0.443359375","","","","","",""
"55077600","0.470703125","0.470703125","0.470703125","","","","","",""
"55077664","","","","0.9453125","0.9453125","0.9453125","","",""
"55078080","","","","","","","0.181640625","0.181640625","0.181640625"
"55088640","","","","","","","0.181640625","0.181640625","0.181640625"
"55090400","","","","0.94921875","0.94921875","0.94921875","","",""
"55090528","0.53125","0.53125","0.53125","","","","","",""
"55102336","","","","0.912109375","0.912109375","0.912109375","","",""
"55103328","0.591796875","0.591796875","0.591796875","","","","","",""
"55103520","","","","","","","0.15234375","0.15234375","0.15234375"
"55115424","0.671875","0.671875","0.671875","","","","","",""
"55116608","","","","0.90625","0.90625","0.90625","","",""
"55116704","","","","","","","0.1484375","0.1484375","0.1484375"
"55128800","","","","","","","0.125","0.125","0.125"
"55129504","","","","0.90625","0.90625","0.90625","","",""
"55129568","0.73046875","0.73046875","0.73046875","","","","","",""
"55141632","0.7421875","0.7421875","0.7421875","","","","","",""
"55141856","","","","0.90625","0.90625","0.90625","","",""
"55142368","","","","","","","0.125","0.125","0.125"
"55154080","","","","","","","0.16796875","0.16796875","0.16796875"
"55154496","0.78125","0.78125","0.78125","","","","","",""
"55155104","","","","0.912109375","0.912109375","0.912109375","","",""
"55167296","","","","0.90234375","0.90234375","0.90234375","","",""
"55167872","","","","","","","0.158203125","0.158203125","0.158203125"
"55167936","0.8125","0.8125","0.8125","","","","","",""
"55178816","","","","","","","0.1484375","0.1484375","0.1484375"
"55180160","0.826171875","0.826171875","0.826171875","","","","","",""
"55180576","","","","0.86328125","0.86328125","0.86328125","","",""
"55192448","0.82421875","0.82421875","0.82421875","","","","","",""
"55192992","","","","0.826171875","0.826171875","0.826171875","0.162109375","0.162109375","0.162109375"
"55205728","","","","0.822265625","0.822265625","0.822265625","","",""
"55205888","0.8359375","0.8359375","0.8359375","","","","","",""
"55206272","","","","","","","0.12890625","0.12890625","0.12890625"
"55218240","","","","0.8125","0.8125","0.8125","","",""
"55218784","0.82421875","0.82421875","0.82421875","","","","","",""
"55219136","","","","","","","0.125","0.125","0.125"
"55231520","","","","0.8125","0.8125","0.8125","","",""
"55231776","0.765625","0.765625","0.765625","","","","","",""
"55231936","","","","","","","0.125","0.125","0.125"
"55243360","","","","","","","0.142578125","0.142578125","0.142578125"
"55244224","0.80078125","0.80078125","0.80078125","","","","","",""
"55244608","","","","0.8125","0.8125","0.8125","","",""
"55257312","","","","0.8125","0.8125","0.8125","","",""
"55257344","0.818359375","0.818359375","0.818359375","","","","","",""
"55257440","","","","","","","0.130859375","0.130859375","0.130859375"
"55269632","0.76953125","0.76953125","0.76953125","","","","","",""
"55270048","","","","0.806640625","0.806640625","0.806640625","","",""
"55270112","","","","","","","0.13671875","0.13671875","0.13671875"
"55282336","","","","0.775390625","0.775390625","0.775390625","","",""
"55282592","0.78515625","0.78515625","0.78515625","","","","","",""
"55282784","","","","","","","0.125","0.125","0.125"
"55294400","0.8125","0.8125","0.8125","","","","","",""
"55294944","","","","0.76171875","0.76171875","0.76171875","","",""
"55295744","","","","","","","0.125","0.125","0.125"
"55306912","","","","","","","0.125","0.125","0.125"
"55308256","","","","0.76171875","0.76171875","0.76171875","","",""
"55308640","0.806640625","0.806640625","0.806640625","","","","","",""
"55320704","0.80078125","0.80078125","0.80078125","","","","","",""
"55320768","","","","0.744140625","0.744140625","0.744140625","","",""
"55321088","","","","","","","0.125","0.125","0.125"
"55332864","","","","","","","0.125","0.125","0.125"
"55333760","","","","0.71484375","0.71484375","0.71484375","","",""
"55334208","0.7890625","0.7890625","0.7890625","","","","","",""
"55346400","","","","","","","0.125","0.125","0.125"
"55346720","","","","0.693359375","0.693359375","0.693359375","","",""
"55347168","0.80859375","0.80859375","0.80859375","","","","","",""
"55358880","","","","0.685546875","0.685546875","0.685546875","","",""
"55359584","0.826171875","0.826171875","0.826171875","","","","","",""
"55359968","","","","","","","0.125","0.125","0.125"
"55372160","","","","","","","0.130859375","0.130859375","0.130859375"
"55372352","0.83203125","0.83203125","0.83203125","0.66015625","0.66015625","0.66015625","","",""
"55383072","0.787109375","0.787109375","0.787109375","","","","","",""
"55384608","","","","","","","0.125","0.125","0.125"
"55384960","","","","0.65625","0.65625","0.65625","","",""
"55397184","","","","0.65625","0.65625","0.65625","","",""
"55397600","0.76953125","0.76953125","0.76953125","","","","","",""
"55398272","","","","","","","0.125","0.125","0.125"
"55409440","","","","0.65625","0.65625","0.65625","","",""
"55410720","0.775390625","0.775390625","0.775390625","","","","","",""
"55411040","","","","","","","0.130859375","0.130859375","0.130859375"
"55423488","0.76171875","0.76171875","0.76171875","","","","","",""
"55423616","","","","","","","0.125","0.125","0.125"
"55423776","","","","0.6484375","0.6484375","0.6484375","","",""
"55435264","","","","","","","0.125","0.125","0.125"
"55435648","","","","0.625","0.625","0.625","","",""
"55436736","0.814453125","0.814453125","0.814453125","","","","","",""
"55449024","","","","","","","0.125","0.125","0.125"
"55449120","0.826171875","0.826171875","0.826171875","","","","","",""
"55449152","","","","0.625","0.625","0.625","","",""
"55461472","0.837890625","0.837890625","0.837890625","","","","","",""
"55462304","","","","","","","0.125","0.125","0.125"
"55462336","","","","0.60546875","0.60546875","0.60546875","","",""
"55473952","","","","","","","0.125","0.125","0.125"
"55474688","","","","0.59375","0.59375","0.59375","","",""
"55475040","0.853515625","0.853515625","0.853515625","","","","","",""
"55487328","","","","0.576171875","0.576171875","0.576171875","","",""
"55487360","","","","","","","0.125","0.125","0.125"
"55487776","0.88671875","0.88671875","0.88671875","","","","","",""
"55499232","0.931640625","0.931640625","0.931640625","","","","","",""
"55500512","","","","0.564453125","0.564453125","0.564453125","","",""
"55500576","","","","","","","0.09375","0.09375","0.09375"
"55512192","","","","0.583984375","0.583984375","0.583984375","","",""
"55513152","","","","","","","0.09375","0.09375","0.09375"
"55513504","0.953125","0.953125","0.953125","","","","","",""
"55525952","","","","0.5625","0.5625","0.5625","0.09375","0.09375","0.09375"
"55526336","0.96875","0.96875","0.96875","","","","","",""
"55535520","","","","","","","0.09375","0.09375","0.09375"
"55538432","","","","0.5625","0.5625","0.5625","","",""
"55539008","0.955078125","0.955078125","0.955078125","","","","","",""
"55550976","0.955078125","0.955078125","0.955078125","","","","","",""
"55551744","","","","","","","0.109375","0.109375","0.109375"
"55551808","","","","0.5625","0.5625","0.5625","","",""
"55562624","","","","0.5625","0.5625","0.5625","","",""
"55564064","0.978515625","0.978515625","0.978515625","","","","","",""
"55564608","","","","","","","0.11328125","0.11328125","0.11328125"
"55577216","","","","0.5625","0.5625","0.5625","","",""
"55577408","","","","","","","0.099609375","0.099609375","0.099609375"
"55577472","1","1","1","","","","","",""
"55589376","1","1","1","","","","","",""
"55589696","","","","","","","0.115234375","0.115234375","0.115234375"
"55589792","","","","0.57421875","0.57421875","0.57421875","","",""
"55602368","","","","","","","0.1015625","0.1015625","0.1015625"
"55602592","","","","0.5625","0.5625","0.5625","","",""
"55602656","0.9765625","0.9765625","0.9765625","","","","","",""
"55615232","","","","","","","0.09375","0.09375","0.09375"
"55615392","0.962890625","0.962890625","0.962890625","","","","","",""
"55615712","","","","0.568359375","0.568359375","0.568359375","","",""
"55626816","","","","0.5625","0.5625","0.5625","","",""
"55628448","0.953125","0.953125","0.953125","","","","","",""
"55628768","","","","","","","0.09375","0.09375","0.09375"
"55640608","0.978515625","0.978515625","0.978515625","","","","","",""
"55640704","","","","0.5625","0.5625","0.5625","","",""
"55640960","","","","","","","0.0703125","0.0703125","0.0703125"
"55653760","","","","0.5625","0.5625","0.5625","","",""
"55654112","","","","","","","0.0625","0.0625","0.0625"
"55654336","0.986328125","0.986328125","0.986328125","","","","","",""
"55666208","","","","0.5625","0.5625","0.5625","","",""
"55666624","","","","","","","0.0625","0.0625","0.0625"
"55667040","0.97265625","0.97265625","0.97265625","","","","","",""
"55679584","","","","","","","0.0625","0.0625","0.0625"
"55679840","0.994140625","0.994140625","0.994140625","","","","","",""
"55679872","","","","0.5390625","0.5390625","0.5390625","","",""
"55691712","0.98828125","0.98828125","0.98828125","","","","","",""
"55691968","","","","0.537109375","0.537109375","0.537109375","","",""
"55692064","","","","","","","0.0625","0.0625","0.0625"
"55705056","1","1","1","0.51953125","0.51953125","0.51953125","","",""
"55705504","","","","","","","0.041015625","0.041015625","0.041015625"
"55717568","0.98828125","0.98828125","0.98828125","","","","","",""
"55717760","","","","","","","0.037109375","0.037109375","0.037109375"
"55718368","","","","0.513671875","0.513671875","0.513671875","","",""
"55729376","","","","0.486328125","0.486328125","0.486328125","","",""
"55729760","","","","","","","0.05078125","0.05078125","0.05078125"
"55731040","0.994140625","0.994140625","0.994140625","","","","","",""
"55741920","","","","","","","0.0625","0.0625","0.0625"
"55743232","","","","0.45703125","0.45703125","0.45703125","","",""
"55743424","0.994140625","0.994140625","0.994140625","","","","","",""
"55755872","1","1","1","","","","","",""
"55756576","","","","0.439453125","0.439453125","0.439453125","","",""
"55756704","","","","","","","0.0625","0.0625","0.0625"
"55768736","","","","0.443359375","0.443359375","0.443359375","","",""
"55769056","1","1","1","","","","0.0625","0.0625","0.0625"
