"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"52300512","","","","0","0","0","","",""
"52312512","","","","","","","0","0","0"
"52313312","0.9375","0.9375","0.9375","","","","","",""
"52313504","","","","0","0","0","","",""
"52326112","0.9375","0.9375","0.9375","","","","0","0","0"
"52326336","","","","0","0","0","","",""
"52337632","0.931640625","0.931640625","0.931640625","","","","","",""
"52338400","","","","","","","0.005859375","0.005859375","0.005859375"
"52338592","","","","0","0","0","","",""
"52351072","","","","0","0","0","","",""
"52351904","0.931640625","0.931640625","0.931640625","","","","0.05078125","0.05078125","0.05078125"
"52364736","0.8984375","0.8984375","0.8984375","0","0","0","0.068359375","0.068359375","0.068359375"
"52376832","","","","0","0","0","","",""
"52377152","0.859375","0.859375","0.859375","","","","","",""
"52377568","","","","","","","0.0859375","0.0859375","0.0859375"
"52389792","0.84375","0.84375","0.84375","","","","","",""
"52390272","","","","","","","0.099609375","0.099609375","0.099609375"
"52390336","","","","0.005859375","0.005859375","0.005859375","","",""
"52401632","","","","","","","0.10546875","0.10546875","0.10546875"
"52403072","","","","0","0","0","","",""
"52403168","0.833984375","0.833984375","0.833984375","","","","","",""
"52413920","","","","","","","0.087890625","0.087890625","0.087890625"
"52415648","","","","0","0","0","","",""
"52415840","0.8125","0.8125","0.8125","","","","","",""
"52428256","","","","0","0","0","0.111328125","0.111328125","0.111328125"
"52428480","0.810546875","0.810546875","0.810546875","","","","","",""
"52440736","","","","","","","0.09375","0.09375","0.09375"
"52440800","0.78125","0.78125","0.78125","","","","","",""
"52441376","","","","0","0","0","","",""
"52454176","","","","0","0","0","","",""
"52454208","","","","","","","0.09375","0.09375","0.09375"
"52454304","0.763671875","0.763671875","0.763671875","","","","","",""
"52464832","0.6875","0.6875","0.6875","","","","","",""
"52466464","","","","0.005859375","0.005859375","0.005859375","","",""
"52466848","","","","","","","0.10546875","0.10546875","0.10546875"
"52479168","0.60546875","0.60546875","0.60546875","","","","","",""
"52479296","","","","","","","0.12109375","0.12109375","0.12109375"
"52479936","","","","0","0","0","","",""
"52490880","","","","0.005859375","0.005859375","0.005859375","","",""
"52491968","0.55859375","0.55859375","0.55859375","","","","","",""
"52492032","","","","","","","0.125","0.125","0.125"
"52505184","0.5390625","0.5390625","0.5390625","","","","","",""
"52505472","","","","0.005859375","0.005859375","0.005859375","","",""
"52505504","","","","","","","0.1328125","0.1328125","0.1328125"
"52517440","","","","","","","0.150390625","0.150390625","0.150390625"
"52517664","0.46875","0.46875","0.46875","","","","","",""
"52518368","","","","0","0","0","","",""
"52530240","","","","","","","0.15625","0.15625","0.15625"
"52530464","0.474609375","0.474609375","0.474609375","","","","","",""
"52530528","","","","0","0","0","","",""
"52543648","","","","0.005859375","0.005859375","0.005859375","","",""
"52543808","","","","","","","0.1640625","0.1640625","0.1640625"
"52543840","0.466796875","0.466796875","0.466796875","","","","","",""
"52553760","0.443359375","0.443359375","0.443359375","","","","","",""
"52555872","","","","0","0","0","","",""
"52556768","","","","","","","0.1875","0.1875","0.1875"
"52569120","","","","0","0","0","","",""
"52569216","0.4375","0.4375","0.4375","","","","","",""
"52569248","","","","","","","0.205078125","0.205078125","0.205078125"
"52581760","0.4375","0.4375","0.4375","","","","","",""
"52581824","","","","","","","0.21875","0.21875","0.21875"
"52581984","","","","0","0","0","","",""
"52594464","","","","","","","0.21484375","0.21484375","0.21484375"
"52594880","0.427734375","0.427734375","0.427734375","","","","","",""
"52595104","","","","0.01171875","0.01171875","0.01171875","","",""
"52607296","","","","0.005859375","0.005859375","0.005859375","","",""
"52607552","","","","","","","0.205078125","0.205078125","0.205078125"
"52607712","0.40625","0.40625","0.40625","","","","","",""
"52618528","","","","0","0","0","","",""
"52619680","","","","","","","0.2265625","0.2265625","0.2265625"
"52620224","0.40625","0.40625","0.40625","","","","","",""
"52632864","0.416015625","0.416015625","0.416015625","","","","","",""
"52633248","","","","0","0","0","","",""
"52633472","","","","","","","0.259765625","0.259765625","0.259765625"
"52645792","0.431640625","0.431640625","0.431640625","","","","","",""
"52646080","","","","0","0","0","","",""
"52646176","","","","","","","0.275390625","0.275390625","0.275390625"
"52658880","0.4375","0.4375","0.4375","","","","","",""
"52658912","","","","","","","0.3203125","0.3203125","0.3203125"
"52659168","","","","0","0","0","","",""
"52671328","","","","","","","0.34375","0.34375","0.34375"
"52671456","","","","0","0","0","","",""
"52671904","0.42578125","0.42578125","0.42578125","","","","","",""
"52683488","","","","0","0","0","","",""
"52684128","","","","","","","0.34375","0.34375","0.34375"
"52684320","0.390625","0.390625","0.390625","","","","","",""
"52695392","","","","","","","0.375","0.375","0.375"
"52697312","","","","0.01171875","0.01171875","0.01171875","","",""
"52697408","0.375","0.375","0.375","","","","","",""
"52706784","","","","0.005859375","0.005859375","0.005859375","","",""
"52709056","","","","","","","0.375","0.375","0.375"
"52709888","0.359375","0.359375","0.359375","","","","","",""
"52722592","","","","0","0","0","","",""
"52722912","0.296875","0.296875","0.296875","","","","","",""
"52723168","","","","","","","0.375","0.375","0.375"
"52734912","","","","","","","0.37109375","0.37109375","0.37109375"
"52735840","0.193359375","0.193359375","0.193359375","","","","","",""
"52735904","","","","0","0","0","","",""
"52747040","0.185546875","0.185546875","0.185546875","","","","","",""
"52747328","","","","","","","0.40625","0.40625","0.40625"
"52748320","","","","0.017578125","0.017578125","0.017578125","","",""
"52759872","","","","0.005859375","0.005859375","0.005859375","","",""
"52760288","0.1953125","0.1953125","0.1953125","","","","","",""
"52760608","","","","","","","0.41796875","0.41796875","0.41796875"
"52771328","","","","0","0","0","","",""
"52773056","0.21484375","0.21484375","0.21484375","","","","","",""
"52773696","","","","","","","0.4375","0.4375","0.4375"
"52785696","","","","0","0","0","","",""
"52786176","","","","","","","0.453125","0.453125","0.453125"
"52787008","0.185546875","0.185546875","0.185546875","","","","","",""
"52799680","","","","0","0","0","","",""
"52799808","0.1796875","0.1796875","0.1796875","","","","0.46875","0.46875","0.46875"
"52811520","0.169921875","0.169921875","0.169921875","","","","","",""
"52811616","","","","","","","0.46875","0.46875","0.46875"
"52812704","","","","0","0","0","","",""
"52823040","0.177734375","0.177734375","0.177734375","","","","","",""
"52824864","","","","0","0","0","","",""
"52825504","","","","","","","0.48828125","0.48828125","0.48828125"
"52837152","","","","0.0234375","0.0234375","0.0234375","","",""
"52838144","","","","","","","0.525390625","0.525390625","0.525390625"
"52838176","0.15625","0.15625","0.15625","","","","","",""
"52850208","","","","","","","0.525390625","0.525390625","0.525390625"
"52850720","","","","0.017578125","0.017578125","0.017578125","","",""
"52851104","0.162109375","0.162109375","0.162109375","","","","","",""
"52863264","","","","","","","0.525390625","0.525390625","0.525390625"
"52863648","0.15234375","0.15234375","0.15234375","","","","","",""
"52863904","","","","0","0","0","","",""
"52875296","","","","0.005859375","0.005859375","0.005859375","","",""
"52876544","0.142578125","0.142578125","0.142578125","","","","","",""
"52876640","","","","","","","0.53125","0.53125","0.53125"
"52888128","0.150390625","0.150390625","0.150390625","","","","","",""
"52889472","","","","","","","0.53125","0.53125","0.53125"
"52889504","","","","0","0","0","","",""
"52901440","","","","","","","0.53125","0.53125","0.53125"
"52901728","0.15625","0.15625","0.15625","","","","","",""
"52902176","","","","0.005859375","0.005859375","0.005859375","","",""
"52914528","0.1328125","0.1328125","0.1328125","0.0234375","0.0234375","0.0234375","0.53125","0.53125","0.53125"
"52927520","0.109375","0.109375","0.109375","","","","","",""
"52927808","","","","","","","0.53125","0.53125","0.53125"
"52927968","","","","0.017578125","0.017578125","0.017578125","","",""
"52938848","0.146484375","0.146484375","0.146484375","","","","","",""
"52940032","","","","","","","0.53125","0.53125","0.53125"
"52940640","","","","0.02734375","0.02734375","0.02734375","","",""
"52952736","","","","","","","0.53125","0.53125","0.53125"
"52953152","","","","0.013671875","0.013671875","0.013671875","","",""
"52953408","0.1484375","0.1484375","0.1484375","","","","","",""
"52964448","","","","0","0","0","","",""
"52965760","0.181640625","0.181640625","0.181640625","","","","","",""
"52966304","","","","","","","0.53125","0.53125","0.53125"
"52978176","0.224609375","0.224609375","0.224609375","","","","","",""
"52978848","","","","","","","0.53125","0.53125","0.53125"
"52978976","","","","0","0","0","","",""
"52991072","","","","","","","0.53125","0.53125","0.53125"
"52991296","","","","0","0","0","","",""
"52991616","0.220703125","0.220703125","0.220703125","","","","","",""
"53003904","0.25","0.25","0.25","","","","","",""
"53004544","","","","0.005859375","0.005859375","0.005859375","","",""
"53004768","","","","","","","0.53125","0.53125","0.53125"
"53016960","","","","","","","0.53125","0.53125","0.53125"
"53017120","","","","0.01171875","0.01171875","0.01171875","","",""
"53017440","0.267578125","0.267578125","0.267578125","","","","","",""
"53026944","","","","","","","0.53125","0.53125","0.53125"
"53029216","0.25","0.25","0.25","","","","","",""
"53029696","","","","0","0","0","","",""
"53040256","0.259765625","0.259765625","0.259765625","","","","","",""
"53041952","","","","","","","0.529296875","0.529296875","0.529296875"
"53042752","","","","0","0","0","","",""
"53055296","0.28515625","0.28515625","0.28515625","","","","","",""
"53055680","","","","","","","0.515625","0.515625","0.515625"
"53055936","","","","0","0","0","","",""
"53066816","0.275390625","0.275390625","0.275390625","","","","","",""
"53067232","","","","0","0","0","","",""
"53068576","","","","","","","0.51953125","0.51953125","0.51953125"
"53080448","","","","0","0","0","","",""
"53080896","","","","","","","0.53125","0.53125","0.53125"
"53081152","0.345703125","0.345703125","0.345703125","","","","","",""
"53092032","","","","","","","0.53125","0.53125","0.53125"
"53093408","","","","0","0","0","","",""
"53094304","0.408203125","0.408203125","0.408203125","","","","","",""
"53105568","0.44140625","0.44140625","0.44140625","","","","","",""
"53106688","","","","0.017578125","0.017578125","0.017578125","","",""
"53106912","","","","","","","0.53125","0.53125","0.53125"
"53118912","","","","","","","0.53125","0.53125","0.53125"
"53119744","0.46484375","0.46484375","0.46484375","","","","","",""
"53119968","","","","0.005859375","0.005859375","0.005859375","","",""
"53131616","0.490234375","0.490234375","0.490234375","","","","","",""
"53132320","","","","0.017578125","0.017578125","0.017578125","","",""
"53132736","","","","","","","0.568359375","0.568359375","0.568359375"
"53144480","","","","","","","0.59375","0.59375","0.59375"
"53145184","0.515625","0.515625","0.515625","","","","","",""
"53145376","","","","0.01171875","0.01171875","0.01171875","","",""
"53157216","","","","","","","0.59375","0.59375","0.59375"
"53158048","0.525390625","0.525390625","0.525390625","","","","","",""
"53158304","","","","0","0","0","","",""
"53170176","0.5390625","0.5390625","0.5390625","","","","","",""
"53170912","","","","0","0","0","","",""
"53171136","","","","","","","0.59375","0.59375","0.59375"
"53183136","","","","0.005859375","0.005859375","0.005859375","","",""
"53183424","","","","","","","0.59375","0.59375","0.59375"
"53183776","0.552734375","0.552734375","0.552734375","","","","","",""
"53195712","","","","0","0","0","","",""
"53196704","","","","","","","0.59375","0.59375","0.59375"
"53196768","0.58203125","0.58203125","0.58203125","","","","","",""
"53209504","0.62109375","0.62109375","0.62109375","0","0","0","","",""
"53209568","","","","","","","0.59375","0.59375","0.59375"
"53221088","","","","","","","0.59375","0.59375","0.59375"
"53221280","","","","0","0","0","","",""
"53221728","0.6484375","0.6484375","0.6484375","","","","","",""
"53234688","","","","","","","0.59375","0.59375","0.59375"
"53234720","","","","0","0","0","","",""
"53234912","0.681640625","0.681640625","0.681640625","","","","","",""
"53247424","","","","","","","0.603515625","0.603515625","0.603515625"
"53247456","0.66015625","0.66015625","0.66015625","","","","","",""
"53247648","","","","0","0","0","","",""
"53259488","","","","","","","0.625","0.625","0.625"
"53260704","0.65625","0.65625","0.65625","","","","","",""
"53260768","","","","0","0","0","","",""
"53271872","0.70703125","0.70703125","0.70703125","","","","","",""
"53272992","","","","","","","0.625","0.625","0.625"
"53273120","","","","0.005859375","0.005859375","0.005859375","","",""
"53284480","0.646484375","0.646484375","0.646484375","","","","","",""
"53285248","","","","","","","0.625","0.625","0.625"
"53286304","","","","0.037109375","0.037109375","0.037109375","","",""
"53298464","0.626953125","0.626953125","0.626953125","","","","","",""
"53298848","","","","","","","0.625","0.625","0.625"
"53299168","","","","0.056640625","0.056640625","0.056640625","","",""
"53310432","","","","","","","0.625","0.625","0.625"
"53311136","0.62109375","0.62109375","0.62109375","","","","","",""
"53311264","","","","0.0625","0.0625","0.0625","","",""
"53324160","","","","0.0703125","0.0703125","0.0703125","","",""
"53324192","0.6328125","0.6328125","0.6328125","","","","","",""
"53324736","","","","","","","0.625","0.625","0.625"
"53337248","","","","","","","0.625","0.625","0.625"
"53337344","","","","0.060546875","0.060546875","0.060546875","","",""
"53337536","0.591796875","0.591796875","0.591796875","","","","","",""
"53349152","","","","0.078125","0.078125","0.078125","","",""
"53349728","","","","","","","0.625","0.625","0.625"
"53350368","0.568359375","0.568359375","0.568359375","","","","","",""
"53362784","","","","","","","0.625","0.625","0.625"
"53362880","0.52734375","0.52734375","0.52734375","","","","","",""
"53363168","","","","0.08203125","0.08203125","0.08203125","","",""
"53374304","0.509765625","0.509765625","0.509765625","","","","","",""
"53375840","","","","","","","0.6484375","0.6484375","0.6484375"
"53375936","","","","0.056640625","0.056640625","0.056640625","","",""
"53387616","0.435546875","0.435546875","0.435546875","","","","","",""
"53387712","","","","0.037109375","0.037109375","0.037109375","","",""
"53388160","","","","","","","0.66796875","0.66796875","0.66796875"
"53400320","","","","0.03125","0.03125","0.03125","","",""
"53401120","0.361328125","0.361328125","0.361328125","","","","","",""
"53401152","","","","","","","0.68359375","0.68359375","0.68359375"
"53414112","","","","0.0078125","0.0078125","0.0078125","","",""
"53414144","0.263671875","0.263671875","0.263671875","","","","","",""
"53414304","","","","","","","0.69921875","0.69921875","0.69921875"
"53426816","","","","0","0","0","0.7109375","0.7109375","0.7109375"
"53427072","0.23046875","0.23046875","0.23046875","","","","","",""
"53437312","","","","","","","0.71484375","0.71484375","0.71484375"
"53439296","","","","0","0","0","","",""
"53439968","0.236328125","0.236328125","0.236328125","","","","","",""
"53451840","","","","","","","0.71875","0.71875","0.71875"
"53451872","0.201171875","0.201171875","0.201171875","","","","","",""
"53452544","","","","0","0","0","","",""
"53465056","","","","","","","0.71875","0.71875","0.71875"
"53465440","0.150390625","0.150390625","0.150390625","0","0","0","","",""
"53477920","0.146484375","0.146484375","0.146484375","","","","","",""
"53477952","","","","","","","0.71875","0.71875","0.71875"
"53478304","","","","0","0","0","","",""
"53490688","0.107421875","0.107421875","0.107421875","","","","","",""
"53490720","","","","","","","0.71875","0.71875","0.71875"
"53490912","","","","0","0","0","","",""
"53502624","0.0625","0.0625","0.0625","","","","","",""
"53503456","","","","","","","0.71875","0.71875","0.71875"
"53503552","","","","0","0","0","","",""
"53515840","0.046875","0.046875","0.046875","","","","","",""
"53516640","","","","","","","0.71875","0.71875","0.71875"
"53516736","","","","0","0","0","","",""
"53528736","0.03125","0.03125","0.03125","","","","","",""
"53529472","","","","","","","0.71875","0.71875","0.71875"
"53529536","","","","0","0","0","","",""
"53541920","","","","","","","0.71875","0.71875","0.71875"
"53541952","0.005859375","0.005859375","0.005859375","","","","","",""
"53541984","","","","0","0","0","","",""
"53553472","","","","","","","0.71484375","0.71484375","0.71484375"
"53554848","0","0","0","","","","","",""
"53554880","","","","0","0","0","","",""
"53565536","","","","0","0","0","","",""
"53566208","","","","","","","0.716796875","0.716796875","0.716796875"
"53567136","0","0","0","","","","","",""
"53580032","0","0","0","","","","","",""
"53580416","","","","","","","0.71875","0.71875","0.71875"
"53580512","","","","0","0","0","","",""
"53593344","0","0","0","","","","","",""
"53593440","","","","","","","0.70703125","0.70703125","0.70703125"
"53593504","","","","0","0","0","","",""
"53605792","","","","0","0","0","","",""
"53605952","","","","","","","0.71875","0.71875","0.71875"
"53606016","0","0","0","","","","","",""
"53618144","","","","0","0","0","","",""
"53618848","","","","","","","0.71875","0.71875","0.71875"
"53619136","0","0","0","","","","","",""
"53630752","","","","0","0","0","","",""
"53630944","0","0","0","","","","","",""
"53631456","","","","","","","0.71875","0.71875","0.71875"
"53641856","0","0","0","","","","","",""
"53644384","","","","0","0","0","","",""
"53644704","","","","","","","0.712890625","0.712890625","0.712890625"
"53656256","","","","0","0","0","","",""
"53657024","","","","","","","0.71875","0.71875","0.71875"
"53657536","0","0","0","","","","","",""
"53669728","","","","","","","0.71875","0.71875","0.71875"
"53670208","","","","0","0","0","","",""
"53670368","0","0","0","","","","","",""
"53681984","","","","","","","0.70703125","0.70703125","0.70703125"
"53682336","","","","0","0","0","","",""
"53682752","0","0","0","","","","","",""
"53695456","","","","","","","0.70703125","0.70703125","0.70703125"
"53695776","","","","0","0","0","","",""
"53695904","0.001953125","0.001953125","0.001953125","","","","","",""
"53707008","0.00390625","0.00390625","0.00390625","","","","","",""
"53707552","","","","","","","0.734375","0.734375","0.734375"
"53708608","","","","0","0","0","","",""
"53721312","0","0","0","","","","","",""
"53721344","","","","","","","0.73828125","0.73828125","0.73828125"
"53721440","","","","0","0","0","","",""
"53733184","","","","","","","0.736328125","0.736328125","0.736328125"
"53733568","0.001953125","0.001953125","0.001953125","","","","","",""
"53733856","","","","0","0","0","","",""
"53746208","","","","0","0","0","","",""
"53746592","0.01953125","0.01953125","0.01953125","","","","","",""
"53746784","","","","","","","0.767578125","0.767578125","0.767578125"
"53759360","","","","","","","0.78125","0.78125","0.78125"
"53759488","","","","0","0","0","","",""
"53759776","0.013671875","0.013671875","0.013671875","","","","","",""
"53771104","","","","0","0","0","","",""
"53771712","","","","","","","0.78125","0.78125","0.78125"
"53772736","0","0","0","","","","","",""
"53784416","","","","","","","0.78125","0.78125","0.78125"
"53785120","","","","0","0","0","","",""
"53785376","0","0","0","","","","","",""
"53796800","0","0","0","","","","","",""
"53797248","","","","","","","0.78125","0.78125","0.78125"
"53798112","","","","0","0","0","","",""
"53810528","0","0","0","","","","","",""
"53810944","","","","","","","0.806640625","0.806640625","0.806640625"
"53811008","","","","0","0","0","","",""
"53823520","","","","0","0","0","","",""
"53823616","","","","","","","0.8125","0.8125","0.8125"
"53823968","0","0","0","","","","","",""
"53836320","","","","","","","0.8125","0.8125","0.8125"
"53836608","0","0","0","0","0","0","","",""
"53847552","","","","","","","0.8203125","0.8203125","0.8203125"
"53847904","","","","0.0078125","0.0078125","0.0078125","","",""
"53849568","0","0","0","","","","","",""
"53859328","0","0","0","","","","","",""
"53860992","","","","0.041015625","0.041015625","0.041015625","","",""
"53862336","","","","","","","0.84375","0.84375","0.84375"
"53873632","0","0","0","","","","","",""
"53873888","","","","","","","0.84375","0.84375","0.84375"
"53874112","","","","0.056640625","0.056640625","0.056640625","","",""
"53885280","","","","","","","0.84375","0.84375","0.84375"
"53887456","","","","0.0625","0.0625","0.0625","","",""
"53887840","0","0","0","","","","","",""
"53899712","","","","","","","0.84375","0.84375","0.84375"
"53900352","0","0","0","","","","","",""
"53900384","","","","0.0625","0.0625","0.0625","","",""
"53912256","0","0","0","","","","","",""
"53912960","","","","0.07421875","0.07421875","0.07421875","","",""
"53913056","","","","","","","0.84375","0.84375","0.84375"
"53925600","","","","0.099609375","0.099609375","0.099609375","","",""
"53925792","0","0","0","","","","","",""
"53925984","","","","","","","0.84375","0.84375","0.84375"
"53938336","","","","0.115234375","0.115234375","0.115234375","","",""
"53938784","0","0","0","","","","","",""
"53939008","","","","","","","0.84375","0.84375","0.84375"
"53950656","","","","","","","0.84375","0.84375","0.84375"
"53951200","","","","0.11328125","0.11328125","0.11328125","","",""
"53951872","0","0","0","","","","","",""
"53963776","","","","0.125","0.125","0.125","","",""
"53964256","","","","","","","0.84375","0.84375","0.84375"
"53964448","0","0","0","","","","","",""
"53976544","","","","","","","0.84375","0.84375","0.84375"
"53976704","","","","0.142578125","0.142578125","0.142578125","","",""
"53977120","0","0","0","","","","","",""
"53989664","","","","","","","0.84375","0.84375","0.84375"
"53989984","0","0","0","","","","","",""
"53990208","","","","0.16015625","0.16015625","0.16015625","","",""
"54001920","0","0","0","","","","","",""
"54002240","","","","","","","0.84375","0.84375","0.84375"
"54002496","","","","0.181640625","0.181640625","0.181640625","","",""
"54015584","","","","","","","0.84375","0.84375","0.84375"
"54015712","0","0","0","","","","","",""
"54015936","","","","0.1875","0.1875","0.1875","","",""
"54027296","0","0","0","","","","","",""
"54027392","","","","","","","0.861328125","0.861328125","0.861328125"
"54028736","","","","0.19921875","0.19921875","0.19921875","","",""
"54040832","","","","0.224609375","0.224609375","0.224609375","","",""
"54040992","","","","","","","0.875","0.875","0.875"
"54041312","0","0","0","","","","","",""
"54053856","0.005859375","0.005859375","0.005859375","","","","0.875","0.875","0.875"
"54054304","","","","0.224609375","0.224609375","0.224609375","","",""
"54065312","","","","0.265625","0.265625","0.265625","","",""
"54066240","0.01171875","0.01171875","0.01171875","","","","","",""
"54067104","","","","","","","0.875","0.875","0.875"
"54078816","","","","0.279296875","0.279296875","0.279296875","","",""
"54079648","0.017578125","0.017578125","0.017578125","","","","","",""
"54079904","","","","","","","0.875","0.875","0.875"
"54092000","","","","0.283203125","0.283203125","0.283203125","","",""
"54092512","0","0","0","","","","","",""
"54092768","","","","","","","0.875","0.875","0.875"
"54103392","","","","","","","0.875","0.875","0.875"
"54104928","0.005859375","0.005859375","0.005859375","","","","","",""
"54105216","","","","0.234375","0.234375","0.234375","","",""
"54116928","","","","","","","0.875","0.875","0.875"
"54117632","0","0","0","","","","","",""
"54117696","","","","0.251953125","0.251953125","0.251953125","","",""
"54129248","","","","","","","0.875","0.875","0.875"
"54129376","","","","0.2734375","0.2734375","0.2734375","","",""
"54130880","0.00390625","0.00390625","0.00390625","","","","","",""
"54143264","","","","","","","0.875","0.875","0.875"
"54143456","","","","0.2890625","0.2890625","0.2890625","","",""
"54143808","0.025390625","0.025390625","0.025390625","","","","","",""
"54155840","","","","","","","0.875","0.875","0.875"
"54156224","0.013671875","0.013671875","0.013671875","","","","","",""
"54156512","","","","0.28125","0.28125","0.28125","","",""
"54168736","0.009765625","0.009765625","0.009765625","","","","","",""
"54168896","","","","","","","0.875","0.875","0.875"
"54169376","","","","0.275390625","0.275390625","0.275390625","","",""
"54181312","","","","0.26953125","0.26953125","0.26953125","","",""
"54182144","0","0","0","","","","","",""
"54182336","","","","","","","0.875","0.875","0.875"
"54194272","","","","0.26171875","0.26171875","0.26171875","","",""
"54194368","0.015625","0.015625","0.015625","","","","","",""
"54195040","","","","","","","0.875","0.875","0.875"
"54207264","0.044921875","0.044921875","0.044921875","","","","","",""
"54207328","","","","","","","0.875","0.875","0.875"
"54207808","","","","0.26953125","0.26953125","0.26953125","","",""
"54219296","0.05078125","0.05078125","0.05078125","","","","","",""
"54219392","","","","","","","0.875","0.875","0.875"
"54220128","","","","0.265625","0.265625","0.265625","","",""
"54233024","","","","","","","0.875","0.875","0.875"
"54233504","0.05078125","0.05078125","0.05078125","","","","","",""
"54233536","","","","0.26171875","0.26171875","0.26171875","","",""
"54244640","","","","","","","0.875","0.875","0.875"
"54245824","0.041015625","0.041015625","0.041015625","","","","","",""
"54246112","","","","0.28125","0.28125","0.28125","","",""
"54258720","0.01953125","0.01953125","0.01953125","","","","","",""
"54258752","","","","0.34765625","0.34765625","0.34765625","0.875","0.875","0.875"
"54271200","0.005859375","0.005859375","0.005859375","","","","","",""
"54271744","","","","","","","0.875","0.875","0.875"
"54271968","","","","0.353515625","0.353515625","0.353515625","","",""
"54283840","0","0","0","","","","","",""
"54284704","","","","","","","0.875","0.875","0.875"
"54284768","","","","0.3671875","0.3671875","0.3671875","","",""
"54296000","","","","","","","0.875","0.875","0.875"
"54296480","","","","0.357421875","0.357421875","0.357421875","","",""
"54296864","0","0","0","","","","","",""
"54309600","","","","0.412109375","0.412109375","0.412109375","","",""
"54310016","","","","","","","0.875","0.875","0.875"
"54310272","0","0","0","","","","","",""
"54322144","","","","0.43359375","0.43359375","0.43359375","","",""
"54323008","0.0234375","0.0234375","0.0234375","","","","","",""
"54323168","","","","","","","0.875","0.875","0.875"
"54333920","","","","0.4375","0.4375","0.4375","","",""
"54334656","","","","","","","0.875","0.875","0.875"
"54335648","0.005859375","0.005859375","0.005859375","","","","","",""
"54345984","0.01953125","0.01953125","0.01953125","","","","","",""
"54348480","","","","0.4375","0.4375","0.4375","","",""
"54348704","","","","","","","0.869140625","0.869140625","0.869140625"
"54359968","0.041015625","0.041015625","0.041015625","","","","","",""
"54360000","","","","0.447265625","0.447265625","0.447265625","","",""
"54361344","","","","","","","0.857421875","0.857421875","0.857421875"
"54373408","0.068359375","0.068359375","0.068359375","","","","","",""
"54373600","","","","0.46875","0.46875","0.46875","","",""
"54373888","","","","","","","0.875","0.875","0.875"
"54385952","","","","0.46875","0.46875","0.46875","","",""
"54386336","0.0546875","0.0546875","0.0546875","","","","","",""
"54386784","","","","","","","0.875","0.875","0.875"
"54397472","","","","","","","0.875","0.875","0.875"
"54399360","","","","0.46875","0.46875","0.46875","","",""
"54399808","0.021484375","0.021484375","0.021484375","","","","","",""
"54410976","0.0703125","0.0703125","0.0703125","","","","","",""
"54411072","","","","","","","0.869140625","0.869140625","0.869140625"
"54412256","","","","0.486328125","0.486328125","0.486328125","","",""
"54424256","0.048828125","0.048828125","0.048828125","","","","","",""
"54425280","","","","0.5390625","0.5390625","0.5390625","","",""
"54425536","","","","","","","0.83984375","0.83984375","0.83984375"
"54437216","","","","0.55078125","0.55078125","0.55078125","","",""
"54437568","0.060546875","0.060546875","0.060546875","","","","","",""
"54437952","","","","","","","0.875","0.875","0.875"
"54450400","","","","","","","0.875","0.875","0.875"
"54450912","","","","0.544921875","0.544921875","0.544921875","","",""
"54451104","0.060546875","0.060546875","0.060546875","","","","","",""
"54462560","","","","","","","0.875","0.875","0.875"
"54462592","","","","0.54296875","0.54296875","0.54296875","","",""
"54463776","0.0546875","0.0546875","0.0546875","","","","","",""
"54476128","0.052734375","0.052734375","0.052734375","","","","","",""
"54476544","","","","0.537109375","0.537109375","0.537109375","0.875","0.875","0.875"
"54488448","","","","0.537109375","0.537109375","0.537109375","","",""
"54489216","0.091796875","0.091796875","0.091796875","","","","","",""
"54489440","","","","","","","0.875","0.875","0.875"
"54501408","","","","","","","0.869140625","0.869140625","0.869140625"
"54501824","0.080078125","0.080078125","0.080078125","","","","","",""
"54502336","","","","0.537109375","0.537109375","0.537109375","","",""
"54513248","","","","0.568359375","0.568359375","0.568359375","","",""
"54514784","0.095703125","0.095703125","0.095703125","","","","","",""
"54515136","","","","","","","0.875","0.875","0.875"
"54527328","","","","0.587890625","0.587890625","0.587890625","","",""
"54527520","0.087890625","0.087890625","0.087890625","","","","","",""
"54527872","","","","","","","0.875","0.875","0.875"
"54539360","","","","","","","0.875","0.875","0.875"
"54540192","","","","0.59375","0.59375","0.59375","","",""
"54540640","0.05859375","0.05859375","0.05859375","","","","","",""
"54552416","","","","","","","0.875","0.875","0.875"
"54553216","","","","0.58984375","0.58984375","0.58984375","","",""
"54553536","0.021484375","0.021484375","0.021484375","","","","","",""
"54565440","","","","","","","0.875","0.875","0.875"
"54565472","","","","0.59765625","0.59765625","0.59765625","","",""
"54565728","0.03125","0.03125","0.03125","","","","","",""
"54577408","0.029296875","0.029296875","0.029296875","","","","","",""
"54578528","","","","0.599609375","0.599609375","0.599609375","","",""
"54579072","","","","","","","0.875","0.875","0.875"
