"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"37708064","","","","","","","0.82421875","0.82421875","0.82421875"
"37708480","","","","1","1","1","","",""
"37708544","0.76171875","0.76171875","0.76171875","","","","","",""
"37719776","","","","","","","0.84375","0.84375","0.84375"
"37721376","0.75","0.75","0.75","1","1","1","","",""
"37733408","0.73828125","0.73828125","0.73828125","","","","","",""
"37733600","","","","1","1","1","","",""
"37734208","","","","","","","0.841796875","0.841796875","0.841796875"
"37746592","0.744140625","0.744140625","0.744140625","","","","","",""
"37746976","","","","1","1","1","","",""
"37747008","","","","","","","0.875","0.875","0.875"
"37758944","0.724609375","0.724609375","0.724609375","","","","","",""
"37759584","","","","0.994140625","0.994140625","0.994140625","","",""
"37759776","","","","","","","0.908203125","0.908203125","0.908203125"
"37772576","","","","","","","0.9375","0.9375","0.9375"
"37772640","0.71875","0.71875","0.71875","1","1","1","","",""
"37784064","0.71875","0.71875","0.71875","","","","","",""
"37785312","","","","","","","0.9609375","0.9609375","0.9609375"
"37785536","","","","1","1","1","","",""
"37795808","","","","1","1","1","","",""
"37798272","0.6875","0.6875","0.6875","","","","0.970703125","0.970703125","0.970703125"
"37810880","0.6875","0.6875","0.6875","","","","","",""
"37811168","","","","1","1","1","0.97265625","0.97265625","0.97265625"
"37823008","0.6875","0.6875","0.6875","","","","","",""
"37823648","","","","","","","0.93359375","0.93359375","0.93359375"
"37823840","","","","0.994140625","0.994140625","0.994140625","","",""
"37836352","0.6875","0.6875","0.6875","1","1","1","","",""
"37836608","","","","","","","0.89453125","0.89453125","0.89453125"
"37847776","","","","1","1","1","","",""
"37848928","0.6875","0.6875","0.6875","","","","","",""
"37849536","","","","","","","0.890625","0.890625","0.890625"
"37860512","0.6875","0.6875","0.6875","","","","","",""
"37861248","","","","1","1","1","","",""
"37861856","","","","","","","0.880859375","0.880859375","0.880859375"
"37873984","0.6875","0.6875","0.6875","","","","","",""
"37874304","","","","1","1","1","","",""
"37874720","","","","","","","0.837890625","0.837890625","0.837890625"
"37886688","0.69140625","0.69140625","0.69140625","","","","","",""
"37887392","","","","1","1","1","","",""
"37887776","","","","","","","0.8203125","0.8203125","0.8203125"
"37898784","","","","1","1","1","","",""
"37899584","","","","","","","0.767578125","0.767578125","0.767578125"
"37899968","0.689453125","0.689453125","0.689453125","","","","","",""
"37912704","","","","1","1","1","","",""
"37913056","","","","","","","0.7265625","0.7265625","0.7265625"
"37913504","0.6875","0.6875","0.6875","","","","","",""
"37924768","0.65625","0.65625","0.65625","","","","","",""
"37925472","","","","","","","0.708984375","0.708984375","0.708984375"
"37926144","","","","1","1","1","","",""
"37938016","0.630859375","0.630859375","0.630859375","","","","","",""
"37938048","","","","0.98828125","0.98828125","0.98828125","","",""
"37939040","","","","","","","0.66796875","0.66796875","0.66796875"
"37949568","","","","","","","0.64453125","0.64453125","0.64453125"
"37951648","0.625","0.625","0.625","","","","","",""
"37951712","","","","0.98828125","0.98828125","0.98828125","","",""
"37963872","","","","1","1","1","","",""
"37964064","0.625","0.625","0.625","","","","","",""
"37964768","","","","","","","0.62890625","0.62890625","0.62890625"
"37975712","0.625","0.625","0.625","","","","","",""
"37976352","","","","","","","0.595703125","0.595703125","0.595703125"
"37977536","","","","1","1","1","","",""
"37989152","","","","0.986328125","0.986328125","0.986328125","","",""
"37989696","","","","","","","0.59375","0.59375","0.59375"
"37990080","0.625","0.625","0.625","","","","","",""
"38002720","0.615234375","0.615234375","0.615234375","","","","","",""
"38003136","","","","0.984375","0.984375","0.984375","","",""
"38003168","","","","","","","0.578125","0.578125","0.578125"
"38013952","","","","","","","0.5625","0.5625","0.5625"
"38014144","0.599609375","0.599609375","0.599609375","","","","","",""
"38015840","","","","1","1","1","","",""
"38026848","0.59375","0.59375","0.59375","","","","","",""
"38028736","","","","","","","0.57421875","0.57421875","0.57421875"
"38028768","","","","0.982421875","0.982421875","0.982421875","","",""
"38040288","","","","","","","0.568359375","0.568359375","0.568359375"
"38040928","","","","0.99609375","0.99609375","0.99609375","","",""
"38040960","0.59375","0.59375","0.59375","","","","","",""
"38053376","","","","","","","0.533203125","0.533203125","0.533203125"
"38053696","0.59375","0.59375","0.59375","","","","","",""
"38054112","","","","0.998046875","0.998046875","0.998046875","","",""
"38066272","","","","1","1","1","","",""
"38066784","","","","","","","0.53125","0.53125","0.53125"
"38066912","0.5625","0.5625","0.5625","","","","","",""
"38079648","","","","","","","0.53125","0.53125","0.53125"
"38079776","","","","1","1","1","","",""
"38079936","0.546875","0.546875","0.546875","","","","","",""
"38092032","","","","","","","0.53125","0.53125","0.53125"
"38092128","","","","1","1","1","","",""
"38092544","0.53125","0.53125","0.53125","","","","","",""
"38104128","0.53125","0.53125","0.53125","","","","","",""
"38105408","","","","1","1","1","0.537109375","0.537109375","0.537109375"
"38117280","","","","0.994140625","0.994140625","0.994140625","","",""
"38117472","","","","","","","0.53125","0.53125","0.53125"
"38117536","0.515625","0.515625","0.515625","","","","","",""
"38130912","0.5","0.5","0.5","","","","","",""
"38131040","","","","1","1","1","","",""
"38131072","","","","","","","0.53125","0.53125","0.53125"
"38143232","","","","1","1","1","","",""
"38143616","","","","","","","0.53125","0.53125","0.53125"
"38143936","0.5","0.5","0.5","","","","","",""
"38155232","","","","0.994140625","0.994140625","0.994140625","","",""
"38156064","0.5","0.5","0.5","","","","","",""
"38156576","","","","","","","0.53125","0.53125","0.53125"
"38168544","","","","1","1","1","","",""
"38169376","0.5","0.5","0.5","","","","","",""
"38169440","","","","","","","0.53125","0.53125","0.53125"
"38181696","0.5","0.5","0.5","","","","","",""
"38181952","","","","","","","0.53125","0.53125","0.53125"
"38182368","","","","1","1","1","","",""
"38194976","0.490234375","0.490234375","0.490234375","","","","","",""
"38195008","","","","","","","0.52734375","0.52734375","0.52734375"
"38195168","","","","1","1","1","","",""
"38207008","0.46875","0.46875","0.46875","","","","","",""
"38207808","","","","1","1","1","","",""
"38207936","","","","","","","0.5","0.5","0.5"
"38218624","","","","1","1","1","","",""
"38220224","0.41796875","0.41796875","0.41796875","","","","","",""
"38220320","","","","","","","0.5","0.5","0.5"
"38232288","","","","","","","0.5","0.5","0.5"
"38232448","0.40234375","0.40234375","0.40234375","","","","","",""
"38233376","","","","1","1","1","","",""
"38245376","","","","1","1","1","","",""
"38246080","0.333984375","0.333984375","0.333984375","","","","0.5","0.5","0.5"
"38258176","0.26171875","0.26171875","0.26171875","","","","","",""
"38258592","","","","","","","0.5","0.5","0.5"
"38259104","","","","0.994140625","0.994140625","0.994140625","","",""
"38271520","","","","","","","0.5","0.5","0.5"
"38271872","","","","1","1","1","","",""
"38271904","0.244140625","0.244140625","0.244140625","","","","","",""
"38284032","","","","1","1","1","","",""
"38284128","0.2265625","0.2265625","0.2265625","","","","","",""
"38284608","","","","","","","0.5","0.5","0.5"
"38297248","0.21875","0.21875","0.21875","","","","","",""
"38297376","","","","0.994140625","0.994140625","0.994140625","","",""
"38297568","","","","","","","0.5","0.5","0.5"
"38307584","","","","","","","0.5","0.5","0.5"
"38309056","0.21875","0.21875","0.21875","","","","","",""
"38310336","","","","0.98828125","0.98828125","0.98828125","","",""
"38320224","","","","0.994140625","0.994140625","0.994140625","","",""
"38322432","0.21875","0.21875","0.21875","","","","","",""
"38322848","","","","","","","0.5","0.5","0.5"
"38335424","","","","","","","0.5","0.5","0.5"
"38335552","0.21875","0.21875","0.21875","","","","","",""
"38335840","","","","0.994140625","0.994140625","0.994140625","","",""
"38345952","","","","1","1","1","","",""
"38348288","0.21484375","0.21484375","0.21484375","","","","","",""
"38348704","","","","","","","0.5","0.5","0.5"
"38360128","","","","","","","0.5","0.5","0.5"
"38360384","","","","1","1","1","","",""
"38360448","0.17578125","0.17578125","0.17578125","","","","","",""
"38372864","","","","","","","0.5","0.5","0.5"
"38373024","0.162109375","0.162109375","0.162109375","","","","","",""
"38374144","","","","1","1","1","","",""
"38386272","","","","1","1","1","","",""
"38387008","","","","","","","0.5","0.5","0.5"
"38387040","0.15625","0.15625","0.15625","","","","","",""
"38399616","0.15625","0.15625","0.15625","","","","","",""
"38399872","","","","1","1","1","","",""
"38399968","","","","","","","0.5","0.5","0.5"
"38412480","","","","0.9921875","0.9921875","0.9921875","0.4921875","0.4921875","0.4921875"
"38412640","0.15625","0.15625","0.15625","","","","","",""
"38425088","","","","0.990234375","0.990234375","0.990234375","","",""
"38425408","0.12890625","0.12890625","0.12890625","","","","","",""
"38425568","","","","","","","0.501953125","0.501953125","0.501953125"
"38437504","","","","","","","0.494140625","0.494140625","0.494140625"
"38437952","","","","0.994140625","0.994140625","0.994140625","","",""
"38438240","0.11328125","0.11328125","0.11328125","","","","","",""
"38450944","0.099609375","0.099609375","0.099609375","","","","","",""
"38450976","","","","","","","0.533203125","0.533203125","0.533203125"
"38451136","","","","1","1","1","","",""
"38462656","","","","","","","0.5625","0.5625","0.5625"
"38463072","0.09375","0.09375","0.09375","","","","","",""
"38463648","","","","0.994140625","0.994140625","0.994140625","","",""
"38475808","","","","1","1","1","","",""
"38476480","0.09375","0.09375","0.09375","","","","","",""
"38476704","","","","","","","0.57421875","0.57421875","0.57421875"
"38488864","","","","1","1","1","","",""
"38489440","","","","","","","0.57421875","0.57421875","0.57421875"
"38489472","0.099609375","0.099609375","0.099609375","","","","","",""
"38501152","0.09375","0.09375","0.09375","","","","","",""
"38501792","","","","0.99609375","0.99609375","0.99609375","","",""
"38501920","","","","","","","0.556640625","0.556640625","0.556640625"
"38514528","0.099609375","0.099609375","0.099609375","","","","","",""
"38515072","","","","0.998046875","0.998046875","0.998046875","0.5625","0.5625","0.5625"
"38526048","0.09375","0.09375","0.09375","","","","","",""
"38527392","","","","","","","0.537109375","0.537109375","0.537109375"
"38527936","","","","1","1","1","","",""
"38540160","","","","0.98828125","0.98828125","0.98828125","","",""
"38540544","0.099609375","0.099609375","0.099609375","","","","","",""
"38540640","","","","","","","0.556640625","0.556640625","0.556640625"
"38553120","0.09375","0.09375","0.09375","","","","","",""
"38553152","","","","0.994140625","0.994140625","0.994140625","","",""
"38553536","","","","","","","0.58203125","0.58203125","0.58203125"
"38565184","0.09375","0.09375","0.09375","","","","","",""
"38565952","","","","0.994140625","0.994140625","0.994140625","","",""
"38566144","","","","","","","0.61328125","0.61328125","0.61328125"
"38578496","","","","1","1","1","","",""
"38578592","0.09375","0.09375","0.09375","","","","","",""
"38578752","","","","","","","0.625","0.625","0.625"
"38591456","0.09375","0.09375","0.09375","","","","","",""
"38591616","","","","","","","0.58984375","0.58984375","0.58984375"
"38591680","","","","1","1","1","","",""
"38603296","0.09375","0.09375","0.09375","","","","","",""
"38603776","","","","1","1","1","","",""
"38604704","","","","","","","0.572265625","0.572265625","0.572265625"
"38616320","","","","1","1","1","","",""
"38616544","0.09375","0.09375","0.09375","","","","","",""
"38617312","","","","","","","0.591796875","0.591796875","0.591796875"
"38629280","","","","1","1","1","","",""
"38629344","","","","","","","0.6171875","0.6171875","0.6171875"
"38630080","0.09375","0.09375","0.09375","","","","","",""
"38640672","","","","","","","0.625","0.625","0.625"
"38642752","0.09375","0.09375","0.09375","","","","","",""
"38643168","","","","1","1","1","","",""
"38654368","0.09375","0.09375","0.09375","","","","","",""
"38655072","","","","","","","0.634765625","0.634765625","0.634765625"
"38655968","","","","0.98828125","0.98828125","0.98828125","","",""
"38666816","","","","","","","0.685546875","0.685546875","0.685546875"
"38667904","0.09375","0.09375","0.09375","","","","","",""
"38668192","","","","1","1","1","","",""
"38680160","0.09375","0.09375","0.09375","","","","","",""
"38681376","","","","1","1","1","0.70703125","0.70703125","0.70703125"
"38693792","","","","","","","0.72265625","0.72265625","0.72265625"
"38693888","0.09375","0.09375","0.09375","","","","","",""
"38694368","","","","1","1","1","","",""
"38706240","","","","","","","0.744140625","0.744140625","0.744140625"
"38706624","","","","1","1","1","","",""
"38706720","0.09375","0.09375","0.09375","","","","","",""
"38719488","","","","","","","0.73828125","0.73828125","0.73828125"
"38719840","","","","1","1","1","","",""
"38719936","0.09375","0.09375","0.09375","","","","","",""
"38730784","","","","1","1","1","","",""
"38731264","","","","","","","0.787109375","0.787109375","0.787109375"
"38732736","0.09375","0.09375","0.09375","","","","","",""
"38744672","","","","0.98828125","0.98828125","0.98828125","","",""
"38745056","0.09375","0.09375","0.09375","","","","","",""
"38745408","","","","","","","0.7890625","0.7890625","0.7890625"
"38757664","","","","0.998046875","0.998046875","0.998046875","","",""
"38758208","0.09375","0.09375","0.09375","","","","","",""
"38758368","","","","","","","0.8125","0.8125","0.8125"
"38770208","","","","","","","0.833984375","0.833984375","0.833984375"
"38770496","0.09375","0.09375","0.09375","","","","","",""
"38771168","","","","0.99609375","0.99609375","0.99609375","","",""
"38783040","0.09375","0.09375","0.09375","","","","","",""
"38783648","","","","","","","0.837890625","0.837890625","0.837890625"
"38783904","","","","1","1","1","","",""
"38796160","0.09375","0.09375","0.09375","","","","","",""
"38796352","","","","","","","0.86328125","0.86328125","0.86328125"
"38796416","","","","1","1","1","","",""
"38807200","","","","","","","0.880859375","0.880859375","0.880859375"
"38809504","0.09375","0.09375","0.09375","0.984375","0.984375","0.984375","","",""
"38821600","0.09375","0.09375","0.09375","","","","","",""
"38821824","","","","","","","0.880859375","0.880859375","0.880859375"
"38821920","","","","0.9921875","0.9921875","0.9921875","","",""
"38832992","","","","1","1","1","","",""
"38834496","","","","","","","0.904296875","0.904296875","0.904296875"
"38834976","0.09375","0.09375","0.09375","","","","","",""
"38847552","0.09375","0.09375","0.09375","","","","","",""
"38847712","","","","1","1","1","","",""
"38847904","","","","","","","0.896484375","0.896484375","0.896484375"
"38860352","","","","1","1","1","","",""
"38860384","","","","","","","0.912109375","0.912109375","0.912109375"
"38860512","0.09375","0.09375","0.09375","","","","","",""
"38872960","0.09375","0.09375","0.09375","","","","","",""
"38873408","","","","","","","0.9453125","0.9453125","0.9453125"
"38873504","","","","1","1","1","","",""
"38885376","0.09375","0.09375","0.09375","","","","","",""
"38885920","","","","","","","0.958984375","0.958984375","0.958984375"
"38886240","","","","1","1","1","","",""
"38896896","","","","","","","0.955078125","0.955078125","0.955078125"
"38898208","","","","0.994140625","0.994140625","0.994140625","","",""
"38899168","0.09375","0.09375","0.09375","","","","","",""
"38910368","0.09375","0.09375","0.09375","","","","","",""
"38911072","","","","","","","0.9609375","0.9609375","0.9609375"
"38911840","","","","1","1","1","","",""
"38922688","","","","0.982421875","0.982421875","0.982421875","","",""
"38924544","","","","","","","0.94140625","0.94140625","0.94140625"
"38924768","0.09375","0.09375","0.09375","","","","","",""
"38936704","","","","","","","0.986328125","0.986328125","0.986328125"
"38937312","","","","1","1","1","","",""
"38937472","0.09375","0.09375","0.09375","","","","","",""
"38948768","","","","0.994140625","0.994140625","0.994140625","","",""
"38949600","","","","","","","1","1","1"
"38949920","0.09375","0.09375","0.09375","","","","","",""
"38962304","0.09375","0.09375","0.09375","","","","","",""
"38963008","","","","0.994140625","0.994140625","0.994140625","","",""
"38963104","","","","","","","1","1","1"
"38975744","0.09375","0.09375","0.09375","","","","","",""
"38975872","","","","1","1","1","","",""
"38975936","","","","","","","1","1","1"
"38984864","","","","","","","1","1","1"
"38987392","","","","0.994140625","0.994140625","0.994140625","","",""
"38987840","0.09375","0.09375","0.09375","","","","","",""
"39001088","","","","","","","0.994140625","0.994140625","0.994140625"
"39001248","","","","1","1","1","","",""
"39001504","0.09375","0.09375","0.09375","","","","","",""
"39012448","0.09375","0.09375","0.09375","","","","","",""
"39013984","","","","1","1","1","","",""
"39014368","","","","","","","1","1","1"
"39024160","","","","","","","0.986328125","0.986328125","0.986328125"
"39026112","0.09375","0.09375","0.09375","","","","","",""
"39026784","","","","1","1","1","","",""
"39038272","0.09375","0.09375","0.09375","","","","","",""
"39038720","","","","","","","0.990234375","0.990234375","0.990234375"
"39039328","","","","1","1","1","","",""
"39052224","0.09375","0.09375","0.09375","","","","","",""
"39052512","","","","1","1","1","","",""
"39052768","","","","","","","1","1","1"
"39065312","0.09375","0.09375","0.09375","","","","","",""
"39065440","","","","","","","0.994140625","0.994140625","0.994140625"
"39065472","","","","1","1","1","","",""
"39077472","0.09375","0.09375","0.09375","","","","","",""
"39078016","","","","0.984375","0.984375","0.984375","","",""
"39078048","","","","","","","1","1","1"
"39089632","","","","0.998046875","0.998046875","0.998046875","1","1","1"
"39091008","0.09375","0.09375","0.09375","","","","","",""
"39102560","","","","","","","1","1","1"
"39103136","","","","1","1","1","","",""
"39103936","0.09375","0.09375","0.09375","","","","","",""
"39115200","0.09375","0.09375","0.09375","","","","","",""
"39116320","","","","","","","1","1","1"
"39116544","","","","1","1","1","","",""
"39128928","","","","0.994140625","0.994140625","0.994140625","","",""
"39129440","0.09375","0.09375","0.09375","","","","","",""
"39129472","","","","","","","1","1","1"
"39141472","","","","","","","1","1","1"
"39141824","","","","1","1","1","","",""
"39142016","0.0859375","0.0859375","0.0859375","","","","","",""
"39154784","","","","","","","1","1","1"
"39154912","","","","1","1","1","","",""
"39155040","0.072265625","0.072265625","0.072265625","","","","","",""
"39167648","0.064453125","0.064453125","0.064453125","","","","","",""
"39167712","","","","0.994140625","0.994140625","0.994140625","","",""
"39167936","","","","","","","1","1","1"
"39179616","","","","0.994140625","0.994140625","0.994140625","","",""
"39180128","0.091796875","0.091796875","0.091796875","","","","0.9765625","0.9765625","0.9765625"
"39193184","","","","0.99609375","0.99609375","0.99609375","","",""
"39193280","","","","","","","0.951171875","0.951171875","0.951171875"
"39193472","0.078125","0.078125","0.078125","","","","","",""
"39205216","","","","0.9921875","0.9921875","0.9921875","","",""
"39206208","","","","","","","0.97265625","0.97265625","0.97265625"
"39206336","0.09375","0.09375","0.09375","","","","","",""
"39217952","","","","","","","0.994140625","0.994140625","0.994140625"
"39218112","","","","1","1","1","","",""
"39219104","0.09375","0.09375","0.09375","","","","","",""
"39230272","0.09375","0.09375","0.09375","","","","","",""
"39230624","","","","","","","1","1","1"
"39231808","","","","1","1","1","","",""
"39243584","","","","1","1","1","","",""
"39244448","","","","","","","0.98828125","0.98828125","0.98828125"
"39244768","0.09375","0.09375","0.09375","","","","","",""
"39256224","","","","","","","0.978515625","0.978515625","0.978515625"
"39256960","","","","1","1","1","","",""
"39257280","0.09375","0.09375","0.09375","","","","","",""
"39269376","0.09375","0.09375","0.09375","","","","","",""
"39269568","","","","","","","0.986328125","0.986328125","0.986328125"
"39270240","","","","1","1","1","","",""
"39281824","","","","","","","1","1","1"
"39282944","0.09375","0.09375","0.09375","","","","","",""
"39283136","","","","0.9765625","0.9765625","0.9765625","","",""
"39294880","","","","0.974609375","0.974609375","0.974609375","","",""
"39295616","0.09375","0.09375","0.09375","","","","","",""
"39295936","","","","","","","1","1","1"
"39307232","","","","","","","0.984375","0.984375","0.984375"
"39307712","","","","0.974609375","0.974609375","0.974609375","","",""
"39308256","0.09375","0.09375","0.09375","","","","","",""
"39320224","0.09375","0.09375","0.09375","","","","","",""
"39320928","","","","0.98046875","0.98046875","0.98046875","","",""
"39321408","","","","","","","0.95703125","0.95703125","0.95703125"
"39333280","","","","0.982421875","0.982421875","0.982421875","","",""
"39333600","","","","","","","0.994140625","0.994140625","0.994140625"
"39334336","0.09375","0.09375","0.09375","","","","","",""
"39345600","","","","0.984375","0.984375","0.984375","","",""
"39346880","0.09375","0.09375","0.09375","","","","","",""
"39347008","","","","","","","0.97265625","0.97265625","0.97265625"
"39359776","0.09375","0.09375","0.09375","0.986328125","0.986328125","0.986328125","0.974609375","0.974609375","0.974609375"
"39370528","0.09375","0.09375","0.09375","","","","","",""
"39372384","","","","","","","0.98828125","0.98828125","0.98828125"
"39372576","","","","1","1","1","","",""
"39384000","0.09375","0.09375","0.09375","","","","","",""
"39384928","","","","","","","1","1","1"
"39385152","","","","0.994140625","0.994140625","0.994140625","","",""
"39397888","","","","","","","0.994140625","0.994140625","0.994140625"
"39397984","0.09375","0.09375","0.09375","","","","","",""
"39398272","","","","0.994140625","0.994140625","0.994140625","","",""
"39410688","0.09375","0.09375","0.09375","","","","","",""
"39410752","","","","","","","0.986328125","0.986328125","0.986328125"
"39411040","","","","0.998046875","0.998046875","0.998046875","","",""
"39422304","0.09375","0.09375","0.09375","","","","","",""
"39422784","","","","","","","0.96875","0.96875","0.96875"
"39423232","","","","0.984375","0.984375","0.984375","","",""
"39435680","","","","1","1","1","","",""
"39435744","","","","","","","0.98046875","0.98046875","0.98046875"
"39436768","0.09375","0.09375","0.09375","","","","","",""
"39448800","","","","1","1","1","","",""
"39448896","0.0625","0.0625","0.0625","","","","","",""
"39448960","","","","","","","0.994140625","0.994140625","0.994140625"
"39461216","","","","","","","0.994140625","0.994140625","0.994140625"
"39461792","","","","1","1","1","","",""
"39462336","0.0625","0.0625","0.0625","","","","","",""
"39474816","0.0625","0.0625","0.0625","","","","","",""
"39475104","","","","0.994140625","0.994140625","0.994140625","0.994140625","0.994140625","0.994140625"
"39486432","","","","","","","0.98828125","0.98828125","0.98828125"
"39487040","0.0625","0.0625","0.0625","","","","","",""
"39487904","","","","0.994140625","0.994140625","0.994140625","","",""
"39498720","","","","","","","0.98828125","0.98828125","0.98828125"
"39499296","0.0625","0.0625","0.0625","","","","","",""
"39500128","","","","1","1","1","","",""
"39512960","","","","","","","0.98828125","0.98828125","0.98828125"
"39513280","","","","0.98828125","0.98828125","0.98828125","","",""
"39513440","0.0625","0.0625","0.0625","","","","","",""
"39526112","0.0625","0.0625","0.0625","","","","","",""
"39526304","","","","1","1","1","","",""
"39526336","","","","","","","0.994140625","0.994140625","0.994140625"
"39538304","","","","","","","1","1","1"
"39538592","","","","1","1","1","","",""
"39538624","0.0625","0.0625","0.0625","","","","","",""
"39549056","","","","1","1","1","","",""
"39551488","","","","","","","1","1","1"
"39551616","0.0625","0.0625","0.0625","","","","","",""
"39563200","","","","","","","1","1","1"
"39563936","0.0625","0.0625","0.0625","","","","","",""
"39564736","","","","1","1","1","","",""
"39576640","","","","1","1","1","","",""
"39577408","","","","","","","1","1","1"
"39577568","0.0625","0.0625","0.0625","","","","","",""
"39589600","0.0625","0.0625","0.0625","","","","","",""
"39589792","","","","1","1","1","","",""
"39590336","","","","","","","1","1","1"
"39602592","","","","1","1","1","","",""
"39602688","","","","","","","1","1","1"
"39602816","0.068359375","0.068359375","0.068359375","","","","","",""
"39615584","","","","1","1","1","","",""
"39615840","0.0625","0.0625","0.0625","","","","","",""
"39615968","","","","","","","1","1","1"
"39627648","0.068359375","0.068359375","0.068359375","","","","","",""
"39627712","","","","1","1","1","","",""
"39628768","","","","","","","1","1","1"
"39640704","","","","1","1","1","","",""
"39640832","","","","","","","0.98828125","0.98828125","0.98828125"
"39641344","0.0625","0.0625","0.0625","","","","","",""
"39652992","","","","0.98828125","0.98828125","0.98828125","","",""
"39653536","","","","","","","1","1","1"
"39654048","0.0625","0.0625","0.0625","","","","","",""
"39665792","","","","0.994140625","0.994140625","0.994140625","","",""
"39666880","","","","","","","0.98828125","0.98828125","0.98828125"
"39666944","0.0625","0.0625","0.0625","","","","","",""
"39678912","","","","0.98828125","0.98828125","0.98828125","","",""
"39679168","","","","","","","0.984375","0.984375","0.984375"
"39679936","0.0625","0.0625","0.0625","","","","","",""
"39690784","0.0625","0.0625","0.0625","","","","","",""
"39692512","","","","1","1","1","0.958984375","0.958984375","0.958984375"
"39704928","0.0625","0.0625","0.0625","","","","","",""
"39705120","","","","","","","0.9453125","0.9453125","0.9453125"
"39705344","","","","1","1","1","","",""
"39717536","0.0546875","0.0546875","0.0546875","","","","","",""
"39717856","","","","","","","0.939453125","0.939453125","0.939453125"
"39718336","","","","1","1","1","","",""
"39729280","0.03125","0.03125","0.03125","","","","","",""
"39730784","","","","1","1","1","","",""
"39730944","","","","","","","0.955078125","0.955078125","0.955078125"
"39743584","","","","1","1","1","","",""
"39743808","","","","","","","0.94140625","0.94140625","0.94140625"
"39743840","0.03125","0.03125","0.03125","","","","","",""
"39754848","","","","0.9921875","0.9921875","0.9921875","","",""
"39755776","0.03125","0.03125","0.03125","","","","","",""
"39755872","","","","","","","0.982421875","0.982421875","0.982421875"
"39767168","","","","","","","0.982421875","0.982421875","0.982421875"
"39769216","","","","0.982421875","0.982421875","0.982421875","","",""
"39769248","0.03125","0.03125","0.03125","","","","","",""
"39780992","0.037109375","0.037109375","0.037109375","","","","","",""
"39781664","","","","0.966796875","0.966796875","0.966796875","","",""
"39782080","","","","","","","1","1","1"
"39794016","","","","1","1","1","","",""
"39794912","0.03125","0.03125","0.03125","","","","","",""
"39795008","","","","","","","1","1","1"
"39806752","0.03125","0.03125","0.03125","","","","","",""
"39807712","","","","1","1","1","","",""
"39807872","","","","","","","0.984375","0.984375","0.984375"
"39819328","0.03125","0.03125","0.03125","","","","","",""
"39820000","","","","1","1","1","","",""
"39820320","","","","","","","0.98046875","0.98046875","0.98046875"
"39831616","","","","","","","0.98828125","0.98828125","0.98828125"
"39833184","","","","1","1","1","","",""
"39833440","0.03125","0.03125","0.03125","","","","","",""
"39844320","","","","","","","0.994140625","0.994140625","0.994140625"
"39845856","0.03125","0.03125","0.03125","","","","","",""
"39846112","","","","1","1","1","","",""
"39858560","","","","","","","1","1","1"
"39858912","0.03125","0.03125","0.03125","","","","","",""
"39859072","","","","1","1","1","","",""
"39870304","0.03125","0.03125","0.03125","","","","","",""
"39871616","","","","1","1","1","","",""
"39871776","","","","","","","0.994140625","0.994140625","0.994140625"
"39883008","","","","1","1","1","","",""
"39884064","","","","","","","0.990234375","0.990234375","0.990234375"
"39884320","0.03125","0.03125","0.03125","","","","","",""
"39896640","","","","1","1","1","","",""
"39896960","0.03125","0.03125","0.03125","","","","","",""
"39897440","","","","","","","0.96875","0.96875","0.96875"
"39908928","0.03125","0.03125","0.03125","","","","","",""
"39909632","","","","","","","0.94140625","0.94140625","0.94140625"
"39910208","","","","1","1","1","","",""
"39922816","","","","1","1","1","","",""
"39923040","0.03125","0.03125","0.03125","","","","","",""
"39923072","","","","","","","0.94140625","0.94140625","0.94140625"
"39934720","","","","","","","0.96484375","0.96484375","0.96484375"
"39935616","0.03125","0.03125","0.03125","1","1","1","","",""
"39948064","","","","1","1","1","","",""
"39948608","","","","","","","1","1","1"
"39948672","0.03125","0.03125","0.03125","","","","","",""
"39959328","0.015625","0.015625","0.015625","","","","","",""
"39960800","","","","","","","0.994140625","0.994140625","0.994140625"
"39961440","","","","1","1","1","","",""
"39973216","","","","","","","1","1","1"
"39973600","","","","1","1","1","","",""
"39974144","0","0","0","","","","","",""
"39986304","","","","1","1","1","","",""
"39986848","","","","","","","1","1","1"
"39986976","0","0","0","","","","","",""
"39998752","","","","1","1","1","","",""
"39999904","0.005859375","0.005859375","0.005859375","","","","1","1","1"
"40011424","","","","0.994140625","0.994140625","0.994140625","","",""
"40012192","","","","","","","1","1","1"
"40012608","0","0","0","","","","","",""
"40023168","","","","","","","1","1","1"
"40024800","","","","0.9921875","0.9921875","0.9921875","","",""
"40025568","0","0","0","","","","","",""
"40035936","","","","0.990234375","0.990234375","0.990234375","","",""
"40037056","","","","","","","1","1","1"
"40037600","0","0","0","","","","","",""
"40050336","","","","","","","0.994140625","0.994140625","0.994140625"
