"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"41228704","0","0","0","","","","","",""
"41228768","","","","0.125","0.125","0.125","1","1","1"
"41240800","0","0","0","","","","","",""
"41241280","","","","0.16796875","0.16796875","0.16796875","","",""
"41241536","","","","","","","1","1","1"
"41252544","","","","","","","1","1","1"
"41252640","0","0","0","","","","","",""
"41254016","","","","0.1875","0.1875","0.1875","","",""
"41266656","","","","","","","1","1","1"
"41266976","0.005859375","0.005859375","0.005859375","0.19140625","0.19140625","0.19140625","","",""
"41278944","","","","0.21875","0.21875","0.21875","","",""
"41278976","0","0","0","","","","","",""
"41279936","","","","","","","1","1","1"
"41291072","","","","","","","1","1","1"
"41292544","0","0","0","","","","","",""
"41292704","","","","0.2109375","0.2109375","0.2109375","","",""
"41305248","","","","","","","1","1","1"
"41305472","","","","0.19921875","0.19921875","0.19921875","","",""
"41305568","0","0","0","","","","","",""
"41318048","0","0","0","","","","1","1","1"
"41318368","","","","0.205078125","0.205078125","0.205078125","","",""
"41330272","","","","","","","1","1","1"
"41330496","","","","0.234375","0.234375","0.234375","","",""
"41330816","0.005859375","0.005859375","0.005859375","","","","","",""
"41342848","0","0","0","","","","","",""
"41343296","","","","0.28125","0.28125","0.28125","","",""
"41343840","","","","","","","1","1","1"
"41355648","","","","0.322265625","0.322265625","0.322265625","","",""
"41356608","","","","","","","1","1","1"
"41356640","0","0","0","","","","","",""
"41368576","","","","0.357421875","0.357421875","0.357421875","","",""
"41368800","0","0","0","","","","","",""
"41368960","","","","","","","1","1","1"
"41381440","","","","0.375","0.375","0.375","","",""
"41382208","0","0","0","","","","","",""
"41382368","","","","","","","1","1","1"
"41393952","","","","","","","1","1","1"
"41394752","","","","0.380859375","0.380859375","0.380859375","","",""
"41394976","0","0","0","","","","","",""
"41407424","0","0","0","","","","","",""
"41407648","","","","","","","1","1","1"
"41407936","","","","0.400390625","0.400390625","0.400390625","","",""
"41419744","","","","","","","1","1","1"
"41419840","","","","0.427734375","0.427734375","0.427734375","","",""
"41420608","0","0","0","","","","","",""
"41433024","0.005859375","0.005859375","0.005859375","","","","","",""
"41433152","","","","0.431640625","0.431640625","0.431640625","","",""
"41433440","","","","","","","1","1","1"
"41445408","","","","","","","1","1","1"
"41445952","","","","0.4375","0.4375","0.4375","","",""
"41446016","0","0","0","","","","","",""
"41457216","","","","","","","1","1","1"
"41457984","","","","0.4375","0.4375","0.4375","","",""
"41459168","0","0","0","","","","","",""
"41471264","","","","0.4375","0.4375","0.4375","","",""
"41471616","","","","","","","1","1","1"
"41471744","0","0","0","","","","","",""
"41483808","","","","","","","1","1","1"
"41484288","0.005859375","0.005859375","0.005859375","","","","","",""
"41484544","","","","0.447265625","0.447265625","0.447265625","","",""
"41495552","0","0","0","","","","","",""
"41496960","","","","","","","1","1","1"
"41497312","","","","0.5","0.5","0.5","","",""
"41509888","","","","","","","1","1","1"
"41510240","","","","0.494140625","0.494140625","0.494140625","","",""
"41510368","0.005859375","0.005859375","0.005859375","","","","","",""
"41522624","0.005859375","0.005859375","0.005859375","","","","","",""
"41522720","","","","0.494140625","0.494140625","0.494140625","","",""
"41522752","","","","","","","1","1","1"
"41535296","","","","0.50390625","0.50390625","0.50390625","","",""
"41535712","0.005859375","0.005859375","0.005859375","","","","","",""
"41535936","","","","","","","1","1","1"
"41547936","","","","0.51953125","0.51953125","0.51953125","","",""
"41548608","","","","","","","1","1","1"
"41548736","0","0","0","","","","","",""
"41560960","0","0","0","","","","","",""
"41561344","","","","0.53125","0.53125","0.53125","","",""
"41561568","","","","","","","1","1","1"
"41574080","","","","","","","1","1","1"
"41574144","","","","0.53125","0.53125","0.53125","","",""
"41574240","0","0","0","","","","","",""
"41586496","","","","","","","1","1","1"
"41586560","","","","0.560546875","0.560546875","0.560546875","","",""
"41587008","0","0","0","","","","","",""
"41599104","0","0","0","","","","","",""
"41599680","","","","0.625","0.625","0.625","","",""
"41599840","","","","","","","1","1","1"
"41611136","","","","0.666015625","0.666015625","0.666015625","","",""
"41612064","","","","","","","1","1","1"
"41612096","0","0","0","","","","","",""
"41624576","","","","","","","1","1","1"
"41624640","0","0","0","","","","","",""
"41625184","","","","0.712890625","0.712890625","0.712890625","","",""
"41637920","","","","","","","1","1","1"
"41638272","0.005859375","0.005859375","0.005859375","0.71875","0.71875","0.71875","","",""
"41650720","","","","","","","1","1","1"
"41651040","","","","0.71875","0.71875","0.71875","","",""
"41651104","0","0","0","","","","","",""
"41663456","0.01171875","0.01171875","0.01171875","","","","","",""
"41663712","","","","0.748046875","0.748046875","0.748046875","1","1","1"
"41676064","","","","0.80078125","0.80078125","0.80078125","","",""
"41676096","0","0","0","","","","","",""
"41676736","","","","","","","1","1","1"
"41688736","","","","0.8125","0.8125","0.8125","1","1","1"
"41689344","0","0","0","","","","","",""
"41701856","","","","0.8125","0.8125","0.8125","","",""
"41702144","0","0","0","","","","","",""
"41702272","","","","","","","1","1","1"
"41714368","","","","0.8359375","0.8359375","0.8359375","","",""
"41715040","0","0","0","","","","","",""
"41715168","","","","","","","1","1","1"
"41727776","0","0","0","","","","","",""
"41727808","","","","0.84375","0.84375","0.84375","1","1","1"
"41740320","","","","","","","1","1","1"
"41740576","","","","0.875","0.875","0.875","","",""
"41740608","0","0","0","","","","","",""
"41753152","0","0","0","","","","","",""
"41753280","","","","","","","1","1","1"
"41753472","","","","0.873046875","0.873046875","0.873046875","","",""
"41763776","0","0","0","","","","","",""
"41765792","","","","","","","1","1","1"
"41766272","","","","0.892578125","0.892578125","0.892578125","","",""
"41778304","","","","","","","1","1","1"
"41778528","","","","0.90625","0.90625","0.90625","","",""
"41778912","0","0","0","","","","","",""
"41790784","","","","0.90625","0.90625","0.90625","","",""
"41791744","","","","","","","1","1","1"
"41791936","0.005859375","0.005859375","0.005859375","","","","","",""
"41802592","","","","","","","1","1","1"
"41804064","0","0","0","","","","","",""
"41804608","","","","0.90625","0.90625","0.90625","","",""
"41816192","","","","0.90625","0.90625","0.90625","","",""
"41816480","","","","","","","1","1","1"
"41817408","0.005859375","0.005859375","0.005859375","","","","","",""
"41830144","","","","","","","1","1","1"
"41830304","0","0","0","","","","","",""
"41830336","","","","0.919921875","0.919921875","0.919921875","","",""
"41842304","","","","","","","1","1","1"
"41843104","0","0","0","","","","","",""
"41843136","","","","0.916015625","0.916015625","0.916015625","","",""
"41854240","","","","0.89453125","0.89453125","0.89453125","","",""
"41854912","0.005859375","0.005859375","0.005859375","","","","","",""
"41855872","","","","","","","1","1","1"
"41866688","0.005859375","0.005859375","0.005859375","","","","","",""
"41867808","","","","","","","1","1","1"
"41868384","","","","0.880859375","0.880859375","0.880859375","","",""
"41880704","0","0","0","","","","","",""
"41880800","","","","","","","1","1","1"
"41881568","","","","0.884765625","0.884765625","0.884765625","","",""
"41893952","","","","","","","1","1","1"
"41894080","","","","0.876953125","0.876953125","0.876953125","","",""
"41894304","0","0","0","","","","","",""
"41905920","0","0","0","","","","","",""
"41906912","","","","0.875","0.875","0.875","","",""
"41906944","","","","","","","1","1","1"
"41919520","0.005859375","0.005859375","0.005859375","0.875","0.875","0.875","","",""
"41919648","","","","","","","1","1","1"
"41931328","","","","","","","1","1","1"
"41932000","","","","0.875","0.875","0.875","","",""
"41932768","0","0","0","","","","","",""
"41940288","","","","0.875","0.875","0.875","","",""
"41945184","0.005859375","0.005859375","0.005859375","","","","","",""
"41945568","","","","","","","1","1","1"
"41956800","0","0","0","","","","","",""
"41957952","","","","","","","1","1","1"
"41958272","","","","0.875","0.875","0.875","","",""
"41970400","","","","0.880859375","0.880859375","0.880859375","","",""
"41970464","","","","","","","1","1","1"
"41971008","0","0","0","","","","","",""
"41983520","","","","","","","1","1","1"
"41983584","0","0","0","","","","","",""
"41983712","","","","0.837890625","0.837890625","0.837890625","","",""
"41996192","","","","","","","1","1","1"
"41996480","","","","0.822265625","0.822265625","0.822265625","","",""
"41996640","0","0","0","","","","","",""
"42008224","","","","0.806640625","0.806640625","0.806640625","","",""
"42008512","","","","","","","1","1","1"
"42009440","0.01171875","0.01171875","0.01171875","","","","","",""
"42021408","","","","0.78125","0.78125","0.78125","","",""
"42021888","0.005859375","0.005859375","0.005859375","","","","","",""
"42021920","","","","","","","1","1","1"
"42034464","0","0","0","","","","","",""
"42034624","","","","0.775390625","0.775390625","0.775390625","1","1","1"
"42047584","0","0","0","","","","","",""
"42047616","","","","","","","1","1","1"
"42047776","","","","0.78125","0.78125","0.78125","","",""
"42059904","","","","","","","1","1","1"
"42060192","","","","0.78515625","0.78515625","0.78515625","","",""
"42060416","0","0","0","","","","","",""
"42073024","","","","","","","1","1","1"
"42073152","0.005859375","0.005859375","0.005859375","","","","","",""
"42073408","","","","0.74609375","0.74609375","0.74609375","","",""
"42086112","","","","","","","1","1","1"
"42086336","0","0","0","","","","","",""
"42086368","","","","0.73046875","0.73046875","0.73046875","","",""
"42098400","","","","0.72265625","0.72265625","0.72265625","","",""
"42098656","0","0","0","","","","","",""
"42098688","","","","","","","1","1","1"
"42111520","","","","0.697265625","0.697265625","0.697265625","","",""
"42111904","","","","","","","1","1","1"
"42111936","0","0","0","","","","","",""
"42122560","","","","0.689453125","0.689453125","0.689453125","","",""
"42124032","","","","","","","0.994140625","0.994140625","0.994140625"
"42124768","0.005859375","0.005859375","0.005859375","","","","","",""
"42137152","","","","0.63671875","0.63671875","0.63671875","","",""
"42137216","","","","","","","0.994140625","0.994140625","0.994140625"
"42137280","0.017578125","0.017578125","0.017578125","","","","","",""
"42149216","","","","","","","1","1","1"
"42150080","0","0","0","","","","","",""
"42150240","","","","0.619140625","0.619140625","0.619140625","","",""
"42162592","","","","0.595703125","0.595703125","0.595703125","","",""
"42162816","","","","","","","1","1","1"
"42163008","0","0","0","","","","","",""
"42175072","","","","0.61328125","0.61328125","0.61328125","","",""
"42175744","0","0","0","","","","","",""
"42175776","","","","","","","1","1","1"
"42187168","0.00390625","0.00390625","0.00390625","","","","","",""
"42188256","","","","0.59765625","0.59765625","0.59765625","","",""
"42188640","","","","","","","1","1","1"
"42199520","","","","0.529296875","0.529296875","0.529296875","","",""
"42200032","","","","","","","1","1","1"
"42201152","0.001953125","0.001953125","0.001953125","","","","","",""
"42212896","0","0","0","","","","","",""
"42213856","","","","0.455078125","0.455078125","0.455078125","","",""
"42214048","","","","","","","1","1","1"
"42224576","0","0","0","","","","","",""
"42224896","","","","0.44140625","0.44140625","0.44140625","","",""
"42226240","","","","","","","1","1","1"
"42239168","","","","","","","1","1","1"
"42239328","","","","0.41015625","0.41015625","0.41015625","","",""
"42239424","0.017578125","0.017578125","0.017578125","","","","","",""
"42250304","0","0","0","","","","","",""
"42251744","","","","0.38671875","0.38671875","0.38671875","","",""
"42252640","","","","","","","1","1","1"
"42263712","0","0","0","","","","","",""
"42265312","","","","0.326171875","0.326171875","0.326171875","","",""
"42265504","","","","","","","1","1","1"
"42276480","","","","0.3125","0.3125","0.3125","","",""
"42277696","","","","","","","1","1","1"
"42278336","0","0","0","","","","","",""
"42290176","0","0","0","","","","","",""
"42290400","","","","0.296875","0.296875","0.296875","","",""
"42291040","","","","","","","1","1","1"
"42302144","","","","","","","1","1","1"
"42302912","","","","0.240234375","0.240234375","0.240234375","","",""
"42303776","0","0","0","","","","","",""
"42316032","","","","","","","0.994140625","0.994140625","0.994140625"
"42316512","","","","0.142578125","0.142578125","0.142578125","","",""
"42316608","0","0","0","","","","","",""
"42327232","","","","0.09375","0.09375","0.09375","","",""
"42328608","0","0","0","","","","","",""
"42328800","","","","","","","1","1","1"
"42341408","","","","","","","1","1","1"
"42342080","","","","0.0625","0.0625","0.0625","","",""
"42342272","0.005859375","0.005859375","0.005859375","","","","","",""
"42354336","","","","","","","1","1","1"
"42354368","0","0","0","","","","","",""
"42354528","","","","0.03125","0.03125","0.03125","","",""
"42367392","","","","0.03125","0.03125","0.03125","","",""
"42367552","","","","","","","1","1","1"
"42367840","0","0","0","","","","","",""
"42380352","0","0","0","","","","","",""
"42380512","","","","0.009765625","0.009765625","0.009765625","","",""
"42380704","","","","","","","1","1","1"
"42392352","","","","","","","1","1","1"
"42393408","","","","0","0","0","","",""
"42393472","0","0","0","","","","","",""
"42404352","","","","","","","1","1","1"
"42405792","","","","0","0","0","","",""
"42406336","0","0","0","","","","","",""
"42417760","","","","","","","1","1","1"
"42418784","","","","0","0","0","","",""
"42419072","0","0","0","","","","","",""
"42431264","","","","0","0","0","","",""
"42431808","0","0","0","","","","","",""
"42431968","","","","","","","1","1","1"
"42444192","0","0","0","","","","","",""
"42444544","","","","0","0","0","","",""
"42444576","","","","","","","1","1","1"
"42455904","","","","0","0","0","","",""
"42457472","","","","","","","1","1","1"
"42457504","0","0","0","","","","","",""
"42469664","0","0","0","","","","","",""
"42470176","","","","0","0","0","","",""
"42470336","","","","","","","1","1","1"
"42481888","","","","","","","1","1","1"
"42482752","","","","0","0","0","","",""
"42483008","0","0","0","","","","","",""
"42495520","","","","","","","1","1","1"
"42495584","0","0","0","0","0","0","","",""
"42507104","","","","","","","1","1","1"
"42508000","0.01171875","0.01171875","0.01171875","","","","","",""
"42508576","","","","0","0","0","","",""
"42520608","","","","0","0","0","","",""
"42520704","0.01171875","0.01171875","0.01171875","","","","","",""
"42521024","","","","","","","1","1","1"
"42533824","","","","","","","1","1","1"
"42534144","0.01171875","0.01171875","0.01171875","","","","","",""
"42534336","","","","0","0","0","","",""
"42545024","","","","0","0","0","","",""
"42546720","","","","","","","1","1","1"
"42547136","0.005859375","0.005859375","0.005859375","","","","","",""
"42557088","","","","0","0","0","","",""
"42559392","0","0","0","","","","","",""
"42559776","","","","","","","1","1","1"
"42571680","","","","","","","1","1","1"
"42571776","","","","0","0","0","","",""
"42572544","0","0","0","","","","","",""
"42585280","","","","","","","1","1","1"
"42585408","0.005859375","0.005859375","0.005859375","","","","","",""
"42585504","","","","0","0","0","","",""
"42597760","0.005859375","0.005859375","0.005859375","","","","","",""
"42598272","","","","","","","1","1","1"
"42598336","","","","0","0","0","","",""
"42609408","","","","","","","1","1","1"
"42609920","","","","0","0","0","","",""
"42610816","0.005859375","0.005859375","0.005859375","","","","","",""
"42622880","","","","0.005859375","0.005859375","0.005859375","","",""
"42623552","","","","","","","1","1","1"
"42623680","0.005859375","0.005859375","0.005859375","","","","","",""
"42635808","","","","","","","1","1","1"
"42636032","","","","0.01171875","0.01171875","0.01171875","","",""
"42636288","0","0","0","","","","","",""
"42647424","0","0","0","","","","","",""
"42649184","","","","","","","1","1","1"
"42649536","","","","0.009765625","0.009765625","0.009765625","","",""
"42661568","","","","0.025390625","0.025390625","0.025390625","","",""
"42661920","","","","","","","1","1","1"
"42662304","0","0","0","","","","","",""
"42674432","","","","0.017578125","0.017578125","0.017578125","","",""
"42674656","0","0","0","","","","","",""
"42674720","","","","","","","1","1","1"
"42686112","","","","0","0","0","","",""
"42687392","","","","","","","1","1","1"
"42687776","0","0","0","","","","","",""
"42700416","","","","","","","1","1","1"
"42700480","","","","0","0","0","","",""
"42700640","0","0","0","","","","","",""
"42713024","0","0","0","","","","","",""
"42713344","","","","","","","1","1","1"
"42713536","","","","0","0","0","","",""
"42725152","","","","0.00390625","0.00390625","0.00390625","","",""
"42725536","0.005859375","0.005859375","0.005859375","","","","","",""
"42726016","","","","","","","1","1","1"
"42738784","","","","0.03125","0.03125","0.03125","","",""
"42738912","0.005859375","0.005859375","0.005859375","","","","","",""
"42739104","","","","","","","1","1","1"
"42750848","","","","","","","1","1","1"
"42751520","","","","0.03125","0.03125","0.03125","","",""
"42751904","0","0","0","","","","","",""
"42763328","","","","0.03125","0.03125","0.03125","","",""
"42764192","","","","","","","1","1","1"
"42764256","0","0","0","","","","","",""
"42776608","0","0","0","","","","","",""
"42777344","","","","","","","0.994140625","0.994140625","0.994140625"
"42777408","","","","0.03125","0.03125","0.03125","","",""
"42789984","","","","0.033203125","0.033203125","0.033203125","","",""
"42790048","0","0","0","","","","","",""
"42790080","","","","","","","1","1","1"
"42802816","","","","0.08984375","0.08984375","0.08984375","","",""
"42802880","","","","","","","1","1","1"
"42803168","0","0","0","","","","","",""
"42814816","","","","","","","1","1","1"
"42815712","0","0","0","","","","","",""
"42815904","","","","0.09375","0.09375","0.09375","","",""
"42827616","","","","0.09375","0.09375","0.09375","","",""
"42828480","0","0","0","","","","","",""
"42828704","","","","","","","1","1","1"
"42839520","0.005859375","0.005859375","0.005859375","","","","","",""
"42840128","","","","","","","1","1","1"
"42841024","","","","0.09375","0.09375","0.09375","","",""
"42853024","","","","0.09375","0.09375","0.09375","","",""
"42854208","0","0","0","","","","","",""
"42854304","","","","","","","1","1","1"
"42866816","","","","","","","1","1","1"
"42866848","0","0","0","","","","","",""
"42866880","","","","0.1015625","0.1015625","0.1015625","","",""
"42878720","0","0","0","","","","","",""
"42879232","","","","","","","1","1","1"
"42879936","","","","0.125","0.125","0.125","","",""
"42891936","","","","0.125","0.125","0.125","","",""
"42892032","","","","","","","1","1","1"
"42892480","0","0","0","","","","","",""
"42904224","","","","0.125","0.125","0.125","","",""
"42904576","","","","","","","1","1","1"
"42905248","0.005859375","0.005859375","0.005859375","","","","","",""
"42917888","","","","","","","1","1","1"
"42918304","","","","0.12890625","0.12890625","0.12890625","","",""
"42918336","0","0","0","","","","","",""
"42929696","","","","0.15625","0.15625","0.15625","","",""
"42930272","","","","","","","1","1","1"
"42930976","0","0","0","","","","","",""
"42943104","0","0","0","","","","","",""
"42943776","","","","0.1640625","0.1640625","0.1640625","","",""
"42943968","","","","","","","1","1","1"
"42955328","","","","0.1875","0.1875","0.1875","","",""
"42955552","0","0","0","","","","","",""
"42956640","","","","","","","1","1","1"
"42967488","","","","0.19921875","0.19921875","0.19921875","","",""
"42969024","","","","","","","1","1","1"
"42969216","0","0","0","","","","","",""
"42982176","","","","","","","1","1","1"
"42982336","0","0","0","","","","","",""
"42982368","","","","0.23046875","0.23046875","0.23046875","","",""
"42993120","","","","0.27734375","0.27734375","0.27734375","","",""
"42994656","0","0","0","","","","","",""
"42995040","","","","","","","1","1","1"
"43007552","","","","","","","1","1","1"
"43007872","0","0","0","","","","","",""
"43007936","","","","0.330078125","0.330078125","0.330078125","","",""
"43018240","0","0","0","","","","","",""
"43020544","","","","","","","1","1","1"
"43020768","","","","0.34375","0.34375","0.34375","","",""
"43032640","","","","","","","1","1","1"
"43032832","","","","0.34375","0.34375","0.34375","","",""
"43033408","0","0","0","","","","","",""
"43044736","","","","","","","1","1","1"
"43045568","","","","0.373046875","0.373046875","0.373046875","","",""
"43046144","0.005859375","0.005859375","0.005859375","","","","","",""
"43058016","0.005859375","0.005859375","0.005859375","","","","","",""
"43058848","","","","0.40625","0.40625","0.40625","1","1","1"
"43071200","","","","0.40625","0.40625","0.40625","1","1","1"
"43071616","0.005859375","0.005859375","0.005859375","","","","","",""
"43083616","","","","","","","1","1","1"
"43084416","","","","0.435546875","0.435546875","0.435546875","","",""
"43084544","0","0","0","","","","","",""
"43095776","","","","","","","1","1","1"
"43097312","","","","0.45703125","0.45703125","0.45703125","","",""
"43097536","0.005859375","0.005859375","0.005859375","","","","","",""
"43109152","0.005859375","0.005859375","0.005859375","","","","","",""
"43110112","","","","0.59765625","0.59765625","0.59765625","","",""
"43110208","","","","","","","1","1","1"
"43122464","","","","","","","1","1","1"
"43122496","0","0","0","","","","","",""
"43123040","","","","0.685546875","0.685546875","0.685546875","","",""
"43135360","0","0","0","","","","","",""
"43135616","","","","0.8515625","0.8515625","0.8515625","","",""
"43135872","","","","","","","0.994140625","0.994140625","0.994140625"
"43147104","","","","0.927734375","0.927734375","0.927734375","","",""
"43148192","","","","","","","1","1","1"
"43148416","0.009765625","0.009765625","0.009765625","","","","","",""
"43161312","","","","0.96875","0.96875","0.96875","","",""
"43161536","0.0078125","0.0078125","0.0078125","","","","","",""
"43161568","","","","","","","1","1","1"
"43172192","0","0","0","","","","","",""
"43174112","","","","","","","1","1","1"
"43174368","","","","0.96875","0.96875","0.96875","","",""
"43185344","","","","0.96875","0.96875","0.96875","","",""
"43186848","","","","","","","1","1","1"
"43187040","0.005859375","0.005859375","0.005859375","","","","","",""
"43198944","","","","","","","0.994140625","0.994140625","0.994140625"
"43199808","0.005859375","0.005859375","0.005859375","","","","","",""
"43199872","","","","0.974609375","0.974609375","0.974609375","","",""
"43212288","","","","1","1","1","","",""
"43212448","","","","","","","1","1","1"
"43212768","0.005859375","0.005859375","0.005859375","","","","","",""
"43224640","","","","","","","1","1","1"
"43225152","0","0","0","","","","","",""
"43225344","","","","1","1","1","","",""
"43236864","","","","","","","1","1","1"
"43237472","","","","1","1","1","","",""
"43237856","0","0","0","","","","","",""
"43250496","0","0","0","","","","","",""
"43250560","","","","","","","1","1","1"
"43250720","","","","1","1","1","","",""
"43263264","0","0","0","","","","","",""
"43263616","","","","1","1","1","","",""
"43263904","","","","","","","1","1","1"
"43276544","0","0","0","","","","","",""
"43276672","","","","","","","1","1","1"
"43276736","","","","1","1","1","","",""
"43288960","","","","","","","1","1","1"
"43288992","","","","1","1","1","","",""
"43289568","0.01171875","0.01171875","0.01171875","","","","","",""
"43301824","","","","","","","1","1","1"
"43302176","0","0","0","","","","","",""
"43302304","","","","1","1","1","","",""
"43315008","0","0","0","","","","","",""
"43315040","","","","1","1","1","","",""
"43315072","","","","","","","1","1","1"
"43327360","0","0","0","","","","","",""
"43327712","","","","","","","0.994140625","0.994140625","0.994140625"
"43327904","","","","0.98828125","0.98828125","0.98828125","","",""
"43339872","","","","","","","1","1","1"
"43339968","0.009765625","0.009765625","0.009765625","","","","","",""
"43340416","","","","0.9921875","0.9921875","0.9921875","","",""
"43352352","","","","","","","1","1","1"
"43353440","0.001953125","0.001953125","0.001953125","","","","","",""
"43353536","","","","0.984375","0.984375","0.984375","","",""
"43365632","","","","","","","1","1","1"
"43366048","","","","0.984375","0.984375","0.984375","","",""
"43366304","0.01171875","0.01171875","0.01171875","","","","","",""
"43378656","","","","0.958984375","0.958984375","0.958984375","","",""
"43378720","","","","","","","1","1","1"
"43378912","0","0","0","","","","","",""
"43390944","0","0","0","","","","","",""
"43391584","","","","0.96875","0.96875","0.96875","","",""
"43391968","","","","","","","1","1","1"
"43403584","","","","","","","0.994140625","0.994140625","0.994140625"
"43404448","","","","0.96875","0.96875","0.96875","","",""
"43404576","0","0","0","","","","","",""
"43417088","","","","0.962890625","0.962890625","0.962890625","","",""
"43417216","0","0","0","","","","","",""
"43417376","","","","","","","1","1","1"
"43429568","0","0","0","","","","","",""
"43429760","","","","","","","1","1","1"
"43429888","","","","0.96875","0.96875","0.96875","","",""
"43442976","","","","0.96875","0.96875","0.96875","","",""
"43443104","","","","","","","1","1","1"
"43443136","0","0","0","","","","","",""
"43455296","0","0","0","","","","","",""
"43455904","","","","","","","1","1","1"
"43455968","","","","0.947265625","0.947265625","0.947265625","","",""
"43468192","0","0","0","","","","","",""
"43468736","","","","","","","1","1","1"
"43468768","","","","0.9375","0.9375","0.9375","","",""
"43481280","","","","0.962890625","0.962890625","0.962890625","","",""
"43481472","0.005859375","0.005859375","0.005859375","","","","1","1","1"
"43493728","0","0","0","","","","","",""
"43493920","","","","0.962890625","0.962890625","0.962890625","1","1","1"
"43505504","","","","","","","1","1","1"
"43506272","0","0","0","","","","","",""
"43506848","","","","0.95703125","0.95703125","0.95703125","","",""
"43518080","","","","0.93359375","0.93359375","0.93359375","","",""
"43518976","0","0","0","","","","","",""
"43519904","","","","","","","1","1","1"
"43532352","","","","0.958984375","0.958984375","0.958984375","","",""
"43532608","","","","","","","1","1","1"
"43532736","0","0","0","","","","","",""
"43544160","0","0","0","","","","","",""
"43544800","","","","","","","1","1","1"
"43545408","","","","0.92578125","0.92578125","0.92578125","","",""
"43557344","","","","0.912109375","0.912109375","0.912109375","","",""
"43557952","","","","","","","1","1","1"
"43558112","0","0","0","","","","","",""
"43569824","","","","0.90234375","0.90234375","0.90234375","","",""
"43570848","","","","","","","1","1","1"
"43571072","0.00390625","0.00390625","0.00390625","","","","","",""
"43582368","","","","","","","1","1","1"
"43582528","0.001953125","0.001953125","0.001953125","","","","","",""
"43583904","","","","0.875","0.875","0.875","","",""
"43595744","","","","0.875","0.875","0.875","","",""
"43596288","","","","","","","1","1","1"
"43596736","0.01171875","0.01171875","0.01171875","","","","","",""
"43609216","0","0","0","","","","","",""
"43609312","","","","0.83203125","0.83203125","0.83203125","","",""
"43609472","","","","","","","1","1","1"
"43621888","","","","","","","1","1","1"
"43621952","0","0","0","","","","","",""
"43622336","","","","0.794921875","0.794921875","0.794921875","","",""
"43634112","","","","0.7890625","0.7890625","0.7890625","","",""
"43634176","","","","","","","1","1","1"
"43635040","0","0","0","","","","","",""
"43647104","0","0","0","","","","","",""
"43647296","","","","0.78515625","0.78515625","0.78515625","","",""
"43647680","","","","","","","1","1","1"
"43660064","0","0","0","","","","","",""
"43660352","","","","0.78125","0.78125","0.78125","","",""
"43660544","","","","","","","1","1","1"
"43672864","","","","0.78125","0.78125","0.78125","","",""
"43672960","0.005859375","0.005859375","0.005859375","","","","","",""
"43673472","","","","","","","1","1","1"
"43685440","0","0","0","","","","","",""
"43685984","","","","","","","1","1","1"
"43686368","","","","0.77734375","0.77734375","0.77734375","","",""
"43697344","","","","","","","1","1","1"
"43697920","","","","0.76171875","0.76171875","0.76171875","","",""
"43699136","0.005859375","0.005859375","0.005859375","","","","","",""
"43711552","","","","0.724609375","0.724609375","0.724609375","","",""
"43711744","","","","","","","1","1","1"
"43711840","0","0","0","","","","","",""
"43724256","","","","0.720703125","0.720703125","0.720703125","","",""
"43724544","0","0","0","","","","","",""
"43724672","","","","","","","1","1","1"
"43736128","","","","0.658203125","0.658203125","0.658203125","","",""
"43736704","0","0","0","","","","","",""
"43737184","","","","","","","1","1","1"
"43749504","","","","","","","1","1","1"
"43750272","0","0","0","","","","","",""
"43750368","","","","0.662109375","0.662109375","0.662109375","","",""
"43762528","","","","","","","1","1","1"
"43762848","","","","0.6640625","0.6640625","0.6640625","","",""
"43763136","0.005859375","0.005859375","0.005859375","","","","","",""
"43775200","","","","","","","1","1","1"
"43775904","0","0","0","","","","","",""
"43775936","","","","0.625","0.625","0.625","","",""
"43788288","0","0","0","","","","","",""
"43788704","","","","","","","1","1","1"
"43788768","","","","0.67578125","0.67578125","0.67578125","","",""
"43800896","","","","","","","1","1","1"
"43800992","0","0","0","","","","","",""
"43801504","","","","0.650390625","0.650390625","0.650390625","","",""
"43812992","","","","","","","1","1","1"
"43813760","","","","0.619140625","0.619140625","0.619140625","","",""
"43814080","0","0","0","","","","","",""
"43825472","","","","0.66015625","0.66015625","0.66015625","","",""
"43826432","","","","","","","1","1","1"
"43826496","0","0","0","","","","","",""
"43837792","0","0","0","","","","","",""
"43838848","","","","","","","1","1","1"
"43839936","","","","0.599609375","0.599609375","0.599609375","","",""
"43852512","","","","0.544921875","0.544921875","0.544921875","","",""
"43852608","","","","","","","1","1","1"
"43852768","0","0","0","","","","","",""
"43865152","","","","","","","1","1","1"
"43865536","0.005859375","0.005859375","0.005859375","","","","","",""
"43865568","","","","0.537109375","0.537109375","0.537109375","","",""
"43877152","","","","","","","1","1","1"
