"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"62117984","0.908203125","0.908203125","0.908203125","","","","","",""
"62118080","","","","","","","0","0","0"
"62118208","","","","0","0","0","","",""
"62127232","","","","","","","0","0","0"
"62130304","","","","0","0","0","","",""
"62131104","0.91796875","0.91796875","0.91796875","","","","","",""
"62143104","","","","0","0","0","","",""
"62143488","","","","","","","0","0","0"
"62143712","0.912109375","0.912109375","0.912109375","","","","","",""
"62155552","0.90625","0.90625","0.90625","","","","","",""
"62155712","","","","","","","0","0","0"
"62156704","","","","0","0","0","","",""
"62168480","0.912109375","0.912109375","0.912109375","","","","","",""
"62168608","","","","0","0","0","","",""
"62169056","","","","","","","0","0","0"
"62181664","","","","","","","0","0","0"
"62181696","","","","0","0","0","","",""
"62182208","0.875","0.875","0.875","","","","","",""
"62193984","","","","","","","0","0","0"
"62194400","0.888671875","0.888671875","0.888671875","","","","","",""
"62194624","","","","0","0","0","","",""
"62207136","","","","","","","0","0","0"
"62207424","","","","0","0","0","","",""
"62207712","0.873046875","0.873046875","0.873046875","","","","","",""
"62220192","0.849609375","0.849609375","0.849609375","","","","","",""
"62220576","","","","","","","0","0","0"
"62220640","","","","0","0","0","","",""
"62232800","","","","0","0","0","","",""
"62233056","","","","","","","0","0","0"
"62233120","0.822265625","0.822265625","0.822265625","","","","","",""
"62245696","","","","","","","0","0","0"
"62245760","","","","0","0","0","","",""
"62246144","0.830078125","0.830078125","0.830078125","","","","","",""
"62258112","","","","","","","0","0","0"
"62258656","0.830078125","0.830078125","0.830078125","","","","","",""
"62258816","","","","0","0","0","","",""
"62271168","","","","0.00390625","0.00390625","0.00390625","","",""
"62271488","0.826171875","0.826171875","0.826171875","","","","","",""
"62271712","","","","","","","0","0","0"
"62283520","0.8515625","0.8515625","0.8515625","","","","","",""
"62283584","","","","0.001953125","0.001953125","0.001953125","","",""
"62284160","","","","","","","0","0","0"
"62297312","0.84375","0.84375","0.84375","","","","","",""
"62297376","","","","","","","0","0","0"
"62297472","","","","0","0","0","","",""
"62309856","","","","0","0","0","","",""
"62310016","","","","","","","0","0","0"
"62310176","0.84375","0.84375","0.84375","","","","","",""
"62321952","0.837890625","0.837890625","0.837890625","","","","","",""
"62322240","","","","0","0","0","","",""
"62323072","","","","","","","0","0","0"
"62335616","","","","0","0","0","","",""
"62335712","0.8125","0.8125","0.8125","","","","","",""
"62335744","","","","","","","0","0","0"
"62348000","","","","0","0","0","","",""
"62348416","0.8125","0.8125","0.8125","","","","","",""
"62348736","","","","","","","0","0","0"
"62361152","0.806640625","0.806640625","0.806640625","","","","","",""
"62361440","","","","","","","0","0","0"
"62361536","","","","0","0","0","","",""
"62372832","0.84375","0.84375","0.84375","","","","","",""
"62373888","","","","0","0","0","","",""
"62374272","","","","","","","0","0","0"
"62386368","","","","0","0","0","","",""
"62386656","0.8125","0.8125","0.8125","","","","","",""
"62386976","","","","","","","0","0","0"
"62398816","","","","0","0","0","","",""
"62398976","","","","","","","0","0","0"
"62399776","0.787109375","0.787109375","0.787109375","","","","","",""
"62410464","","","","0","0","0","","",""
"62411488","","","","","","","0","0","0"
"62412768","0.837890625","0.837890625","0.837890625","","","","","",""
"62424992","","","","0","0","0","","",""
"62425280","0.833984375","0.833984375","0.833984375","","","","","",""
"62425344","","","","","","","0","0","0"
"62436928","","","","0","0","0","","",""
"62438336","0.7421875","0.7421875","0.7421875","","","","","",""
"62438368","","","","","","","0.005859375","0.005859375","0.005859375"
"62449856","0.728515625","0.728515625","0.728515625","","","","","",""
"62450592","","","","","","","0","0","0"
"62451072","","","","0","0","0","","",""
"62461696","0.73046875","0.73046875","0.73046875","","","","","",""
"62463680","","","","0","0","0","","",""
"62463904","","","","","","","0","0","0"
"62474240","","","","","","","0","0","0"
"62475808","","","","0","0","0","","",""
"62476448","0.69140625","0.69140625","0.69140625","","","","","",""
"62488544","","","","0","0","0","","",""
"62488608","0.669921875","0.669921875","0.669921875","","","","","",""
"62488864","","","","","","","0","0","0"
"62500992","","","","","","","0","0","0"
"62502144","0.6875","0.6875","0.6875","","","","","",""
"62502368","","","","0","0","0","","",""
"62514912","","","","","","","0","0","0"
"62514944","","","","0","0","0","","",""
"62515104","0.60546875","0.60546875","0.60546875","","","","","",""
"62527456","0.611328125","0.611328125","0.611328125","","","","","",""
"62527584","","","","","","","0","0","0"
"62527808","","","","0","0","0","","",""
"62539904","","","","","","","0.005859375","0.005859375","0.005859375"
"62540480","","","","0","0","0","","",""
"62540608","0.591796875","0.591796875","0.591796875","","","","","",""
"62552864","","","","0","0","0","","",""
"62553344","","","","","","","0","0","0"
"62553472","0.54296875","0.54296875","0.54296875","","","","","",""
"62565344","","","","0","0","0","","",""
"62565696","0.51171875","0.51171875","0.51171875","","","","","",""
"62566336","","","","","","","0","0","0"
"62578720","0.501953125","0.501953125","0.501953125","","","","","",""
"62578880","","","","","","","0","0","0"
"62578912","","","","0","0","0","","",""
"62591424","0.4921875","0.4921875","0.4921875","","","","","",""
"62591552","","","","0","0","0","","",""
"62591936","","","","","","","0","0","0"
"62602784","","","","0","0","0","","",""
"62604416","0.431640625","0.431640625","0.431640625","","","","","",""
"62604704","","","","","","","0","0","0"
"62615200","","","","","","","0","0","0"
"62617120","0.39453125","0.39453125","0.39453125","","","","","",""
"62617344","","","","0","0","0","","",""
"62628832","0.33984375","0.33984375","0.33984375","","","","","",""
"62630208","","","","0","0","0","","",""
"62630304","","","","","","","0","0","0"
"62641856","","","","","","","0","0","0"
"62642304","0.349609375","0.349609375","0.349609375","","","","","",""
"62643136","","","","0","0","0","","",""
"62655296","","","","","","","0","0","0"
"62655392","0.310546875","0.310546875","0.310546875","","","","","",""
"62655680","","","","0","0","0","","",""
"62667072","","","","0","0","0","","",""
"62667328","0.283203125","0.283203125","0.283203125","","","","","",""
"62668672","","","","","","","0","0","0"
"62680864","0.259765625","0.259765625","0.259765625","","","","","",""
"62681376","","","","","","","0","0","0"
"62681536","","","","0","0","0","","",""
"62692992","","","","","","","0","0","0"
"62693344","0.220703125","0.220703125","0.220703125","","","","","",""
"62694048","","","","0","0","0","","",""
"62706816","","","","0","0","0","","",""
"62706944","0.181640625","0.181640625","0.181640625","","","","","",""
"62707072","","","","","","","0","0","0"
"62718400","0.162109375","0.162109375","0.162109375","","","","","",""
"62718752","","","","0","0","0","","",""
"62719168","","","","","","","0","0","0"
"62732032","","","","","","","0","0","0"
"62732576","","","","0","0","0","","",""
"62732736","0.138671875","0.138671875","0.138671875","","","","","",""
"62745088","","","","","","","0.01171875","0.01171875","0.01171875"
"62745408","","","","0","0","0","","",""
"62745568","0.15625","0.15625","0.15625","","","","","",""
"62757664","","","","0","0","0","","",""
"62757792","","","","","","","0.01953125","0.01953125","0.01953125"
"62758208","0.130859375","0.130859375","0.130859375","","","","","",""
"62770976","0.125","0.125","0.125","","","","","",""
"62771072","","","","","","","0.03125","0.03125","0.03125"
"62771168","","","","0","0","0","","",""
"62783808","0.125","0.125","0.125","","","","","",""
"62783904","","","","","","","0.03125","0.03125","0.03125"
"62783968","","","","0","0","0","","",""
"62795200","0.125","0.125","0.125","","","","","",""
"62796608","","","","0","0","0","0.03125","0.03125","0.03125"
"62808608","","","","0","0","0","","",""
"62809248","","","","","","","0.03125","0.03125","0.03125"
"62809408","0.125","0.125","0.125","","","","","",""
"62820640","","","","0","0","0","","",""
"62822208","","","","","","","0.03125","0.03125","0.03125"
"62822336","0.095703125","0.095703125","0.095703125","","","","","",""
"62834688","0.0546875","0.0546875","0.0546875","","","","","",""
"62834880","","","","","","","0.03125","0.03125","0.03125"
"62835040","","","","0","0","0","","",""
"62846304","","","","0","0","0","","",""
"62847712","0.03515625","0.03515625","0.03515625","","","","","",""
"62847968","","","","","","","0.03125","0.03125","0.03125"
"62860096","","","","0","0","0","","",""
"62860640","","","","","","","0.03125","0.03125","0.03125"
"62860704","0.033203125","0.033203125","0.033203125","","","","","",""
"62873120","","","","","","","0.03125","0.03125","0.03125"
"62873312","","","","0","0","0","","",""
"62873504","0.025390625","0.025390625","0.025390625","","","","","",""
"62885760","","","","0","0","0","","",""
"62886048","0.009765625","0.009765625","0.009765625","","","","","",""
"62886112","","","","","","","0.03125","0.03125","0.03125"
"62898624","0","0","0","","","","","",""
"62898752","","","","0","0","0","","",""
"62898816","","","","","","","0.03125","0.03125","0.03125"
"62911232","","","","","","","0.03125","0.03125","0.03125"
"62911424","","","","0","0","0","","",""
"62911744","0","0","0","","","","","",""
"62922560","","","","","","","0.03125","0.03125","0.03125"
"62924480","","","","0","0","0","","",""
"62924672","0","0","0","","","","","",""
"62937120","0","0","0","","","","0.03125","0.03125","0.03125"
"62937280","","","","0","0","0","","",""
"62949152","0","0","0","","","","","",""
"62949952","","","","","","","0.03125","0.03125","0.03125"
"62950112","","","","0","0","0","","",""
"62961632","0","0","0","","","","","",""
"62961952","","","","0","0","0","","",""
"62962848","","","","","","","0.03125","0.03125","0.03125"
"62973600","0.005859375","0.005859375","0.005859375","","","","","",""
"62975488","","","","","","","0.0546875","0.0546875","0.0546875"
"62975904","","","","0","0","0","","",""
"62987968","","","","0","0","0","","",""
"62988448","","","","","","","0.11328125","0.11328125","0.11328125"
"62988768","0.0078125","0.0078125","0.0078125","","","","","",""
"63000608","","","","0","0","0","","",""
"63001152","","","","","","","0.12890625","0.12890625","0.12890625"
"63001248","0.015625","0.015625","0.015625","","","","","",""
"63012896","0.005859375","0.005859375","0.005859375","","","","","",""
"63013056","","","","","","","0.150390625","0.150390625","0.150390625"
"63013792","","","","0","0","0","","",""
"63025888","","","","","","","0.181640625","0.181640625","0.181640625"
"63026752","0.005859375","0.005859375","0.005859375","","","","","",""
"63027008","","","","0","0","0","","",""
"63038848","","","","","","","0.1875","0.1875","0.1875"
"63039104","","","","0","0","0","","",""
"63039488","0.005859375","0.005859375","0.005859375","","","","","",""
"63051936","0.01171875","0.01171875","0.01171875","","","","","",""
"63052448","","","","0","0","0","","",""
"63052704","","","","","","","0.1875","0.1875","0.1875"
"63064832","","","","","","","0.15625","0.15625","0.15625"
"63065056","","","","0","0","0","","",""
"63065376","0.005859375","0.005859375","0.005859375","","","","","",""
"63077536","","","","","","","0.16015625","0.16015625","0.16015625"
"63077632","","","","0","0","0","","",""
"63078272","0","0","0","","","","","",""
"63089952","0.005859375","0.005859375","0.005859375","","","","","",""
"63090816","","","","0","0","0","","",""
"63091168","","","","","","","0.1640625","0.1640625","0.1640625"
"63101920","0","0","0","","","","","",""
"63101984","","","","0","0","0","","",""
"63102432","","","","","","","0.169921875","0.169921875","0.169921875"
"63114560","","","","0","0","0","","",""
"63116352","0","0","0","","","","","",""
"63116480","","","","","","","0.23046875","0.23046875","0.23046875"
"63128928","","","","0","0","0","","",""
"63129024","","","","","","","0.28515625","0.28515625","0.28515625"
"63129056","0","0","0","","","","","",""
"63141056","","","","","","","0.283203125","0.283203125","0.283203125"
"63141440","","","","0","0","0","","",""
"63142304","0.001953125","0.001953125","0.001953125","","","","","",""
"63154112","","","","0","0","0","","",""
"63154528","","","","","","","0.306640625","0.306640625","0.306640625"
"63155168","0.00390625","0.00390625","0.00390625","","","","","",""
"63167616","","","","0","0","0","","",""
"63167744","","","","","","","0.37109375","0.37109375","0.37109375"
"63167776","0.005859375","0.005859375","0.005859375","","","","","",""
"63179648","0","0","0","","","","","",""
"63180064","","","","0","0","0","","",""
"63180672","","","","","","","0.42578125","0.42578125","0.42578125"
"63192256","","","","0","0","0","","",""
"63193440","","","","","","","0.462890625","0.462890625","0.462890625"
"63193472","0","0","0","","","","","",""
"63206016","","","","0","0","0","","",""
"63206176","","","","","","","0.5234375","0.5234375","0.5234375"
"63206304","0","0","0","","","","","",""
"63216992","","","","0","0","0","","",""
"63218912","","","","","","","0.568359375","0.568359375","0.568359375"
"63219168","0","0","0","","","","","",""
"63230816","0","0","0","","","","","",""
"63231840","","","","","","","0.626953125","0.626953125","0.626953125"
"63231968","","","","0","0","0","","",""
"63243776","0.005859375","0.005859375","0.005859375","","","","","",""
"63243936","","","","0","0","0","","",""
"63244640","","","","","","","0.64453125","0.64453125","0.64453125"
"63256640","","","","","","","0.65234375","0.65234375","0.65234375"
"63256992","","","","0","0","0","","",""
"63257344","0","0","0","","","","","",""
"63268704","0","0","0","","","","","",""
"63268768","","","","","","","0.677734375","0.677734375","0.677734375"
"63269920","","","","0","0","0","","",""
"63282848","","","","","","","0.673828125","0.673828125","0.673828125"
"63282880","","","","0","0","0","","",""
"63282912","0","0","0","","","","","",""
"63295264","","","","","","","0.69921875","0.69921875","0.69921875"
"63295360","","","","0","0","0","","",""
"63295488","0","0","0","","","","","",""
"63307424","0","0","0","","","","","",""
"63307904","","","","0","0","0","","",""
"63308544","","","","","","","0.6875","0.6875","0.6875"
"63319712","","","","0","0","0","","",""
"63320544","0","0","0","","","","","",""
"63320928","","","","","","","0.69921875","0.69921875","0.69921875"
"63333888","","","","","","","0.6875","0.6875","0.6875"
"63334144","0","0","0","","","","","",""
"63334176","","","","0","0","0","","",""
"63346208","0","0","0","","","","","",""
"63346592","","","","0","0","0","","",""
"63346688","","","","","","","0.6875","0.6875","0.6875"
"63358592","","","","0","0","0","","",""
"63359872","0","0","0","","","","","",""
"63359968","","","","","","","0.658203125","0.658203125","0.658203125"
"63372192","","","","","","","0.599609375","0.599609375","0.599609375"
"63372480","","","","0","0","0","","",""
"63372736","0","0","0","","","","","",""
"63382976","","","","","","","0.578125","0.578125","0.578125"
"63384640","0","0","0","","","","","",""
"63385024","","","","0.005859375","0.005859375","0.005859375","","",""
"63397280","","","","","","","0.55078125","0.55078125","0.55078125"
"63398144","0","0","0","0.005859375","0.005859375","0.005859375","","",""
"63410720","0","0","0","","","","","",""
"63411008","","","","","","","0.51171875","0.51171875","0.51171875"
"63411104","","","","0","0","0","","",""
"63422624","","","","0","0","0","","",""
"63423552","","","","","","","0.5","0.5","0.5"
"63423648","0","0","0","","","","","",""
"63435360","","","","0","0","0","","",""
"63435648","0.005859375","0.005859375","0.005859375","","","","","",""
"63436736","","","","","","","0.5","0.5","0.5"
"63449120","","","","0","0","0","","",""
"63449440","","","","","","","0.5","0.5","0.5"
"63449504","0","0","0","","","","","",""
"63461664","0","0","0","","","","","",""
"63461888","","","","0","0","0","","",""
"63462048","","","","","","","0.47265625","0.47265625","0.47265625"
"63474080","0.005859375","0.005859375","0.005859375","","","","","",""
"63474624","","","","","","","0.4453125","0.4453125","0.4453125"
"63475136","","","","0.005859375","0.005859375","0.005859375","","",""
"63486784","","","","","","","0.453125","0.453125","0.453125"
"63486944","0","0","0","","","","","",""
"63487520","","","","0.0234375","0.0234375","0.0234375","","",""
"63499712","0","0","0","","","","","",""
"63500352","","","","0","0","0","","",""
"63500768","","","","","","","0.427734375","0.427734375","0.427734375"
"63513088","0","0","0","0","0","0","","",""
"63513568","","","","","","","0.408203125","0.408203125","0.408203125"
"63525024","","","","","","","0.412109375","0.412109375","0.412109375"
"63525312","","","","0","0","0","","",""
"63526016","0","0","0","","","","","",""
"63538272","","","","0","0","0","","",""
"63538784","","","","","","","0.40625","0.40625","0.40625"
"63538976","0","0","0","","","","","",""
"63551328","0","0","0","","","","","",""
"63551424","","","","","","","0.400390625","0.400390625","0.400390625"
"63551616","","","","0","0","0","","",""
"63564000","","","","0.001953125","0.001953125","0.001953125","","",""
"63564192","0","0","0","","","","","",""
"63564256","","","","","","","0.375","0.375","0.375"
"63575680","","","","","","","0.375","0.375","0.375"
"63576768","0","0","0","","","","","",""
"63577184","","","","0.00390625","0.00390625","0.00390625","","",""
"63590016","","","","","","","0.31640625","0.31640625","0.31640625"
"63590048","","","","0","0","0","","",""
"63590112","0","0","0","","","","","",""
"63602784","0","0","0","","","","","",""
"63602944","","","","0","0","0","","",""
"63603072","","","","","","","0.255859375","0.255859375","0.255859375"
"63615232","","","","","","","0.263671875","0.263671875","0.263671875"
"63615552","","","","0","0","0","","",""
"63615616","0","0","0","","","","","",""
"63627840","0.01171875","0.01171875","0.01171875","","","","","",""
"63628608","","","","0","0","0","","",""
"63628672","","","","","","","0.259765625","0.259765625","0.259765625"
"63641376","","","","","","","0.23046875","0.23046875","0.23046875"
"63641504","0.0234375","0.0234375","0.0234375","","","","","",""
"63641568","","","","0","0","0","","",""
"63652896","","","","","","","0.197265625","0.197265625","0.197265625"
"63653920","","","","0","0","0","","",""
"63654368","0.005859375","0.005859375","0.005859375","","","","","",""
"63666016","0","0","0","","","","","",""
"63666304","","","","0.005859375","0.005859375","0.005859375","","",""
"63666656","","","","","","","0.193359375","0.193359375","0.193359375"
"63679584","0","0","0","","","","","",""
"63679712","","","","0.017578125","0.017578125","0.017578125","","",""
"63679872","","","","","","","0.181640625","0.181640625","0.181640625"
"63692064","0.021484375","0.021484375","0.021484375","","","","","",""
"63692416","","","","0","0","0","","",""
"63692608","","","","","","","0.181640625","0.181640625","0.181640625"
"63704960","","","","0","0","0","","",""
"63705056","0.037109375","0.037109375","0.037109375","","","","","",""
"63705504","","","","","","","0.1875","0.1875","0.1875"
"63715456","","","","","","","0.162109375","0.162109375","0.162109375"
"63717984","","","","0","0","0","","",""
"63718176","0.056640625","0.056640625","0.056640625","","","","","",""
"63728160","0.05078125","0.05078125","0.05078125","","","","","",""
"63730624","","","","0","0","0","","",""
"63731072","","","","","","","0.15625","0.15625","0.15625"
"63743552","","","","","","","0.15625","0.15625","0.15625"
"63743776","0.05078125","0.05078125","0.05078125","","","","","",""
"63743808","","","","0","0","0","","",""
"63756608","","","","","","","0.169921875","0.169921875","0.169921875"
"63756736","0.0546875","0.0546875","0.0546875","0","0","0","","",""
"63768768","","","","0","0","0","","",""
"63769120","","","","","","","0.150390625","0.150390625","0.150390625"
"63769568","0.04296875","0.04296875","0.04296875","","","","","",""
"63781344","","","","","","","0.13671875","0.13671875","0.13671875"
"63782112","","","","0","0","0","","",""
"63782240","0.03125","0.03125","0.03125","","","","","",""
"63793952","","","","","","","0.138671875","0.138671875","0.138671875"
"63794304","","","","0","0","0","","",""
"63794976","0.03125","0.03125","0.03125","","","","","",""
"63807264","0.03125","0.03125","0.03125","","","","","",""
"63807680","","","","0","0","0","","",""
"63807904","","","","","","","0.14453125","0.14453125","0.14453125"
"63820576","0.03125","0.03125","0.03125","","","","","",""
"63820736","","","","0","0","0","0.162109375","0.162109375","0.162109375"
"63832448","","","","","","","0.15625","0.15625","0.15625"
"63833312","","","","0","0","0","","",""
"63833408","0.029296875","0.029296875","0.029296875","","","","","",""
"63845952","","","","","","","0.13671875","0.13671875","0.13671875"
"63846080","0.02734375","0.02734375","0.02734375","","","","","",""
"63846144","","","","0","0","0","","",""
"63858496","0.025390625","0.025390625","0.025390625","0","0","0","","",""
"63858816","","","","","","","0.111328125","0.111328125","0.111328125"
"63871168","","","","0.03125","0.03125","0.03125","","",""
"63871936","","","","","","","0.111328125","0.111328125","0.111328125"
"63871968","0.03125","0.03125","0.03125","","","","","",""
"63884320","","","","","","","0.078125","0.078125","0.078125"
"63884480","0.025390625","0.025390625","0.025390625","","","","","",""
"63884576","","","","0.025390625","0.025390625","0.025390625","","",""
"63896480","0.013671875","0.013671875","0.013671875","","","","","",""
"63896928","","","","0.03125","0.03125","0.03125","","",""
"63896992","","","","","","","0.07421875","0.07421875","0.07421875"
"63907520","","","","0.03125","0.03125","0.03125","","",""
"63909376","0.01171875","0.01171875","0.01171875","","","","","",""
"63909920","","","","","","","0.0703125","0.0703125","0.0703125"
"63921952","0","0","0","","","","","",""
"63922784","","","","","","","0.078125","0.078125","0.078125"
"63923008","","","","0.03125","0.03125","0.03125","","",""
"63934528","","","","","","","0.0625","0.0625","0.0625"
"63935232","0.005859375","0.005859375","0.005859375","","","","","",""
"63935520","","","","0.03125","0.03125","0.03125","","",""
"63948448","","","","","","","0.0625","0.0625","0.0625"
"63948544","","","","0.005859375","0.005859375","0.005859375","","",""
"63948736","0.03125","0.03125","0.03125","","","","","",""
"63960256","","","","","","","0.0625","0.0625","0.0625"
"63960672","","","","0","0","0","","",""
"63961504","0.041015625","0.041015625","0.041015625","","","","","",""
"63973664","0.02734375","0.02734375","0.02734375","","","","","",""
"63974240","","","","","","","0.0625","0.0625","0.0625"
"63974272","","","","0","0","0","","",""
"63986592","","","","0","0","0","0.0625","0.0625","0.0625"
"63986752","0","0","0","","","","","",""
"63999584","","","","0","0","0","","",""
"63999776","0.01171875","0.01171875","0.01171875","","","","","",""
"63999936","","","","","","","0.05859375","0.05859375","0.05859375"
"64012160","0.005859375","0.005859375","0.005859375","","","","","",""
"64012288","","","","","","","0.037109375","0.037109375","0.037109375"
"64012480","","","","0","0","0","","",""
"64024448","0","0","0","","","","","",""
"64024544","","","","0","0","0","","",""
"64025248","","","","","","","0.03125","0.03125","0.03125"
"64036448","","","","","","","0.03125","0.03125","0.03125"
"64037344","0","0","0","","","","","",""
"64037824","","","","0.00390625","0.00390625","0.00390625","","",""
"64050656","","","","0.013671875","0.013671875","0.013671875","","",""
"64050944","","","","","","","0.03125","0.03125","0.03125"
"64051168","0","0","0","","","","","",""
"64062208","0.0078125","0.0078125","0.0078125","","","","","",""
"64063680","","","","","","","0.03125","0.03125","0.03125"
"64063808","","","","0.03125","0.03125","0.03125","","",""
"64076256","","","","","","","0.021484375","0.021484375","0.021484375"
"64076288","","","","0.025390625","0.025390625","0.025390625","","",""
"64076416","0.025390625","0.025390625","0.025390625","","","","","",""
"64089024","0.025390625","0.025390625","0.025390625","","","","","",""
"64089312","","","","0.03125","0.03125","0.03125","","",""
"64089536","","","","","","","0.005859375","0.005859375","0.005859375"
"64101312","","","","","","","0","0","0"
"64101408","0.037109375","0.037109375","0.037109375","","","","","",""
"64101984","","","","0","0","0","","",""
"64113632","","","","0","0","0","","",""
"64114880","0.03125","0.03125","0.03125","","","","0","0","0"
"64127744","","","","0","0","0","","",""
"64127808","","","","","","","0","0","0"
"64127968","0.025390625","0.025390625","0.025390625","","","","","",""
"64139328","","","","0","0","0","","",""
"64140128","","","","","","","0","0","0"
"64140448","0.017578125","0.017578125","0.017578125","","","","","",""
"64152000","","","","0","0","0","","",""
"64152640","0.048828125","0.048828125","0.048828125","","","","","",""
"64153344","","","","","","","0","0","0"
"64165440","","","","","","","0","0","0"
"64165792","","","","0","0","0","","",""
"64165888","0.056640625","0.056640625","0.056640625","","","","","",""
"64177824","","","","","","","0","0","0"
"64178752","","","","0","0","0","","",""
"64178784","0.0234375","0.0234375","0.0234375","","","","","",""
"64190912","0.02734375","0.02734375","0.02734375","","","","","",""
"64191840","","","","","","","0","0","0"
"64191968","","","","0","0","0","","",""
"64203968","","","","0.005859375","0.005859375","0.005859375","","",""
"64204224","","","","","","","0","0","0"
"64204640","0.03125","0.03125","0.03125","","","","","",""
"64216160","","","","","","","0","0","0"
"64217056","","","","0","0","0","","",""
"64217376","0.03125","0.03125","0.03125","","","","","",""
"64229856","0.025390625","0.025390625","0.025390625","","","","","",""
"64230080","","","","0.005859375","0.005859375","0.005859375","0","0","0"
"64240480","","","","","","","0","0","0"
"64242752","","","","0","0","0","","",""
"64242880","0.03125","0.03125","0.03125","","","","","",""
"64255584","","","","0","0","0","","",""
"64255648","0.03125","0.03125","0.03125","","","","","",""
"64255872","","","","","","","0","0","0"
"64267264","","","","0","0","0","","",""
"64268448","0.025390625","0.025390625","0.025390625","","","","","",""
"64268544","","","","","","","0","0","0"
"64279744","","","","0","0","0","","",""
"64280576","","","","","","","0","0","0"
"64281216","0.03125","0.03125","0.03125","","","","","",""
"64293696","","","","","","","0","0","0"
"64294080","0.03125","0.03125","0.03125","","","","","",""
"64294336","","","","0.005859375","0.005859375","0.005859375","","",""
"64306368","0.03125","0.03125","0.03125","","","","","",""
"64306688","","","","0","0","0","","",""
"64306944","","","","","","","0","0","0"
"64318624","","","","","","","0","0","0"
"64319808","","","","0","0","0","","",""
"64319840","0.025390625","0.025390625","0.025390625","","","","","",""
"64331904","","","","0","0","0","","",""
"64332448","0.025390625","0.025390625","0.025390625","","","","","",""
"64332544","","","","","","","0","0","0"
"64345312","0.03125","0.03125","0.03125","","","","","",""
"64345376","","","","","","","0","0","0"
"64345568","","","","0","0","0","","",""
"64357792","0.04296875","0.04296875","0.04296875","","","","","",""
"64358048","","","","","","","0","0","0"
"64358304","","","","0","0","0","","",""
"64368608","","","","0","0","0","","",""
"64369856","0.03125","0.03125","0.03125","","","","","",""
"64370784","","","","","","","0","0","0"
"64383328","","","","","","","0","0","0"
"64383584","0.03125","0.03125","0.03125","","","","","",""
"64383680","","","","0","0","0","","",""
"64396000","","","","0","0","0","","",""
"64396480","","","","","","","0","0","0"
"64396768","0.01953125","0.01953125","0.01953125","","","","","",""
"64408800","","","","","","","0","0","0"
"64408832","","","","0","0","0","","",""
"64409408","0.017578125","0.017578125","0.017578125","","","","","",""
"64421088","","","","","","","0","0","0"
"64421600","0","0","0","","","","","",""
"64421632","","","","0","0","0","","",""
"64434112","0.017578125","0.017578125","0.017578125","","","","","",""
"64434752","","","","0.01171875","0.01171875","0.01171875","","",""
"64435008","","","","","","","0","0","0"
"64446976","0.005859375","0.005859375","0.005859375","","","","","",""
"64447520","","","","","","","0.005859375","0.005859375","0.005859375"
"64447680","","","","0","0","0","","",""
"64459840","","","","","","","0","0","0"
"64460640","","","","0","0","0","","",""
"64460736","0","0","0","","","","","",""
"64473120","0","0","0","","","","","",""
"64473504","","","","","","","0","0","0"
"64473536","","","","0","0","0","","",""
"64483808","0.005859375","0.005859375","0.005859375","","","","","",""
"64486080","","","","0","0","0","","",""
"64486336","","","","","","","0","0","0"
"64498560","","","","","","","0","0","0"
"64498624","","","","0","0","0","","",""
"64499168","0.017578125","0.017578125","0.017578125","","","","","",""
"64511264","0.005859375","0.005859375","0.005859375","","","","","",""
"64511712","","","","0","0","0","","",""
"64511904","","","","","","","0","0","0"
"64523232","0.03125","0.03125","0.03125","","","","","",""
"64524672","","","","","","","0","0","0"
"64524768","","","","0","0","0","","",""
"64536384","","","","","","","0","0","0"
"64537312","0.021484375","0.021484375","0.021484375","0.005859375","0.005859375","0.005859375","","",""
"64549696","0.0234375","0.0234375","0.0234375","","","","","",""
"64549952","","","","0.01171875","0.01171875","0.01171875","","",""
"64550144","","","","","","","0","0","0"
"64561984","0.03125","0.03125","0.03125","","","","","",""
"64562336","","","","0.01171875","0.01171875","0.01171875","","",""
"64563040","","","","","","","0","0","0"
"64575040","","","","0.005859375","0.005859375","0.005859375","","",""
"64575520","","","","","","","0","0","0"
"64575680","0.017578125","0.017578125","0.017578125","","","","","",""
"64587968","","","","","","","0","0","0"
"64588512","","","","0","0","0","","",""
"64588608","0.00390625","0.00390625","0.00390625","","","","","",""
"64600576","","","","0.005859375","0.005859375","0.005859375","","",""
"64601120","0","0","0","","","","","",""
"64601408","","","","","","","0","0","0"
"64613440","","","","","","","0","0","0"
"64613792","","","","0.005859375","0.005859375","0.005859375","","",""
"64614272","0.017578125","0.017578125","0.017578125","","","","","",""
"64626784","","","","0","0","0","","",""
"64627104","0.03515625","0.03515625","0.03515625","","","","0","0","0"
"64639200","0.044921875","0.044921875","0.044921875","","","","","",""
"64639264","","","","0","0","0","","",""
"64639648","","","","","","","0","0","0"
