"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"4555104","","","","0","0","0","","",""
"4556288","0","0","0","","","","","",""
"4556480","","","","","","","0.15625","0.15625","0.15625"
"4568576","","","","","","","0.15625","0.15625","0.15625"
"4568768","0","0","0","","","","","",""
"4569536","","","","0","0","0","","",""
"4581600","","","","","","","0.1796875","0.1796875","0.1796875"
"4582176","0","0","0","","","","","",""
"4582272","","","","0","0","0","","",""
"4594496","0.00390625","0.00390625","0.00390625","","","","","",""
"4594976","","","","","","","0.18359375","0.18359375","0.18359375"
"4595104","","","","0.005859375","0.005859375","0.005859375","","",""
"4607168","","","","0","0","0","","",""
"4607392","0.001953125","0.001953125","0.001953125","","","","","",""
"4607680","","","","","","","0.1875","0.1875","0.1875"
"4620128","","","","0","0","0","","",""
"4620192","","","","","","","0.201171875","0.201171875","0.201171875"
"4620288","0","0","0","","","","","",""
"4632640","","","","0","0","0","","",""
"4632800","","","","","","","0.234375","0.234375","0.234375"
"4633376","0","0","0","","","","","",""
"4645760","","","","","","","0.25","0.25","0.25"
"4645984","","","","0","0","0","","",""
"4646112","0","0","0","","","","","",""
"4658304","","","","","","","0.212890625","0.212890625","0.212890625"
"4658816","0","0","0","","","","","",""
"4658880","","","","0","0","0","","",""
"4670624","0","0","0","","","","","",""
"4671296","","","","0.005859375","0.005859375","0.005859375","","",""
"4671904","","","","","","","0.2578125","0.2578125","0.2578125"
"4683168","","","","0","0","0","","",""
"4684064","0","0","0","","","","","",""
"4684416","","","","","","","0.267578125","0.267578125","0.267578125"
"4696928","","","","0.005859375","0.005859375","0.005859375","","",""
"4697408","0","0","0","","","","","",""
"4697504","","","","","","","0.28125","0.28125","0.28125"
"4709472","","","","0","0","0","","",""
"4709856","","","","","","","0.28125","0.28125","0.28125"
"4710272","0","0","0","","","","","",""
"4721920","0","0","0","","","","","",""
"4722752","","","","","","","0.287109375","0.287109375","0.287109375"
"4723168","","","","0","0","0","","",""
"4734048","","","","","","","0.33203125","0.33203125","0.33203125"
"4735328","","","","0.005859375","0.005859375","0.005859375","","",""
"4735552","0","0","0","","","","","",""
"4748256","","","","0","0","0","","",""
"4748320","0","0","0","","","","","",""
"4748736","","","","","","","0.33984375","0.33984375","0.33984375"
"4760160","","","","","","","0.330078125","0.330078125","0.330078125"
"4760256","0","0","0","","","","","",""
"4760960","","","","0","0","0","","",""
"4773632","","","","","","","0.345703125","0.345703125","0.345703125"
"4773728","0","0","0","","","","","",""
"4774304","","","","0","0","0","","",""
"4786400","0","0","0","","","","","",""
"4787072","","","","0","0","0","","",""
"4787104","","","","","","","0.390625","0.390625","0.390625"
"4799296","","","","0","0","0","","",""
"4799328","","","","","","","0.412109375","0.412109375","0.412109375"
"4799744","0","0","0","","","","","",""
"4812192","","","","0.005859375","0.005859375","0.005859375","","",""
"4812608","0","0","0","","","","","",""
"4812704","","","","","","","0.40625","0.40625","0.40625"
"4824608","0","0","0","","","","","",""
"4824960","","","","0.005859375","0.005859375","0.005859375","","",""
"4825216","","","","","","","0.40625","0.40625","0.40625"
"4837504","","","","0","0","0","","",""
"4837888","0.005859375","0.005859375","0.005859375","","","","","",""
"4838080","","","","","","","0.447265625","0.447265625","0.447265625"
"4850304","","","","","","","0.46875","0.46875","0.46875"
"4850624","","","","0","0","0","","",""
"4850752","0","0","0","","","","","",""
"4863296","0","0","0","","","","","",""
"4863392","","","","","","","0.46875","0.46875","0.46875"
"4863840","","","","0","0","0","","",""
"4876096","","","","0.005859375","0.005859375","0.005859375","0.48046875","0.48046875","0.48046875"
"4876544","0","0","0","","","","","",""
"4887776","","","","0.005859375","0.005859375","0.005859375","","",""
"4889280","0.005859375","0.005859375","0.005859375","","","","","",""
"4889344","","","","","","","0.5","0.5","0.5"
"4901792","","","","0","0","0","","",""
"4901824","","","","","","","0.50390625","0.50390625","0.50390625"
"4902016","0","0","0","","","","","",""
"4912160","","","","","","","0.51953125","0.51953125","0.51953125"
"4913824","","","","0.005859375","0.005859375","0.005859375","","",""
"4915104","0","0","0","","","","","",""
"4926112","0","0","0","","","","","",""
"4927136","","","","","","","0.53125","0.53125","0.53125"
"4927424","","","","0","0","0","","",""
"4940448","","","","","","","0.537109375","0.537109375","0.537109375"
"4940704","0","0","0","","","","","",""
"4940768","","","","0","0","0","","",""
"4952896","0.005859375","0.005859375","0.005859375","","","","","",""
"4953024","","","","","","","0.54296875","0.54296875","0.54296875"
"4953248","","","","0","0","0","","",""
"4965248","0","0","0","","","","","",""
"4966112","","","","","","","0.55078125","0.55078125","0.55078125"
"4966208","","","","0","0","0","","",""
"4976960","0","0","0","","","","","",""
"4977920","","","","","","","0.583984375","0.583984375","0.583984375"
"4979072","","","","0.005859375","0.005859375","0.005859375","","",""
"4990720","","","","0.01171875","0.01171875","0.01171875","","",""
"4990816","0.005859375","0.005859375","0.005859375","","","","","",""
"4991072","","","","","","","0.587890625","0.587890625","0.587890625"
"5004352","","","","0","0","0","","",""
"5004384","0","0","0","","","","","",""
"5004416","","","","","","","0.59375","0.59375","0.59375"
"5017120","0","0","0","","","","","",""
"5017376","","","","","","","0.59375","0.59375","0.59375"
"5017408","","","","0","0","0","","",""
"5029728","","","","","","","0.59375","0.59375","0.59375"
"5030144","0","0","0","","","","","",""
"5030240","","","","0","0","0","","",""
"5042304","","","","","","","0.59375","0.59375","0.59375"
"5042400","","","","0","0","0","","",""
"5042464","0","0","0","","","","","",""
"5055040","0.009765625","0.009765625","0.009765625","","","","","",""
"5055360","","","","0.005859375","0.005859375","0.005859375","","",""
"5055840","","","","","","","0.59375","0.59375","0.59375"
"5067584","","","","","","","0.599609375","0.599609375","0.599609375"
"5068352","","","","0","0","0","","",""
"5068704","0.001953125","0.001953125","0.001953125","","","","","",""
"5081120","","","","0","0","0","","",""
"5081344","0","0","0","","","","","",""
"5081504","","","","","","","0.61328125","0.61328125","0.61328125"
"5093472","","","","0","0","0","","",""
"5093600","","","","","","","0.6484375","0.6484375","0.6484375"
"5094112","0","0","0","","","","","",""
"5105888","","","","","","","0.6484375","0.6484375","0.6484375"
"5106048","0.005859375","0.005859375","0.005859375","","","","","",""
"5107136","","","","0","0","0","","",""
"5118976","","","","","","","0.669921875","0.669921875","0.669921875"
"5119776","","","","0.005859375","0.005859375","0.005859375","","",""
"5119808","0.01171875","0.01171875","0.01171875","","","","","",""
"5131456","","","","0.01171875","0.01171875","0.01171875","","",""
"5132224","0","0","0","","","","","",""
"5132640","","","","","","","0.6875","0.6875","0.6875"
"5144896","","","","","","","0.693359375","0.693359375","0.693359375"
"5145280","0.017578125","0.017578125","0.017578125","0","0","0","","",""
"5157280","0.005859375","0.005859375","0.005859375","","","","","",""
"5157824","","","","0","0","0","","",""
"5157856","","","","","","","0.69921875","0.69921875","0.69921875"
"5170240","","","","0","0","0","","",""
"5170880","0.005859375","0.005859375","0.005859375","","","","","",""
"5171104","","","","","","","0.71484375","0.71484375","0.71484375"
"5182624","","","","","","","0.70703125","0.70703125","0.70703125"
"5182720","","","","0","0","0","","",""
"5182976","0","0","0","","","","","",""
"5196384","","","","","","","0.71875","0.71875","0.71875"
"5196512","","","","0","0","0","","",""
"5196672","0","0","0","","","","","",""
"5208160","","","","","","","0.71875","0.71875","0.71875"
"5209408","0.005859375","0.005859375","0.005859375","","","","","",""
"5209568","","","","0","0","0","","",""
"5221792","0.005859375","0.005859375","0.005859375","","","","","",""
"5222016","","","","","","","0.71875","0.71875","0.71875"
"5222144","","","","0","0","0","","",""
"5234080","0","0","0","","","","","",""
"5234816","","","","0.005859375","0.005859375","0.005859375","","",""
"5234912","","","","","","","0.71875","0.71875","0.71875"
"5247456","","","","0","0","0","","",""
"5247648","0.01171875","0.01171875","0.01171875","","","","","",""
"5247712","","","","","","","0.71875","0.71875","0.71875"
"5260000","","","","","","","0.71875","0.71875","0.71875"
"5260480","","","","0","0","0","","",""
"5260704","0","0","0","","","","","",""
"5272704","","","","","","","0.71875","0.71875","0.71875"
"5272960","0.0078125","0.0078125","0.0078125","0","0","0","","",""
"5285600","","","","0","0","0","","",""
"5286336","0.00390625","0.00390625","0.00390625","","","","","",""
"5286368","","","","","","","0.71875","0.71875","0.71875"
"5299008","0.01171875","0.01171875","0.01171875","0","0","0","","",""
"5299136","","","","","","","0.71875","0.71875","0.71875"
"5310016","","","","","","","0.71875","0.71875","0.71875"
"5311488","","","","0.005859375","0.005859375","0.005859375","","",""
"5311712","0","0","0","","","","","",""
"5323744","0","0","0","","","","","",""
"5324064","","","","","","","0.71875","0.71875","0.71875"
"5324672","","","","0","0","0","","",""
"5335264","","","","","","","0.71875","0.71875","0.71875"
"5335968","0.005859375","0.005859375","0.005859375","","","","","",""
"5336576","","","","0","0","0","","",""
"5350016","","","","0.005859375","0.005859375","0.005859375","","",""
"5350080","","","","","","","0.71875","0.71875","0.71875"
"5350240","0.0234375","0.0234375","0.0234375","","","","","",""
"5362720","","","","0","0","0","","",""
"5362976","0.0078125","0.0078125","0.0078125","","","","","",""
"5363072","","","","","","","0.708984375","0.708984375","0.708984375"
"5373984","","","","","","","0.716796875","0.716796875","0.716796875"
"5375456","0.02734375","0.02734375","0.02734375","","","","","",""
"5375584","","","","0","0","0","","",""
"5388352","","","","","","","0.71875","0.71875","0.71875"
"5388608","0","0","0","","","","","",""
"5388672","","","","0","0","0","","",""
"5399616","0","0","0","","","","","",""
"5401248","","","","0.005859375","0.005859375","0.005859375","","",""
"5401312","","","","","","","0.71875","0.71875","0.71875"
"5413248","","","","0.005859375","0.005859375","0.005859375","","",""
"5413792","0","0","0","","","","","",""
"5414240","","","","","","","0.71875","0.71875","0.71875"
"5426880","","","","","","","0.71875","0.71875","0.71875"
"5427104","0","0","0","","","","","",""
"5427168","","","","0","0","0","","",""
"5436736","","","","","","","0.71875","0.71875","0.71875"
"5438528","0","0","0","","","","","",""
"5439712","","","","0","0","0","","",""
"5451200","","","","","","","0.71875","0.71875","0.71875"
"5452000","0.005859375","0.005859375","0.005859375","","","","","",""
"5452576","","","","0","0","0","","",""
"5463808","","","","0","0","0","","",""
"5465376","","","","","","","0.744140625","0.744140625","0.744140625"
"5465568","0.01171875","0.01171875","0.01171875","","","","","",""
"5477248","0.01171875","0.01171875","0.01171875","","","","","",""
"5477504","","","","","","","0.75","0.75","0.75"
"5477888","","","","0","0","0","","",""
"5490400","0","0","0","","","","","",""
"5490752","","","","","","","0.75","0.75","0.75"
"5491040","","","","0","0","0","","",""
"5501440","","","","0","0","0","","",""
"5503584","","","","","","","0.75","0.75","0.75"
"5503840","0","0","0","","","","","",""
"5516256","0","0","0","","","","","",""
"5516352","","","","","","","0.75","0.75","0.75"
"5516640","","","","0","0","0","","",""
"5526880","0","0","0","","","","","",""
"5529120","","","","","","","0.7265625","0.7265625","0.7265625"
"5529440","","","","0","0","0","","",""
"5542144","","","","0","0","0","","",""
"5542176","0","0","0","","","","","",""
"5542208","","","","","","","0.744140625","0.744140625","0.744140625"
"5554304","0.00390625","0.00390625","0.00390625","","","","","",""
"5554912","","","","0","0","0","","",""
"5555072","","","","","","","0.75","0.75","0.75"
"5567200","0.001953125","0.001953125","0.001953125","","","","","",""
"5567712","","","","","","","0.75","0.75","0.75"
"5567744","","","","0.005859375","0.005859375","0.005859375","","",""
"5579520","0","0","0","","","","0.75","0.75","0.75"
"5580288","","","","0","0","0","","",""
"5592800","","","","","","","0.77734375","0.77734375","0.77734375"
"5592832","0","0","0","","","","","",""
"5593248","","","","0.005859375","0.005859375","0.005859375","","",""
"5605056","","","","","","","0.8046875","0.8046875","0.8046875"
"5606112","","","","0","0","0","","",""
"5606304","0","0","0","","","","","",""
"5618656","","","","","","","0.8125","0.8125","0.8125"
"5618944","","","","0","0","0","","",""
"5618976","0","0","0","","","","","",""
"5629504","","","","","","","0.81640625","0.81640625","0.81640625"
"5631424","","","","0","0","0","","",""
"5631616","0","0","0","","","","","",""
"5643456","0","0","0","","","","","",""
"5644096","","","","0","0","0","","",""
"5644672","","","","","","","0.861328125","0.861328125","0.861328125"
"5655296","0","0","0","","","","","",""
"5656832","","","","0","0","0","","",""
"5657440","","","","","","","0.875","0.875","0.875"
"5668736","","","","","","","0.875","0.875","0.875"
"5669664","","","","0","0","0","","",""
"5670368","0.005859375","0.005859375","0.005859375","","","","","",""
"5682560","","","","","","","0.875","0.875","0.875"
"5682752","","","","0","0","0","","",""
"5683008","0.017578125","0.017578125","0.017578125","","","","","",""
"5695360","","","","","","","0.8828125","0.8828125","0.8828125"
"5695808","","","","0","0","0","","",""
"5695840","0","0","0","","","","","",""
"5708128","","","","","","","0.90625","0.90625","0.90625"
"5708672","","","","0","0","0","","",""
"5708704","0","0","0","","","","","",""
"5721024","0.005859375","0.005859375","0.005859375","","","","","",""
"5721376","","","","","","","0.91796875","0.91796875","0.91796875"
"5721536","","","","0","0","0","","",""
"5734080","0.001953125","0.001953125","0.001953125","","","","","",""
"5734112","","","","","","","0.931640625","0.931640625","0.931640625"
"5734368","","","","0","0","0","","",""
"5745952","0.00390625","0.00390625","0.00390625","","","","","",""
"5746784","","","","","","","0.94140625","0.94140625","0.94140625"
"5747104","","","","0","0","0","","",""
"5758688","","","","","","","0.9921875","0.9921875","0.9921875"
"5759616","","","","0","0","0","","",""
"5759936","0","0","0","","","","","",""
"5771904","","","","","","","1","1","1"
"5772416","0","0","0","","","","","",""
"5772480","","","","0","0","0","","",""
"5783264","","","","0","0","0","","",""
"5785344","0","0","0","","","","","",""
"5785568","","","","","","","1","1","1"
"5797312","0","0","0","","","","","",""
"5797984","","","","","","","0.98828125","0.98828125","0.98828125"
"5798304","","","","0","0","0","","",""
"5810432","","","","","","","1","1","1"
"5810880","0","0","0","","","","","",""
"5811168","","","","0","0","0","","",""
"5822880","","","","0","0","0","","",""
"5823616","","","","","","","1","1","1"
"5823936","0","0","0","","","","","",""
"5834240","","","","","","","1","1","1"
"5836384","","","","0","0","0","","",""
"5836768","0","0","0","","","","","",""
"5847904","0.005859375","0.005859375","0.005859375","","","","","",""
"5848864","","","","","","","1","1","1"
"5849568","","","","0.005859375","0.005859375","0.005859375","","",""
"5861504","","","","0.01171875","0.01171875","0.01171875","","",""
"5862208","","","","","","","0.994140625","0.994140625","0.994140625"
"5862240","0","0","0","","","","","",""
"5874784","","","","","","","0.98828125","0.98828125","0.98828125"
"5874816","0","0","0","","","","","",""
"5874880","","","","0.03515625","0.03515625","0.03515625","","",""
"5886496","0","0","0","","","","","",""
"5887808","","","","","","","1","1","1"
"5887904","","","","0.03125","0.03125","0.03125","","",""
"5900352","","","","","","","0.994140625","0.994140625","0.994140625"
"5900576","","","","0.009765625","0.009765625","0.009765625","","",""
"5900672","0","0","0","","","","","",""
"5912352","","","","","","","1","1","1"
"5913440","","","","0","0","0","","",""
"5913568","0","0","0","","","","","",""
"5925472","0.005859375","0.005859375","0.005859375","","","","","",""
"5925760","","","","0","0","0","0.994140625","0.994140625","0.994140625"
"5938752","","","","0","0","0","","",""
"5938944","0","0","0","","","","","",""
"5939008","","","","","","","1","1","1"
"5949120","","","","","","","1","1","1"
"5950144","0","0","0","","","","","",""
"5951776","","","","0","0","0","","",""
"5964224","","","","","","","0.9921875","0.9921875","0.9921875"
"5964704","0","0","0","","","","","",""
"5964768","","","","0","0","0","","",""
"5972992","0","0","0","","","","","",""
"5976896","","","","","","","0.99609375","0.99609375","0.99609375"
"5977184","","","","0","0","0","","",""
"5989792","","","","","","","0.994140625","0.994140625","0.994140625"
"5989952","","","","0","0","0","","",""
"5990016","0","0","0","","","","","",""
"6002368","0.001953125","0.001953125","0.001953125","","","","","",""
"6002912","","","","","","","1","1","1"
"6003104","","","","0","0","0","","",""
"6015552","","","","0","0","0","","",""
"6015616","0.0078125","0.0078125","0.0078125","","","","","",""
"6015872","","","","","","","1","1","1"
"6028512","","","","","","","1","1","1"
"6028672","0.001953125","0.001953125","0.001953125","","","","","",""
"6028768","","","","0","0","0","","",""
"6040896","0","0","0","","","","","",""
"6041088","","","","","","","1","1","1"
"6041472","","","","0.0390625","0.0390625","0.0390625","","",""
"6051808","","","","0.056640625","0.056640625","0.056640625","","",""
"6052992","","","","","","","1","1","1"
"6053952","0","0","0","","","","","",""
"6065248","","","","","","","1","1","1"
"6065952","","","","0.07421875","0.07421875","0.07421875","","",""
"6066752","0","0","0","","","","","",""
"6079136","","","","","","","1","1","1"
"6079424","0","0","0","","","","","",""
"6079904","","","","0.115234375","0.115234375","0.115234375","","",""
"6092320","","","","","","","1","1","1"
"6092480","","","","0.171875","0.171875","0.171875","","",""
"6092640","0","0","0","","","","","",""
"6102880","0","0","0","","","","","",""
"6105248","","","","","","","1","1","1"
"6105344","","","","0.1875","0.1875","0.1875","","",""
"6117184","","","","0.1875","0.1875","0.1875","","",""
"6118048","0","0","0","","","","","",""
"6118144","","","","","","","1","1","1"
"6129792","","","","0.208984375","0.208984375","0.208984375","","",""
"6130208","","","","","","","1","1","1"
"6130624","0","0","0","","","","","",""
"6143072","0","0","0","","","","","",""
"6143168","","","","","","","1","1","1"
"6143328","","","","0.21875","0.21875","0.21875","","",""
"6156352","0","0","0","","","","","",""
"6156512","","","","0.21875","0.21875","0.21875","1","1","1"
"6169248","0","0","0","","","","","",""
"6169312","","","","0.21875","0.21875","0.21875","","",""
"6169376","","","","","","","1","1","1"
"6181792","0","0","0","","","","","",""
"6182304","","","","","","","1","1","1"
"6182368","","","","0.21875","0.21875","0.21875","","",""
"6194432","","","","","","","0.98828125","0.98828125","0.98828125"
"6194976","0.005859375","0.005859375","0.005859375","","","","","",""
"6195008","","","","0.244140625","0.244140625","0.244140625","","",""
"6206912","","","","","","","1","1","1"
"6207488","0","0","0","","","","","",""
"6207584","","","","0.271484375","0.271484375","0.271484375","","",""
"6219200","0","0","0","","","","","",""
"6219872","","","","0.28125","0.28125","0.28125","","",""
"6220320","","","","","","","0.994140625","0.994140625","0.994140625"
"6231936","","","","0.28125","0.28125","0.28125","","",""
"6232192","","","","","","","1","1","1"
"6233504","0","0","0","","","","","",""
"6244864","","","","","","","1","1","1"
"6245408","","","","0.28125","0.28125","0.28125","","",""
"6246240","0","0","0","","","","","",""
"6257920","","","","","","","1","1","1"
"6258496","0","0","0","","","","","",""
"6259040","","","","0.3046875","0.3046875","0.3046875","","",""
"6271840","","","","0.333984375","0.333984375","0.333984375","","",""
"6271904","0","0","0","","","","","",""
"6271968","","","","","","","1","1","1"
"6284160","","","","","","","1","1","1"
"6284384","0","0","0","","","","","",""
"6284416","","","","0.375","0.375","0.375","","",""
"6296000","0","0","0","","","","","",""
"6297056","","","","0.3984375","0.3984375","0.3984375","","",""
"6297216","","","","","","","1","1","1"
"6309504","","","","0.40625","0.40625","0.40625","","",""
"6310048","","","","","","","1","1","1"
"6310336","0","0","0","","","","","",""
"6321792","","","","0.40625","0.40625","0.40625","","",""
"6322368","","","","","","","0.994140625","0.994140625","0.994140625"
"6323040","0","0","0","","","","","",""
"6335072","","","","0.40625","0.40625","0.40625","","",""
"6335712","0","0","0","","","","","",""
"6335968","","","","","","","0.994140625","0.994140625","0.994140625"
"6347904","0","0","0","","","","","",""
"6348544","","","","","","","0.990234375","0.990234375","0.990234375"
"6348608","","","","0.40625","0.40625","0.40625","","",""
"6360128","","","","0.40625","0.40625","0.40625","","",""
"6361408","0","0","0","","","","","",""
"6361536","","","","","","","0.9921875","0.9921875","0.9921875"
"6373472","","","","","","","0.994140625","0.994140625","0.994140625"
"6373760","","","","0.40625","0.40625","0.40625","","",""
"6374336","0","0","0","","","","","",""
"6386400","","","","0.412109375","0.412109375","0.412109375","","",""
"6386432","","","","","","","1","1","1"
"6386944","0","0","0","","","","","",""
"6399616","","","","0.4609375","0.4609375","0.4609375","","",""
"6399904","0.01171875","0.01171875","0.01171875","","","","1","1","1"
"6411104","0","0","0","","","","","",""
"6411936","","","","0.462890625","0.462890625","0.462890625","","",""
"6412672","","","","","","","1","1","1"
"6424992","0","0","0","","","","0.998046875","0.998046875","0.998046875"
"6425216","","","","0.470703125","0.470703125","0.470703125","","",""
"6437760","","","","","","","0.99609375","0.99609375","0.99609375"
"6438176","0","0","0","0.5","0.5","0.5","","",""
"6450368","0","0","0","","","","","",""
"6450496","","","","0.5","0.5","0.5","","",""
"6450912","","","","","","","1","1","1"
"6462208","0.005859375","0.005859375","0.005859375","","","","","",""
"6462720","","","","0.5","0.5","0.5","","",""
"6463616","","","","","","","1","1","1"
"6476352","","","","","","","1","1","1"
"6476416","","","","0.5","0.5","0.5","","",""
"6476608","0","0","0","","","","","",""
"6487648","","","","0.517578125","0.517578125","0.517578125","","",""
"6489184","0","0","0","","","","","",""
"6489344","","","","","","","1","1","1"
"6499616","","","","","","","1","1","1"
"6501824","0","0","0","","","","","",""
"6502144","","","","0.53125","0.53125","0.53125","","",""
"6514496","","","","","","","1","1","1"
"6514848","0","0","0","","","","","",""
"6515072","","","","0.53125","0.53125","0.53125","","",""
"6527456","","","","0.56640625","0.56640625","0.56640625","","",""
"6527680","","","","","","","0.994140625","0.994140625","0.994140625"
"6527808","0","0","0","","","","","",""
"6537728","","","","0.59375","0.59375","0.59375","","",""
"6539520","","","","","","","1","1","1"
"6540064","0","0","0","","","","","",""
"6552320","","","","","","","1","1","1"
"6552608","0","0","0","","","","","",""
"6553376","","","","0.59375","0.59375","0.59375","","",""
"6564960","","","","","","","1","1","1"
"6566048","","","","0.59375","0.59375","0.59375","","",""
"6566112","0","0","0","","","","","",""
"6577632","","","","0.59375","0.59375","0.59375","","",""
"6578336","0","0","0","","","","","",""
"6578976","","","","","","","1","1","1"
"6590976","","","","","","","1","1","1"
"6591360","0","0","0","","","","","",""
"6591648","","","","0.59375","0.59375","0.59375","","",""
"6602880","0","0","0","","","","","",""
"6604320","","","","0.611328125","0.611328125","0.611328125","","",""
"6604608","","","","","","","0.994140625","0.994140625","0.994140625"
"6615776","","","","0.658203125","0.658203125","0.658203125","","",""
"6616448","","","","","","","0.994140625","0.994140625","0.994140625"
"6616672","0","0","0","","","","","",""
"6630048","","","","0.6875","0.6875","0.6875","","",""
"6630112","","","","","","","1","1","1"
"6630144","0","0","0","","","","","",""
"6642816","0","0","0","","","","","",""
"6643136","","","","0.6875","0.6875","0.6875","1","1","1"
"6655552","0.005859375","0.005859375","0.005859375","","","","","",""
"6655712","","","","0.70703125","0.70703125","0.70703125","","",""
"6655968","","","","","","","1","1","1"
"6668224","","","","0.728515625","0.728515625","0.728515625","","",""
"6668416","","","","","","","1","1","1"
"6668704","0","0","0","","","","","",""
"6681184","0","0","0","","","","","",""
"6681376","","","","","","","1","1","1"
"6681440","","","","0.75","0.75","0.75","","",""
"6693600","","","","0.78125","0.78125","0.78125","","",""
"6694208","0.005859375","0.005859375","0.005859375","","","","1","1","1"
"6706048","","","","","","","1","1","1"
"6706816","","","","0.78125","0.78125","0.78125","","",""
"6707072","0","0","0","","","","","",""
"6719456","","","","0.78125","0.78125","0.78125","","",""
"6719552","","","","","","","0.994140625","0.994140625","0.994140625"
"6719808","0","0","0","","","","","",""
"6731968","0.001953125","0.001953125","0.001953125","","","","","",""
"6732000","","","","0.775390625","0.775390625","0.775390625","","",""
"6732768","","","","","","","1","1","1"
"6744832","","","","","","","1","1","1"
"6745248","0.00390625","0.00390625","0.00390625","","","","","",""
"6745280","","","","0.78125","0.78125","0.78125","","",""
"6757120","0.005859375","0.005859375","0.005859375","","","","","",""
"6757856","","","","","","","1","1","1"
"6758144","","","","0.78125","0.78125","0.78125","","",""
"6770304","","","","0.83203125","0.83203125","0.83203125","","",""
"6770496","0.0078125","0.0078125","0.0078125","","","","","",""
"6770592","","","","","","","1","1","1"
"6783616","","","","","","","1","1","1"
"6783872","","","","0.84375","0.84375","0.84375","","",""
"6783968","0.0078125","0.0078125","0.0078125","","","","","",""
"6796192","","","","0.837890625","0.837890625","0.837890625","","",""
"6796544","0.0078125","0.0078125","0.0078125","","","","","",""
"6796704","","","","","","","0.98828125","0.98828125","0.98828125"
"6807168","","","","0.84375","0.84375","0.84375","","",""
"6808096","","","","","","","1","1","1"
"6809568","0","0","0","","","","","",""
"6821856","","","","","","","1","1","1"
"6822048","","","","0.84375","0.84375","0.84375","","",""
"6822272","0","0","0","","","","","",""
"6832256","0.0234375","0.0234375","0.0234375","","","","","",""
"6835040","","","","0.84375","0.84375","0.84375","","",""
"6835104","","","","","","","1","1","1"
"6846400","","","","","","","1","1","1"
"6846816","","","","0.84375","0.84375","0.84375","","",""
"6847936","0","0","0","","","","","",""
"6858496","","","","","","","1","1","1"
"6859744","0","0","0","","","","","",""
"6860416","","","","0.837890625","0.837890625","0.837890625","","",""
"6872992","0","0","0","","","","","",""
"6873440","","","","0.84375","0.84375","0.84375","","",""
"6873536","","","","","","","1","1","1"
"6885440","","","","0.84375","0.84375","0.84375","","",""
"6885984","","","","","","","1","1","1"
"6886112","0","0","0","","","","","",""
"6897728","","","","","","","0.994140625","0.994140625","0.994140625"
"6898624","0","0","0","","","","","",""
"6898880","","","","0.84375","0.84375","0.84375","","",""
"6910944","","","","0.84375","0.84375","0.84375","","",""
"6911392","","","","","","","1","1","1"
"6911712","0","0","0","","","","","",""
"6923456","","","","0.875","0.875","0.875","","",""
"6924608","0","0","0","","","","","",""
"6924704","","","","","","","0.998046875","0.998046875","0.998046875"
"6937184","","","","","","","0.99609375","0.99609375","0.99609375"
"6937248","0","0","0","","","","","",""
"6937312","","","","0.875","0.875","0.875","","",""
"6949184","","","","0.880859375","0.880859375","0.880859375","","",""
"6949760","","","","","","","0.994140625","0.994140625","0.994140625"
"6950304","0","0","0","","","","","",""
"6961664","","","","0.919921875","0.919921875","0.919921875","","",""
"6961696","0","0","0","","","","","",""
"6963040","","","","","","","1","1","1"
"6974880","0.005859375","0.005859375","0.005859375","","","","","",""
"6975072","","","","","","","1","1","1"
"6975136","","","","0.958984375","0.958984375","0.958984375","","",""
"6987200","","","","","","","1","1","1"
"6988448","0","0","0","","","","","",""
"6988576","","","","0.96875","0.96875","0.96875","","",""
"7000064","","","","0.970703125","0.970703125","0.970703125","","",""
"7001120","","","","","","","0.994140625","0.994140625","0.994140625"
"7001216","0.005859375","0.005859375","0.005859375","","","","","",""
"7012224","","","","0.994140625","0.994140625","0.994140625","","",""
"7013088","","","","","","","1","1","1"
"7014368","0.005859375","0.005859375","0.005859375","","","","","",""
"7026176","0","0","0","","","","","",""
"7027008","","","","1","1","1","","",""
"7027072","","","","","","","0.994140625","0.994140625","0.994140625"
"7039136","","","","1","1","1","","",""
"7039296","","","","","","","1","1","1"
"7039648","0","0","0","","","","","",""
"7051904","","","","1","1","1","","",""
"7052544","0","0","0","","","","","",""
"7052576","","","","","","","1","1","1"
"7064640","","","","","","","0.994140625","0.994140625","0.994140625"
"7065408","0","0","0","","","","","",""
"7065440","","","","1","1","1","","",""
"7075616","","","","","","","0.994140625","0.994140625","0.994140625"
"7077888","","","","1","1","1","","",""
"7078368","0","0","0","","","","","",""
"7090912","0","0","0","","","","","",""
"7091168","","","","1","1","1","1","1","1"
"7102240","0","0","0","","","","","",""
"7103328","","","","","","","1","1","1"
"7103776","","","","1","1","1","","",""
"7115232","0.005859375","0.005859375","0.005859375","","","","","",""
"7116224","","","","","","","1","1","1"
