"Step","MDM_3 - hierarchy_use/hierarchy_selected_4","MDM_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_2 - hierarchy_use/hierarchy_selected_4","MDM_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_1 - hierarchy_use/hierarchy_selected_4","MDM_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_1 - hierarchy_use/hierarchy_selected_4__MAX"
"25702208","","","","","","","0.96875","0.96875","0.96875"
"25714208","","","","","","","0.96875","0.96875","0.96875"
"25719456","1","1","1","","","","","",""
"25719744","","","","1","1","1","","",""
"25727392","","","","","","","0.96875","0.96875","0.96875"
"25739264","1","1","1","","","","","",""
"25739552","","","","1","1","1","","",""
"25740768","","","","","","","0.96875","0.96875","0.96875"
"25753312","","","","","","","0.96875","0.96875","0.96875"
"25759808","0.9887499809265137","0.9887499809265137","0.9887499809265137","","","","","",""
"25759840","","","","1","1","1","","",""
"25766208","","","","","","","0.96875","0.96875","0.96875"
"25778432","","","","","","","0.96875","0.96875","0.96875"
"25779360","1","1","1","","","","","",""
"25779424","","","","1","1","1","","",""
"25791008","","","","","","","0.96875","0.96875","0.96875"
"25796928","1","1","1","","","","","",""
"25799968","","","","1","1","1","","",""
"25804608","","","","","","","0.96875","0.96875","0.96875"
"25817312","","","","","","","0.96875","0.96875","0.96875"
"25819392","","","","1","1","1","","",""
"25819808","1","1","1","","","","","",""
"25829376","","","","","","","0.96875","0.96875","0.96875"
"25838080","","","","1","1","1","","",""
"25839296","1","1","1","","","","","",""
"25842656","","","","","","","0.96875","0.96875","0.96875"
"25855744","","","","","","","0.96875","0.96875","0.96875"
"25858848","","","","1","1","1","","",""
"25859904","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"25868640","","","","","","","0.96875","0.96875","0.96875"
"25879136","","","","1","1","1","","",""
"25879328","1","1","1","","","","","",""
"25881440","","","","","","","0.96875","0.96875","0.96875"
"25894048","","","","","","","0.96875","0.96875","0.96875"
"25899488","1","1","1","","","","","",""
"25899680","","","","1","1","1","","",""
"25906880","","","","","","","0.96875","0.96875","0.96875"
"25918464","1","1","1","","","","","",""
"25919424","","","","","","","0.96875","0.96875","0.96875"
"25919520","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"25932224","","","","","","","0.96875","0.96875","0.96875"
"25938752","1","1","1","","","","","",""
"25939840","","","","1","1","1","","",""
"25944832","","","","","","","0.96875","0.96875","0.96875"
"25957056","","","","","","","0.96875","0.96875","0.96875"
"25958720","","","","1","1","1","","",""
"25959680","1","1","1","","","","","",""
"25971040","","","","","","","0.96875","0.96875","0.96875"
"25978848","0.9924999475479126","0.9924999475479126","0.9924999475479126","","","","","",""
"25979008","","","","1","1","1","","",""
"25983616","","","","","","","0.96875","0.96875","0.96875"
"25996672","","","","","","","0.96875","0.96875","0.96875"
"25998784","1","1","1","","","","","",""
"25999648","","","","1","1","1","","",""
"26009568","","","","","","","0.96875","0.96875","0.96875"
"26018496","0.9924999475479126","0.9924999475479126","0.9924999475479126","","","","","",""
"26019680","","","","1","1","1","","",""
"26022144","","","","","","","0.96875","0.96875","0.96875"
"26034336","","","","","","","0.96875","0.96875","0.96875"
"26038528","","","","1","1","1","","",""
"26039872","1","1","1","","","","","",""
"26047904","","","","","","","0.96875","0.96875","0.96875"
"26059360","","","","1","1","1","","",""
"26059808","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"26059904","","","","","","","0.96875","0.96875","0.96875"
"26073152","","","","","","","0.96875","0.96875","0.96875"
"26079200","0.9899999499320984","0.9899999499320984","0.9899999499320984","","","","","",""
"26079968","","","","1","1","1","","",""
"26086112","","","","","","","0.96875","0.96875","0.96875"
"26099040","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"26099072","0.9987499713897705","0.9987499713897705","0.9987499713897705","","","","","",""
"26099104","","","","","","","0.96875","0.96875","0.96875"
"26111424","","","","","","","0.96875","0.96875","0.96875"
"26118016","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"26119520","","","","1","1","1","","",""
"26124512","","","","","","","0.96875","0.96875","0.96875"
"26136992","1","1","1","","","","","",""
"26137408","","","","","","","0.96875","0.96875","0.96875"
"26139552","","","","1","1","1","","",""
"26150368","","","","","","","0.96875","0.96875","0.96875"
"26158624","1","1","1","","","","","",""
"26159104","","","","1","1","1","","",""
"26161824","","","","","","","0.96875","0.96875","0.96875"
"26175936","","","","","","","0.96875","0.96875","0.96875"
"26179136","","","","1","1","1","","",""
"26179392","0.9987499713897705","0.9987499713897705","0.9987499713897705","","","","","",""
"26188576","","","","","","","0.96875","0.96875","0.96875"
"26199136","0.9949999451637268","0.9949999451637268","0.9949999451637268","","","","","",""
"26199392","","","","1","1","1","","",""
"26201568","","","","","","","0.96875","0.96875","0.96875"
"26213824","","","","","","","0.947265625","0.947265625","0.947265625"
"26219456","0.9987499713897705","0.9987499713897705","0.9987499713897705","","","","","",""
"26219840","","","","1","1","1","","",""
"26226816","","","","","","","0.890625","0.890625","0.890625"
"26239520","","","","","","","0.861328125","0.861328125","0.861328125"
"26239648","","","","1","1","1","","",""
"26239936","0.9924999475479126","0.9924999475479126","0.9924999475479126","","","","","",""
"26251360","","","","","","","0.83984375","0.83984375","0.83984375"
"26259840","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"26259968","1","1","1","","","","","",""
"26265408","","","","","","","0.8125","0.8125","0.8125"
"26277760","","","","","","","0.77734375","0.77734375","0.77734375"
"26278624","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"26278720","","","","0.9750000238418579","0.9750000238418579","0.9750000238418579","","",""
"26290656","","","","","","","0.763671875","0.763671875","0.763671875"
"26299392","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"26299968","1","1","1","","","","","",""
"26303712","","","","","","","0.75","0.75","0.75"
"26315296","","","","","","","0.7421875","0.7421875","0.7421875"
"26319584","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"26319648","0.9937499761581421","0.9937499761581421","0.9937499761581421","","","","","",""
"26329472","","","","","","","0.71875","0.71875","0.71875"
"26339648","","","","0.9624999761581421","0.9624999761581421","0.9624999761581421","","",""
"26339744","0.9987499713897705","0.9987499713897705","0.9987499713897705","","","","","",""
"26341184","","","","","","","0.6953125","0.6953125","0.6953125"
"26354720","","","","","","","0.66796875","0.66796875","0.66796875"
"26359200","","","","0.9750000238418579","0.9750000238418579","0.9750000238418579","","",""
"26359552","1","1","1","","","","","",""
"26367872","","","","","","","0.65625","0.65625","0.65625"
"26379648","","","","0.96875","0.96875","0.96875","","",""
"26379840","1","1","1","","","","","",""
"26380480","","","","","","","0.65625","0.65625","0.65625"
"26393312","","","","","","","0.65625","0.65625","0.65625"
"26399776","","","","0.956250011920929","0.956250011920929","0.956250011920929","","",""
"26399936","1","1","1","","","","","",""
"26406336","","","","","","","0.65625","0.65625","0.65625"
"26418752","","","","","","","0.638671875","0.638671875","0.638671875"
"26419584","","","","0.9437500238418579","0.9437500238418579","0.9437500238418579","","",""
"26419936","1","1","1","","","","","",""
"26430368","","","","","","","0.625","0.625","0.625"
"26439872","1","1","1","","","","","",""
"26439936","","","","0.918749988079071","0.918749988079071","0.918749988079071","","",""
"26443840","","","","","","","0.62109375","0.62109375","0.62109375"
"26457536","","","","","","","0.59375","0.59375","0.59375"
"26458560","","","","0.9125000238418579","0.9125000238418579","0.9125000238418579","","",""
"26459936","1","1","1","","","","","",""
"26470112","","","","","","","0.59375","0.59375","0.59375"
"26479488","","","","0.9125000238418579","0.9125000238418579","0.9125000238418579","","",""
"26479776","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"26483168","","","","","","","0.59375","0.59375","0.59375"
"26494752","","","","","","","0.59375","0.59375","0.59375"
"26499360","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"26499840","","","","0.925000011920929","0.925000011920929","0.925000011920929","","",""
"26508064","","","","","","","0.59375","0.59375","0.59375"
"26519680","1","1","1","","","","","",""
"26519776","","","","0.9312499761581421","0.9312499761581421","0.9312499761581421","","",""
"26521088","","","","","","","0.583984375","0.583984375","0.583984375"
"26534176","","","","","","","0.5625","0.5625","0.5625"
"26538720","0.9924999475479126","0.9924999475479126","0.9924999475479126","","","","","",""
"26539648","","","","0.9312499761581421","0.9312499761581421","0.9312499761581421","","",""
"26547136","","","","","","","0.560546875","0.560546875","0.560546875"
"26559360","1","1","1","","","","","",""
"26559488","","","","0.925000011920929","0.925000011920929","0.925000011920929","","",""
"26559936","","","","","","","0.552734375","0.552734375","0.552734375"
"26572032","","","","","","","0.521484375","0.521484375","0.521484375"
"26578848","","","","0.9375","0.9375","0.9375","","",""
"26579712","1","1","1","","","","","",""
"26584480","","","","","","","0.478515625","0.478515625","0.478515625"
"26597888","","","","","","","0.443359375","0.443359375","0.443359375"
"26598720","","","","0.925000011920929","0.925000011920929","0.925000011920929","","",""
"26599200","1","1","1","","","","","",""
"26611040","","","","","","","0.4375","0.4375","0.4375"
"26617184","1","1","1","","","","","",""
"26618752","","","","0.887499988079071","0.887499988079071","0.887499988079071","","",""
"26622144","","","","","","","0.4375","0.4375","0.4375"
"26636608","","","","","","","0.427734375","0.427734375","0.427734375"
"26639328","0.9887499809265137","0.9887499809265137","0.9887499809265137","","","","","",""
"26639680","","","","0.8687499761581421","0.8687499761581421","0.8687499761581421","","",""
"26649216","","","","","","","0.3828125","0.3828125","0.3828125"
"26659520","1","1","1","","","","","",""
"26659744","","","","0.8687499761581421","0.8687499761581421","0.8687499761581421","","",""
"26662176","","","","","","","0.39453125","0.39453125","0.39453125"
"26674976","","","","","","","0.3828125","0.3828125","0.3828125"
"26679520","1","1","1","","","","","",""
"26679968","","","","0.875","0.875","0.875","","",""
"26687488","","","","","","","0.353515625","0.353515625","0.353515625"
"26699616","1","1","1","","","","","",""
"26699968","","","","0.8500000238418579","0.8500000238418579","0.8500000238418579","","",""
"26700544","","","","","","","0.3125","0.3125","0.3125"
"26713344","","","","","","","0.3125","0.3125","0.3125"
"26718752","1","1","1","","","","","",""
"26719072","","","","0.824999988079071","0.824999988079071","0.824999988079071","","",""
"26725312","","","","","","","0.318359375","0.318359375","0.318359375"
"26737824","","","","","","","0.318359375","0.318359375","0.318359375"
"26739808","1","1","1","","","","","",""
"26739936","","","","0.8125","0.8125","0.8125","","",""
"26750656","","","","","","","0.3125","0.3125","0.3125"
"26757984","","","","0.7562500238418579","0.7562500238418579","0.7562500238418579","","",""
"26759840","0.9924999475479126","0.9924999475479126","0.9924999475479126","","","","","",""
"26764416","","","","","","","0.3125","0.3125","0.3125"
"26776096","","","","","","","0.3125","0.3125","0.3125"
"26778112","1","1","1","","","","","",""
"26779424","","","","0.75","0.75","0.75","","",""
"26790176","","","","","","","0.322265625","0.322265625","0.322265625"
"26799680","1","1","1","","","","","",""
"26799904","","","","0.75","0.75","0.75","","",""
"26802400","","","","","","","0.33203125","0.33203125","0.33203125"
"26815168","","","","","","","0.318359375","0.318359375","0.318359375"
"26818048","","","","0.75","0.75","0.75","","",""
"26818208","0.9924999475479126","0.9924999475479126","0.9924999475479126","","","","","",""
"26828160","","","","","","","0.291015625","0.291015625","0.291015625"
"26838464","","","","0.7437499761581421","0.7437499761581421","0.7437499761581421","","",""
"26839968","1","1","1","","","","","",""
"26841280","","","","","","","0.28125","0.28125","0.28125"
"26854336","","","","","","","0.28125","0.28125","0.28125"
"26859936","0.9887499809265137","0.9887499809265137","0.9887499809265137","0.7250000238418579","0.7250000238418579","0.7250000238418579","","",""
"26867136","","","","","","","0.28125","0.28125","0.28125"
"26878304","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"26879104","","","","","","","0.28125","0.28125","0.28125"
"26879552","","","","0.7124999761581421","0.7124999761581421","0.7124999761581421","","",""
"26890976","","","","","","","0.28125","0.28125","0.28125"
"26898816","","","","0.6937500238418579","0.6937500238418579","0.6937500238418579","","",""
"26899872","1","1","1","","","","","",""
"26904576","","","","","","","0.28125","0.28125","0.28125"
"26918048","","","","","","","0.28125","0.28125","0.28125"
"26919360","1","1","1","","","","","",""
"26919552","","","","0.706250011920929","0.706250011920929","0.706250011920929","","",""
"26929792","","","","","","","0.28125","0.28125","0.28125"
"26939552","","","","0.699999988079071","0.699999988079071","0.699999988079071","","",""
"26939840","0.9924999475479126","0.9924999475479126","0.9924999475479126","","","","","",""
"26943968","","","","","","","0.28125","0.28125","0.28125"
"26955712","","","","","","","0.28125","0.28125","0.28125"
"26958272","","","","0.699999988079071","0.699999988079071","0.699999988079071","","",""
"26958912","1","1","1","","","","","",""
"26969568","","","","","","","0.28125","0.28125","0.28125"
"26979712","1","1","1","","","","","",""
"26979776","","","","0.71875","0.71875","0.71875","","",""
"26980800","","","","","","","0.28125","0.28125","0.28125"
"26995072","","","","","","","0.28125","0.28125","0.28125"
"26999200","1","1","1","","","","","",""
"26999968","","","","0.7437499761581421","0.7437499761581421","0.7437499761581421","","",""
"27007872","","","","","","","0.28125","0.28125","0.28125"
"27019424","1","1","1","","","","","",""
"27019520","","","","0.699999988079071","0.699999988079071","0.699999988079071","","",""
"27019808","","","","","","","0.28125","0.28125","0.28125"
"27033184","","","","","","","0.29296875","0.29296875","0.29296875"
"27038368","","","","0.675000011920929","0.675000011920929","0.675000011920929","","",""
"27039968","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"27046144","","","","","","","0.30078125","0.30078125","0.30078125"
"27058432","","","","","","","0.28515625","0.28515625","0.28515625"
"27059712","1","1","1","","","","","",""
"27059776","","","","0.65625","0.65625","0.65625","","",""
"27071232","","","","","","","0.369140625","0.369140625","0.369140625"
"27078144","1","1","1","","","","","",""
"27079968","","","","0.6875","0.6875","0.6875","","",""
"27084512","","","","","","","0.31640625","0.31640625","0.31640625"
"27097248","","","","","","","0.298828125","0.298828125","0.298828125"
"27098464","","","","0.699999988079071","0.699999988079071","0.699999988079071","","",""
"27098784","1","1","1","","","","","",""
"27109312","","","","","","","0.298828125","0.298828125","0.298828125"
"27118496","1","1","1","","","","","",""
"27119264","","","","0.6937500238418579","0.6937500238418579","0.6937500238418579","","",""
"27121440","","","","","","","0.306640625","0.306640625","0.306640625"
"27135104","","","","","","","0.3125","0.3125","0.3125"
"27139232","","","","0.6625000238418579","0.6625000238418579","0.6625000238418579","","",""
"27139648","1","1","1","","","","","",""
"27148480","","","","","","","0.32421875","0.32421875","0.32421875"
"27159200","1","1","1","","","","","",""
"27159968","","","","0.6625000238418579","0.6625000238418579","0.6625000238418579","","",""
"27161472","","","","","","","0.337890625","0.337890625","0.337890625"
"27172256","","","","","","","0.322265625","0.322265625","0.322265625"
"27178784","1","1","1","","","","","",""
"27179904","","","","0.668749988079071","0.668749988079071","0.668749988079071","","",""
"27185856","","","","","","","0.318359375","0.318359375","0.318359375"
"27198944","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"27199424","","","","0.65625","0.65625","0.65625","","",""
"27199520","","","","","","","0.30078125","0.30078125","0.30078125"
"27210976","","","","","","","0.3203125","0.3203125","0.3203125"
"27217856","1","1","1","","","","","",""
"27218528","","","","0.65625","0.65625","0.65625","","",""
"27224384","","","","","","","0.33984375","0.33984375","0.33984375"
"27238048","","","","","","","0.326171875","0.326171875","0.326171875"
"27239328","1","1","1","","","","","",""
"27239648","","","","0.6625000238418579","0.6625000238418579","0.6625000238418579","","",""
"27250496","","","","","","","0.349609375","0.349609375","0.349609375"
"27259520","1","1","1","","","","","",""
"27259904","","","","0.675000011920929","0.675000011920929","0.675000011920929","","",""
"27263200","","","","","","","0.33203125","0.33203125","0.33203125"
"27276448","","","","","","","0.3125","0.3125","0.3125"
"27278368","","","","0.675000011920929","0.675000011920929","0.675000011920929","","",""
"27278912","1","1","1","","","","","",""
"27289120","","","","","","","0.3125","0.3125","0.3125"
"27299648","","","","0.6625000238418579","0.6625000238418579","0.6625000238418579","","",""
"27299936","1","1","1","","","","","",""
"27301280","","","","","","","0.30078125","0.30078125","0.30078125"
"27313568","","","","","","","0.275390625","0.275390625","0.275390625"
"27319040","","","","0.668749988079071","0.668749988079071","0.668749988079071","","",""
"27319776","0.9887499809265137","0.9887499809265137","0.9887499809265137","","","","","",""
"27327264","","","","","","","0.291015625","0.291015625","0.291015625"
"27338496","1","1","1","","","","","",""
"27339648","","","","0.6875","0.6875","0.6875","","",""
"27340544","","","","","","","0.2890625","0.2890625","0.2890625"
"27353056","","","","","","","0.29296875","0.29296875","0.29296875"
"27358880","","","","0.706250011920929","0.706250011920929","0.706250011920929","","",""
"27359872","0.9962499737739563","0.9962499737739563","0.9962499737739563","","","","","",""
"27366144","","","","","","","0.287109375","0.287109375","0.287109375"
"27376320","0.96875","0.96875","0.96875","","","","","",""
"27378400","","","","","","","0.29296875","0.29296875","0.29296875"
"27379552","","","","0.6812499761581421","0.6812499761581421","0.6812499761581421","","",""
"27391328","","","","","","","0.26953125","0.26953125","0.26953125"
"27398496","0.96875","0.96875","0.96875","","","","","",""
"27399392","","","","0.675000011920929","0.675000011920929","0.675000011920929","","",""
"27403968","","","","","","","0.248046875","0.248046875","0.248046875"
"27415904","","","","","","","0.21484375","0.21484375","0.21484375"
"27418400","","","","0.699999988079071","0.699999988079071","0.699999988079071","","",""
"27419616","0.9649999737739563","0.9649999737739563","0.9649999737739563","","","","","",""
"27429632","","","","","","","0.201171875","0.201171875","0.201171875"
"27438208","","","","0.6875","0.6875","0.6875","","",""
"27438688","0.96875","0.96875","0.96875","","","","","",""
"27442976","","","","","","","0.20703125","0.20703125","0.20703125"
"27455360","","","","","","","0.20703125","0.20703125","0.20703125"
"27459616","","","","0.675000011920929","0.675000011920929","0.675000011920929","","",""
"27459712","0.9587499499320984","0.9587499499320984","0.9587499499320984","","","","","",""
"27468736","","","","","","","0.1875","0.1875","0.1875"
"27478720","","","","0.6875","0.6875","0.6875","","",""
"27478816","0.9674999713897705","0.9674999713897705","0.9674999713897705","","","","","",""
"27481152","","","","","","","0.1875","0.1875","0.1875"
"27494144","","","","","","","0.1875","0.1875","0.1875"
"27498592","","","","0.71875","0.71875","0.71875","","",""
"27499616","0.96875","0.96875","0.96875","","","","","",""
"27506944","","","","","","","0.193359375","0.193359375","0.193359375"
"27519840","0.9649999737739563","0.9649999737739563","0.9649999737739563","","","","","",""
"27519872","","","","0.737500011920929","0.737500011920929","0.737500011920929","","",""
"27519936","","","","","","","0.1875","0.1875","0.1875"
"27532320","","","","","","","0.19921875","0.19921875","0.19921875"
"27539744","0.9612499475479126","0.9612499475479126","0.9612499475479126","","","","","",""
"27539936","","","","0.737500011920929","0.737500011920929","0.737500011920929","","",""
"27545152","","","","","","","0.1875","0.1875","0.1875"
"27558144","","","","","","","0.1875","0.1875","0.1875"
"27558624","0.9325000047683716","0.9325000047683716","0.9325000047683716","","","","","",""
"27559808","","","","0.762499988079071","0.762499988079071","0.762499988079071","","",""
"27569536","","","","","","","0.1875","0.1875","0.1875"
"27579232","0.9350000023841858","0.9350000023841858","0.9350000023841858","","","","","",""
"27579648","","","","0.7562500238418579","0.7562500238418579","0.7562500238418579","","",""
"27583232","","","","","","","0.193359375","0.193359375","0.193359375"
"27596032","","","","","","","0.1875","0.1875","0.1875"
"27599424","0.9375","0.9375","0.9375","","","","","",""
"27599840","","","","0.768750011920929","0.768750011920929","0.768750011920929","","",""
"27609440","","","","","","","0.193359375","0.193359375","0.193359375"
"27619200","0.9375","0.9375","0.9375","","","","","",""
"27619296","","","","0.78125","0.78125","0.78125","","",""
"27622240","","","","","","","0.1875","0.1875","0.1875"
"27632608","","","","","","","0.18359375","0.18359375","0.18359375"
"27637824","0.9375","0.9375","0.9375","","","","","",""
"27639904","","","","0.793749988079071","0.793749988079071","0.793749988079071","","",""
"27647136","","","","","","","0.19140625","0.19140625","0.19140625"
"27658400","0.9375","0.9375","0.9375","","","","","",""
"27659744","","","","0.8187500238418579","0.8187500238418579","0.8187500238418579","","",""
"27660672","","","","","","","0.171875","0.171875","0.171875"
"27672704","","","","","","","0.125","0.125","0.125"
"27678816","0.9375","0.9375","0.9375","","","","","",""
"27678944","","","","0.824999988079071","0.824999988079071","0.824999988079071","","",""
"27686112","","","","","","","0.125","0.125","0.125"
"27696224","0.9375","0.9375","0.9375","","","","","",""
"27698592","","","","","","","0.125","0.125","0.125"
"27699872","","","","0.824999988079071","0.824999988079071","0.824999988079071","","",""
"27711552","","","","","","","0.119140625","0.119140625","0.119140625"
"27717792","","","","0.84375","0.84375","0.84375","","",""
"27718912","0.9375","0.9375","0.9375","","","","","",""
"27724000","","","","","","","0.095703125","0.095703125","0.095703125"
"27735360","0.9337499737739563","0.9337499737739563","0.9337499737739563","","","","","",""
"27737120","","","","","","","0.09375","0.09375","0.09375"
"27739136","","","","0.84375","0.84375","0.84375","","",""
"27750304","","","","","","","0.099609375","0.099609375","0.099609375"
"27758272","0.9375","0.9375","0.9375","","","","","",""
"27759648","","","","0.84375","0.84375","0.84375","","",""
"27762112","","","","","","","0.09375","0.09375","0.09375"
"27775968","","","","","","","0.068359375","0.068359375","0.068359375"
"27777536","0.9375","0.9375","0.9375","","","","","",""
"27778880","","","","0.84375","0.84375","0.84375","","",""
"27788640","","","","","","","0.0625","0.0625","0.0625"
"27798144","0.9375","0.9375","0.9375","","","","","",""
"27798880","","","","0.8374999761581421","0.8374999761581421","0.8374999761581421","","",""
"27801088","","","","","","","0.068359375","0.068359375","0.068359375"
"27814208","","","","","","","0.0625","0.0625","0.0625"
"27818592","","","","0.824999988079071","0.824999988079071","0.824999988079071","","",""
"27818976","0.9375","0.9375","0.9375","","","","","",""
"27826784","","","","","","","0.0625","0.0625","0.0625"
"27834656","0.9375","0.9375","0.9375","","","","","",""
"27839808","","","","0.831250011920929","0.831250011920929","0.831250011920929","","",""
"27839904","","","","","","","0.0390625","0.0390625","0.0390625"
"27851424","","","","","","","0.01171875","0.01171875","0.01171875"
"27858432","0.9375","0.9375","0.9375","","","","","",""
"27859840","","","","0.875","0.875","0.875","","",""
"27865312","","","","","","","0.005859375","0.005859375","0.005859375"
"27878144","","","","","","","0.005859375","0.005859375","0.005859375"
"27879168","0.9375","0.9375","0.9375","","","","","",""
"27879648","","","","0.875","0.875","0.875","","",""
"27890240","","","","","","","0","0","0"
"27898368","0.9375","0.9375","0.9375","","","","","",""
"27899936","","","","0.8999999761581421","0.8999999761581421","0.8999999761581421","","",""
"27903840","","","","","","","0.005859375","0.005859375","0.005859375"
"27916128","","","","","","","0","0","0"
"27916384","0.9375","0.9375","0.9375","","","","","",""
"27919968","","","","0.90625","0.90625","0.90625","","",""
"27928736","","","","","","","0","0","0"
"27939328","0.9337499737739563","0.9337499737739563","0.9337499737739563","","","","","",""
"27939712","","","","0.90625","0.90625","0.90625","","",""
"27942336","","","","","","","0","0","0"
"27954784","","","","","","","0.005859375","0.005859375","0.005859375"
"27958976","0.9375","0.9375","0.9375","","","","","",""
"27959424","","","","0.90625","0.90625","0.90625","","",""
"27967712","","","","","","","0","0","0"
"27979392","","","","","","","0","0","0"
"27979680","","","","0.925000011920929","0.925000011920929","0.925000011920929","","",""
"27979968","0.9375","0.9375","0.9375","","","","","",""
"27992992","","","","","","","0","0","0"
"27999040","","","","0.949999988079071","0.949999988079071","0.949999988079071","","",""
"27999104","0.9375","0.9375","0.9375","","","","","",""
"28005632","","","","","","","0","0","0"
"28018656","","","","","","","0","0","0"
"28019008","0.9375","0.9375","0.9375","","","","","",""
"28019968","","","","0.956250011920929","0.956250011920929","0.956250011920929","","",""
"28030048","","","","","","","0.005859375","0.005859375","0.005859375"
"28038304","0.9375","0.9375","0.9375","","","","","",""
"28039072","","","","0.96875","0.96875","0.96875","","",""
"28043680","","","","","","","0","0","0"
"28057344","","","","","","","0","0","0"
"28058624","","","","0.96875","0.96875","0.96875","","",""
"28059936","0.9375","0.9375","0.9375","","","","","",""
"28069824","","","","","","","0","0","0"
"28077984","","","","0.96875","0.96875","0.96875","","",""
"28079072","0.9375","0.9375","0.9375","","","","","",""
"28083136","","","","","","","0","0","0"
"28095424","","","","","","","0","0","0"
"28099456","","","","0.9624999761581421","0.9624999761581421","0.9624999761581421","","",""
"28099840","0.9375","0.9375","0.9375","","","","","",""
"28107136","","","","","","","0","0","0"
"28117760","0.9375","0.9375","0.9375","","","","","",""
"28118816","","","","0.9624999761581421","0.9624999761581421","0.9624999761581421","","",""
"28121440","","","","","","","0","0","0"
"28132256","","","","","","","0","0","0"
"28138976","0.9375","0.9375","0.9375","","","","","",""
"28139968","","","","0.987500011920929","0.987500011920929","0.987500011920929","","",""
"28145152","","","","","","","0.005859375","0.005859375","0.005859375"
"28158944","0.9337499737739563","0.9337499737739563","0.9337499737739563","","","","","",""
"28159840","","","","0.9937499761581421","0.9937499761581421","0.9937499761581421","","",""
"28159968","","","","","","","0","0","0"
"28172736","","","","","","","0","0","0"
"28179328","0.9375","0.9375","0.9375","","","","","",""
"28179808","","","","1","1","1","","",""
"28185280","","","","","","","0","0","0"
"28197856","","","","","","","0","0","0"
"28197952","0.9375","0.9375","0.9375","","","","","",""
"28198976","","","","1","1","1","","",""
"28211104","","","","","","","0.005859375","0.005859375","0.005859375"
"28217664","0.9375","0.9375","0.9375","","","","","",""
"28219104","","","","1","1","1","","",""
"28223872","","","","","","","0","0","0"
"28236672","","","","","","","0","0","0"
"28238144","0.9375","0.9375","0.9375","","","","","",""
"28239456","","","","1","1","1","","",""
"28249088","","","","","","","0.005859375","0.005859375","0.005859375"
"28259072","","","","1","1","1","","",""
"28259328","0.9375","0.9375","0.9375","","","","","",""
"28261952","","","","","","","0","0","0"
"28274432","","","","","","","0.005859375","0.005859375","0.005859375"
"28276512","0.9375","0.9375","0.9375","","","","","",""
"28279712","","","","1","1","1","","",""
"28287520","","","","","","","0.005859375","0.005859375","0.005859375"
"28298816","0.9375","0.9375","0.9375","","","","","",""
"28299072","","","","1","1","1","","",""
"28300416","","","","","","","0","0","0"
"28313504","","","","","","","0","0","0"
"28315328","0.9375","0.9375","0.9375","","","","","",""
"28319200","","","","0.9750000238418579","0.9750000238418579","0.9750000238418579","","",""
"28325888","","","","","","","0","0","0"
"28338048","0.9375","0.9375","0.9375","","","","","",""
"28338880","","","","","","","0","0","0"
"28339520","","","","0.987500011920929","0.987500011920929","0.987500011920929","","",""
"28351712","","","","","","","0","0","0"
"28359296","0.9375","0.9375","0.9375","","","","","",""
"28359584","","","","1","1","1","","",""
"28364640","","","","","","","0.005859375","0.005859375","0.005859375"
"28375872","","","","","","","0","0","0"
"28378944","0.9375","0.9375","0.9375","","","","","",""
"28379808","","","","1","1","1","","",""
"28389632","","","","","","","0","0","0"
"28396640","0.9375","0.9375","0.9375","","","","","",""
"28399424","","","","1","1","1","","",""
"28403072","","","","","","","0","0","0"
"28415808","","","","","","","0","0","0"
"28419712","","","","1","1","1","","",""
"28419776","0.9375","0.9375","0.9375","","","","","",""
"28428608","","","","","","","0","0","0"
"28439648","","","","1","1","1","","",""
"28439744","0.9375","0.9375","0.9375","","","","","",""
"28441120","","","","","","","0","0","0"
"28453696","","","","","","","0.017578125","0.017578125","0.017578125"
"28456704","0.9375","0.9375","0.9375","","","","","",""
"28458368","","","","1","1","1","","",""
"28466176","","","","","","","0","0","0"
"28477824","","","","1","1","1","","",""
"28478592","0.9375","0.9375","0.9375","","","","","",""
"28479488","","","","","","","0","0","0"
"28491904","","","","","","","0","0","0"
"28495360","0.9375","0.9375","0.9375","","","","","",""
"28499488","","","","1","1","1","","",""
"28505024","","","","","","","0.005859375","0.005859375","0.005859375"
