"Step","MDM_3 - hierarchy_use/hierarchy_selected_3","MDM_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_2 - hierarchy_use/hierarchy_selected_3","MDM_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_1 - hierarchy_use/hierarchy_selected_3","MDM_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_1 - hierarchy_use/hierarchy_selected_3__MAX"
"41418848","","","","","","","0.994140625","0.994140625","0.994140625"
"41419936","0.4137499928474426","0.4137499928474426","0.4137499928474426","","","","","",""
"41432960","","","","","","","1","1","1"
"41437216","0.40625","0.40625","0.40625","","","","","",""
"41439584","","","","0","0","0","","",""
"41445440","","","","","","","0.994140625","0.994140625","0.994140625"
"41459072","","","","","","","1","1","1"
"41459680","0.40625","0.40625","0.40625","","","","","",""
"41459808","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"41471008","","","","","","","1","1","1"
"41479936","0.4137499928474426","0.4137499928474426","0.4137499928474426","","","","","",""
"41479968","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"41484672","","","","","","","1","1","1"
"41497472","","","","","","","1","1","1"
"41499392","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"41499520","0.40625","0.40625","0.40625","","","","","",""
"41510240","","","","","","","1","1","1"
"41516384","","","","0","0","0","","",""
"41519616","0.40625","0.40625","0.40625","","","","","",""
"41522688","","","","","","","0.998046875","0.998046875","0.998046875"
"41534912","","","","","","","0.99609375","0.99609375","0.99609375"
"41539520","","","","0","0","0","","",""
"41539616","0.42499998211860657","0.42499998211860657","0.42499998211860657","","","","","",""
"41548512","","","","","","","1","1","1"
"41559264","0.40625","0.40625","0.40625","","","","","",""
"41559360","","","","0","0","0","","",""
"41560768","","","","","","","1","1","1"
"41574048","","","","","","","1","1","1"
"41579648","0.40625","0.40625","0.40625","","","","","",""
"41579840","","","","0","0","0","","",""
"41585440","","","","","","","1","1","1"
"41598976","","","","0","0","0","","",""
"41599680","","","","","","","1","1","1"
"41599904","0.4012499749660492","0.4012499749660492","0.4012499749660492","","","","","",""
"41612704","","","","","","","1","1","1"
"41619360","","","","0","0","0","","",""
"41619616","0.375","0.375","0.375","","","","","",""
"41625536","","","","","","","1","1","1"
"41637920","","","","","","","1","1","1"
"41638688","","","","0","0","0","","",""
"41639424","0.3824999928474426","0.3824999928474426","0.3824999928474426","","","","","",""
"41648768","","","","","","","1","1","1"
"41658048","","","","0","0","0","","",""
"41658976","0.38374999165534973","0.38374999165534973","0.38374999165534973","","","","","",""
"41663392","","","","","","","1","1","1"
"41676224","","","","","","","1","1","1"
"41678944","0.3774999976158142","0.3774999976158142","0.3774999976158142","","","","","",""
"41679296","","","","0","0","0","","",""
"41688352","","","","","","","1","1","1"
"41698784","0.375","0.375","0.375","","","","","",""
"41699648","","","","0","0","0","","",""
"41702144","","","","","","","1","1","1"
"41714592","","","","","","","1","1","1"
"41718944","","","","0","0","0","","",""
"41719168","0.3762499988079071","0.3762499988079071","0.3762499988079071","","","","","",""
"41727008","","","","","","","1","1","1"
"41739392","","","","0","0","0","","",""
"41739776","0.38499999046325684","0.38499999046325684","0.38499999046325684","","","","","",""
"41740352","","","","","","","1","1","1"
"41751904","","","","","","","1","1","1"
"41759168","","","","0","0","0","","",""
"41759840","0.36374998092651367","0.36374998092651367","0.36374998092651367","","","","","",""
"41766304","","","","","","","1","1","1"
"41778144","","","","","","","1","1","1"
"41779328","","","","0","0","0","","",""
"41779584","0.26874998211860657","0.26874998211860657","0.26874998211860657","","","","","",""
"41791904","","","","","","","1","1","1"
"41799520","","","","0","0","0","","",""
"41799872","0.22499999403953552","0.22499999403953552","0.22499999403953552","","","","","",""
"41803520","","","","","","","1","1","1"
"41817248","","","","","","","1","1","1"
"41819584","0.16249999403953552","0.16249999403953552","0.16249999403953552","","","","","",""
"41819840","","","","0","0","0","","",""
"41829024","","","","","","","1","1","1"
"41838880","0.09375","0.09375","0.09375","","","","","",""
"41839904","","","","0","0","0","","",""
"41842912","","","","","","","1","1","1"
"41854176","","","","","","","1","1","1"
"41858752","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"41859776","0.07374999672174454","0.07374999672174454","0.07374999672174454","","","","","",""
"41868192","","","","","","","1","1","1"
"41878464","","","","0","0","0","","",""
"41878592","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"41881312","","","","","","","1","1","1"
"41893856","","","","","","","1","1","1"
"41899712","","","","0","0","0","","",""
"41899904","0.03500000014901161","0.03500000014901161","0.03500000014901161","","","","","",""
"41906688","","","","","","","1","1","1"
"41919072","","","","","","","1","1","1"
"41919776","0.00624999962747097","0.00624999962747097","0.00624999962747097","","","","","",""
"41919808","","","","0","0","0","","",""
"41932736","","","","","","","1","1","1"
"41938912","0","0","0","","","","","",""
"41939552","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"41944608","","","","","","","1","1","1"
"41958144","","","","","","","1","1","1"
"41958912","0.007499999832361937","0.007499999832361937","0.007499999832361937","","","","","",""
"41959712","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"41970080","","","","","","","1","1","1"
"41979744","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"41979808","0","0","0","","","","","",""
"41983040","","","","","","","1","1","1"
"41995424","","","","","","","1","1","1"
"41999360","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"41999584","0.026249999180436134","0.026249999180436134","0.026249999180436134","","","","","",""
"42007904","","","","","","","1","1","1"
"42016928","","","","0","0","0","","",""
"42019904","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"42022080","","","","","","","1","1","1"
"42033376","","","","","","","1","1","1"
"42039456","","","","0","0","0","","",""
"42039712","0","0","0","","","","","",""
"42047904","","","","","","","1","1","1"
"42059680","0","0","0","","","","","",""
"42059776","","","","0","0","0","","",""
"42060704","","","","","","","1","1","1"
"42072672","","","","","","","1","1","1"
"42079104","0","0","0","","","","","",""
"42079872","","","","0","0","0","","",""
"42085184","","","","","","","1","1","1"
"42099008","","","","","","","1","1","1"
"42099136","0","0","0","","","","","",""
"42099520","","","","0","0","0","","",""
"42111552","","","","","","","1","1","1"
"42119424","","","","0","0","0","","",""
"42119808","0","0","0","","","","","",""
"42122880","","","","","","","1","1","1"
"42137408","","","","","","","1","1","1"
"42139264","","","","0","0","0","","",""
"42139360","0","0","0","","","","","",""
"42148320","","","","","","","1","1","1"
"42159872","","","","0","0","0","","",""
"42159936","0.013749999925494194","0.013749999925494194","0.013749999925494194","","","","","",""
"42162080","","","","","","","1","1","1"
"42175712","","","","","","","1","1","1"
"42179136","0.004999999888241291","0.004999999888241291","0.004999999888241291","","","","","",""
"42179872","","","","0","0","0","","",""
"42188640","","","","","","","1","1","1"
"42199360","","","","0","0","0","","",""
"42199840","0","0","0","","","","","",""
"42201536","","","","","","","1","1","1"
"42214144","","","","","","","1","1","1"
"42218496","","","","0","0","0","","",""
"42219904","0.011249999515712261","0.011249999515712261","0.011249999515712261","","","","","",""
"42227040","","","","","","","1","1","1"
"42238944","0.011249999515712261","0.011249999515712261","0.011249999515712261","","","","","",""
"42239072","","","","","","","1","1","1"
"42239872","","","","0","0","0","","",""
"42252384","","","","","","","1","1","1"
"42259840","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"42259968","","","","0","0","0","","",""
"42263552","","","","","","","1","1","1"
"42278080","","","","","","","1","1","1"
"42278496","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"42279008","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"42290496","","","","","","","1","1","1"
"42299712","0","0","0","","","","","",""
"42299840","","","","0","0","0","","",""
"42303488","","","","","","","1","1","1"
"42316384","","","","","","","1","1","1"
"42319360","","","","0","0","0","","",""
"42319712","0","0","0","","","","","",""
"42329568","","","","","","","1","1","1"
"42338848","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"42339136","0","0","0","","","","","",""
"42342016","","","","","","","1","1","1"
"42354464","","","","","","","1","1","1"
"42359456","0","0","0","","","","","",""
"42359808","","","","0","0","0","","",""
"42367808","","","","","","","1","1","1"
"42379104","0","0","0","","","","","",""
"42379872","","","","0","0","0","","",""
"42380608","","","","","","","1","1","1"
"42392672","","","","","","","1","1","1"
"42398880","","","","0","0","0","","",""
"42399136","0","0","0","","","","","",""
"42405376","","","","","","","1","1","1"
"42418976","","","","","","","1","1","1"
"42419008","","","","0","0","0","","",""
"42419872","0","0","0","","","","","",""
"42431936","","","","","","","1","1","1"
"42439808","","","","0","0","0","","",""
"42439904","0","0","0","","","","","",""
"42444704","","","","","","","1","1","1"
"42457184","","","","","","","1","1","1"
"42459680","0","0","0","","","","","",""
"42459968","","","","0","0","0","","",""
"42470112","","","","","","","1","1","1"
"42479808","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"42479936","0","0","0","","","","","",""
"42481888","","","","","","","1","1","1"
"42495968","","","","","","","1","1","1"
"42499392","","","","0","0","0","","",""
"42499616","0","0","0","","","","","",""
"42508192","","","","","","","1","1","1"
"42518432","","","","0","0","0","","",""
"42519424","0.011249999515712261","0.011249999515712261","0.011249999515712261","","","","","",""
"42521024","","","","","","","1","1","1"
"42534208","","","","","","","1","1","1"
"42539040","","","","0","0","0","","",""
"42539744","0","0","0","","","","","",""
"42546912","","","","","","","1","1","1"
"42558464","","","","","","","1","1","1"
"42559072","0","0","0","","","","","",""
"42559968","","","","0","0","0","","",""
"42571712","","","","","","","1","1","1"
"42578496","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"42579840","0","0","0","","","","","",""
"42583904","","","","","","","1","1","1"
"42597152","","","","","","","1","1","1"
"42599776","0","0","0","","","","","",""
"42599872","","","","0","0","0","","",""
"42610880","","","","","","","1","1","1"
"42619456","","","","0","0","0","","",""
"42619808","0","0","0","","","","","",""
"42622560","","","","","","","1","1","1"
"42636576","","","","","","","1","1","1"
"42639360","0","0","0","","","","","",""
"42639904","","","","0","0","0","","",""
"42649472","","","","","","","1","1","1"
"42658880","0","0","0","","","","","",""
"42659904","","","","0","0","0","","",""
"42662272","","","","","","","1","1","1"
"42675040","","","","","","","1","1","1"
"42679168","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"42679968","0","0","0","","","","","",""
"42687744","","","","","","","1","1","1"
"42699168","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"42699968","0","0","0","","","","","",""
"42700768","","","","","","","1","1","1"
"42713504","","","","","","","1","1","1"
"42719200","","","","0","0","0","","",""
"42719968","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"42724992","","","","","","","1","1","1"
"42737024","","","","0","0","0","","",""
"42738944","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"42739008","","","","","","","1","1","1"
"42751808","","","","","","","1","1","1"
"42758880","","","","0","0","0","","",""
"42759904","0","0","0","","","","","",""
"42764672","","","","","","","1","1","1"
"42777120","","","","","","","1","1","1"
"42779712","","","","0","0","0","","",""
"42779840","0","0","0","","","","","",""
"42789472","","","","","","","1","1","1"
"42798752","","","","0","0","0","","",""
"42799232","0","0","0","","","","","",""
"42801280","","","","","","","1","1","1"
"42815648","","","","","","","1","1","1"
"42819296","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"42819328","0","0","0","","","","","",""
"42828576","","","","","","","1","1","1"
"42837920","0","0","0","","","","","",""
"42839520","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"42840416","","","","","","","1","1","1"
"42853184","","","","","","","1","1","1"
"42859008","0","0","0","","","","","",""
"42859392","","","","0","0","0","","",""
"42864992","","","","","","","1","1","1"
"42878272","","","","0","0","0","","",""
"42879936","0","0","0","","","","","",""
"42879968","","","","","","","1","1","1"
"42892192","","","","","","","1","1","1"
"42898400","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"42899136","","","","0","0","0","","",""
"42905376","","","","","","","1","1","1"
"42918304","","","","","","","1","1","1"
"42918912","0","0","0","","","","","",""
"42919328","","","","0","0","0","","",""
"42931104","","","","","","","1","1","1"
"42939040","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"42939104","0","0","0","","","","","",""
"42943168","","","","","","","1","1","1"
"42956192","","","","","","","1","1","1"
"42958528","","","","0","0","0","","",""
"42959008","0","0","0","","","","","",""
"42969408","","","","","","","1","1","1"
"42978912","","","","0","0","0","","",""
"42979712","0","0","0","","","","","",""
"42982080","","","","","","","1","1","1"
"42995072","","","","","","","1","1","1"
"42999552","0","0","0","","","","","",""
"42999808","","","","0","0","0","","",""
"43006304","","","","","","","1","1","1"
"43019520","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43019808","0","0","0","","","","","",""
"43020608","","","","","","","1","1","1"
"43032768","","","","","","","1","1","1"
"43039008","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43039904","0","0","0","","","","","",""
"43044800","","","","","","","1","1","1"
"43057920","","","","","","","1","1","1"
"43058592","0","0","0","","","","","",""
"43059424","","","","0","0","0","","",""
"43071136","","","","","","","1","1","1"
"43078432","","","","0","0","0","","",""
"43079808","0","0","0","","","","","",""
"43083904","","","","","","","1","1","1"
"43097568","","","","","","","1","1","1"
"43098464","0","0","0","","","","","",""
"43099040","","","","0","0","0","","",""
"43110016","","","","","","","1","1","1"
"43119456","0","0","0","","","","","",""
"43119808","","","","0","0","0","","",""
"43122048","","","","","","","1","1","1"
"43133536","","","","","","","1","1","1"
"43138240","","","","0","0","0","","",""
"43139712","0","0","0","","","","","",""
"43146272","","","","","","","1","1","1"
"43159744","","","","0","0","0","","",""
"43159968","0","0","0","","","","","",""
"43161216","","","","","","","1","1","1"
"43174208","","","","","","","1","1","1"
"43179264","0","0","0","","","","","",""
"43179488","","","","0","0","0","","",""
"43186816","","","","","","","1","1","1"
"43198336","0","0","0","","","","","",""
"43198496","","","","0","0","0","","",""
"43199904","","","","","","","1","1","1"
"43211072","","","","","","","1","1","1"
"43218304","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"43219872","0","0","0","","","","","",""
"43225408","","","","","","","1","1","1"
"43236736","","","","","","","1","1","1"
"43239200","0","0","0","","","","","",""
"43239744","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43251104","","","","","","","1","1","1"
"43259776","0","0","0","","","","","",""
"43259968","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"43261696","","","","","","","1","1","1"
"43275264","","","","","","","1","1","1"
"43279488","0","0","0","","","","","",""
"43279584","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"43288960","","","","","","","1","1","1"
"43299360","0","0","0","","","","","",""
"43299712","","","","0","0","0","","",""
"43301760","","","","","","","1","1","1"
"43314624","","","","","","","1","1","1"
"43319616","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"43319680","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43327840","","","","","","","1","1","1"
"43338976","","","","","","","1","1","1"
"43339360","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43339936","0","0","0","","","","","",""
"43353568","","","","","","","1","1","1"
"43359328","0","0","0","","","","","",""
"43359520","","","","0","0","0","","",""
"43365504","","","","","","","1","1","1"
"43378944","","","","","","","1","1","1"
"43379712","","","","0","0","0","","",""
"43379776","0","0","0","","","","","",""
"43389504","","","","","","","1","1","1"
"43397504","0","0","0","","","","","",""
"43399424","","","","0","0","0","","",""
"43404704","","","","","","","1","1","1"
"43417504","","","","","","","1","1","1"
"43417536","0","0","0","","","","","",""
"43419872","","","","0","0","0","","",""
"43429280","","","","","","","1","1","1"
"43439008","0","0","0","","","","","",""
"43439360","","","","0","0","0","","",""
"43442272","","","","","","","1","1","1"
"43455552","","","","","","","1","1","1"
"43459680","","","","0","0","0","","",""
"43459744","0","0","0","","","","","",""
"43467808","","","","","","","1","1","1"
"43479680","0","0","0","","","","","",""
"43479904","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43481344","","","","","","","1","1","1"
"43494080","","","","","","","1","1","1"
"43498784","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43499936","0","0","0","","","","","",""
"43506592","","","","","","","1","1","1"
"43519648","0","0","0","","","","","",""
"43519744","","","","0","0","0","","",""
"43519872","","","","","","","1","1","1"
"43531968","","","","","","","1","1","1"
"43539264","0","0","0","","","","","",""
"43539872","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"43544960","","","","","","","1","1","1"
"43557632","","","","","","","1","1","1"
"43558208","","","","0","0","0","","",""
"43559904","0","0","0","","","","","",""
"43570624","","","","","","","1","1","1"
"43578208","0","0","0","","","","","",""
"43579936","","","","0","0","0","","",""
"43583456","","","","","","","1","1","1"
"43596416","","","","","","","1","1","1"
"43598560","0","0","0","","","","","",""
"43599328","","","","0","0","0","","",""
"43609568","","","","","","","1","1","1"
"43619424","0","0","0","","","","","",""
"43619680","","","","0","0","0","","",""
"43621888","","","","","","","1","1","1"
"43634752","","","","","","","1","1","1"
"43637184","","","","0","0","0","","",""
"43639808","0","0","0","","","","","",""
"43645760","","","","","","","1","1","1"
"43659008","","","","0","0","0","","",""
"43659136","","","","","","","1","1","1"
"43659552","0","0","0","","","","","",""
"43673440","","","","","","","1","1","1"
"43679552","0","0","0","","","","","",""
"43679808","","","","0","0","0","","",""
"43686240","","","","","","","1","1","1"
"43698496","","","","","","","1","1","1"
"43699424","","","","0","0","0","","",""
"43699840","0","0","0","","","","","",""
"43711712","","","","","","","1","1","1"
"43719296","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"43719392","0","0","0","","","","","",""
"43724736","","","","","","","1","1","1"
"43737568","","","","","","","1","1","1"
"43739776","","","","0","0","0","","",""
"43739904","0","0","0","","","","","",""
"43748608","","","","","","","1","1","1"
"43759680","0","0","0","","","","","",""
"43759808","","","","0","0","0","","",""
"43762528","","","","","","","1","1","1"
"43773440","","","","","","","1","1","1"
"43776672","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"43779936","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43788416","","","","","","","1","1","1"
"43799936","0","0","0","","","","","",""
"43799968","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43801344","","","","","","","1","1","1"
"43814240","","","","","","","1","1","1"
"43818592","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"43819904","0","0","0","","","","","",""
"43826944","","","","","","","1","1","1"
"43839488","0","0","0","","","","","",""
"43839552","","","","0","0","0","","",""
"43839904","","","","","","","1","1","1"
"43852448","","","","","","","1","1","1"
"43859328","0","0","0","","","","","",""
"43859808","","","","0","0","0","","",""
"43865280","","","","","","","1","1","1"
"43878304","","","","","","","1","1","1"
"43879008","0","0","0","","","","","",""
"43879968","","","","0","0","0","","",""
"43890944","","","","","","","1","1","1"
"43899392","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"43899968","0","0","0","","","","","",""
"43903840","","","","","","","1","1","1"
"43916224","","","","","","","1","1","1"
"43919008","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"43919872","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"43928256","","","","","","","1","1","1"
"43939552","","","","0","0","0","","",""
"43939712","0","0","0","","","","","",""
"43942336","","","","","","","1","1","1"
"43953984","","","","","","","1","1","1"
"43959264","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"43959872","","","","0","0","0","","",""
"43967680","","","","","","","1","1","1"
"43978336","0","0","0","","","","","",""
"43979552","","","","","","","1","1","1"
"43979840","","","","0","0","0","","",""
"43992288","","","","","","","1","1","1"
"43999232","","","","0","0","0","","",""
"43999904","0","0","0","","","","","",""
"44006208","","","","","","","1","1","1"
"44018752","","","","","","","1","1","1"
"44019968","0","0","0","0","0","0","","",""
"44031200","","","","","","","1","1","1"
"44039552","0","0","0","","","","","",""
"44039712","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"44042208","","","","","","","1","1","1"
"44056576","","","","0","0","0","","",""
"44057504","","","","","","","1","1","1"
"44059424","0","0","0","","","","","",""
"44068832","","","","","","","1","1","1"
"44078912","","","","0","0","0","","",""
"44079936","0","0","0","","","","","",""
"44081184","","","","","","","1","1","1"
"44095232","","","","","","","1","1","1"
"44099200","0","0","0","","","","","",""
"44099904","","","","0","0","0","","",""
"44108000","","","","","","","1","1","1"
"44119360","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"44119456","","","","0","0","0","","",""
"44121440","","","","","","","1","1","1"
"44134208","","","","","","","1","1","1"
"44139072","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"44139392","0.007499999832361937","0.007499999832361937","0.007499999832361937","","","","","",""
"44146656","","","","","","","1","1","1"
"44158624","0","0","0","","","","","",""
"44159168","","","","","","","1","1","1"
"44159392","","","","0","0","0","","",""
"44172288","","","","","","","1","1","1"
"44178752","","","","0","0","0","","",""
"44179808","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"44185536","","","","","","","1","1","1"
"44197152","","","","","","","1","1","1"
"44198688","","","","0","0","0","","",""
"44199488","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"44210048","","","","","","","1","1","1"
"44218784","","","","0","0","0","","",""
"44219840","0","0","0","","","","","",""
"44223584","","","","","","","1","1","1"
"44236544","","","","","","","1","1","1"
"44238592","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"44239968","","","","0","0","0","","",""
"44249504","","","","","","","1","1","1"
"44259488","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"44259808","0","0","0","","","","","",""
"44261760","","","","","","","1","1","1"
"44275104","","","","","","","1","1","1"
"44277504","0","0","0","","","","","",""
"44279776","","","","0","0","0","","",""
"44286880","","","","","","","1","1","1"
"44299520","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"44299584","0","0","0","","","","","",""
"44300288","","","","","","","1","1","1"
"44313504","","","","","","","1","1","1"
"44319456","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"44319872","0","0","0","","","","","",""
"44326240","","","","","","","1","1","1"
"44339136","","","","","","","1","1","1"
"44339616","0","0","0","","","","","",""
"44339744","","","","0","0","0","","",""
"44351776","","","","","","","1","1","1"
"44359520","","","","0","0","0","","",""
"44359648","0","0","0","","","","","",""
"44364064","","","","","","","1","1","1"
"44377312","","","","","","","1","1","1"
"44377952","0","0","0","","","","","",""
"44379136","","","","0","0","0","","",""
"44389536","","","","","","","1","1","1"
"44399360","","","","0","0","0","","",""
"44399968","0","0","0","","","","","",""
"44402720","","","","","","","1","1","1"
"44415520","","","","","","","1","1","1"
"44419360","0","0","0","","","","","",""
"44419936","","","","0","0","0","","",""
"44426976","","","","","","","1","1","1"
"44439360","","","","0","0","0","","",""
"44439712","0","0","0","","","","","",""
"44441024","","","","","","","1","1","1"
"44453376","","","","","","","1","1","1"
"44459296","0","0","0","","","","","",""
"44459904","","","","0","0","0","","",""
"44466400","","","","","","","1","1","1"
"44479072","","","","","","","1","1","1"
"44479488","0","0","0","","","","","",""
"44479936","","","","0","0","0","","",""
"44491168","","","","","","","1","1","1"
"44498656","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"44499808","0","0","0","","","","","",""
"44505056","","","","","","","1","1","1"
"44517696","","","","","","","1","1","1"
"44519040","0","0","0","","","","","",""
"44519712","","","","0","0","0","","",""
"44529152","","","","","","","1","1","1"
"44539200","","","","0","0","0","","",""
"44539712","0","0","0","","","","","",""
"44543360","","","","","","","1","1","1"
"44556160","","","","","","","1","1","1"
"44556512","","","","0","0","0","","",""
"44559648","0","0","0","","","","","",""
"44568384","","","","","","","1","1","1"
"44578624","0","0","0","","","","","",""
"44579872","","","","0","0","0","","",""
"44581568","","","","","","","1","1","1"
"44594976","","","","","","","1","1","1"
"44598144","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"44599456","0","0","0","","","","","",""
"44607200","","","","","","","1","1","1"
"44619488","0","0","0","","","","","",""
"44619776","","","","0","0","0","","",""
"44620384","","","","","","","1","1","1"
"44631616","","","","","","","1","1","1"
"44639168","","","","0","0","0","","",""
"44639232","0","0","0","","","","","",""
"44645440","","","","","","","1","1","1"
"44657600","","","","","","","1","1","1"
"44659584","0","0","0","","","","","",""
"44659872","","","","0","0","0","","",""
"44667424","","","","","","","1","1","1"
"44678176","","","","0","0","0","","",""
"44679904","0","0","0","","","","","",""
"44684640","","","","","","","1","1","1"
"44696608","","","","","","","1","1","1"
"44697920","0.0037499999161809683","0.0037499999161809683","0.0037499999161809683","","","","","",""
"44699168","","","","0","0","0","","",""
"44709472","","","","","","","1","1","1"
"44718144","","","","0","0","0","","",""
"44718784","0","0","0","","","","","",""
"44720992","","","","","","","1","1","1"
"44735168","","","","","","","0.994140625","0.994140625","0.994140625"
"44738688","0","0","0","","","","","",""
"44739168","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"44748096","","","","","","","1","1","1"
"44759840","0","0","0","","","","","",""
"44759872","","","","0","0","0","","",""
"44761504","","","","","","","1","1","1"
"44773440","","","","","","","1","1","1"
"44779552","","","","0","0","0","","",""
"44779616","0","0","0","","","","","",""
"44786784","","","","","","","1","1","1"
"44798336","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"44798880","0","0","0","","","","","",""
"44799264","","","","","","","1","1","1"
"44812640","","","","","","","1","1","1"
"44818368","0","0","0","","","","","",""
"44819616","","","","0","0","0","","",""
"44824608","","","","","","","1","1","1"
"44837856","","","","","","","1","1","1"
"44839072","","","","0","0","0","","",""
"44839552","0","0","0","","","","","",""
"44850944","","","","","","","1","1","1"
"44859040","0","0","0","","","","","",""
"44859744","","","","0","0","0","","",""
"44863968","","","","","","","1","1","1"
"44875328","","","","","","","1","1","1"
"44879648","","","","0","0","0","","",""
"44879712","0","0","0","","","","","",""
"44887936","","","","","","","1","1","1"
"44899552","0","0","0","","","","","",""
"44899712","","","","0","0","0","","",""
"44900896","","","","","","","1","1","1"
"44914496","","","","","","","1","1","1"
"44919552","","","","0","0","0","","",""
"44919968","0","0","0","","","","","",""
"44927296","","","","","","","1","1","1"
"44939232","","","","","","","1","1","1"
"44939328","0","0","0","","","","","",""
"44939744","","","","0.0062500000931322575","0.0062500000931322575","0.0062500000931322575","","",""
"44952960","","","","","","","1","1","1"
"44958016","","","","0","0","0","","",""
"44959776","0","0","0","","","","","",""
"44963264","","","","","","","1","1","1"
"44978368","","","","","","","1","1","1"
"44979264","","","","0","0","0","","",""
"44979712","0","0","0","","","","","",""
"44991776","","","","","","","1","1","1"
"44998624","","","","0","0","0","","",""
"44999424","0","0","0","","","","","",""
"45004576","","","","","","","1","1","1"
"45017536","","","","","","","1","1","1"
"45019136","","","","0","0","0","","",""
"45019968","0","0","0","","","","","",""
"45029184","","","","","","","1","1","1"
"45039072","","","","0.012500000186264515","0.012500000186264515","0.012500000186264515","","",""
"45039968","0","0","0","","","","","",""
"45042176","","","","","","","1","1","1"
"45055616","","","","","","","1","1","1"
