"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MAX"
"89842944","","","","","","","1","1","1"
"89854528","","","","","","","1","1","1"
"89855328","","","","0.1875","0.1875","0.1875","","",""
"89855712","0.98046875","0.98046875","0.98046875","","","","","",""
"89868448","0.9765625","0.9765625","0.9765625","","","","","",""
"89868544","","","","","","","1","1","1"
"89868736","","","","0.1953125","0.1953125","0.1953125","","",""
"89880288","","","","0.21875","0.21875","0.21875","","",""
"89880960","0.982421875","0.982421875","0.982421875","","","","","",""
"89881184","","","","","","","1","1","1"
"89892032","","","","0.265625","0.265625","0.265625","","",""
"89892576","","","","","","","1","1","1"
"89893152","0.994140625","0.994140625","0.994140625","","","","","",""
"89906688","","","","","","","1","1","1"
"89906720","","","","0.279296875","0.279296875","0.279296875","","",""
"89906848","0.9921875","0.9921875","0.9921875","","","","","",""
"89919392","0.990234375","0.990234375","0.990234375","","","","","",""
"89919520","","","","","","","1","1","1"
"89919552","","","","0.27734375","0.27734375","0.27734375","","",""
"89930688","","","","0.287109375","0.287109375","0.287109375","","",""
"89932544","1","1","1","","","","","",""
"89932704","","","","","","","1","1","1"
"89943232","1","1","1","","","","","",""
"89943776","","","","0.3046875","0.3046875","0.3046875","","",""
"89945280","","","","","","","1","1","1"
"89956960","","","","","","","1","1","1"
"89957664","1","1","1","","","","","",""
"89958368","","","","0.302734375","0.302734375","0.302734375","","",""
"89970624","","","","0.283203125","0.283203125","0.283203125","","",""
"89970656","","","","","","","1","1","1"
"89971168","1","1","1","","","","","",""
"89982976","","","","","","","1","1","1"
"89983520","0.9921875","0.9921875","0.9921875","","","","","",""
"89983840","","","","0.28125","0.28125","0.28125","","",""
"89996192","0.9921875","0.9921875","0.9921875","","","","","",""
"89996512","","","","","","","1","1","1"
"89996704","","","","0.271484375","0.271484375","0.271484375","","",""
"90008320","0.998046875","0.998046875","0.998046875","","","","","",""
"90008704","","","","0.30859375","0.30859375","0.30859375","","",""
"90008800","","","","","","","1","1","1"
"90020320","","","","","","","1","1","1"
"90021664","0.994140625","0.994140625","0.994140625","","","","","",""
"90022336","","","","0.26953125","0.26953125","0.26953125","","",""
"90034720","","","","0.298828125","0.298828125","0.298828125","","",""
"90035008","1","1","1","","","","","",""
"90035072","","","","","","","1","1","1"
"90046624","1","1","1","","","","","",""
"90047520","","","","0.22265625","0.22265625","0.22265625","1","1","1"
"90059520","","","","0.201171875","0.201171875","0.201171875","","",""
"90060384","1","1","1","","","","","",""
"90060576","","","","","","","1","1","1"
"90072384","","","","","","","1","1","1"
"90072928","0.994140625","0.994140625","0.994140625","","","","","",""
"90072992","","","","0.197265625","0.197265625","0.197265625","","",""
"90085568","0.994140625","0.994140625","0.994140625","","","","","",""
"90085696","","","","0.1875","0.1875","0.1875","","",""
"90085792","","","","","","","1","1","1"
"90097728","","","","","","","1","1","1"
"90099104","","","","0.193359375","0.193359375","0.193359375","","",""
"90099136","0.9921875","0.9921875","0.9921875","","","","","",""
"90111488","","","","","","","1","1","1"
"90111648","0.99609375","0.99609375","0.99609375","","","","","",""
"90111744","","","","0.17578125","0.17578125","0.17578125","","",""
"90124384","","","","0.158203125","0.158203125","0.158203125","","",""
"90124768","0.994140625","0.994140625","0.994140625","","","","1","1","1"
"90136352","0.96875","0.96875","0.96875","","","","","",""
"90137248","","","","0.15625","0.15625","0.15625","","",""
"90137312","","","","","","","1","1","1"
"90149792","0.990234375","0.990234375","0.990234375","","","","","",""
"90149952","","","","0.16015625","0.16015625","0.16015625","","",""
"90150144","","","","","","","1","1","1"
"90162208","0.982421875","0.982421875","0.982421875","","","","","",""
"90162528","","","","","","","1","1","1"
"90163040","","","","0.181640625","0.181640625","0.181640625","","",""
"90175808","0.994140625","0.994140625","0.994140625","","","","","",""
"90175840","","","","","","","1","1","1"
"90175968","","","","0.16015625","0.16015625","0.16015625","","",""
"90187264","","","","","","","1","1","1"
"90187936","0.990234375","0.990234375","0.990234375","","","","","",""
"90188032","","","","0.140625","0.140625","0.140625","","",""
"90199200","","","","","","","1","1","1"
"90201472","","","","0.14453125","0.14453125","0.14453125","","",""
"90201536","0.96875","0.96875","0.96875","","","","","",""
"90213472","","","","0.138671875","0.138671875","0.138671875","","",""
"90213504","0.9765625","0.9765625","0.9765625","","","","","",""
"90213760","","","","","","","1","1","1"
"90226976","","","","","","","1","1","1"
"90227040","0.994140625","0.994140625","0.994140625","","","","","",""
"90227168","","","","0.12890625","0.12890625","0.12890625","","",""
"90238560","","","","0.119140625","0.119140625","0.119140625","","",""
"90239488","","","","","","","1","1","1"
"90239872","1","1","1","","","","","",""
"90252000","","","","0.125","0.125","0.125","","",""
"90252192","","","","","","","1","1","1"
"90252736","0.994140625","0.994140625","0.994140625","","","","","",""
"90264544","","","","0.125","0.125","0.125","","",""
"90265024","0.990234375","0.990234375","0.990234375","","","","","",""
"90265056","","","","","","","1","1","1"
"90277248","0.986328125","0.986328125","0.986328125","","","","","",""
"90277568","","","","","","","1","1","1"
"90278336","","","","0.107421875","0.107421875","0.107421875","","",""
"90289888","","","","","","","1","1","1"
"90290304","1","1","1","","","","","",""
"90290432","","","","0.091796875","0.091796875","0.091796875","","",""
"90303040","","","","","","","1","1","1"
"90303328","","","","0.0390625","0.0390625","0.0390625","","",""
"90303968","1","1","1","","","","","",""
"90315616","","","","","","","1","1","1"
"90316352","1","1","1","","","","","",""
"90316384","","","","0.044921875","0.044921875","0.044921875","","",""
"90329376","0.994140625","0.994140625","0.994140625","","","","","",""
"90329472","","","","","","","1","1","1"
"90329536","","","","0.0390625","0.0390625","0.0390625","","",""
"90342272","1","1","1","","","","1","1","1"
"90342368","","","","0.05078125","0.05078125","0.05078125","","",""
"90353600","1","1","1","","","","","",""
"90354848","","","","","","","1","1","1"
"90355104","","","","0.0390625","0.0390625","0.0390625","","",""
"90365504","","","","0.04296875","0.04296875","0.04296875","","",""
"90367264","","","","","","","1","1","1"
"90367936","1","1","1","","","","","",""
"90380352","1","1","1","","","","","",""
"90380544","","","","0.037109375","0.037109375","0.037109375","","",""
"90380704","","","","","","","1","1","1"
"90392672","","","","","","","1","1","1"
"90393408","1","1","1","","","","","",""
"90393504","","","","0.048828125","0.048828125","0.048828125","","",""
"90406080","1","1","1","","","","1","1","1"
"90406176","","","","0.037109375","0.037109375","0.037109375","","",""
"90417504","0.984375","0.984375","0.984375","","","","","",""
"90418688","","","","0.037109375","0.037109375","0.037109375","","",""
"90419072","","","","","","","1","1","1"
"90431072","0.9921875","0.9921875","0.9921875","","","","","",""
"90431584","","","","","","","1","1","1"
"90431968","","","","0.03125","0.03125","0.03125","","",""
"90443232","","","","0.037109375","0.037109375","0.037109375","","",""
"90443520","1","1","1","","","","","",""
"90443840","","","","","","","1","1","1"
"90457280","1","1","1","","","","","",""
"90457472","","","","0.03125","0.03125","0.03125","1","1","1"
"90470080","","","","","","","1","1","1"
"90470176","","","","0.03125","0.03125","0.03125","","",""
"90470336","0.98828125","0.98828125","0.98828125","","","","","",""
"90481824","0.986328125","0.986328125","0.986328125","","","","","",""
"90482784","","","","0.03125","0.03125","0.03125","","",""
"90483040","","","","","","","1","1","1"
"90495456","","","","","","","1","1","1"
"90495616","","","","0.03125","0.03125","0.03125","","",""
"90495712","0.984375","0.984375","0.984375","","","","","",""
"90508224","1","1","1","","","","","",""
"90508320","","","","0.03125","0.03125","0.03125","","",""
"90508352","","","","","","","1","1","1"
"90520544","0.986328125","0.986328125","0.986328125","","","","","",""
"90521344","","","","","","","1","1","1"
"90521472","","","","0.033203125","0.033203125","0.033203125","","",""
"90533216","","","","0.046875","0.046875","0.046875","","",""
"90533536","0.990234375","0.990234375","0.990234375","","","","","",""
"90533856","","","","","","","1","1","1"
"90545504","1","1","1","","","","","",""
"90546176","","","","0.03125","0.03125","0.03125","","",""
"90546976","","","","","","","1","1","1"
"90559488","1","1","1","","","","","",""
"90559712","","","","","","","1","1","1"
"90559936","","","","0.03125","0.03125","0.03125","","",""
"90571616","","","","0.03125","0.03125","0.03125","","",""
"90572320","1","1","1","","","","","",""
"90572736","","","","","","","1","1","1"
"90583552","","","","","","","1","1","1"
"90583904","","","","0.04296875","0.04296875","0.04296875","","",""
"90584256","1","1","1","","","","","",""
"90596960","0.98828125","0.98828125","0.98828125","","","","","",""
"90598048","","","","0.037109375","0.037109375","0.037109375","","",""
"90598336","","","","","","","1","1","1"
"90609248","","","","0.0390625","0.0390625","0.0390625","","",""
"90609920","0.99609375","0.99609375","0.99609375","","","","","",""
"90610912","","","","","","","1","1","1"
"90623648","","","","","","","1","1","1"
"90623744","0.998046875","0.998046875","0.998046875","","","","","",""
"90623840","","","","0","0","0","","",""
"90635392","1","1","1","","","","","",""
"90636032","","","","0","0","0","","",""
"90636704","","","","","","","1","1","1"
"90648096","","","","0.005859375","0.005859375","0.005859375","","",""
"90648864","","","","","","","1","1","1"
"90649440","0.978515625","0.978515625","0.978515625","","","","","",""
"90661120","0.9921875","0.9921875","0.9921875","","","","","",""
"90661984","","","","0","0","0","","",""
"90662048","","","","","","","1","1","1"
"90673920","","","","0.005859375","0.005859375","0.005859375","","",""
"90674400","1","1","1","","","","","",""
"90674656","","","","","","","1","1","1"
"90685856","1","1","1","","","","","",""
"90686784","","","","","","","0.994140625","0.994140625","0.994140625"
"90687200","","","","0.005859375","0.005859375","0.005859375","","",""
"90697984","","","","0.029296875","0.029296875","0.029296875","","",""
"90699200","0.994140625","0.994140625","0.994140625","","","","","",""
"90700608","","","","","","","1","1","1"
"90712864","","","","0.01953125","0.01953125","0.01953125","","",""
"90713024","","","","","","","1","1","1"
"90713184","0.98828125","0.98828125","0.98828125","","","","","",""
"90724928","","","","0.009765625","0.009765625","0.009765625","","",""
"90725536","0.990234375","0.990234375","0.990234375","","","","","",""
"90725632","","","","","","","1","1","1"
"90738336","","","","","","","1","1","1"
"90738592","0.986328125","0.986328125","0.986328125","","","","","",""
"90738784","","","","0","0","0","","",""
"90751488","0.98828125","0.98828125","0.98828125","","","","","",""
"90751520","","","","","","","1","1","1"
"90751680","","","","0","0","0","","",""
"90762976","1","1","1","","","","","",""
"90763584","","","","","","","1","1","1"
"90764576","","","","0","0","0","","",""
"90776992","","","","0","0","0","","",""
"90777152","0.994140625","0.994140625","0.994140625","","","","","",""
"90777440","","","","","","","1","1","1"
"90788384","","","","","","","1","1","1"
"90790048","1","1","1","","","","","",""
"90790080","","","","0.0078125","0.0078125","0.0078125","","",""
"90801664","0.990234375","0.990234375","0.990234375","","","","","",""
"90802912","","","","0.033203125","0.033203125","0.033203125","","",""
"90803072","","","","","","","1","1","1"
"90814336","","","","0.01171875","0.01171875","0.01171875","","",""
"90815616","0.986328125","0.986328125","0.986328125","","","","1","1","1"
"90828288","","","","0.001953125","0.001953125","0.001953125","","",""
"90828640","1","1","1","","","","","",""
"90828768","","","","","","","1","1","1"
"90839616","","","","","","","1","1","1"
"90841120","0.98828125","0.98828125","0.98828125","","","","","",""
"90841184","","","","0.015625","0.015625","0.015625","","",""
"90852352","0.98828125","0.98828125","0.98828125","","","","","",""
"90852672","","","","","","","1","1","1"
"90854176","","","","0","0","0","","",""
"90866784","","","","","","","1","1","1"
"90866816","1","1","1","","","","","",""
"90867104","","","","0.017578125","0.017578125","0.017578125","","",""
"90878720","","","","","","","1","1","1"
"90879424","","","","0","0","0","","",""
"90879968","1","1","1","","","","","",""
"90891904","","","","0","0","0","","",""
"90892384","","","","","","","1","1","1"
"90892544","0.994140625","0.994140625","0.994140625","","","","","",""
"90903104","","","","","","","1","1","1"
"90905344","","","","0.017578125","0.017578125","0.017578125","","",""
"90905504","1","1","1","","","","","",""
"90917760","1","1","1","","","","","",""
"90918016","","","","","","","1","1","1"
"90918368","","","","0","0","0","","",""
"90930304","","","","0","0","0","","",""
"90930976","","","","","","","1","1","1"
"90931168","0.96484375","0.96484375","0.96484375","","","","","",""
"90943616","","","","0.0078125","0.0078125","0.0078125","","",""
"90943712","0.958984375","0.958984375","0.958984375","","","","","",""
"90943808","","","","","","","1","1","1"
"90956544","","","","0.009765625","0.009765625","0.009765625","","",""
"90956608","","","","","","","1","1","1"
"90956672","0.99609375","0.99609375","0.99609375","","","","","",""
"90968768","0.98046875","0.98046875","0.98046875","","","","","",""
"90969216","","","","0","0","0","","",""
"90969536","","","","","","","1","1","1"
"90981792","","","","","","","1","1","1"
"90982016","","","","0","0","0","","",""
"90982240","0.982421875","0.982421875","0.982421875","","","","","",""
"90994816","0.994140625","0.994140625","0.994140625","","","","","",""
"90994912","","","","","","","1","1","1"
"90994944","","","","0.005859375","0.005859375","0.005859375","","",""
"91006592","","","","0.005859375","0.005859375","0.005859375","","",""
"91007584","","","","","","","1","1","1"
"91007840","1","1","1","","","","","",""
"91020448","1","1","1","","","","","",""
"91020544","","","","0.01171875","0.01171875","0.01171875","","",""
"91020736","","","","","","","1","1","1"
"91032928","1","1","1","","","","","",""
"91033344","","","","0.013671875","0.013671875","0.013671875","","",""
"91033536","","","","","","","1","1","1"
"91045152","1","1","1","","","","","",""
"91046240","","","","0.05078125","0.05078125","0.05078125","","",""
"91046336","","","","","","","1","1","1"
"91058592","","","","","","","1","1","1"
"91059040","0.994140625","0.994140625","0.994140625","","","","","",""
"91059072","","","","0.060546875","0.060546875","0.060546875","","",""
"91071328","0.994140625","0.994140625","0.994140625","","","","","",""
"91071488","","","","","","","1","1","1"
"91071872","","","","0.072265625","0.072265625","0.072265625","","",""
"91084032","","","","0.03125","0.03125","0.03125","","",""
"91084128","","","","","","","1","1","1"
"91084640","1","1","1","","","","","",""
"91097216","0.994140625","0.994140625","0.994140625","","","","","",""
"91097472","","","","","","","1","1","1"
"91097536","","","","0.01171875","0.01171875","0.01171875","","",""
"91109760","0.98828125","0.98828125","0.98828125","","","","","",""
"91109888","","","","","","","1","1","1"
"91110368","","","","0.044921875","0.044921875","0.044921875","","",""
"91121280","","","","","","","1","1","1"
"91122912","0.98828125","0.98828125","0.98828125","","","","","",""
"91123168","","","","0.01953125","0.01953125","0.01953125","","",""
"91134048","0.9765625","0.9765625","0.9765625","","","","","",""
"91135264","","","","0.033203125","0.033203125","0.033203125","","",""
"91135808","","","","","","","1","1","1"
"91147680","","","","0.033203125","0.033203125","0.033203125","","",""
"91148544","1","1","1","","","","","",""
"91148768","","","","","","","1","1","1"
"91161152","","","","0.02734375","0.02734375","0.02734375","","",""
"91161408","","","","","","","1","1","1"
"91161440","1","1","1","","","","","",""
"91173824","1","1","1","","","","","",""
"91173984","","","","","","","1","1","1"
"91174208","","","","0.025390625","0.025390625","0.025390625","","",""
"91186880","1","1","1","","","","","",""
"91187040","","","","","","","1","1","1"
"91187168","","","","0.04296875","0.04296875","0.04296875","","",""
"91199136","1","1","1","","","","","",""
"91199968","","","","0.025390625","0.025390625","0.025390625","1","1","1"
"91211296","","","","0.0546875","0.0546875","0.0546875","","",""
"91211744","","","","","","","1","1","1"
"91212640","1","1","1","","","","","",""
"91224384","","","","0.064453125","0.064453125","0.064453125","","",""
"91224992","","","","","","","1","1","1"
"91225248","1","1","1","","","","","",""
"91235680","","","","0.056640625","0.056640625","0.056640625","","",""
"91237152","1","1","1","","","","","",""
"91238240","","","","","","","1","1","1"
"91250208","1","1","1","","","","","",""
"91251136","","","","0.08203125","0.08203125","0.08203125","","",""
"91251168","","","","","","","1","1","1"
"91263744","","","","","","","1","1","1"
"91263808","","","","0.08203125","0.08203125","0.08203125","","",""
"91263872","1","1","1","","","","","",""
"91275968","1","1","1","","","","","",""
"91276704","","","","0.064453125","0.064453125","0.064453125","1","1","1"
"91288416","","","","","","","1","1","1"
"91288992","","","","0.056640625","0.056640625","0.056640625","","",""
"91289536","1","1","1","","","","","",""
"91301344","","","","","","","1","1","1"
"91301920","1","1","1","","","","","",""
"91302304","","","","0.076171875","0.076171875","0.076171875","","",""
"91314464","","","","","","","1","1","1"
"91315008","0.970703125","0.970703125","0.970703125","","","","","",""
"91315072","","","","0.078125","0.078125","0.078125","","",""
"91326272","","","","","","","1","1","1"
"91326592","","","","0.076171875","0.076171875","0.076171875","","",""
"91327744","0.98828125","0.98828125","0.98828125","","","","","",""
"91339776","","","","","","","1","1","1"
"91339872","0.994140625","0.994140625","0.994140625","","","","","",""
"91340256","","","","0.076171875","0.076171875","0.076171875","","",""
"91352416","","","","0.064453125","0.064453125","0.064453125","","",""
"91352928","1","1","1","","","","","",""
"91353056","","","","","","","1","1","1"
"91365312","","","","0.068359375","0.068359375","0.068359375","","",""
"91366080","","","","","","","1","1","1"
"91366112","0.986328125","0.986328125","0.986328125","","","","","",""
"91378240","","","","","","","1","1","1"
"91378944","0.96875","0.96875","0.96875","","","","","",""
"91379040","","","","0.052734375","0.052734375","0.052734375","","",""
"91390400","","","","","","","1","1","1"
"91390784","0.974609375","0.974609375","0.974609375","","","","","",""
"91391008","","","","0.060546875","0.060546875","0.060546875","","",""
"91404000","","","","","","","1","1","1"
"91404576","1","1","1","0.064453125","0.064453125","0.064453125","","",""
"91415520","","","","0.083984375","0.083984375","0.083984375","","",""
"91416960","","","","","","","1","1","1"
"91417120","1","1","1","","","","","",""
"91429664","","","","0.044921875","0.044921875","0.044921875","","",""
"91430016","1","1","1","","","","","",""
"91430336","","","","","","","1","1","1"
"91442464","","","","","","","1","1","1"
"91442880","","","","0.048828125","0.048828125","0.048828125","","",""
"91442976","0.998046875","0.998046875","0.998046875","","","","","",""
"91454528","","","","","","","1","1","1"
"91454848","","","","0.064453125","0.064453125","0.064453125","","",""
"91455264","0.99609375","0.99609375","0.99609375","","","","","",""
"91467936","","","","0.07421875","0.07421875","0.07421875","","",""
"91468448","","","","","","","1","1","1"
"91468576","1","1","1","","","","","",""
"91480224","1","1","1","","","","","",""
"91481088","","","","0.07421875","0.07421875","0.07421875","","",""
"91481120","","","","","","","1","1","1"
"91493728","1","1","1","","","","","",""
"91493952","","","","","","","1","1","1"
"91494368","","","","0.03515625","0.03515625","0.03515625","","",""
"91506784","0.98828125","0.98828125","0.98828125","","","","","",""
"91506944","","","","","","","1","1","1"
"91507104","","","","0.0546875","0.0546875","0.0546875","","",""
"91519072","","","","0.048828125","0.048828125","0.048828125","","",""
"91519776","","","","","","","1","1","1"
"91519968","0.974609375","0.974609375","0.974609375","","","","","",""
"91532672","","","","","","","1","1","1"
"91532704","0.962890625","0.962890625","0.962890625","","","","","",""
"91532736","","","","0.041015625","0.041015625","0.041015625","","",""
"91545344","","","","","","","1","1","1"
"91545376","0.95703125","0.95703125","0.95703125","","","","","",""
"91545472","","","","0.0390625","0.0390625","0.0390625","","",""
"91557920","","","","","","","1","1","1"
"91558016","0.974609375","0.974609375","0.974609375","","","","","",""
"91558112","","","","0.033203125","0.033203125","0.033203125","","",""
"91570272","","","","0.03515625","0.03515625","0.03515625","","",""
"91570688","","","","","","","1","1","1"
"91571072","0.96875","0.96875","0.96875","","","","","",""
"91581472","","","","","","","1","1","1"
"91583392","0.96875","0.96875","0.96875","","","","","",""
"91583840","","","","0.01953125","0.01953125","0.01953125","","",""
"91596640","","","","","","","1","1","1"
"91596736","0.98828125","0.98828125","0.98828125","","","","","",""
"91596768","","","","0.01171875","0.01171875","0.01171875","","",""
"91609184","","","","0","0","0","","",""
"91609248","","","","","","","1","1","1"
"91609568","1","1","1","","","","","",""
"91621760","","","","","","","1","1","1"
"91621888","1","1","1","","","","","",""
"91622112","","","","0.01171875","0.01171875","0.01171875","","",""
"91634144","","","","","","","1","1","1"
"91634336","","","","0.005859375","0.005859375","0.005859375","","",""
"91635040","1","1","1","","","","","",""
"91646112","","","","","","","1","1","1"
"91647392","","","","0.009765625","0.009765625","0.009765625","","",""
"91647744","0.974609375","0.974609375","0.974609375","","","","","",""
"91660320","","","","","","","1","1","1"
"91660576","0.990234375","0.990234375","0.990234375","","","","","",""
"91660672","","","","0.01953125","0.01953125","0.01953125","","",""
"91673184","1","1","1","","","","","",""
"91673472","","","","","","","1","1","1"
"91673568","","","","0.013671875","0.013671875","0.013671875","","",""
"91685312","0.99609375","0.99609375","0.99609375","","","","","",""
"91686144","","","","0.03125","0.03125","0.03125","","",""
"91686304","","","","","","","1","1","1"
"91698880","","","","0.013671875","0.013671875","0.013671875","1","1","1"
"91698912","0.986328125","0.986328125","0.986328125","","","","","",""
"91711776","","","","","","","1","1","1"
"91711904","1","1","1","","","","","",""
"91711968","","","","0.01171875","0.01171875","0.01171875","","",""
"91723872","0.98828125","0.98828125","0.98828125","","","","","",""
"91724320","","","","","","","1","1","1"
"91724544","","","","0.04296875","0.04296875","0.04296875","","",""
"91736448","","","","0.02734375","0.02734375","0.02734375","","",""
"91737120","1","1","1","","","","","",""
"91737376","","","","","","","1","1","1"
"91749472","","","","","","","1","1","1"
"91750080","1","1","1","0.029296875","0.029296875","0.029296875","","",""
"91761632","0.994140625","0.994140625","0.994140625","","","","","",""
"91762528","","","","0.005859375","0.005859375","0.005859375","","",""
"91762752","","","","","","","1","1","1"
"91775072","","","","","","","1","1","1"
"91775136","0.994140625","0.994140625","0.994140625","","","","","",""
"91775552","","","","0","0","0","","",""
"91787392","","","","","","","1","1","1"
"91788064","","","","0","0","0","","",""
"91788224","1","1","1","","","","","",""
"91800608","","","","","","","1","1","1"
"91800832","","","","0","0","0","","",""
"91801376","0.98828125","0.98828125","0.98828125","","","","","",""
"91813568","","","","0","0","0","","",""
"91813664","","","","","","","1","1","1"
"91814176","1","1","1","","","","","",""
"91826208","","","","","","","1","1","1"
"91826272","","","","0","0","0","","",""
"91827136","0.994140625","0.994140625","0.994140625","","","","","",""
"91839136","1","1","1","","","","","",""
"91839744","","","","0","0","0","","",""
"91839840","","","","","","","1","1","1"
"91851936","","","","0","0","0","","",""
"91852160","0.994140625","0.994140625","0.994140625","","","","","",""
"91852736","","","","","","","1","1","1"
"91864512","","","","0","0","0","","",""
"91864992","1","1","1","","","","","",""
"91865344","","","","","","","1","1","1"
"91876864","","","","","","","1","1","1"
"91877920","","","","0.037109375","0.037109375","0.037109375","","",""
"91878176","1","1","1","","","","","",""
"91890848","1","1","1","","","","","",""
"91891008","","","","0.056640625","0.056640625","0.056640625","1","1","1"
"91903136","","","","","","","1","1","1"
"91903200","","","","0.068359375","0.068359375","0.068359375","","",""
"91903712","1","1","1","","","","","",""
"91915872","","","","0.07421875","0.07421875","0.07421875","","",""
"91916288","","","","","","","1","1","1"
"91916480","1","1","1","","","","","",""
"91928032","","","","","","","1","1","1"
"91928576","1","1","1","","","","","",""
"91929344","","","","0.05078125","0.05078125","0.05078125","","",""
"91941984","","","","0.05078125","0.05078125","0.05078125","","",""
"91942176","","","","","","","1","1","1"
"91942304","0.994140625","0.994140625","0.994140625","","","","","",""
"91954368","","","","","","","1","1","1"
"91954784","","","","0.0859375","0.0859375","0.0859375","","",""
"91954848","0.982421875","0.982421875","0.982421875","","","","","",""
"91966752","","","","","","","1","1","1"
"91967520","0.994140625","0.994140625","0.994140625","","","","","",""
"91967616","","","","0.103515625","0.103515625","0.103515625","","",""
"91980352","","","","0.0703125","0.0703125","0.0703125","1","1","1"
"91980480","0.982421875","0.982421875","0.982421875","","","","","",""
"91991712","","","","","","","1","1","1"
"91992320","","","","0.09375","0.09375","0.09375","","",""
"91993312","1","1","1","","","","","",""
"92004864","1","1","1","","","","","",""
"92006080","","","","0.099609375","0.099609375","0.099609375","","",""
"92006240","","","","","","","1","1","1"
"92018080","","","","0.09375","0.09375","0.09375","","",""
"92018560","","","","","","","1","1","1"
"92018752","1","1","1","","","","","",""
"92030336","1","1","1","","","","","",""
"92031040","","","","0.072265625","0.072265625","0.072265625","","",""
"92031680","","","","","","","1","1","1"
"92043712","","","","","","","1","1","1"
"92044224","","","","0.091796875","0.091796875","0.091796875","","",""
"92044416","1","1","1","","","","","",""
"92056288","","","","0.068359375","0.068359375","0.068359375","","",""
"92057024","1","1","1","","","","","",""
"92057184","","","","","","","1","1","1"
"92069024","","","","","","","1","1","1"
"92069920","","","","0.05078125","0.05078125","0.05078125","","",""
"92070048","0.990234375","0.990234375","0.990234375","","","","","",""
"92082048","","","","","","","1","1","1"
"92082976","","","","0.05078125","0.05078125","0.05078125","","",""
"92083104","0.986328125","0.986328125","0.986328125","","","","","",""
"92095168","0.966796875","0.966796875","0.966796875","","","","","",""
"92095200","","","","0.037109375","0.037109375","0.037109375","","",""
"92095456","","","","","","","1","1","1"
"92108096","","","","0.03515625","0.03515625","0.03515625","","",""
"92108640","0.970703125","0.970703125","0.970703125","","","","","",""
"92108736","","","","","","","1","1","1"
"92120160","","","","","","","1","1","1"
"92121280","","","","0.0390625","0.0390625","0.0390625","","",""
"92121568","0.962890625","0.962890625","0.962890625","","","","","",""
"92133824","0.951171875","0.951171875","0.951171875","","","","1","1","1"
"92133952","","","","0.04296875","0.04296875","0.04296875","","",""
"92146688","0.978515625","0.978515625","0.978515625","","","","","",""
"92147104","","","","0.05859375","0.05859375","0.05859375","","",""
"92147136","","","","","","","1","1","1"
"92159136","","","","0.07421875","0.07421875","0.07421875","","",""
"92159648","","","","","","","1","1","1"
"92159968","0.994140625","0.994140625","0.994140625","","","","","",""
"92170880","","","","0.09375","0.09375","0.09375","","",""
"92171968","","","","","","","1","1","1"
"92172160","0.982421875","0.982421875","0.982421875","","","","","",""
"92183680","0.982421875","0.982421875","0.982421875","","","","","",""
"92185088","","","","","","","1","1","1"
"92185504","","","","0.087890625","0.087890625","0.087890625","","",""
"92196960","","","","0.076171875","0.076171875","0.076171875","","",""
"92197248","","","","","","","1","1","1"
"92197440","0.98828125","0.98828125","0.98828125","","","","","",""
"92209952","0.994140625","0.994140625","0.994140625","","","","","",""
"92210208","","","","0.0625","0.0625","0.0625","","",""
"92210368","","","","","","","1","1","1"
"92223744","1","1","1","0.0625","0.0625","0.0625","1","1","1"
"92236256","","","","0.02734375","0.02734375","0.02734375","","",""
"92236416","","","","","","","1","1","1"
"92236736","1","1","1","","","","","",""
"92247936","1","1","1","","","","","",""
"92249408","","","","","","","1","1","1"
"92249568","","","","0.025390625","0.025390625","0.025390625","","",""
"92261120","","","","0.02734375","0.02734375","0.02734375","","",""
"92261184","1","1","1","","","","","",""
"92261760","","","","","","","1","1","1"
"92272864","1","1","1","","","","","",""
"92274336","","","","","","","1","1","1"
"92274560","","","","0.029296875","0.029296875","0.029296875","","",""
"92287456","0.994140625","0.994140625","0.994140625","","","","","",""
"92287776","","","","","","","1","1","1"
"92287840","","","","0","0","0","","",""
"92300192","","","","","","","1","1","1"
"92300512","","","","0.01171875","0.01171875","0.01171875","","",""
"92300576","0.994140625","0.994140625","0.994140625","","","","","",""
"92312544","","","","","","","1","1","1"
"92312576","","","","0.0234375","0.0234375","0.0234375","","",""
"92313120","0.994140625","0.994140625","0.994140625","","","","","",""
"92324192","","","","0.04296875","0.04296875","0.04296875","","",""
"92325248","","","","","","","1","1","1"
"92325664","1","1","1","","","","","",""
"92338496","1","1","1","","","","","",""
"92339008","","","","0.04296875","0.04296875","0.04296875","0.994140625","0.994140625","0.994140625"
"92351488","","","","","","","1","1","1"
"92351808","0.982421875","0.982421875","0.982421875","","","","","",""
"92351840","","","","0.060546875","0.060546875","0.060546875","","",""
"92364064","0.986328125","0.986328125","0.986328125","","","","","",""
