"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_5","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_5","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_5","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_5__MAX"
"63205824","","","","0.013671875","0.013671875","0.013671875","","",""
"63206240","","","","","","","0.298828125","0.298828125","0.298828125"
"63206304","1","1","1","","","","","",""
"63218592","","","","0.005859375","0.005859375","0.005859375","","",""
"63218624","","","","","","","0.2578125","0.2578125","0.2578125"
"63218944","1","1","1","","","","","",""
"63230944","","","","0.03125","0.03125","0.03125","","",""
"63231328","","","","","","","0.2109375","0.2109375","0.2109375"
"63231392","1","1","1","","","","","",""
"63243296","1","1","1","","","","","",""
"63244256","","","","0.05078125","0.05078125","0.05078125","","",""
"63244576","","","","","","","0.193359375","0.193359375","0.193359375"
"63256672","0.994140625","0.994140625","0.994140625","","","","","",""
"63257408","","","","","","","0.15625","0.15625","0.15625"
"63257536","","","","0.03125","0.03125","0.03125","","",""
"63268448","","","","0.041015625","0.041015625","0.041015625","","",""
"63268736","","","","","","","0.15625","0.15625","0.15625"
"63269760","0.984375","0.984375","0.984375","","","","","",""
"63282272","","","","","","","0.162109375","0.162109375","0.162109375"
"63282592","","","","0.056640625","0.056640625","0.056640625","","",""
"63283136","0.96875","0.96875","0.96875","","","","","",""
"63295104","0.962890625","0.962890625","0.962890625","","","","","",""
"63295488","","","","","","","0.15625","0.15625","0.15625"
"63295936","","","","0.05078125","0.05078125","0.05078125","","",""
"63307872","","","","","","","0.15625","0.15625","0.15625"
"63308224","0.958984375","0.958984375","0.958984375","","","","","",""
"63308448","","","","0.060546875","0.060546875","0.060546875","","",""
"63321216","","","","","","","0.162109375","0.162109375","0.162109375"
"63321344","","","","0.029296875","0.029296875","0.029296875","","",""
"63321408","0.966796875","0.966796875","0.966796875","","","","","",""
"63332640","","","","","","","0.216796875","0.216796875","0.216796875"
"63333952","","","","0.025390625","0.025390625","0.025390625","","",""
"63334304","0.96875","0.96875","0.96875","","","","","",""
"63345408","","","","0.037109375","0.037109375","0.037109375","","",""
"63346976","0.96875","0.96875","0.96875","","","","0.19921875","0.19921875","0.19921875"
"63355712","0.962890625","0.962890625","0.962890625","","","","","",""
"63359296","","","","","","","0.158203125","0.158203125","0.158203125"
"63359968","","","","0.0546875","0.0546875","0.0546875","","",""
"63371968","0.953125","0.953125","0.953125","","","","","",""
"63372096","","","","","","","0.1875","0.1875","0.1875"
"63372480","","","","0.095703125","0.095703125","0.095703125","","",""
"63385248","","","","","","","0.1875","0.1875","0.1875"
"63385440","0.93359375","0.93359375","0.93359375","","","","","",""
"63385568","","","","0.08203125","0.08203125","0.08203125","","",""
"63397024","","","","","","","0.205078125","0.205078125","0.205078125"
"63397536","","","","0.080078125","0.080078125","0.080078125","","",""
"63398176","0.943359375","0.943359375","0.943359375","","","","","",""
"63410752","","","","0.095703125","0.095703125","0.095703125","","",""
"63411008","","","","","","","0.2109375","0.2109375","0.2109375"
"63411104","0.95703125","0.95703125","0.95703125","","","","","",""
"63423552","","","","","","","0.21875","0.21875","0.21875"
"63423744","0.95703125","0.95703125","0.95703125","","","","","",""
"63423776","","","","0.04296875","0.04296875","0.04296875","","",""
"63436192","","","","","","","0.220703125","0.220703125","0.220703125"
"63436352","","","","0.048828125","0.048828125","0.048828125","","",""
"63436640","0.986328125","0.986328125","0.986328125","","","","","",""
"63448992","","","","","","","0.197265625","0.197265625","0.197265625"
"63449312","0.958984375","0.958984375","0.958984375","","","","","",""
"63449376","","","","0.115234375","0.115234375","0.115234375","","",""
"63461280","1","1","1","","","","","",""
"63461824","","","","0.07421875","0.07421875","0.07421875","","",""
"63462016","","","","","","","0.15625","0.15625","0.15625"
"63474656","1","1","1","","","","","",""
"63474976","","","","0.033203125","0.033203125","0.033203125","","",""
"63475168","","","","","","","0.15625","0.15625","0.15625"
"63486912","","","","0.01171875","0.01171875","0.01171875","","",""
"63487488","","","","","","","0.162109375","0.162109375","0.162109375"
"63487968","1","1","1","","","","","",""
"63500480","","","","","","","0.15625","0.15625","0.15625"
"63500640","1","1","1","","","","","",""
"63500736","","","","0","0","0","","",""
"63511936","1","1","1","","","","","",""
"63513472","","","","0.017578125","0.017578125","0.017578125","0.138671875","0.138671875","0.138671875"
"63526016","","","","0.05859375","0.05859375","0.05859375","","",""
"63526272","","","","","","","0.14453125","0.14453125","0.14453125"
"63526336","1","1","1","","","","","",""
"63538560","0.984375","0.984375","0.984375","","","","","",""
"63539104","","","","","","","0.189453125","0.189453125","0.189453125"
"63539136","","","","0.03515625","0.03515625","0.03515625","","",""
"63551168","","","","","","","0.1640625","0.1640625","0.1640625"
"63551360","","","","0.041015625","0.041015625","0.041015625","","",""
"63551680","0.96875","0.96875","0.96875","","","","","",""
"63563296","","","","0.05078125","0.05078125","0.05078125","","",""
"63563648","","","","","","","0.1640625","0.1640625","0.1640625"
"63563936","0.96875","0.96875","0.96875","","","","","",""
"63575872","","","","","","","0.1328125","0.1328125","0.1328125"
"63576096","0.962890625","0.962890625","0.962890625","","","","","",""
"63577440","","","","0.025390625","0.025390625","0.025390625","","",""
"63589632","","","","","","","0.125","0.125","0.125"
"63589664","","","","0.005859375","0.005859375","0.005859375","","",""
"63589984","0.974609375","0.974609375","0.974609375","","","","","",""
"63601632","","","","0.0078125","0.0078125","0.0078125","","",""
"63603136","0.962890625","0.962890625","0.962890625","","","","","",""
"63603168","","","","","","","0.15234375","0.15234375","0.15234375"
"63614080","","","","0.033203125","0.033203125","0.033203125","","",""
"63615392","","","","","","","0.16015625","0.16015625","0.16015625"
"63615744","0.958984375","0.958984375","0.958984375","","","","","",""
"63628032","0.966796875","0.966796875","0.966796875","","","","","",""
"63628512","","","","0.017578125","0.017578125","0.017578125","","",""
"63628544","","","","","","","0.1328125","0.1328125","0.1328125"
"63639776","0.96875","0.96875","0.96875","","","","","",""
"63640544","","","","","","","0.125","0.125","0.125"
"63641344","","","","0.0078125","0.0078125","0.0078125","","",""
"63652416","","","","","","","0.125","0.125","0.125"
"63653984","0.953125","0.953125","0.953125","","","","","",""
"63654304","","","","0.041015625","0.041015625","0.041015625","","",""
"63666208","","","","","","","0.125","0.125","0.125"
"63666304","0.92578125","0.92578125","0.92578125","","","","","",""
"63666912","","","","0.044921875","0.044921875","0.044921875","","",""
"63677760","","","","","","","0.125","0.125","0.125"
"63678720","","","","0.01171875","0.01171875","0.01171875","","",""
"63679168","0.935546875","0.935546875","0.935546875","","","","","",""
"63691232","0.927734375","0.927734375","0.927734375","","","","","",""
"63692384","","","","0","0","0","","",""
"63692480","","","","","","","0.103515625","0.103515625","0.103515625"
"63704832","","","","0.01171875","0.01171875","0.01171875","","",""
"63705344","","","","","","","0.09375","0.09375","0.09375"
"63705504","0.955078125","0.955078125","0.955078125","","","","","",""
"63716448","0.994140625","0.994140625","0.994140625","","","","","",""
"63718144","","","","","","","0.09375","0.09375","0.09375"
"63718272","","","","0.025390625","0.025390625","0.025390625","","",""
"63728064","0.994140625","0.994140625","0.994140625","","","","","",""
"63730528","","","","","","","0.09375","0.09375","0.09375"
"63731168","","","","0.041015625","0.041015625","0.041015625","","",""
"63743360","","","","0.0625","0.0625","0.0625","","",""
"63743680","1","1","1","","","","","",""
"63743840","","","","","","","0.09375","0.09375","0.09375"
"63755200","","","","0.03515625","0.03515625","0.03515625","","",""
"63755680","0.994140625","0.994140625","0.994140625","","","","","",""
"63756736","","","","","","","0.09375","0.09375","0.09375"
"63768608","1","1","1","","","","","",""
"63769376","","","","","","","0.09375","0.09375","0.09375"
"63769568","","","","0.01171875","0.01171875","0.01171875","","",""
"63781696","","","","","","","0.099609375","0.099609375","0.099609375"
"63782208","1","1","1","","","","","",""
"63782368","","","","0","0","0","","",""
"63794496","","","","0.02734375","0.02734375","0.02734375","","",""
"63794624","","","","","","","0.099609375","0.099609375","0.099609375"
"63794752","1","1","1","","","","","",""
"63806944","","","","","","","0.09375","0.09375","0.09375"
"63807616","","","","0.0234375","0.0234375","0.0234375","","",""
"63807648","1","1","1","","","","","",""
"63819808","","","","","","","0.09375","0.09375","0.09375"
"63819936","0.9765625","0.9765625","0.9765625","","","","","",""
"63820704","","","","0.001953125","0.001953125","0.001953125","","",""
"63831136","","","","","","","0.099609375","0.099609375","0.099609375"
"63833376","0.96875","0.96875","0.96875","","","","","",""
"63833504","","","","0","0","0","","",""
"63845664","","","","","","","0.099609375","0.099609375","0.099609375"
"63846176","","","","0","0","0","","",""
"63846304","0.96875","0.96875","0.96875","","","","","",""
"63858272","0.9921875","0.9921875","0.9921875","","","","","",""
"63858432","","","","","","","0.09375","0.09375","0.09375"
"63858976","","","","0","0","0","","",""
"63870336","1","1","1","","","","","",""
"63871712","","","","","","","0.09375","0.09375","0.09375"
"63871744","","","","0","0","0","","",""
"63884064","","","","0","0","0","","",""
"63884608","1","1","1","","","","0.078125","0.078125","0.078125"
"63895520","","","","0","0","0","","",""
"63896736","","","","","","","0.068359375","0.068359375","0.068359375"
"63897280","1","1","1","","","","","",""
"63909472","0.994140625","0.994140625","0.994140625","","","","","",""
"63909952","","","","","","","0.0625","0.0625","0.0625"
"63910048","","","","0","0","0","","",""
"63922368","","","","","","","0.0625","0.0625","0.0625"
"63922496","1","1","1","","","","","",""
"63923008","","","","0","0","0","","",""
"63934464","","","","","","","0.0625","0.0625","0.0625"
"63935136","","","","0","0","0","","",""
"63935904","1","1","1","","","","","",""
"63948416","","","","0","0","0","","",""
"63948608","0.998046875","0.998046875","0.998046875","","","","","",""
"63948672","","","","","","","0.0625","0.0625","0.0625"
"63961152","","","","","","","0.078125","0.078125","0.078125"
"63961312","0.990234375","0.990234375","0.990234375","","","","","",""
"63961536","","","","0","0","0","","",""
"63973024","","","","0","0","0","","",""
"63973760","1","1","1","","","","","",""
"63973888","","","","","","","0.087890625","0.087890625","0.087890625"
"63986464","","","","","","","0.09375","0.09375","0.09375"
"63986784","1","1","1","","","","","",""
"63986944","","","","0","0","0","","",""
"63998176","","","","0","0","0","","",""
"63999840","1","1","1","","","","","",""
"63999936","","","","","","","0.09375","0.09375","0.09375"
"64011456","1","1","1","","","","","",""
"64012288","","","","","","","0.09375","0.09375","0.09375"
"64012704","","","","0","0","0","","",""
"64024480","","","","","","","0.09375","0.09375","0.09375"
"64024544","1","1","1","","","","","",""
"64025504","","","","0.01953125","0.01953125","0.01953125","","",""
"64038016","","","","","","","0.09375","0.09375","0.09375"
"64038112","","","","0.04296875","0.04296875","0.04296875","","",""
"64038144","1","1","1","","","","","",""
"64050080","","","","","","","0.09375","0.09375","0.09375"
"64050304","0.994140625","0.994140625","0.994140625","","","","","",""
"64051008","","","","0.03125","0.03125","0.03125","","",""
"64063232","1","1","1","","","","","",""
"64063616","","","","","","","0.09375","0.09375","0.09375"
"64063968","","","","0.01171875","0.01171875","0.01171875","","",""
"64075712","","","","","","","0.09375","0.09375","0.09375"
"64076192","1","1","1","","","","","",""
"64076608","","","","0.015625","0.015625","0.015625","","",""
"64088864","","","","","","","0.09375","0.09375","0.09375"
"64088960","0.994140625","0.994140625","0.994140625","","","","","",""
"64089344","","","","0.037109375","0.037109375","0.037109375","","",""
"64101216","1","1","1","","","","","",""
"64101376","","","","","","","0.09375","0.09375","0.09375"
"64102336","","","","0.037109375","0.037109375","0.037109375","","",""
"64113792","0.990234375","0.990234375","0.990234375","","","","","",""
"64114880","","","","","","","0.09375","0.09375","0.09375"
"64114944","","","","0.048828125","0.048828125","0.048828125","","",""
"64127040","","","","","","","0.09375","0.09375","0.09375"
"64127648","","","","0.01953125","0.01953125","0.01953125","","",""
"64127904","0.98046875","0.98046875","0.98046875","","","","","",""
"64138880","","","","","","","0.09375","0.09375","0.09375"
"64139552","","","","0.005859375","0.005859375","0.005859375","","",""
"64140000","0.98828125","0.98828125","0.98828125","","","","","",""
"64152480","","","","","","","0.09375","0.09375","0.09375"
"64152992","","","","0","0","0","","",""
"64153248","1","1","1","","","","","",""
"64164736","","","","","","","0.09375","0.09375","0.09375"
"64165920","","","","0.01171875","0.01171875","0.01171875","","",""
"64166304","0.994140625","0.994140625","0.994140625","","","","","",""
"64178080","0.9765625","0.9765625","0.9765625","","","","","",""
"64178944","","","","0.025390625","0.025390625","0.025390625","","",""
"64178976","","","","","","","0.10546875","0.10546875","0.10546875"
"64190432","0.978515625","0.978515625","0.978515625","","","","","",""
"64191296","","","","0.015625","0.015625","0.015625","","",""
"64191648","","","","","","","0.099609375","0.099609375","0.099609375"
"64204032","0.974609375","0.974609375","0.974609375","","","","","",""
"64204320","","","","0.029296875","0.029296875","0.029296875","0.09375","0.09375","0.09375"
"64217312","0.96875","0.96875","0.96875","","","","","",""
"64217408","","","","0.01171875","0.01171875","0.01171875","","",""
"64217568","","","","","","","0.09375","0.09375","0.09375"
"64228768","0.96484375","0.96484375","0.96484375","","","","","",""
"64230048","","","","0","0","0","","",""
"64230272","","","","","","","0.09375","0.09375","0.09375"
"64242496","0.931640625","0.931640625","0.931640625","","","","","",""
"64242944","","","","","","","0.09375","0.09375","0.09375"
"64243072","","","","0.029296875","0.029296875","0.029296875","","",""
"64254240","","","","0","0","0","","",""
"64255328","","","","","","","0.09375","0.09375","0.09375"
"64255808","0.904296875","0.904296875","0.904296875","","","","","",""
"64267936","0.87890625","0.87890625","0.87890625","","","","","",""
"64268416","","","","0","0","0","0.09375","0.09375","0.09375"
"64280960","","","","","","","0.09375","0.09375","0.09375"
"64281408","0.876953125","0.876953125","0.876953125","","","","","",""
"64281440","","","","0","0","0","","",""
"64293472","","","","0","0","0","","",""
"64294304","","","","","","","0.09375","0.09375","0.09375"
"64294368","0.85546875","0.85546875","0.85546875","","","","","",""
"64306464","","","","","","","0.09375","0.09375","0.09375"
"64307008","","","","0","0","0","","",""
"64307040","0.859375","0.859375","0.859375","","","","","",""
"64319680","0.8515625","0.8515625","0.8515625","","","","","",""
"64319712","","","","0","0","0","","",""
"64319904","","","","","","","0.09375","0.09375","0.09375"
"64331904","0.849609375","0.849609375","0.849609375","","","","","",""
"64332576","","","","","","","0.09375","0.09375","0.09375"
"64332736","","","","0","0","0","","",""
"64343616","","","","","","","0.087890625","0.087890625","0.087890625"
"64344960","0.83984375","0.83984375","0.83984375","","","","","",""
"64345152","","","","0","0","0","","",""
"64357888","","","","0","0","0","","",""
"64358016","","","","","","","0.09375","0.09375","0.09375"
"64358304","0.82421875","0.82421875","0.82421875","","","","","",""
"64368512","","","","","","","0.09375","0.09375","0.09375"
"64370368","0.822265625","0.822265625","0.822265625","","","","","",""
"64371040","","","","0","0","0","","",""
"64382816","","","","0.009765625","0.009765625","0.009765625","","",""
"64383040","0.7734375","0.7734375","0.7734375","","","","","",""
"64383808","","","","","","","0.083984375","0.083984375","0.083984375"
"64396000","0.75390625","0.75390625","0.75390625","","","","","",""
"64396416","","","","","","","0.091796875","0.091796875","0.091796875"
"64396480","","","","0.013671875","0.013671875","0.013671875","","",""
"64408192","0.779296875","0.779296875","0.779296875","","","","","",""
"64409024","","","","0","0","0","","",""
"64409408","","","","","","","0.09375","0.09375","0.09375"
"64421536","","","","0.015625","0.015625","0.015625","","",""
"64421728","","","","","","","0.09375","0.09375","0.09375"
"64422336","0.744140625","0.744140625","0.744140625","","","","","",""
"64433472","","","","0.01953125","0.01953125","0.01953125","","",""
"64434656","0.7265625","0.7265625","0.7265625","","","","","",""
"64435104","","","","","","","0.111328125","0.111328125","0.111328125"
"64443840","","","","0","0","0","","",""
"64447840","0.701171875","0.701171875","0.701171875","","","","","",""
"64447872","","","","","","","0.09375","0.09375","0.09375"
"64460416","","","","","","","0.09375","0.09375","0.09375"
"64460448","0.703125","0.703125","0.703125","0","0","0","","",""
"64471264","0.681640625","0.681640625","0.681640625","","","","","",""
"64473248","","","","0","0","0","","",""
"64473312","","","","","","","0.09375","0.09375","0.09375"
"64484928","0.6484375","0.6484375","0.6484375","","","","","",""
"64485536","","","","","","","0.080078125","0.080078125","0.080078125"
"64486048","","","","0","0","0","","",""
"64498336","0.619140625","0.619140625","0.619140625","","","","","",""
"64499040","","","","","","","0.08984375","0.08984375","0.08984375"
"64499168","","","","0","0","0","","",""
"64511264","","","","","","","0.09375","0.09375","0.09375"
"64511328","0.595703125","0.595703125","0.595703125","","","","","",""
"64511648","","","","0","0","0","","",""
"64524352","0.587890625","0.587890625","0.587890625","","","","","",""
"64524512","","","","0.001953125","0.001953125","0.001953125","","",""
"64524608","","","","","","","0.09375","0.09375","0.09375"
"64535808","","","","0.015625","0.015625","0.015625","","",""
"64536576","","","","","","","0.09375","0.09375","0.09375"
"64536672","0.56640625","0.56640625","0.56640625","","","","","",""
"64549216","","","","","","","0.0703125","0.0703125","0.0703125"
"64549568","","","","0","0","0","","",""
"64550240","0.5625","0.5625","0.5625","","","","","",""
"64561408","","","","0.01171875","0.01171875","0.01171875","","",""
"64562976","","","","","","","0.0625","0.0625","0.0625"
"64563040","0.5546875","0.5546875","0.5546875","","","","","",""
"64575776","","","","0.005859375","0.005859375","0.005859375","","",""
"64575904","0.54296875","0.54296875","0.54296875","","","","","",""
"64575968","","","","","","","0.0625","0.0625","0.0625"
"64587904","","","","0","0","0","","",""
"64588384","0.53125","0.53125","0.53125","","","","","",""
"64588608","","","","","","","0.0625","0.0625","0.0625"
"64600544","","","","0.01171875","0.01171875","0.01171875","","",""
"64601376","0.548828125","0.548828125","0.548828125","","","","","",""
"64601568","","","","","","","0.0625","0.0625","0.0625"
"64613600","","","","0","0","0","","",""
"64614176","","","","","","","0.0625","0.0625","0.0625"
"64614336","0.53125","0.53125","0.53125","","","","","",""
"64626464","0.51953125","0.51953125","0.51953125","","","","","",""
"64626912","","","","0","0","0","","",""
"64627008","","","","","","","0.0625","0.0625","0.0625"
"64639392","","","","0","0","0","","",""
"64639488","","","","","","","0.0625","0.0625","0.0625"
"64639872","0.505859375","0.505859375","0.505859375","","","","","",""
"64652064","","","","","","","0.0625","0.0625","0.0625"
"64652096","","","","0.02734375","0.02734375","0.02734375","","",""
"64652512","0.5","0.5","0.5","","","","","",""
"64665248","0.494140625","0.494140625","0.494140625","0.013671875","0.013671875","0.013671875","","",""
"64665312","","","","","","","0.0625","0.0625","0.0625"
"64678016","0.474609375","0.474609375","0.474609375","","","","","",""
"64678112","","","","","","","0.0625","0.0625","0.0625"
"64678368","","","","0.01171875","0.01171875","0.01171875","","",""
"64690112","","","","","","","0.0625","0.0625","0.0625"
"64690432","","","","0","0","0","","",""
"64690688","0.46875","0.46875","0.46875","","","","","",""
"64703328","","","","","","","0.0625","0.0625","0.0625"
"64703552","","","","0","0","0","","",""
"64703680","0.486328125","0.486328125","0.486328125","","","","","",""
"64716288","","","","0.01171875","0.01171875","0.01171875","","",""
"64716704","","","","","","","0.0625","0.0625","0.0625"
"64716736","0.46875","0.46875","0.46875","","","","","",""
"64729056","","","","","","","0.0625","0.0625","0.0625"
"64729344","","","","0.005859375","0.005859375","0.005859375","","",""
"64729568","0.49609375","0.49609375","0.49609375","","","","","",""
"64741952","0.5","0.5","0.5","","","","","",""
"64742144","","","","0.005859375","0.005859375","0.005859375","","",""
"64742208","","","","","","","0.0625","0.0625","0.0625"
"64753504","0.474609375","0.474609375","0.474609375","","","","","",""
"64754752","","","","0.013671875","0.013671875","0.013671875","","",""
"64755008","","","","","","","0.0625","0.0625","0.0625"
"64765920","","","","","","","0.0625","0.0625","0.0625"
"64767360","0.46875","0.46875","0.46875","","","","","",""
"64767808","","","","0.025390625","0.025390625","0.025390625","","",""
"64780288","0.462890625","0.462890625","0.462890625","","","","","",""
"64780576","","","","","","","0.0625","0.0625","0.0625"
"64780768","","","","0.025390625","0.025390625","0.025390625","","",""
"64793088","0.443359375","0.443359375","0.443359375","","","","","",""
"64793280","","","","0.025390625","0.025390625","0.025390625","","",""
"64793568","","","","","","","0.0625","0.0625","0.0625"
"64804928","","","","","","","0.0625","0.0625","0.0625"
"64805440","0.4453125","0.4453125","0.4453125","","","","","",""
"64806336","","","","0.025390625","0.025390625","0.025390625","","",""
"64817568","","","","0.001953125","0.001953125","0.001953125","","",""
"64817984","0.482421875","0.482421875","0.482421875","","","","","",""
"64818400","","","","","","","0.0625","0.0625","0.0625"
"64831168","0.478515625","0.478515625","0.478515625","","","","","",""
"64831264","","","","","","","0.0625","0.0625","0.0625"
"64831808","","","","0","0","0","","",""
"64844032","","","","0","0","0","","",""
"64844256","","","","","","","0.0625","0.0625","0.0625"
"64844384","0.4609375","0.4609375","0.4609375","","","","","",""
"64856192","","","","","","","0.07421875","0.07421875","0.07421875"
"64857152","","","","0.01171875","0.01171875","0.01171875","","",""
"64857312","0.431640625","0.431640625","0.431640625","","","","","",""
"64869984","","","","","","","0.0625","0.0625","0.0625"
"64870048","0.40625","0.40625","0.40625","","","","","",""
"64870336","","","","0.029296875","0.029296875","0.029296875","","",""
"64882112","","","","","","","0.0625","0.0625","0.0625"
"64882336","0.40625","0.40625","0.40625","","","","","",""
"64882528","","","","0.01171875","0.01171875","0.01171875","","",""
"64892992","","","","0","0","0","","",""
"64895616","","","","","","","0.0625","0.0625","0.0625"
"64895776","0.40625","0.40625","0.40625","","","","","",""
"64908160","0.421875","0.421875","0.421875","","","","0.0625","0.0625","0.0625"
"64908192","","","","0","0","0","","",""
"64920320","0.40625","0.40625","0.40625","","","","","",""
"64920544","","","","0.015625","0.015625","0.015625","","",""
"64921312","","","","","","","0.0625","0.0625","0.0625"
"64933760","0.408203125","0.408203125","0.408203125","","","","","",""
"64934144","","","","","","","0.056640625","0.056640625","0.056640625"
"64934304","","","","0.03125","0.03125","0.03125","","",""
"64946784","0.390625","0.390625","0.390625","","","","","",""
"64946912","","","","","","","0.048828125","0.048828125","0.048828125"
"64947008","","","","0","0","0","","",""
"64959392","0.349609375","0.349609375","0.349609375","","","","","",""
"64959456","","","","0","0","0","","",""
"64959648","","","","","","","0.03125","0.03125","0.03125"
"64972320","0.35546875","0.35546875","0.35546875","","","","","",""
"64972608","","","","0","0","0","","",""
"64972768","","","","","","","0.03125","0.03125","0.03125"
"64983840","","","","","","","0.03125","0.03125","0.03125"
"64984160","","","","0","0","0","","",""
"64984672","0.357421875","0.357421875","0.357421875","","","","","",""
"64996896","0.34765625","0.34765625","0.34765625","","","","","",""
"64997824","","","","0","0","0","","",""
"64997856","","","","","","","0.03125","0.03125","0.03125"
"65009920","0.349609375","0.349609375","0.349609375","","","","","",""
"65010944","","","","","","","0.03125","0.03125","0.03125"
"65010976","","","","0.005859375","0.005859375","0.005859375","","",""
"65022528","","","","","","","0.03125","0.03125","0.03125"
"65023296","","","","0.03125","0.03125","0.03125","","",""
"65023808","0.32421875","0.32421875","0.32421875","","","","","",""
"65036672","0.3125","0.3125","0.3125","","","","0.037109375","0.037109375","0.037109375"
"65036704","","","","0.0078125","0.0078125","0.0078125","","",""
"65048608","","","","","","","0.03125","0.03125","0.03125"
"65049376","0.3125","0.3125","0.3125","","","","","",""
"65049568","","","","0.013671875","0.013671875","0.013671875","","",""
"65060896","0.31640625","0.31640625","0.31640625","","","","","",""
"65061984","","","","0.072265625","0.072265625","0.072265625","","",""
"65062080","","","","","","","0.03125","0.03125","0.03125"
"65074976","","","","","","","0.03125","0.03125","0.03125"
"65075136","0.2734375","0.2734375","0.2734375","","","","","",""
"65075168","","","","0.02734375","0.02734375","0.02734375","","",""
"65086976","","","","","","","0.03125","0.03125","0.03125"
"65087872","0.23046875","0.23046875","0.23046875","","","","","",""
"65087968","","","","0","0","0","","",""
"65100384","0.21875","0.21875","0.21875","","","","","",""
"65100640","","","","0.03125","0.03125","0.03125","","",""
"65100768","","","","","","","0.03125","0.03125","0.03125"
"65112512","","","","","","","0.03125","0.03125","0.03125"
"65113184","","","","0.03125","0.03125","0.03125","","",""
"65113408","0.21875","0.21875","0.21875","","","","","",""
"65124736","0.224609375","0.224609375","0.224609375","","","","","",""
"65125824","","","","0.013671875","0.013671875","0.013671875","","",""
"65126272","","","","","","","0.037109375","0.037109375","0.037109375"
"65138208","","","","","","","0.03125","0.03125","0.03125"
"65138496","0.25","0.25","0.25","","","","","",""
"65138976","","","","0","0","0","","",""
"65151456","","","","0.00390625","0.00390625","0.00390625","","",""
"65151744","0.20703125","0.20703125","0.20703125","","","","0.03125","0.03125","0.03125"
"65164608","0.1875","0.1875","0.1875","","","","0.03125","0.03125","0.03125"
"65164704","","","","0.03125","0.03125","0.03125","","",""
"65176128","0.1875","0.1875","0.1875","","","","","",""
"65176256","","","","0.017578125","0.017578125","0.017578125","","",""
"65176608","","","","","","","0.03125","0.03125","0.03125"
"65189536","0.197265625","0.197265625","0.197265625","","","","","",""
"65189728","","","","0.00390625","0.00390625","0.00390625","","",""
"65190112","","","","","","","0.03125","0.03125","0.03125"
"65202784","","","","0.03125","0.03125","0.03125","","",""
"65202848","","","","","","","0.03125","0.03125","0.03125"
"65202944","0.201171875","0.201171875","0.201171875","","","","","",""
"65215168","","","","","","","0.03125","0.03125","0.03125"
"65215616","0.193359375","0.193359375","0.193359375","","","","","",""
"65215712","","","","0.025390625","0.025390625","0.025390625","","",""
"65227872","0.1875","0.1875","0.1875","","","","","",""
"65228128","","","","","","","0.03125","0.03125","0.03125"
"65228480","","","","0.03125","0.03125","0.03125","","",""
"65240416","","","","","","","0.03125","0.03125","0.03125"
"65241088","","","","0.01953125","0.01953125","0.01953125","","",""
"65241120","0.193359375","0.193359375","0.193359375","","","","","",""
"65253856","","","","","","","0.037109375","0.037109375","0.037109375"
"65254208","0.1875","0.1875","0.1875","","","","","",""
"65254272","","","","0","0","0","","",""
"65265120","0.1875","0.1875","0.1875","","","","","",""
"65265600","","","","","","","0.03125","0.03125","0.03125"
"65266944","","","","0.015625","0.015625","0.015625","","",""
"65277792","","","","0.01953125","0.01953125","0.01953125","","",""
"65279872","","","","","","","0.03125","0.03125","0.03125"
"65279968","0.181640625","0.181640625","0.181640625","","","","","",""
"65292512","0.15625","0.15625","0.15625","","","","","",""
"65292704","","","","0.01171875","0.01171875","0.01171875","0.03125","0.03125","0.03125"
"65304864","","","","0","0","0","","",""
"65305152","","","","","","","0.03125","0.03125","0.03125"
"65305248","0.16796875","0.16796875","0.16796875","","","","","",""
"65318080","0.16796875","0.16796875","0.16796875","","","","","",""
"65318176","","","","0","0","0","0.03125","0.03125","0.03125"
"65330560","","","","","","","0.03125","0.03125","0.03125"
"65330688","0.162109375","0.162109375","0.162109375","","","","","",""
"65330912","","","","0","0","0","","",""
"65343072","0.15625","0.15625","0.15625","","","","","",""
"65343488","","","","0","0","0","","",""
"65343744","","","","","","","0.03125","0.03125","0.03125"
"65355968","","","","","","","0.03125","0.03125","0.03125"
"65356512","","","","0","0","0","","",""
"65356672","0.16796875","0.16796875","0.16796875","","","","","",""
"65369152","","","","","","","0.03125","0.03125","0.03125"
"65369280","","","","0","0","0","","",""
"65369408","0.142578125","0.142578125","0.142578125","","","","","",""
"65382016","","","","0","0","0","","",""
"65382368","0.130859375","0.130859375","0.130859375","","","","0.03125","0.03125","0.03125"
"65394496","0.107421875","0.107421875","0.107421875","","","","","",""
"65395040","","","","","","","0.03125","0.03125","0.03125"
"65395104","","","","0","0","0","","",""
"65406784","","","","0","0","0","","",""
"65407104","","","","","","","0.03125","0.03125","0.03125"
"65407520","0.068359375","0.068359375","0.068359375","","","","","",""
"65419840","","","","0","0","0","","",""
