"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_4","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_4","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_4","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_4__MAX"
"37349472","","","","","","","0","0","0"
"37349984","","","","1","1","1","","",""
"37350176","0.84375","0.84375","0.84375","","","","","",""
"37361824","","","","1","1","1","","",""
"37362368","","","","","","","0","0","0"
"37362752","0.84375","0.84375","0.84375","","","","","",""
"37375232","","","","","","","0","0","0"
"37375328","0.84375","0.84375","0.84375","","","","","",""
"37375584","","","","1","1","1","","",""
"37387584","","","","","","","0","0","0"
"37388384","","","","0.994140625","0.994140625","0.994140625","","",""
"37388704","0.84375","0.84375","0.84375","","","","","",""
"37400896","","","","","","","0","0","0"
"37401376","","","","1","1","1","","",""
"37401536","0.84375","0.84375","0.84375","","","","","",""
"37412544","","","","1","1","1","","",""
"37414048","","","","","","","0","0","0"
"37414176","0.84375","0.84375","0.84375","","","","","",""
"37427008","","","","1","1","1","","",""
"37427072","","","","","","","0","0","0"
"37427104","0.84375","0.84375","0.84375","","","","","",""
"37438240","0.84375","0.84375","0.84375","","","","","",""
"37439200","","","","1","1","1","","",""
"37439808","","","","","","","0","0","0"
"37451200","0.84375","0.84375","0.84375","","","","","",""
"37451424","","","","1","1","1","","",""
"37452512","","","","","","","0","0","0"
"37464128","","","","","","","0","0","0"
"37464992","0.84375","0.84375","0.84375","","","","","",""
"37465472","","","","1","1","1","","",""
"37478240","","","","1","1","1","","",""
"37478272","","","","","","","0","0","0"
"37478304","0.84375","0.84375","0.84375","","","","","",""
"37490656","0.84375","0.84375","0.84375","","","","","",""
"37490944","","","","1","1","1","","",""
"37491072","","","","","","","0","0","0"
"37503776","","","","","","","0","0","0"
"37503904","","","","1","1","1","","",""
"37503936","0.84375","0.84375","0.84375","","","","","",""
"37515712","","","","1","1","1","","",""
"37516320","0.84375","0.84375","0.84375","","","","","",""
"37516448","","","","","","","0","0","0"
"37529216","","","","1","1","1","0","0","0"
"37529504","0.84375","0.84375","0.84375","","","","","",""
"37542080","0.837890625","0.837890625","0.837890625","","","","","",""
"37542176","","","","1","1","1","","",""
"37542336","","","","","","","0","0","0"
"37554528","0.84375","0.84375","0.84375","","","","","",""
"37555072","","","","","","","0","0","0"
"37555136","","","","1","1","1","","",""
"37567776","0.84375","0.84375","0.84375","","","","","",""
"37567808","","","","1","1","1","0","0","0"
"37579072","","","","0.994140625","0.994140625","0.994140625","","",""
"37580640","0.84375","0.84375","0.84375","","","","0","0","0"
"37593248","0.84375","0.84375","0.84375","","","","","",""
"37593344","","","","1","1","1","","",""
"37593472","","","","","","","0","0","0"
"37605600","","","","1","1","1","","",""
"37606080","0.837890625","0.837890625","0.837890625","","","","","",""
"37606368","","","","","","","0","0","0"
"37617728","","","","1","1","1","","",""
"37618112","0.84375","0.84375","0.84375","","","","","",""
"37619136","","","","","","","0","0","0"
"37629504","","","","","","","0","0","0"
"37631680","0.84375","0.84375","0.84375","","","","","",""
"37631840","","","","1","1","1","","",""
"37644384","0.84375","0.84375","0.84375","","","","","",""
"37644448","","","","1","1","1","","",""
"37644640","","","","","","","0","0","0"
"37655712","","","","","","","0","0","0"
"37657024","0.83984375","0.83984375","0.83984375","","","","","",""
"37657152","","","","1","1","1","","",""
"37669888","","","","1","1","1","","",""
"37669920","","","","","","","0","0","0"
"37669952","0.84765625","0.84765625","0.84765625","","","","","",""
"37682240","","","","1","1","1","","",""
"37682624","0.869140625","0.869140625","0.869140625","","","","","",""
"37683040","","","","","","","0","0","0"
"37694592","0.875","0.875","0.875","","","","","",""
"37695424","","","","","","","0","0","0"
"37695808","","","","1","1","1","","",""
"37707328","0.875","0.875","0.875","","","","","",""
"37708000","","","","1","1","1","","",""
"37708352","","","","","","","0","0","0"
"37719904","0.880859375","0.880859375","0.880859375","","","","","",""
"37720704","","","","1","1","1","","",""
"37720832","","","","","","","0","0","0"
"37733664","0.88671875","0.88671875","0.88671875","","","","","",""
"37733856","","","","","","","0","0","0"
"37733888","","","","1","1","1","","",""
"37746304","0.8984375","0.8984375","0.8984375","","","","","",""
"37746432","","","","","","","0","0","0"
"37747040","","","","1","1","1","","",""
"37758912","","","","","","","0.005859375","0.005859375","0.005859375"
"37759328","","","","1","1","1","","",""
"37759520","0.888671875","0.888671875","0.888671875","","","","","",""
"37772128","","","","","","","0","0","0"
"37772544","","","","1","1","1","","",""
"37772640","0.896484375","0.896484375","0.896484375","","","","","",""
"37784544","0.904296875","0.904296875","0.904296875","","","","","",""
"37784672","","","","1","1","1","","",""
"37785472","","","","","","","0","0","0"
"37797376","","","","","","","0","0","0"
"37798112","0.92578125","0.92578125","0.92578125","","","","","",""
"37798336","","","","1","1","1","","",""
"37809280","","","","","","","0","0","0"
"37811008","0.9375","0.9375","0.9375","","","","","",""
"37811072","","","","1","1","1","","",""
"37822880","","","","1","1","1","","",""
"37823168","0.9375","0.9375","0.9375","","","","","",""
"37823648","","","","","","","0","0","0"
"37835680","0.9375","0.9375","0.9375","","","","","",""
"37836032","","","","1","1","1","","",""
"37836448","","","","","","","0","0","0"
"37848096","","","","1","1","1","","",""
"37848352","","","","","","","0","0","0"
"37848800","0.9375","0.9375","0.9375","","","","","",""
"37860544","","","","1","1","1","","",""
"37862368","0.9609375","0.9609375","0.9609375","","","","0","0","0"
"37874976","","","","","","","0","0","0"
"37875104","0.962890625","0.962890625","0.962890625","","","","","",""
"37875136","","","","1","1","1","","",""
"37886592","","","","","","","0","0","0"
"37887360","0.962890625","0.962890625","0.962890625","","","","","",""
"37887776","","","","1","1","1","","",""
"37898016","","","","1","1","1","","",""
"37900064","","","","","","","0","0","0"
"37900160","0.96875","0.96875","0.96875","","","","","",""
"37912640","","","","1","1","1","","",""
"37913216","0.96875","0.96875","0.96875","","","","","",""
"37913280","","","","","","","0","0","0"
"37925696","","","","1","1","1","","",""
"37926176","0.96875","0.96875","0.96875","","","","0","0","0"
"37938464","","","","1","1","1","","",""
"37938816","","","","","","","0","0","0"
"37939040","0.96875","0.96875","0.96875","","","","","",""
"37951232","","","","1","1","1","","",""
"37951392","","","","","","","0","0","0"
"37951616","0.96875","0.96875","0.96875","","","","","",""
"37963296","0.96875","0.96875","0.96875","","","","","",""
"37964352","","","","","","","0","0","0"
"37964704","","","","1","1","1","","",""
"37976928","","","","1","1","1","","",""
"37977088","0.974609375","0.974609375","0.974609375","","","","","",""
"37977376","","","","","","","0","0","0"
"37990240","","","","","","","0","0","0"
"37990304","0.994140625","0.994140625","0.994140625","","","","","",""
"37990368","","","","1","1","1","","",""
"37999936","1","1","1","","","","","",""
"38002752","","","","","","","0","0","0"
"38002912","","","","1","1","1","","",""
"38015264","1","1","1","","","","","",""
"38015392","","","","1","1","1","","",""
"38015648","","","","","","","0","0","0"
"38026720","","","","1","1","1","","",""
"38028192","1","1","1","","","","","",""
"38028608","","","","","","","0","0","0"
"38040576","","","","1","1","1","","",""
"38040992","","","","","","","0.015625","0.015625","0.015625"
"38041280","0.994140625","0.994140625","0.994140625","","","","","",""
"38052800","","","","","","","0.013671875","0.013671875","0.013671875"
"38054112","","","","1","1","1","","",""
"38054336","1","1","1","","","","","",""
"38066560","","","","1","1","1","","",""
"38066816","","","","","","","0","0","0"
"38066880","1","1","1","","","","","",""
"38078816","1","1","1","","","","","",""
"38079168","","","","1","1","1","","",""
"38079968","","","","","","","0","0","0"
"38091744","1","1","1","","","","","",""
"38092608","","","","1","1","1","","",""
"38092704","","","","","","","0","0","0"
"38105280","","","","1","1","1","","",""
"38105408","1","1","1","","","","0","0","0"
"38118016","","","","","","","0","0","0"
"38118080","1","1","1","","","","","",""
"38118272","","","","1","1","1","","",""
"38130080","","","","","","","0","0","0"
"38130752","1","1","1","","","","","",""
"38131168","","","","1","1","1","","",""
"38142944","","","","1","1","1","","",""
"38143648","","","","","","","0","0","0"
"38143968","1","1","1","","","","","",""
"38156672","1","1","1","","","","","",""
"38156736","","","","1","1","1","0","0","0"
"38169216","","","","","","","0","0","0"
"38169440","1","1","1","","","","","",""
"38169504","","","","1","1","1","","",""
"38181504","","","","","","","0","0","0"
"38182016","","","","1","1","1","","",""
"38182208","0.994140625","0.994140625","0.994140625","","","","","",""
"38194752","1","1","1","","","","","",""
"38195168","","","","1","1","1","0","0","0"
"38207072","","","","","","","0","0","0"
"38207936","","","","1","1","1","","",""
"38207968","1","1","1","","","","","",""
"38219936","","","","","","","0","0","0"
"38220352","1","1","1","","","","","",""
"38220704","","","","1","1","1","","",""
"38232608","1","1","1","","","","","",""
"38233024","","","","1","1","1","","",""
"38233472","","","","","","","0","0","0"
"38245792","","","","","","","0","0","0"
"38246048","","","","1","1","1","","",""
"38246080","1","1","1","","","","","",""
"38258080","1","1","1","","","","","",""
"38258912","","","","1","1","1","","",""
"38259104","","","","","","","0","0","0"
"38271552","1","1","1","","","","0","0","0"
"38271584","","","","1","1","1","","",""
"38284384","1","1","1","","","","","",""
"38284640","","","","","","","0","0","0"
"38284704","","","","1","1","1","","",""
"38296032","1","1","1","","","","","",""
"38296896","","","","","","","0","0","0"
"38296928","","","","1","1","1","","",""
"38309248","","","","1","1","1","","",""
"38309664","1","1","1","","","","","",""
"38310272","","","","","","","0","0","0"
"38322816","1","1","1","","","","","",""
"38322976","","","","1","1","1","","",""
"38323136","","","","","","","0","0","0"
"38335136","","","","","","","0","0","0"
"38335680","","","","1","1","1","","",""
"38335712","1","1","1","","","","","",""
"38348448","1","1","1","","","","","",""
"38348480","","","","1","1","1","","",""
"38348512","","","","","","","0","0","0"
"38359968","","","","","","","0","0","0"
"38360928","","","","1","1","1","","",""
"38361568","1","1","1","","","","","",""
"38372608","","","","","","","0","0","0"
"38372896","1","1","1","","","","","",""
"38374112","","","","1","1","1","","",""
"38385824","","","","1","1","1","","",""
"38386816","1","1","1","","","","","",""
"38386880","","","","","","","0","0","0"
"38399520","","","","","","","0","0","0"
"38399552","","","","1","1","1","","",""
"38399776","1","1","1","","","","","",""
"38410784","","","","","","","0","0","0"
"38411680","","","","1","1","1","","",""
"38412768","1","1","1","","","","","",""
"38424160","1","1","1","","","","","",""
"38425280","","","","1","1","1","","",""
"38425472","","","","","","","0","0","0"
"38437152","1","1","1","","","","","",""
"38438144","","","","","","","0","0","0"
"38438176","","","","1","1","1","","",""
"38448992","1","1","1","","","","","",""
"38450784","","","","1","1","1","","",""
"38451008","","","","","","","0","0","0"
"38463360","","","","1","1","1","","",""
"38463392","1","1","1","","","","","",""
"38463680","","","","","","","0","0","0"
"38475648","1","1","1","","","","","",""
"38475680","","","","","","","0","0","0"
"38476576","","","","1","1","1","","",""
"38487168","","","","1","1","1","","",""
"38488416","","","","","","","0","0","0"
"38488736","1","1","1","","","","","",""
"38500800","","","","1","1","1","","",""
"38502048","0.99609375","0.99609375","0.99609375","","","","","",""
"38502304","","","","","","","0","0","0"
"38514752","0.998046875","0.998046875","0.998046875","","","","","",""
"38515040","","","","","","","0","0","0"
"38515168","","","","1","1","1","","",""
"38527136","","","","0.994140625","0.994140625","0.994140625","","",""
"38527360","","","","","","","0","0","0"
"38527968","0.994140625","0.994140625","0.994140625","","","","","",""
"38540576","","","","0.994140625","0.994140625","0.994140625","","",""
"38540704","","","","","","","0","0","0"
"38540768","0.994140625","0.994140625","0.994140625","","","","","",""
"38553024","","","","","","","0","0","0"
"38553184","0.98828125","0.98828125","0.98828125","","","","","",""
"38553472","","","","1","1","1","","",""
"38565792","0.998046875","0.998046875","0.998046875","","","","","",""
"38565856","","","","","","","0","0","0"
"38566176","","","","1","1","1","","",""
"38578336","","","","1","1","1","","",""
"38578752","","","","","","","0","0","0"
"38578912","0.99609375","0.99609375","0.99609375","","","","","",""
"38590688","1","1","1","","","","","",""
"38591584","","","","1","1","1","","",""
"38591776","","","","","","","0","0","0"
"38603936","","","","1","1","1","","",""
"38604096","","","","","","","0","0","0"
"38604544","1","1","1","","","","","",""
"38615808","","","","","","","0","0","0"
"38616992","","","","1","1","1","","",""
"38617280","1","1","1","","","","","",""
"38629056","1","1","1","","","","","",""
"38630048","","","","","","","0","0","0"
"38630144","","","","1","1","1","","",""
"38641792","1","1","1","","","","","",""
"38642880","","","","","","","0","0","0"
"38642976","","","","1","1","1","","",""
"38655136","1","1","1","","","","","",""
"38655616","","","","","","","0","0","0"
"38655872","","","","1","1","1","","",""
"38666784","","","","","","","0","0","0"
"38666880","1","1","1","","","","","",""
"38667712","","","","0.98828125","0.98828125","0.98828125","","",""
"38680992","1","1","1","0.994140625","0.994140625","0.994140625","","",""
"38681440","","","","","","","0","0","0"
"38694240","","","","","","","0","0","0"
"38694272","1","1","1","","","","","",""
"38694336","","","","1","1","1","","",""
"38706016","1","1","1","","","","","",""
"38706912","","","","","","","0","0","0"
"38707008","","","","0.98828125","0.98828125","0.98828125","","",""
"38719488","0.994140625","0.994140625","0.994140625","","","","","",""
"38719584","","","","","","","0","0","0"
"38719680","","","","1","1","1","","",""
"38732000","1","1","1","","","","","",""
"38732256","","","","1","1","1","","",""
"38732352","","","","","","","0","0","0"
"38743808","1","1","1","","","","","",""
"38745312","","","","0.98828125","0.98828125","0.98828125","","",""
"38745376","","","","","","","0","0","0"
"38757024","1","1","1","","","","","",""
"38757856","","","","","","","0","0","0"
"38758368","","","","0.994140625","0.994140625","0.994140625","","",""
"38769952","","","","","","","0","0","0"
"38770272","1","1","1","","","","","",""
"38771040","","","","1","1","1","","",""
"38781184","","","","0.994140625","0.994140625","0.994140625","","",""
"38783904","1","1","1","","","","0","0","0"
"38795136","1","1","1","","","","","",""
"38795296","","","","","","","0","0","0"
"38796608","","","","1","1","1","","",""
"38808000","1","1","1","","","","","",""
"38808608","","","","1","1","1","","",""
"38809536","","","","","","","0","0","0"
"38820896","","","","0.970703125","0.970703125","0.970703125","","",""
"38822304","1","1","1","","","","","",""
"38822368","","","","","","","0","0","0"
"38834304","","","","0.962890625","0.962890625","0.962890625","","",""
"38834528","","","","","","","0","0","0"
"38835136","1","1","1","","","","","",""
"38847552","1","1","1","","","","0","0","0"
"38847776","","","","0.95703125","0.95703125","0.95703125","","",""
"38860576","","","","","","","0","0","0"
"38860704","1","1","1","","","","","",""
"38860736","","","","0.96875","0.96875","0.96875","","",""
"38872448","","","","","","","0","0","0"
"38873024","","","","0.98046875","0.98046875","0.98046875","","",""
"38873216","0.994140625","0.994140625","0.994140625","","","","","",""
"38885152","","","","0.984375","0.984375","0.984375","","",""
"38885696","1","1","1","","","","","",""
"38886112","","","","","","","0","0","0"
"38897376","","","","0.994140625","0.994140625","0.994140625","","",""
"38898400","0.98828125","0.98828125","0.98828125","","","","","",""
"38899040","","","","","","","0","0","0"
"38911424","","","","1","1","1","","",""
"38911744","1","1","1","","","","","",""
"38911776","","","","","","","0","0","0"
"38923776","","","","","","","0","0","0"
"38924608","","","","1","1","1","","",""
"38924704","1","1","1","","","","","",""
"38936096","","","","","","","0","0","0"
"38936512","0.994140625","0.994140625","0.994140625","","","","","",""
"38936960","","","","1","1","1","","",""
"38948256","","","","1","1","1","","",""
"38948544","","","","","","","0","0","0"
"38949376","0.98828125","0.98828125","0.98828125","","","","","",""
"38962272","","","","","","","0","0","0"
"38962624","","","","1","1","1","","",""
"38962816","1","1","1","","","","","",""
"38975104","","","","1","1","1","","",""
"38975168","","","","","","","0","0","0"
"38975840","0.994140625","0.994140625","0.994140625","","","","","",""
"38987808","","","","","","","0","0","0"
"38988608","1","1","1","1","1","1","","",""
"39000288","","","","1","1","1","","",""
"39000928","","","","","","","0","0","0"
"39001472","1","1","1","","","","","",""
"39012704","1","1","1","","","","","",""
"39013312","","","","1","1","1","","",""
"39014016","","","","","","","0","0","0"
"39025792","","","","1","1","1","","",""
"39026752","1","1","1","","","","","",""
"39027008","","","","","","","0","0","0"
"39039072","","","","","","","0","0","0"
"39039616","1","1","1","","","","","",""
"39039872","","","","1","1","1","","",""
"39052128","","","","0.994140625","0.994140625","0.994140625","","",""
"39052480","","","","","","","0","0","0"
"39052704","1","1","1","","","","","",""
"39062880","1","1","1","","","","","",""
"39065376","","","","1","1","1","0","0","0"
"39077760","","","","1","1","1","","",""
"39078336","1","1","1","","","","","",""
"39078368","","","","","","","0","0","0"
"39088000","","","","","","","0","0","0"
"39090528","1","1","1","","","","","",""
"39091072","","","","1","1","1","","",""
"39103200","","","","","","","0","0","0"
"39103840","1","1","1","","","","","",""
"39103904","","","","1","1","1","","",""
"39115488","","","","1","1","1","","",""
"39115808","","","","","","","0","0","0"
"39116448","1","1","1","","","","","",""
"39128832","","","","1","1","1","0","0","0"
"39129312","1","1","1","","","","","",""
"39142208","","","","","","","0","0","0"
"39142240","","","","1","1","1","","",""
"39142272","1","1","1","","","","","",""
"39152640","","","","","","","0","0","0"
"39154720","","","","1","1","1","","",""
"39155072","0.99609375","0.99609375","0.99609375","","","","","",""
"39167424","","","","","","","0","0","0"
"39167808","0.998046875","0.998046875","0.998046875","","","","","",""
"39167840","","","","1","1","1","","",""
"39179552","1","1","1","","","","","",""
"39179584","","","","1","1","1","","",""
"39180640","","","","","","","0","0","0"
"39192416","","","","","","","0","0","0"
"39193184","","","","1","1","1","","",""
"39193280","0.994140625","0.994140625","0.994140625","","","","","",""
"39205696","","","","","","","0","0","0"
"39205920","1","1","1","","","","","",""
"39206368","","","","1","1","1","","",""
"39218272","1","1","1","","","","","",""
"39218976","","","","1","1","1","","",""
"39219008","","","","","","","0","0","0"
"39229664","","","","1","1","1","","",""
"39230784","","","","","","","0","0","0"
"39231712","1","1","1","","","","","",""
"39244064","","","","","","","0","0","0"
"39244544","0.994140625","0.994140625","0.994140625","","","","","",""
"39244576","","","","1","1","1","","",""
"39257088","","","","","","","0","0","0"
"39257184","1","1","1","","","","","",""
"39257280","","","","1","1","1","","",""
"39270176","","","","1","1","1","0","0","0"
"39270240","1","1","1","","","","","",""
"39282656","","","","","","","0","0","0"
"39282720","1","1","1","","","","","",""
"39282944","","","","1","1","1","","",""
"39295520","","","","","","","0","0","0"
"39295552","1","1","1","","","","","",""
"39295904","","","","1","1","1","","",""
"39307168","","","","","","","0","0","0"
"39307264","1","1","1","","","","","",""
"39308512","","","","1","1","1","","",""
"39320800","","","","1","1","1","","",""
"39321184","","","","","","","0","0","0"
"39321504","1","1","1","","","","","",""
"39331264","","","","1","1","1","","",""
"39334144","0.994140625","0.994140625","0.994140625","","","","","",""
"39334240","","","","","","","0","0","0"
"39346752","1","1","1","","","","","",""
"39347104","","","","1","1","1","0","0","0"
"39358976","","","","1","1","1","","",""
"39359520","1","1","1","","","","","",""
"39359840","","","","","","","0","0","0"
"39369504","0.994140625","0.994140625","0.994140625","","","","","",""
"39370784","","","","1","1","1","","",""
"39372672","","","","","","","0","0","0"
"39385472","0.990234375","0.990234375","0.990234375","","","","","",""
"39385504","","","","","","","0","0","0"
"39385536","","","","1","1","1","","",""
"39397152","","","","1","1","1","","",""
"39398048","0.998046875","0.998046875","0.998046875","","","","","",""
"39398144","","","","","","","0","0","0"
"39409792","","","","0.98828125","0.98828125","0.98828125","","",""
"39411040","","","","","","","0","0","0"
"39411168","1","1","1","","","","","",""
"39422272","1","1","1","","","","","",""
"39423264","","","","1","1","1","","",""
"39423904","","","","","","","0","0","0"
"39436256","","","","","","","0","0","0"
"39436352","0.994140625","0.994140625","0.994140625","","","","","",""
"39436416","","","","0.994140625","0.994140625","0.994140625","","",""
"39447904","","","","","","","0","0","0"
"39448288","","","","1","1","1","","",""
"39449472","1","1","1","","","","","",""
"39462048","","","","","","","0","0","0"
"39462240","","","","1","1","1","","",""
"39462368","0.994140625","0.994140625","0.994140625","","","","","",""
"39474144","1","1","1","","","","","",""
"39475008","","","","","","","0","0","0"
"39475104","","","","1","1","1","","",""
"39487808","","","","1","1","1","","",""
"39487904","1","1","1","","","","","",""
"39487968","","","","","","","0","0","0"
"39500416","","","","1","1","1","","",""
"39500608","","","","","","","0","0","0"
"39500768","1","1","1","","","","","",""
"39512544","1","1","1","","","","","",""
"39513152","","","","1","1","1","","",""
"39513536","","","","","","","0","0","0"
"39525568","","","","0.994140625","0.994140625","0.994140625","","",""
"39525856","1","1","1","","","","","",""
"39526304","","","","","","","0","0","0"
"39538112","","","","0.994140625","0.994140625","0.994140625","","",""
"39538432","1","1","1","","","","","",""
"39538880","","","","","","","0","0","0"
"39551296","","","","0.994140625","0.994140625","0.994140625","","",""
"39551840","","","","","","","0","0","0"
"39551968","1","1","1","","","","","",""
"39563712","","","","","","","0","0","0"
"39564224","0.994140625","0.994140625","0.994140625","","","","","",""
"39564544","","","","1","1","1","","",""
"39576672","","","","","","","0","0","0"
"39576992","1","1","1","","","","","",""
"39577344","","","","1","1","1","","",""
"39588992","","","","","","","0","0","0"
"39589600","","","","1","1","1","","",""
"39590272","0.994140625","0.994140625","0.994140625","","","","","",""
"39602688","1","1","1","","","","","",""
"39603072","","","","","","","0","0","0"
"39603136","","","","1","1","1","","",""
"39614848","0.994140625","0.994140625","0.994140625","","","","","",""
"39614912","","","","","","","0","0","0"
"39615232","","","","1","1","1","","",""
"39627904","","","","","","","0","0","0"
"39628736","0.994140625","0.994140625","0.994140625","","","","","",""
"39628768","","","","1","1","1","","",""
"39641056","","","","","","","0","0","0"
"39641344","1","1","1","","","","","",""
"39641568","","","","0.994140625","0.994140625","0.994140625","","",""
"39653472","1","1","1","","","","","",""
"39653568","","","","","","","0","0","0"
"39653856","","","","1","1","1","","",""
"39665792","1","1","1","","","","","",""
"39666720","","","","1","1","1","","",""
"39666784","","","","","","","0","0","0"
"39679808","1","1","1","1","1","1","0","0","0"
"39692576","1","1","1","","","","","",""
"39692672","","","","1","1","1","","",""
"39692736","","","","","","","0","0","0"
"39705184","","","","1","1","1","","",""
"39705376","1","1","1","","","","0","0","0"
"39717056","","","","0.994140625","0.994140625","0.994140625","","",""
"39717408","","","","","","","0","0","0"
"39718336","0.994140625","0.994140625","0.994140625","","","","","",""
"39730688","1","1","1","","","","","",""
"39730816","","","","","","","0","0","0"
"39730880","","","","1","1","1","","",""
"39742688","","","","0.994140625","0.994140625","0.994140625","","",""
"39743072","1","1","1","","","","","",""
"39743808","","","","","","","0","0","0"
"39755968","","","","1","1","1","","",""
"39756320","1","1","1","","","","","",""
"39756736","","","","","","","0","0","0"
"39769152","1","1","1","","","","","",""
"39769280","","","","","","","0","0","0"
"39769568","","","","0.98828125","0.98828125","0.98828125","","",""
"39781920","1","1","1","","","","","",""
"39781952","","","","1","1","1","","",""
"39782208","","","","","","","0","0","0"
"39793920","0.994140625","0.994140625","0.994140625","","","","","",""
"39794208","","","","","","","0","0","0"
"39795168","","","","1","1","1","","",""
"39806752","","","","0.98828125","0.98828125","0.98828125","","",""
"39807712","","","","","","","0","0","0"
"39807936","0.990234375","0.990234375","0.990234375","","","","","",""
"39819552","0.9921875","0.9921875","0.9921875","","","","","",""
"39819872","","","","","","","0","0","0"
"39820160","","","","0.994140625","0.994140625","0.994140625","","",""
"39833312","","","","","","","0","0","0"
"39833504","","","","1","1","1","","",""
"39833536","1","1","1","","","","","",""
"39845696","","","","","","","0","0","0"
"39846240","0.994140625","0.994140625","0.994140625","","","","","",""
"39846336","","","","1","1","1","","",""
"39857920","1","1","1","","","","","",""
"39858944","","","","","","","0","0","0"
"39859168","","","","1","1","1","","",""
"39870752","","","","","","","0","0","0"
"39871072","1","1","1","","","","","",""
"39871744","","","","0.994140625","0.994140625","0.994140625","","",""
"39884320","","","","0.994140625","0.994140625","0.994140625","","",""
"39884512","","","","","","","0","0","0"
"39884640","0.994140625","0.994140625","0.994140625","","","","","",""
"39896416","","","","","","","0","0","0"
"39897504","1","1","1","","","","","",""
"39897536","","","","1","1","1","","",""
"39909856","","","","1","1","1","","",""
"39910048","1","1","1","","","","","",""
"39910336","","","","","","","0","0","0"
"39921824","","","","","","","0","0","0"
"39922464","","","","0.994140625","0.994140625","0.994140625","","",""
"39923008","1","1","1","","","","","",""
"39935840","1","1","1","1","1","1","","",""
"39935936","","","","","","","0","0","0"
"39947872","","","","1","1","1","","",""
"39948416","","","","","","","0","0","0"
"39948448","1","1","1","","","","","",""
"39958848","","","","","","","0","0","0"
"39961120","","","","1","1","1","","",""
"39961408","0.99609375","0.99609375","0.99609375","","","","","",""
"39972736","0.998046875","0.998046875","0.998046875","","","","","",""
"39973696","","","","","","","0","0","0"
"39974240","","","","1","1","1","","",""
"39986912","","","","1","1","1","","",""
"39987104","","","","","","","0.005859375","0.005859375","0.005859375"
"39987136","1","1","1","","","","","",""
"39999360","","","","1","1","1","","",""
"39999392","1","1","1","","","","","",""
"39999680","","","","","","","0","0","0"
"40012384","","","","","","","0","0","0"
"40012416","1","1","1","","","","","",""
"40012768","","","","1","1","1","","",""
"40024128","1","1","1","","","","","",""
"40025024","","","","0.9921875","0.9921875","0.9921875","","",""
"40025152","","","","","","","0","0","0"
"40038048","1","1","1","","","","","",""
"40038176","","","","0.984375","0.984375","0.984375","","",""
"40038272","","","","","","","0","0","0"
"40050912","0.994140625","0.994140625","0.994140625","","","","","",""
"40050976","","","","0.98828125","0.98828125","0.98828125","","",""
"40051072","","","","","","","0","0","0"
"40063200","","","","1","1","1","","",""
"40063232","","","","","","","0","0","0"
"40063968","0.98828125","0.98828125","0.98828125","","","","","",""
"40076640","1","1","1","","","","0","0","0"
"40076736","","","","0.99609375","0.99609375","0.99609375","","",""
"40089248","0.994140625","0.994140625","0.994140625","","","","","",""
"40089504","","","","","","","0","0","0"
"40089536","","","","0.998046875","0.998046875","0.998046875","","",""
"40101728","","","","1","1","1","","",""
"40101888","","","","","","","0","0","0"
"40102240","0.994140625","0.994140625","0.994140625","","","","","",""
"40114624","","","","1","1","1","","",""
"40114720","1","1","1","","","","","",""
"40114912","","","","","","","0","0","0"
"40126752","1","1","1","","","","","",""
"40127840","","","","0.994140625","0.994140625","0.994140625","0","0","0"
"40139552","","","","","","","0","0","0"
"40140320","","","","1","1","1","","",""
"40140544","0.994140625","0.994140625","0.994140625","","","","","",""
"40152768","","","","1","1","1","","",""
"40153312","0.99609375","0.99609375","0.99609375","","","","","",""
"40153376","","","","","","","0","0","0"
"40165344","","","","","","","0","0","0"
"40165952","","","","0.994140625","0.994140625","0.994140625","","",""
"40166336","0.998046875","0.998046875","0.998046875","","","","","",""
"40178272","","","","","","","0","0","0"
"40178528","","","","1","1","1","","",""
"40178816","1","1","1","","","","","",""
"40191072","","","","1","1","1","","",""
"40191936","0.994140625","0.994140625","0.994140625","","","","","",""
"40191968","","","","","","","0","0","0"
"40204288","1","1","1","","","","","",""
"40204480","","","","","","","0","0","0"
"40204768","","","","1","1","1","","",""
"40216608","1","1","1","","","","","",""
"40216992","","","","","","","0","0","0"
"40217280","","","","0.994140625","0.994140625","0.994140625","","",""
"40227232","","","","","","","0","0","0"
"40230016","1","1","1","","","","","",""
"40230336","","","","1","1","1","","",""
"40242816","","","","1","1","1","","",""
"40242912","","","","","","","0","0","0"
"40243072","1","1","1","","","","","",""
"40255296","0.994140625","0.994140625","0.994140625","","","","","",""
"40255584","","","","","","","0","0","0"
"40255776","","","","1","1","1","","",""
"40268096","","","","","","","0","0","0"
"40268608","1","1","1","","","","","",""
"40268768","","","","1","1","1","","",""
"40280992","","","","1","1","1","0","0","0"
"40281216","1","1","1","","","","","",""
"40292608","","","","","","","0","0","0"
